Gene = RUBCN
Position 1093: 2.0672418031937952e-10
Position 384: 1.5288071110099813e-10
Position 300: 1.1399422630676601e-10
Position 601: 1.1328901147099666e-10
Position 146: 9.645505290943258e-11
Position 535: 8.119214247630953e-11
Position 679: 7.893344142741712e-11
Position 190: 6.03551529433538e-11
Position 743: 4.982441575957266e-11
Position 483: 4.9326501943859855e-11
Position 260: 3.533159502052099e-11
Position 320: 2.6646465455605163e-11
Position 303: 2.242426871862737e-11
Position 559: 1.476075791650968e-11
Position 495: 1.4309576578862852e-11
Position 671: 1.361427983936142e-11
Position 506: 1.2333190600672816e-11
Position 129: 1.1045790763212834e-11
