Gene = RP11-96L14.8
Position 3575: 1.986335608348002e-06
Position 1544: 1.6783346917355594e-06
Position 3446: 1.6382020756155992e-06
Position 793: 1.443709505500832e-06
Position 1478: 1.3593672692736696e-06
Position 1613: 1.2938044815997979e-06
Position 386: 1.199362907956445e-06
Position 2658: 1.0037054552308641e-07
Position 2833: 6.191646063360865e-08
Position 2667: 5.2406924733866424e-08
Position 309: 3.865545867834171e-08
Position 48: 4.47175529312417e-09
Position 1106: 3.813338377414862e-09
Position 505: 3.4945099920170062e-09
Position 273: 1.5903358746480553e-11
Position 1844: 3.8963809831675925e-13
Position 56: 3.571893513559497e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 2657: 0.939639502536127
Position 2462: 0.596644007415156
Position 2899: 0.42472219252850835
Position 1795: 0.3670004731439005
Position 2390: 0.2964614351577376
Position 3478: 0.2826718337972569
Position 2896: 0.23943144174925904
Position 3445: 0.10290943603524322
Position 4125: 0.09538800567278581
Position 3703: 0.0946847955616964
Position 3757: 0.09025413425343205
Position 3410: 0.06891406487900874
Position 3951: 0.05874192705596439
Position 1825: 0.05392991359620197
Position 3910: 0.030774835281645367
Position 3162: 0.030008320696632146
Position 3923: 0.02849257637609396
Position 4030: 0.026479555018659163
Position 3844: 0.024120311979198523
Position 1722: 0.015607635343154253
Position 2534: 0.013923172146880335
Position 4153: 0.008415500048071551
Position 2663: 0.007954022155188268
Position 1133: 0.006735272340590556
Position 3124: 0.006434242764469987
Position 278: 0.005206320384027553
Position 2464: 0.00460432932248475
Position 3665: 0.004167557781649098
Position 2496: 0.0036855617214439475
Position 2715: 0.0036098588690204702
Position 3089: 0.003256299147062758
Position 3643: 0.002856732029139496
Position 3769: 0.0024342507326024785
Position 2352: 0.002332711613282327
Position 2468: 0.001903211563279893
Position 2933: 0.0018636928851474975
Position 2180: 0.001722516086561939
Position 1865: 0.0015860696945761634
Position 1940: 0.0015378185214839656
Position 1753: 0.0015081230440976846
Position 3715: 0.0014669694490508707
Position 2289: 0.0014398059426603258
Position 2178: 0.0014010799919968884
Position 395: 0.0012101945692038435
Position 3487: 0.0010867913113831805
Position 3188: 0.0010294698875302482
Position 291: 0.0010033109575290397
Position 4209: 0.0008842443637142218
Position 3073: 0.0008825094927844684
Position 2712: 0.0008792712253113837
Position 1998: 0.0007968355311048729
Position 2499: 0.0006550092617574394
Position 1760: 0.0006430316644868465
Position 2395: 0.0005501685642792043
Position 1882: 0.00046489566420045456
Position 2854: 0.00044872579051373284
Position 2125: 0.00040790378152365654
Position 3239: 0.000385526218120031
Position 314: 0.0003641255733765118
Position 691: 0.0002683903728147862
Position 2222: 0.0002543521828570025
Position 3128: 0.00022794388006088957
Position 990: 0.00021882124600709212
Position 1652: 0.00021639995991195487
Position 3594: 0.00020425903002377528
Position 2513: 0.00019702883351439528
Position 1254: 0.00018814945126886923
Position 1642: 0.0001758102920652659
Position 1966: 0.0001638427113954469
Position 2679: 0.00016368387519644277
Position 1297: 0.00015469838505462554
Position 1324: 0.00013867470927106794
Position 1734: 0.0001186700505296062
Position 1580: 0.00011292734045520774
Position 1531: 0.00010573017194343553
Position 1702: 9.312873689006547e-05
Position 1228: 9.133087355119065e-05
Position 2174: 8.94924698491471e-05
Position 1364: 8.821214032937578e-05
Position 1336: 8.427537597496411e-05
Position 1146: 6.544003569913665e-05
Position 2906: 6.0421477675549034e-05
Position 2254: 4.847471143084468e-05
Position 1503: 4.5697805631327376e-05
Position 320: 3.749394304068991e-05
Position 653: 3.3587080442908555e-05
Position 1165: 3.076150958527591e-05
Position 1179: 2.7457676991444286e-05
Position 957: 2.4608554093218003e-05
Position 2739: 2.2563700118379785e-05
Position 2015: 1.9742803581295183e-05
Position 526: 1.8877945130470315e-05
Position 1260: 1.88150023854074e-05
Position 557: 1.7527151261978424e-05
Position 570: 1.6933191452940807e-05
Position 2584: 1.663144983601383e-05
Position 1093: 1.6426760233242598e-05
Position 1382: 1.624418114830843e-05
Position 1884: 1.6114535535740996e-05
Position 626: 1.3218967614325112e-05
Position 528: 1.3083273983801341e-05
Position 1232: 1.2798207040076156e-05
Position 593: 1.2444544266895446e-05
Position 553: 1.1902398414319677e-05
Position 491: 8.073735638323203e-06
Position 913: 6.351612812752496e-06
Position 1560: 5.913837360194585e-06
Position 2721: 5.472963363637767e-06
Position 1516: 4.044825170017039e-06
Position 1619: 3.8533627637522186e-06
Position 2973: 3.5617736909922982e-06
Position 1268: 3.2234935693164566e-06
Position 925: 3.1672926304452504e-06
Position 1001: 3.025070272625547e-06
Position 567: 2.768588330900982e-06
Position 1388: 2.6083865418794032e-06
Position 708: 2.479787426664471e-06
Position 242: 2.449380685842945e-06
Position 2870: 2.4484920280402927e-06
Position 430: 2.3456381809906512e-06
Position 1142: 2.2149054060456344e-06
Position 3042: 1.6755497526968137e-06
Position 576: 1.4828690509116207e-06
Position 338: 1.2821057902802872e-06
Position 877: 1.0428924537128083e-06
Position 1149: 8.359643192066116e-07
Position 828: 8.071294542211914e-07
Position 1160: 7.423319472882845e-07
Position 875: 7.289734867808885e-07
Position 1030: 5.896299927169177e-07
Position 356: 4.639128613429039e-07
Position 1616: 4.5786926994877416e-07
Position 328: 3.86889783081456e-07
Position 464: 3.544777454879041e-07
Position 403: 3.479275083501143e-07
Position 1540: 4.126037306392721e-08
Position 1174: 1.736025996897589e-08
Position 1292: 1.695657263102762e-08
Position 731: 1.3020234107733027e-08
Position 362: 9.386557379197064e-09
