Gene = CDO1
Position 3934: 0.009288143345559342
Position 2967: 0.007862483529556614
Position 5638: 0.00696458815588402
Position 9513: 0.006958867382313199
Position 11025: 0.006555910626146522
Position 2076: 0.005998364017127914
Position 8292: 0.005776534200202441
Position 3018: 0.0055888576510066896
Position 522: 0.005328859165739618
Position 4073: 0.004620756390350099
Position 565: 0.004509354218522507
Position 8614: 0.0043229046287560375
Position 1542: 0.004253000568095791
Position 4365: 0.003916965571304429
Position 6829: 0.003911479732809404
Position 8644: 0.0036240008490878756
Position 12039: 0.0035895288288489914
Position 9637: 0.0035825333183225616
Position 5156: 0.0032780516374455193
Position 910: 0.0032115473332618885
Position 4583: 0.0029543316446938384
Position 2580: 0.0027472615189869567
Position 4252: 0.0027188497895804646
Position 4166: 0.002694486633072088
Position 525: 0.002411044946943909
Position 2577: 0.0022818331209049957
Position 2757: 0.00225734661515534
Position 4099: 0.002165576634000013
Position 7790: 0.0018524421043056103
Position 1619: 0.0018378226726318827
Position 4070: 0.0017200924526252757
Position 334: 0.001684099706497366
Position 2517: 0.001541262208831811
Position 5398: 0.0015039860266737393
Position 1806: 0.001340065560516798
Position 545: 0.0012350245598719918
Position 647: 0.001230887869995295
Position 4886: 0.0011826450363313563
Position 6430: 0.0011631422449168887
Position 556: 0.0011374397676948101
Position 1702: 0.0011363003527820323
Position 7262: 0.001096678731082803
Position 5293: 0.001049482929402895
Position 1445: 0.0009989023924611195
Position 4564: 0.000887478182289161
Position 7828: 0.0008747730815294964
Position 1969: 0.0008566192845483204
Position 8709: 0.0008067175142592887
Position 541: 0.000776735741711252
Position 868: 0.0006281640203084429
Position 253: 0.0006159568331069806
Position 4415: 0.0005830523557066959
Position 2358: 0.0004456874877032801
Position 1096: 0.00033947798302575783
Position 1166: 0.00033440797893693466
Position 298: 0.0003295495593959727
Position 233: 0.00032768571482351465
Position 6000: 0.0003210008990486089
Position 1340: 0.0003011258871012196
Position 5817: 0.00022967511277739047
Position 2227: 0.000202435163023422
Position 4008: 0.00016286373903791226
Position 1453: 0.0001494562140675435
Position 1357: 0.00014705335379743744
Position 5098: 0.0001309334741709981
Position 1650: 0.00010306971531495463
Position 4837: 9.671377449680807e-05
Position 1189: 8.845235943712586e-05
Position 658: 7.981016449988452e-05
Position 1186: 7.226525007172891e-05
Position 3503: 5.680464866380001e-05
Position 1231: 5.665148940967647e-05
Position 1314: 5.257918607504009e-05
Position 273: 4.99308620272348e-05
Position 459: 4.32680715308712e-05
Position 915: 4.258618835479679e-05
Position 529: 4.0268627911454556e-05
Position 360: 3.4357727222389475e-05
Position 1848: 2.8103856185007825e-05
Position 1585: 2.6253836424557742e-05
Position 2281: 2.4437675464795848e-05
Position 671: 2.4088181434064347e-05
Position 2145: 2.292632565414403e-05
Position 3991: 1.9047644955405653e-05
Position 652: 1.4938242779782153e-05
Position 712: 1.4619638346131681e-05
Position 2232: 1.2690311910353046e-05
Position 470: 1.2189864770208092e-05
Position 1120: 1.0344412782770128e-05
Position 1202: 5.0694172638794105e-06
Position 694: 4.814630901698313e-06
Position 284: 3.8117235744600105e-06
Position 969: 3.540465732855559e-06
Position 1077: 2.729123878565892e-06
Position 1249: 2.6649764225296663e-06
Position 1246: 2.0214894800861344e-06
Position 263: 1.9916341493993047e-06
Position 580: 1.869970943674932e-06
Position 649: 1.8395583671198998e-06
Position 1674: 1.8380027466382902e-06
Position 1141: 1.4133933324937542e-06
Position 3233: 7.631953502936341e-07
Position 1003: 5.257059639407645e-07
Position 175: 2.693512931827416e-07
Position 106: 5.395283838227737e-08
Position 802: 3.9495656901299736e-08
Position 825: 3.31156530732027e-08
Position 721: 1.8097007607054936e-08
Position 753: 1.300372915462199e-08
Position 126: 1.150542802437375e-08
Position 144: 1.3593594967753992e-10
Position 163: 5.798012827749574e-11
Position 134: 6.050242425069761e-12
Position 80: 1.4391518325114377e-12
