Gene = MEAF6
Position 6724: 8.740783637228947e-05
Position 701: 7.880565848912395e-05
Position 4986: 6.820186325018482e-05
Position 1108: 6.818709670188915e-05
Position 532: 6.187371141046871e-05
Position 581: 5.807541333289201e-05
Position 5319: 5.505028884682234e-05
Position 996: 4.7658469499773345e-05
Position 778: 4.2974123059287206e-05
Position 471: 4.2214344677103224e-05
Position 1031: 3.9045463023478225e-05
Position 1111: 3.238845740091021e-05
Position 6371: 2.882474022456302e-05
Position 2209: 2.317362261504782e-05
Position 1562: 2.046820265440923e-05
Position 5294: 1.9723820825978924e-05
Position 1385: 1.9393511826836134e-05
Position 802: 1.212465744947416e-05
Position 926: 1.204521053939031e-05
Position 6450: 7.828045438178619e-06
Position 804: 7.190523780569589e-06
Position 1132: 6.5433166732380725e-06
Position 726: 4.544748358401269e-06
Position 898: 4.220419100252736e-06
Position 225: 3.3334437780971237e-06
Position 2746: 2.006800460117589e-06
Position 2742: 1.8341939894967912e-06
Position 2536: 1.3523945083833932e-07
Position 5398: 9.08943630164386e-08
Position 126: 7.594956610656444e-08
Position 842: 4.267231680395621e-08
Position 190: 3.656867124281049e-09
Position 489: 1.789349310735382e-09
Position 83: 8.6869348264333e-10
Position 451: 2.3490549041014674e-10
Position 487: 2.090605269738968e-11
Position 194: 2.5309743145453028e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1224: 0.9520190703027847
Position 12766: 0.9327356228374295
Position 5220: 0.8410476098262137
Position 13745: 0.7423610445664696
Position 20655: 0.5631852497247811
Position 5439: 0.44125110261701683
Position 18844: 0.38499316543693024
Position 9541: 0.3608818454382944
Position 15217: 0.28324610988957594
Position 9544: 0.2233257296950192
Position 5417: 0.16294949137312859
Position 13472: 0.15705031727406055
Position 5092: 0.13968252275642107
Position 2581: 0.12085920872538049
Position 17820: 0.09614031634379687
Position 15165: 0.05573848636315995
Position 20948: 0.03904773066441934
Position 6656: 0.03497298882445239
Position 13821: 0.03458085946302261
Position 13182: 0.032920645609154725
Position 7200: 0.032635531862169706
Position 7148: 0.03191037396894308
Position 12910: 0.022285519741167138
Position 18158: 0.021664844464057403
Position 13712: 0.020468480321447838
Position 1106: 0.01971995575076052
Position 7163: 0.01761877890252305
Position 19107: 0.01624416349253976
Position 13576: 0.015398206077476446
Position 16861: 0.015336780466102293
Position 882: 0.014226343728715606
Position 17221: 0.013801885624405725
Position 16674: 0.013480310425041707
Position 4728: 0.012952453139320657
Position 15001: 0.011887046419046275
Position 14473: 0.011240955897612205
Position 5047: 0.010722039062203271
Position 12819: 0.01019264742533464
Position 4720: 0.009627117850791279
Position 13429: 0.00917802433653213
Position 6652: 0.008827591586335311
Position 14153: 0.008595418887384052
Position 2655: 0.0056771738730387565
Position 777: 0.005525204552858977
Position 2040: 0.00539696987559009
Position 3476: 0.004655013399437677
Position 11278: 0.004640923700725223
Position 19232: 0.004512735807803648
Position 5232: 0.0042638527131125285
Position 13243: 0.0040956193236082695
Position 14005: 0.004023040976993904
Position 13951: 0.003952261101008966
Position 13187: 0.0038329069574883057
Position 13983: 0.003602125718363393
Position 16641: 0.003465334370203378
Position 1191: 0.0034269976868404983
Position 2499: 0.0033636420384715936
Position 2066: 0.003306212664882127
Position 13693: 0.003114400562857253
Position 20599: 0.0029051641186195096
Position 6616: 0.0026407989221869797
Position 13539: 0.002605326084712241
Position 10496: 0.0023235162682646803
Position 21171: 0.002262510282808498
Position 277: 0.0021404849584085997
Position 7343: 0.0020937576346850713
Position 2898: 0.0019896754038205774
Position 7234: 0.00198039658764353
Position 9431: 0.001868464194779865
Position 3777: 0.0017962477219132086
Position 4639: 0.001792525081805609
Position 7769: 0.0017100256295165392
Position 5099: 0.0015269556789663753
Position 5167: 0.001472635170410725
Position 7661: 0.0014544336652741203
Position 14495: 0.0014157816780487346
Position 1271: 0.001348835794216555
Position 5443: 0.0013221161446113777
Position 14056: 0.0012613556071529519
Position 2629: 0.0012339081829631446
Position 13489: 0.001224628807470205
Position 15588: 0.001192055307386039
Position 7470: 0.001185116952658385
Position 1737: 0.0009876929838362335
Position 15620: 0.0009451415299515268
Position 1686: 0.0009124256835782655
Position 3003: 0.0008670276744346789
Position 17296: 0.0008269506124228253
Position 6746: 0.0008160320233993374
Position 7610: 0.0007840747882262523
Position 5113: 0.0007554852821695647
Position 15780: 0.0007498622453228224
Position 4554: 0.0007495757912849735
Position 14477: 0.000722984420996453
Position 7449: 0.0006637920834594229
Position 622: 0.0006618516220513123
Position 12557: 0.0006503536551324184
Position 5397: 0.0006422965533664997
Position 12692: 0.0006087589696549374
Position 7734: 0.0005324288060823805
Position 1251: 0.0005246130811504172
Position 16810: 0.0004906626876192798
Position 2602: 0.0004593546000909577
Position 18345: 0.00044814558745611923
Position 1028: 0.00043829185127394803
Position 3135: 0.000431698838652937
Position 1740: 0.00043100201087138793
Position 1266: 0.0004247098285265959
Position 241: 0.00040749717230159583
Position 2943: 0.00036656654562095686
Position 5385: 0.000359965904699582
Position 2109: 0.0003453856165570254
Position 4115: 0.00028954735356661676
Position 14119: 0.00027998436834832064
Position 2554: 0.0002675494554593977
Position 1648: 0.00026375800546106097
Position 14299: 0.00025245688382456526
Position 17258: 0.00024723431662574183
Position 3607: 0.0002470292634470829
Position 14867: 0.0002430953223483645
Position 3909: 0.0002374779840473919
Position 186: 0.0002311449348592786
Position 14021: 0.00022949516753296214
Position 787: 0.00022854852410708666
Position 3958: 0.00018965054905189946
Position 765: 0.00016563014103197838
Position 16066: 0.00015486031006016316
Position 6510: 0.00015465975477662916
Position 2043: 0.00014912217510059406
Position 2426: 0.0001471647721043095
Position 2092: 0.00014134841365908855
Position 1168: 0.00013766563804539566
Position 2070: 0.00013561566038338058
Position 591: 0.00013454642993349962
Position 4427: 0.0001338082032294508
Position 1047: 0.00011838802579869123
Position 5515: 0.00011639465859309324
Position 15479: 0.00011607757546335559
Position 2789: 0.00011517735411616594
Position 6596: 0.00010856457484900428
Position 1483: 0.00010184149520492815
Position 7128: 9.878014541750138e-05
Position 2095: 9.486708140371104e-05
Position 1683: 9.10588428449414e-05
Position 2261: 9.0739816610544e-05
Position 4896: 7.835093242556268e-05
Position 14221: 7.165711113112174e-05
Position 1627: 6.884066526049789e-05
Position 1898: 6.743854195401094e-05
Position 1878: 6.496711952390029e-05
Position 2434: 6.102915417448736e-05
Position 1594: 5.712874332913534e-05
Position 2243: 5.6096466647651855e-05
Position 1872: 5.0426510537822496e-05
Position 595: 5.041354863111958e-05
Position 15093: 4.9510999789795466e-05
Position 1151: 4.546114967498068e-05
Position 1984: 4.2826918173602056e-05
Position 1698: 4.215034092007989e-05
Position 1009: 2.8572581875229295e-05
Position 625: 2.8029587429158565e-05
Position 12660: 2.5473369812401034e-05
Position 6185: 2.1630709877742924e-05
Position 748: 2.1460241542925277e-05
Position 565: 1.8287374162267802e-05
Position 6629: 1.779464228656976e-05
Position 665: 1.6252918172230693e-05
Position 970: 1.6157484413851555e-05
Position 13824: 1.587697910026763e-05
Position 930: 1.4977955679549299e-05
Position 6164: 1.3498519499748617e-05
Position 822: 1.2999003619955813e-05
Position 5458: 1.0326285666356714e-05
Position 14097: 9.814074124367547e-06
Position 1972: 9.023470277750998e-06
Position 676: 7.942325975024723e-06
Position 1396: 7.1738069353076365e-06
Position 797: 6.1879452629043124e-06
Position 4940: 5.9818262601601765e-06
Position 1412: 5.539993957217939e-06
Position 527: 5.21114570247807e-06
Position 301: 4.44891001749991e-06
Position 1791: 4.399837590855319e-06
Position 709: 3.918015109454724e-06
Position 1508: 3.8287022089755505e-06
Position 5617: 3.8153798158306895e-06
Position 580: 3.2977115894421493e-06
Position 1874: 2.345707064156608e-06
Position 5671: 2.3138689201149745e-06
Position 685: 2.191242475419336e-06
Position 6190: 1.523556285250094e-06
Position 1742: 1.4213600860175417e-06
Position 1053: 1.2216651527800476e-06
Position 1290: 1.189806625552484e-06
Position 1818: 1.1182663267152465e-06
Position 172: 9.75672889905134e-07
Position 2119: 9.516696131575407e-07
Position 1245: 8.116836462548911e-07
Position 1429: 8.031845513499726e-07
Position 1433: 7.713440627070006e-07
Position 1832: 7.53464002576583e-07
Position 2133: 7.331086473456678e-07
Position 5527: 6.983008533491998e-07
Position 1532: 6.913687124035702e-07
Position 1116: 6.726203651688962e-07
Position 1282: 6.04657457966898e-07
Position 2766: 2.4930956991977616e-07
Position 2668: 2.0472777617686523e-07
Position 3102: 1.9684392673706113e-07
Position 855: 1.662064515938775e-07
Position 2705: 3.7930540553944436e-08
Position 2709: 3.5839398122958613e-08
Position 632: 3.1769714973539125e-08
Position 1175: 2.752752503478442e-08
Position 1063: 2.1385564098434017e-08
Position 505: 1.7936746546432345e-08
Position 644: 1.2652324041620779e-08
Position 393: 1.089488472798679e-08
Position 351: 9.596371080866869e-09
Position 5447: 3.4598062339209976e-09
Position 1380: 7.622041946037079e-10
Position 5632: 1.5204967348379258e-10
