Gene = TSLP
Position 757: 0.0005325083034988425
Position 346: 0.0005291709777754034
Position 1496: 0.000483688673090218
Position 602: 0.0004643672562015074
Position 931: 0.0004388614833999947
Position 585: 0.0004294958197634478
Position 4268: 0.0004141188164458662
Position 774: 0.00034251502501225653
Position 894: 0.00032917824211923895
Position 2884: 0.00026415844163640986
Position 4411: 0.00026377290910737056
Position 3189: 0.0002558679809914719
Position 309: 0.00024819614090863134
Position 2760: 0.00023500011657255363
Position 1911: 0.00018733829780088289
Position 456: 0.00017817995831321282
Position 866: 0.00017764343511887415
Position 1026: 0.00016275033712365202
Position 2283: 0.00013861030469119057
Position 936: 0.00013289475796792353
Position 469: 0.00010225100629705386
Position 948: 7.333516170272803e-05
Position 1456: 5.686873598532038e-05
Position 2024: 5.642350329293627e-05
Position 1112: 3.061523017450698e-05
Position 413: 3.011961841927613e-05
Position 1203: 2.1718279120403976e-05
Position 332: 2.150508372087882e-05
Position 416: 1.93204581400759e-05
Position 2247: 1.1366156693639749e-05
Position 2067: 1.0566024172408954e-05
Position 2201: 7.766050166628169e-06
Position 322: 6.1803960144125104e-06
Position 582: 6.094123844137638e-06
Position 319: 3.7349877411835886e-06
Position 365: 2.9375700096504946e-06
Position 135: 2.6980171496929323e-06
Position 122: 2.505892844846244e-06
Position 374: 1.2635421109279004e-06
Position 159: 3.9163838334987743e-07
Position 126: 2.435369000138211e-07
Position 166: 1.5723402566978262e-08
Position 161: 5.211091698582609e-09
Position 379: 2.0152061705261834e-10
