Gene = AKNAD1
Position 14945: 0.0038023939220566045
Position 32137: 0.003280752271268845
Position 6740: 0.0032599923268948725
Position 14001: 0.00315551266746574
Position 7488: 0.002894624412700511
Position 1185: 0.002446280149738076
Position 14015: 0.0021783402701931053
Position 7182: 0.002168528536417141
Position 14512: 0.0021202358889801163
Position 14146: 0.0020625620444067023
Position 12429: 0.002009427395003697
Position 7876: 0.0020069837364472733
Position 6264: 0.001924363869226465
Position 13986: 0.001915144474382181
Position 2164: 0.0018276387863554579
Position 8437: 0.0018170070720485278
Position 4650: 0.0018119348147463184
Position 793: 0.0017922909940796064
Position 10017: 0.0017721590571510512
Position 3421: 0.0017464468515569524
Position 14141: 0.001730102129668947
Position 14726: 0.0015017927834489132
Position 6806: 0.0013787108545514732
Position 31739: 0.001173278293535831
Position 3534: 0.001159894473276288
Position 33674: 0.0010854596858743896
Position 11230: 0.0010130185994559045
Position 8217: 0.0010032480566016468
Position 31745: 0.0009211752639018019
Position 8280: 0.0007469828889566008
Position 7235: 0.0006991831227968127
Position 33707: 0.0005999742315023491
Position 3645: 0.0005378407570732586
Position 824: 0.0004282456274251237
Position 34495: 0.00037778457993978504
Position 1043: 0.0003645009152976515
Position 257: 0.0001687310752100821
Position 3379: 0.0001582599244641617
Position 3284: 0.00013143901397912923
Position 1392: 0.0001261296747373555
Position 32863: 0.0001222875549424141
Position 1386: 0.00012169654620506575
Position 1807: 8.887083657090967e-05
Position 1418: 8.369021568852758e-05
Position 34063: 7.25266032766351e-05
Position 34002: 5.993181283475903e-05
Position 33938: 1.9977170946758934e-05
Position 284: 3.1461659025623954e-06
Position 100: 2.7048403382337188e-06
Position 767: 2.2974511218705555e-06
Position 341: 1.754349262159141e-06
Position 343: 1.5214840268885975e-06
Position 133: 1.1206179221470967e-06
Position 339: 9.999318782655158e-07
Position 373: 7.022743661741967e-07
Position 102: 5.852073102544369e-07
Position 353: 5.58496359236046e-07
Position 640: 5.220784107818502e-07
Position 355: 4.911557700990411e-07
Position 357: 4.547747677323314e-07
Position 747: 4.414131004215016e-07
Position 667: 3.830931906463356e-07
Position 864: 3.6123004765728997e-07
Position 367: 3.4960325761351456e-07
Position 369: 2.2949873831695034e-07
Position 124: 1.3748286952518397e-07
Position 1177: 1.3348916026754847e-07
Position 351: 1.111761184156852e-07
Position 43: 5.9184864486570566e-08
Position 997: 2.773648444506034e-08
Position 1141: 1.6314461438011382e-08
Position 1092: 9.539304952405301e-09
Position 919: 7.321552672328798e-09
Position 1094: 4.2104352334666844e-09
Position 874: 3.695181273778023e-09
Position 335: 1.565061774185169e-09
Position 347: 1.115987669868738e-09
Position 175: 1.0860649963083564e-09
Position 497: 5.068754184371944e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 29791: 1.0000000000000007
Position 8279: 0.9841840021085706
Position 19387: 0.9703414284916366
Position 33616: 0.8667685350720236
Position 13826: 0.7723033868903364
Position 40791: 0.7215758827033385
Position 39916: 0.7046681280570086
Position 39681: 0.6441096631942633
Position 6652: 0.6363559256566423
Position 22037: 0.6136068096212446
Position 26697: 0.5382880771005876
Position 33405: 0.5247839500845597
Position 7033: 0.5189318609241761
Position 33849: 0.4577540172767026
Position 14667: 0.4452174366553998
Position 36499: 0.38527292242920314
Position 5962: 0.3641293320011787
Position 8033: 0.33002257463307755
Position 8542: 0.32081474569952717
Position 32034: 0.32064676340523474
Position 20907: 0.317382398292971
Position 39988: 0.2438521030021245
Position 20664: 0.2241236772585363
Position 40522: 0.20004414108773727
Position 6486: 0.196248828571978
Position 22565: 0.19053810396969315
Position 26443: 0.18315712669443657
Position 3483: 0.177662112906446
Position 13809: 0.17730349304412543
Position 8793: 0.17468396398998065
Position 33417: 0.17162896319613624
Position 5302: 0.1598781675166627
Position 7622: 0.15176720485944267
Position 18401: 0.14282372151766923
Position 5891: 0.12014950180270297
Position 36788: 0.10694527115961236
Position 40110: 0.08926521345540228
Position 34135: 0.08381203847147163
Position 30432: 0.08064789192646589
Position 34244: 0.06527197881116638
Position 16324: 0.05527027971416146
Position 5330: 0.05458314693765455
Position 27061: 0.05305713378955662
Position 7439: 0.05220390312786686
Position 7780: 0.050294044723239145
Position 16351: 0.04865971818766403
Position 7517: 0.04809934386232759
Position 5276: 0.04775921044246329
Position 5937: 0.04719823382127987
Position 33455: 0.04685676022173504
Position 33700: 0.04626065421403836
Position 6024: 0.044566210506940804
Position 8525: 0.04208381901146704
Position 5334: 0.03852418797962304
Position 27744: 0.037382789583980836
Position 25566: 0.034863487598301865
Position 8761: 0.03170200341480573
Position 33279: 0.031267440740851284
Position 8836: 0.03024143958641342
Position 34216: 0.02985950096637262
Position 14842: 0.026417466801808127
Position 33253: 0.025952313640012346
Position 8434: 0.025642330863637937
Position 22450: 0.025620586673924597
Position 7310: 0.024966812795331857
Position 29011: 0.02429037079905237
Position 8577: 0.02362910826869829
Position 28208: 0.023000183436366905
Position 33629: 0.02079442066408182
Position 40183: 0.02052741189336906
Position 6825: 0.0197687259746893
Position 27085: 0.019457824164396294
Position 34565: 0.016680865886439546
Position 7355: 0.015235417714175508
Position 6588: 0.0149030338501304
Position 31318: 0.014166965605034101
Position 7678: 0.014143489569967244
Position 22785: 0.013667113749619625
Position 14790: 0.013000756341427723
Position 922: 0.012774277609666885
Position 31361: 0.012637109161053709
Position 32063: 0.011141239364570484
Position 33221: 0.01067766245986214
Position 20293: 0.01040453352037444
Position 7278: 0.010349964704736063
Position 20377: 0.010208802442385392
Position 36214: 0.009905865971911298
Position 6063: 0.009708590885978322
Position 32136: 0.009096053494939775
Position 6675: 0.00825268625657349
Position 33883: 0.008162162466039168
Position 40398: 0.007394661400680255
Position 30086: 0.006139445110204588
Position 7318: 0.0059306290252159255
Position 3323: 0.005847192977278733
Position 5903: 0.005836028890287558
Position 38133: 0.005133607229743294
Position 7642: 0.005034998222433859
Position 5940: 0.00463686971219039
Position 34795: 0.0045615638738574875
Position 6769: 0.004509352318056754
Position 3378: 0.004493647686031509
Position 5855: 0.0043213260164568605
Position 14043: 0.003792664174075649
Position 8839: 0.0035994804405983785
Position 5218: 0.003393245154078237
Position 40641: 0.003251754343577679
Position 22473: 0.0032036726405625386
Position 40876: 0.0030350252021859323
Position 3235: 0.002686394753179032
Position 40823: 0.0026291929924664448
Position 14353: 0.0021202358889801163
Position 12377: 0.002009427395003698
Position 40628: 0.0019445129415301048
Position 3161: 0.0019143795989452195
Position 3328: 0.0016660778221127188
Position 31444: 0.0016296259723612098
Position 40662: 0.001548893230802344
Position 5698: 0.0015249552670689051
Position 6783: 0.001427879752772343
Position 40337: 0.0013713648710541697
Position 31688: 0.0013646977702262177
Position 2056: 0.0013073540226364142
Position 9893: 0.0010631801527290032
Position 975: 0.0010620378371990799
Position 34664: 0.0010432290880911695
Position 4326: 0.0008898451098053701
Position 11031: 0.0008493467502128283
Position 6863: 0.0008444968468047993
Position 34060: 0.000839156283527322
Position 4583: 0.0007876862176949032
Position 3185: 0.0007498262380633709
Position 13665: 0.0007457371673064334
Position 9864: 0.000708978904422048
Position 33687: 0.0006014832504389512
Position 14874: 0.0005924994856327693
Position 5131: 0.0005907314373938674
Position 35437: 0.000573051109176018
Position 5684: 0.0005516025201511358
Position 3420: 0.0005175466870693294
Position 31535: 0.0004955679672418728
Position 942: 0.0004422361064370241
Position 34403: 0.00042112215826940166
Position 35520: 0.0004085676344409711
Position 3353: 0.00033457384221450664
Position 1317: 0.0003146524850734711
Position 41015: 0.00030846917662634004
Position 40289: 0.00030389016417880805
Position 2022: 0.0002709080390149887
Position 30004: 0.00026695224418684456
Position 31665: 0.0002341878199695421
Position 3463: 0.0002293041365099076
Position 35650: 0.00021921399789542965
Position 561: 0.0002116887674703358
Position 5086: 0.00019424888615886994
Position 11205: 0.0001636718492430771
Position 788: 0.0001382406161228813
Position 4580: 0.00013440348724604674
Position 747: 0.00012110779454299547
Position 1685: 0.0001111552542606656
Position 1846: 9.653894307185919e-05
Position 2130: 9.637549692024846e-05
Position 32740: 6.322813996988265e-05
Position 567: 6.193537813936388e-05
Position 32754: 5.9059414972531494e-05
Position 613: 5.737896380120538e-05
Position 588: 3.6546942569161745e-05
Position 3396: 3.6124872705616996e-05
Position 451: 2.9809260477255676e-05
Position 1313: 1.961332254814266e-05
Position 640: 1.9165805630635378e-05
Position 415: 1.4877509674184591e-05
Position 30792: 1.2654024707196812e-05
Position 34382: 1.2586669544268757e-05
Position 1849: 1.1484235684323927e-05
Position 6527: 1.1083078849718752e-05
Position 2025: 6.504776527748114e-06
Position 1015: 5.5178772144455045e-06
Position 8681: 4.683479868855296e-06
Position 1926: 4.435986178088914e-06
Position 29955: 4.152059965699595e-06
Position 1940: 4.012810367708018e-06
Position 563: 3.6801667795936962e-06
Position 1627: 3.5429463050535974e-06
Position 695: 3.260746451030466e-06
Position 723: 2.316035246326189e-06
Position 791: 1.8218647576524335e-06
