Gene = ASNS
Position 4802: 0.0001836960333006651
Position 353: 0.00016967838632010515
Position 19696: 0.00015243671194041807
Position 4693: 0.000152373862078188
Position 15366: 0.00014946655506917742
Position 19655: 0.00014789127302017026
Position 294: 0.00013735100277971308
Position 15171: 0.00013118971730592563
Position 1112: 0.00011401922558815212
Position 2321: 0.00011020253533823807
Position 2764: 0.00010591211139690027
Position 17350: 8.103024091057433e-05
Position 1061: 8.070638504648117e-05
Position 14941: 7.868930078060591e-05
Position 15998: 6.92006521826074e-05
Position 480: 6.84564920442384e-05
Position 2219: 6.14189704688088e-05
Position 14213: 5.790766138430419e-05
Position 400: 5.5129392115931705e-05
Position 14526: 5.040900441840187e-05
Position 1517: 4.56542940760938e-05
Position 16894: 3.8294473349641164e-05
Position 3767: 3.518523773628417e-05
Position 458: 3.1845314708897665e-05
Position 15049: 2.5905645120858813e-05
Position 1217: 2.3731604038099287e-05
Position 17734: 1.981947795220846e-05
Position 930: 1.9706740002508493e-05
Position 14521: 1.731757284036349e-05
Position 16144: 1.1917744561058932e-05
Position 16897: 1.0261346539394837e-05
Position 17302: 7.68835938214877e-06
Position 13846: 6.185626555387474e-06
Position 16856: 5.6357118176842596e-06
Position 18118: 5.530467046640577e-06
Position 17278: 5.237702646286457e-06
Position 14505: 4.788433909793482e-06
Position 3300: 3.6662539022897575e-06
Position 19464: 3.6132900693816206e-06
Position 17444: 3.357302350412126e-06
Position 17354: 2.495844901501489e-06
Position 1148: 1.0876685365081766e-06
Position 158: 8.34661562587448e-07
Position 13923: 7.939707587136867e-07
Position 375: 6.039292272761433e-07
Position 484: 5.939912532946605e-07
Position 1318: 5.904806638351559e-07
Position 944: 5.808310596680128e-07
Position 136: 5.432195677010497e-07
Position 1027: 4.776216229000749e-07
Position 1522: 3.861887808224105e-07
Position 475: 3.421803873014155e-07
Position 949: 3.1554551348916774e-07
Position 917: 3.1519062848368377e-07
Position 1831: 2.747070055941031e-07
Position 280: 2.1583117054891584e-07
Position 1891: 2.0008977255111644e-07
Position 645: 1.6741871595688068e-07
Position 439: 1.4781255986249026e-07
Position 357: 1.4612056572974406e-07
Position 615: 1.4292307135137267e-07
Position 490: 4.462176934072883e-08
Position 17473: 4.2093242304814914e-08
Position 196: 3.587374910469254e-08
Position 477: 3.271329122487155e-08
Position 406: 3.216776978331891e-08
Position 833: 2.923090274252666e-08
Position 441: 8.358751652706062e-09
Position 782: 3.743677203603826e-09
Position 619: 1.2538707102795901e-09
Position 116: 2.87420294088763e-10
Position 110: 3.416969842162622e-11
Position 841: 5.1837732729658145e-14
