Gene = MPC2
Position 17539: 0.0061978365310710265
Position 16485: 0.00549984324726359
Position 6221: 0.005265608496406806
Position 17181: 0.004540815209275577
Position 3238: 0.004369110337561469
Position 9828: 0.004326025304259607
Position 18634: 0.004316431692541903
Position 16571: 0.004310373009987834
Position 18239: 0.00430641856639203
Position 3258: 0.004262678107130761
Position 5285: 0.004048850775139391
Position 5337: 0.003712127344971139
Position 18445: 0.003674708899328482
Position 12503: 0.0032432609361718098
Position 3449: 0.003115586830214876
Position 15930: 0.0029560427284010737
Position 16504: 0.0029375763383561074
Position 7354: 0.0027251371505984234
Position 5300: 0.002626221039799276
Position 916: 0.0025025476688299323
Position 16033: 0.0023893219760783013
Position 17572: 0.002358527422696482
Position 16030: 0.002335787405599822
Position 1681: 0.0023017981868539593
Position 16648: 0.0022225066219783963
Position 857: 0.002063278782392865
Position 1046: 0.0015345276989617036
Position 6389: 0.0015136050592200363
Position 16351: 0.0012433980483382717
Position 17148: 0.0011891701527457638
Position 17108: 0.0011360014368488427
Position 17062: 0.0010950259187704826
Position 2482: 0.0010188941298520458
Position 5353: 0.0010130309446991885
Position 16717: 0.0008657486859632313
Position 1011: 0.0007999178144599282
Position 3477: 0.0007948367947141831
Position 11659: 0.0007462897369748081
Position 3491: 0.0006194190149242724
Position 3424: 0.000545792005601455
Position 15604: 0.0005375195810501698
Position 18067: 0.0004569796677254916
Position 3530: 0.0004544979019883754
Position 1144: 0.0004462976159050201
Position 17855: 0.00043125371182293424
Position 12906: 0.0003874093071670736
Position 13956: 0.00033510168046396884
Position 888: 0.00020581941601330788
Position 579: 0.00019963293063044794
Position 11886: 0.00018957345076989478
Position 2224: 0.0001638419366854944
Position 715: 0.00015695002943710203
Position 11740: 0.00015007770647638185
Position 2096: 0.0001498994165177106
Position 141: 0.00013938844835930116
Position 398: 0.00013375421541835745
Position 12180: 0.00011710337285628222
Position 898: 0.00011602443802755311
Position 431: 0.00010818259514225575
Position 2177: 7.828549761277271e-05
Position 2575: 7.437016600737974e-05
Position 1436: 7.205743332090313e-05
Position 1555: 7.028008894097066e-05
Position 12099: 6.609762071311192e-05
Position 2159: 6.255918740049299e-05
Position 12055: 6.112111993608275e-05
Position 145: 5.6932731099143556e-05
Position 1968: 5.253845275235396e-05
Position 13784: 5.110159713317255e-05
Position 11637: 5.035250293919317e-05
Position 2221: 4.8842466527443126e-05
Position 682: 4.742667338572958e-05
Position 1396: 4.527923344948609e-05
Position 452: 4.444341865328207e-05
Position 494: 4.431917850916604e-05
Position 13023: 4.263951418591196e-05
Position 2341: 4.090424714646732e-05
Position 743: 3.867626365360743e-05
Position 374: 3.701387236987385e-05
Position 2141: 3.623413342757173e-05
Position 256: 3.2372609851201244e-05
Position 1201: 2.5867269274577874e-05
Position 12040: 2.534273541544363e-05
Position 806: 2.4354285190224458e-05
Position 6683: 1.4867885809067854e-05
Position 1732: 1.2454032860554862e-05
Position 1238: 1.2403459494859696e-05
Position 3395: 1.1771210815997725e-05
Position 3398: 1.1403513147990085e-05
Position 5484: 1.0123212803989217e-05
Position 2114: 9.348220244650223e-06
Position 3234: 9.091447592188495e-06
Position 843: 8.562392119850442e-06
Position 729: 7.745618733350489e-06
Position 1639: 6.586889818220787e-06
Position 686: 6.135612738518606e-06
Position 2607: 5.700936493219664e-06
Position 4131: 5.303359865248247e-06
Position 2055: 4.9229103544122865e-06
Position 8207: 4.70736766194284e-06
Position 4430: 4.6338351790121e-06
Position 220: 4.591068075570886e-06
Position 1530: 4.536231604553776e-06
Position 967: 4.315039311644532e-06
Position 4014: 4.167958275774704e-06
Position 304: 4.1254760334412105e-06
Position 2201: 4.054454983601545e-06
Position 1642: 3.984035021230594e-06
Position 436: 3.7885686453680414e-06
Position 7612: 3.694238181497893e-06
Position 1113: 3.1400279613049083e-06
Position 410: 2.629664489068226e-06
Position 1738: 2.5713501478184098e-06
Position 4730: 2.444525608502145e-06
Position 1150: 2.0542289721028593e-06
Position 2790: 1.5804179578303447e-06
Position 1174: 1.5166017588658308e-06
Position 513: 1.3106566610793327e-06
Position 1872: 1.1556081665827923e-06
Position 756: 9.791181453853061e-07
Position 3004: 8.742690556546839e-07
Position 400: 7.81934647765353e-07
Position 1908: 5.588328738878075e-07
Position 1343: 4.3045579126008007e-07
Position 509: 4.121566822054175e-07
Position 1280: 4.0349452269348045e-07
Position 1003: 2.517193161445476e-07
Position 159: 1.7554417965536942e-07
Position 111: 1.423288665389408e-07
Position 1683: 1.3167353700678915e-10
Position 1719: 1.2313767303702811e-10
