Gene = F3
Position 1015: 0.015239355073727263
Position 10867: 0.013120527405249511
Position 11608: 0.01184922797425442
Position 11342: 0.011172261097969266
Position 9712: 0.009580889268631512
Position 1649: 0.009112789753820068
Position 2628: 0.008801760047269935
Position 819: 0.008495599018114437
Position 1452: 0.008378980371356821
Position 9387: 0.0073746864450307545
Position 12543: 0.007101728053759502
Position 11040: 0.007065620755827992
Position 1200: 0.006686388559922623
Position 9589: 0.006225445871343112
Position 1351: 0.005903909590075852
Position 4788: 0.005474286030992203
Position 2450: 0.00534983569746399
Position 8799: 0.005319293107934787
Position 6779: 0.005144849855714308
Position 775: 0.004807704701003227
Position 2894: 0.004609781558972559
Position 10782: 0.0045847449479713715
Position 6070: 0.004377438963426391
Position 9783: 0.0042580679231083085
Position 2604: 0.003826333982366427
Position 8916: 0.003664254187833068
Position 8802: 0.003593345564509052
Position 11753: 0.0035885904324978405
Position 11493: 0.003451098724709517
Position 2851: 0.003238477802733714
Position 9219: 0.003183947446666009
Position 4334: 0.0029885877957489164
Position 11012: 0.00297358376791386
Position 1104: 0.002790179126706643
Position 8512: 0.002674961032232487
Position 11513: 0.0026401614433341505
Position 11629: 0.002474906434697796
Position 7429: 0.0023464876541596574
Position 5151: 0.0022985224890225303
Position 10658: 0.002288038347483889
Position 2897: 0.001996184628361996
Position 6843: 0.0017590822512968919
Position 3320: 0.0017350853457578942
Position 5968: 0.0016230425022181532
Position 454: 0.0015529669305607756
Position 2259: 0.0015406494956086943
Position 6949: 0.0015155458835777967
Position 9326: 0.0014896353875512658
Position 8491: 0.00148627992253544
Position 10039: 0.0014404615346935129
Position 1410: 0.001416254392658945
Position 10917: 0.0013351125956064368
Position 1255: 0.0010983940926276449
Position 9917: 0.0009656088759031815
Position 7085: 0.0009072519759692078
Position 2409: 0.0007678006848276899
Position 1524: 0.0007525192517639976
Position 11944: 0.0007391461037008168
Position 1487: 0.000660274011862251
Position 6059: 0.00059522773930734
Position 10785: 0.000576890665481217
Position 2670: 0.0005698077630103766
Position 1905: 0.000560035986065194
Position 1109: 0.00053710513652133
Position 8407: 0.0005353686258371658
Position 2153: 0.0005114074494731676
Position 1306: 0.0004968450067135849
Position 1931: 0.0004942343878868999
Position 407: 0.0004883426205276509
Position 8350: 0.000473228715870279
Position 785: 0.00043409647380868334
Position 6634: 0.0004222425775253756
Position 10059: 0.00037662560453669035
Position 2430: 0.0003633607210769213
Position 1228: 0.00035923077459694294
Position 9266: 0.00034486977338892124
Position 8935: 0.0003442416473071164
Position 2817: 0.0003242947110915451
Position 498: 0.0002933935756226408
Position 8474: 0.00026902215344974645
Position 1163: 0.0002504161171141291
Position 613: 0.0002441862085163151
Position 554: 0.00023341253180066623
Position 2487: 0.00022732544851189202
Position 2834: 0.00020645960843628007
Position 696: 0.0001952252936160654
Position 648: 0.0001748853830394795
Position 1246: 0.00016769192248021144
Position 543: 0.0001585452979135769
Position 9862: 0.00015774328802853116
Position 578: 0.00014867114206713742
Position 953: 0.0001372712097206646
Position 869: 0.00012352003683645073
Position 902: 9.227610273122311e-05
Position 9205: 7.967336431350967e-05
Position 917: 6.799426884563912e-05
Position 1974: 6.597626924504102e-05
Position 500: 6.121687844391458e-05
Position 837: 6.058226559834725e-05
Position 1621: 5.672396308475489e-05
Position 9230: 5.650140173942181e-05
Position 866: 5.613107316078105e-05
Position 2163: 5.600948433262021e-05
Position 947: 4.692500475537122e-05
Position 743: 4.366484420218969e-05
Position 1977: 3.8216566761954854e-05
Position 1856: 3.7560925727522666e-05
Position 1395: 3.534586119857661e-05
Position 969: 3.4010581691231906e-05
Position 9130: 3.3918901341926886e-05
Position 2720: 2.5516593347591096e-05
Position 2490: 2.337065460774866e-05
Position 2502: 2.1856027504062676e-05
Position 745: 2.0894190015204743e-05
Position 6089: 1.6767017479885182e-05
Position 335: 1.6075332081531007e-05
Position 2023: 1.4950596577528867e-05
Position 588: 1.357772832591207e-05
Position 427: 1.1649007003602752e-05
Position 8870: 1.0060449432219653e-05
Position 1261: 9.601463279053193e-06
Position 474: 8.883721233911181e-06
Position 1274: 8.631978190357591e-06
Position 1330: 7.4661012368300154e-06
Position 2076: 7.302075771356097e-06
Position 757: 7.223237621800525e-06
Position 958: 7.182017006626271e-06
Position 839: 6.947259926624388e-06
Position 2081: 5.337702191825668e-06
Position 1359: 5.191668907995915e-06
Position 1705: 3.994696247879448e-06
Position 1334: 2.533881483197193e-06
Position 1608: 1.7448237251183788e-06
Position 3001: 4.697790271230206e-07
Position 1543: 3.358954206990453e-07
Position 247: 3.0995062079006576e-07
Position 782: 2.403930522560579e-07
Position 2871: 2.2699512044327893e-07
Position 650: 1.783014903011691e-07
Position 448: 1.7032942641067884e-07
Position 592: 8.011853367741659e-08
Position 520: 7.876217320606672e-08
Position 880: 5.5119678345948105e-08
Position 308: 4.106959702081879e-08
Position 698: 1.3611745534551034e-08
Position 263: 5.619205747687039e-09
Position 458: 3.935556716971963e-09
Position 311: 2.8540221859289376e-09
Position 322: 1.5495909304067624e-09
Position 462: 1.2276832172622217e-09
Position 1827: 4.4271460525319286e-10
Position 277: 1.629289014646354e-10
Position 315: 1.158565631335114e-10
