Gene = FKTN
Position 19502: 0.04695314254978354
Position 19324: 0.04528356475041629
Position 3429: 0.044357787832570376
Position 20600: 0.041595097821249837
Position 16401: 0.03850026447237943
Position 23241: 0.03396319482087009
Position 852: 0.03327923330342803
Position 12438: 0.03143823584436535
Position 5659: 0.031046236303068735
Position 22108: 0.027000008536762814
Position 27388: 0.026993524600218897
Position 22818: 0.026991240577525236
Position 16359: 0.024298700886481443
Position 23034: 0.02373827435853821
Position 17406: 0.021729724254812854
Position 773: 0.01893622231344021
Position 9645: 0.018028046761308546
Position 23866: 0.017146810258647234
Position 11508: 0.01703403163209933
Position 19046: 0.01591481240168097
Position 20643: 0.015086676485262
Position 371: 0.015020249201028969
Position 3924: 0.013811437337183386
Position 12937: 0.013485233300431493
Position 16761: 0.01268902948542511
Position 23833: 0.011297472948053602
Position 3994: 0.009837290622540688
Position 843: 0.009338197270430282
Position 304: 0.007593832128300038
Position 23256: 0.00745481995615924
Position 14548: 0.007369500239046447
Position 281: 0.007089576913490871
Position 3969: 0.007042141412856288
Position 23399: 0.0062322438708426724
Position 559: 0.005956329741925468
Position 17840: 0.0059280445037531975
Position 886: 0.005770341160058124
Position 20940: 0.00565259722434612
Position 20380: 0.005648319052041537
Position 25161: 0.005506838029837598
Position 889: 0.005008353014874947
Position 399: 0.004940126263505778
Position 795: 0.0048918463340853705
Position 882: 0.0048312412261292655
Position 16243: 0.004714545199396496
Position 23441: 0.004305577086082096
Position 3239: 0.003908090895259481
Position 24498: 0.0034734667917368537
Position 19026: 0.003088669147985847
Position 18311: 0.0030851451614420274
Position 210: 0.0028188910544986435
Position 21892: 0.00270867407001951
Position 678: 0.0026839697329966
Position 22347: 0.0026618173092324156
Position 859: 0.002392869614611047
Position 22667: 0.001797532775325897
Position 17264: 0.0016442309901243983
Position 863: 0.0016045867137195584
Position 3836: 0.0014548001702677893
Position 24587: 0.0014028588244203105
Position 133: 0.001267829145006523
Position 20807: 0.0012353306082328046
Position 17816: 0.0011948272899241002
Position 18090: 0.0011146138115613118
Position 21174: 0.0010497062568279294
Position 251: 0.0009607033838422367
Position 17355: 0.0008812604533024561
Position 20716: 0.000841440007053962
Position 868: 0.0007234128504228169
Position 491: 0.0007115029957839628
Position 341: 0.0006385743018466597
Position 17671: 0.0005960107876228925
Position 22088: 0.0005705781855467733
Position 19171: 0.00045457420684757966
Position 695: 0.0004438375865385458
Position 563: 0.0004389748733694275
Position 19721: 0.00042987845272857096
Position 19798: 0.0004236719033724342
Position 19219: 0.00039882994355698045
Position 21108: 0.00038510134616435055
Position 17441: 0.0003704972382665413
Position 18068: 0.00036839327986518204
Position 4997: 0.000330168288188259
Position 167: 0.00032577000741098824
Position 17715: 0.0002072655425961925
Position 1120: 0.0001094400169707932
Position 3462: 0.00010648236432748649
Position 3366: 7.947452053960283e-05
Position 1986: 7.77781256090574e-05
Position 4540: 5.058461422860514e-05
Position 338: 2.370673113819514e-05
Position 2054: 2.112843186481328e-05
Position 800: 1.7693208133534728e-05
Position 1675: 1.7544221928067595e-05
Position 235: 1.6809880675864246e-05
Position 2039: 1.5569069543414128e-05
Position 178: 8.318887834953699e-06
Position 752: 6.190506489548009e-06
Position 1989: 5.979694591056062e-06
Position 1934: 5.6027668069993075e-06
Position 1712: 4.826938474761115e-06
Position 1954: 4.690090130640848e-06
Position 1898: 4.527749076751985e-06
Position 540: 3.4338178841798832e-06
Position 1172: 3.297270350340165e-06
Position 413: 2.9040725214511992e-06
Position 3636: 2.2096407644155006e-06
Position 2255: 5.479447457628154e-07
Position 2348: 9.782445774315696e-08
Position 822: 3.797882755656453e-10
Position 574: 3.690004560767359e-10
Position 528: 8.246674966695918e-11
Position 521: 5.507105206231586e-11
Position 589: 3.343458072336489e-11
Position 500: 3.0476160555131024e-11
Position 608: 2.2254909282231832e-11
