Gene = MIOS
Position 9055: 0.031973214247728345
Position 8079: 0.03114474540224303
Position 6805: 0.027345422616046677
Position 39569: 0.02726550205227783
Position 18562: 0.027006105564157213
Position 31610: 0.025315782057747725
Position 8998: 0.02433938041903392
Position 22605: 0.02226422261090174
Position 29699: 0.021213414692449237
Position 31532: 0.02078720555828085
Position 2408: 0.018469085835059514
Position 2433: 0.018227022439888052
Position 1109: 0.016124344276166904
Position 24787: 0.015075572354305684
Position 7110: 0.014845202244176276
Position 39337: 0.014424030331871202
Position 29675: 0.01240542679290412
Position 40508: 0.011608033891257035
Position 754: 0.011491628145002845
Position 39703: 0.010976996225264532
Position 32595: 0.009503141885347188
Position 40393: 0.009102969185347667
Position 29695: 0.008419170579563609
Position 8050: 0.007744159145157822
Position 17923: 0.007456634426957694
Position 7941: 0.007391275817565337
Position 28223: 0.006942944227436955
Position 27975: 0.006303187712283109
Position 29962: 0.006116840818376238
Position 769: 0.005838238534022161
Position 40350: 0.005804445713723452
Position 31587: 0.005313598523039082
Position 29888: 0.004692070420288676
Position 8229: 0.004438985699352515
Position 4431: 0.004156138520267862
Position 29919: 0.004078351040950687
Position 40134: 0.0040653994154500744
Position 5146: 0.004063802822693382
Position 29018: 0.0036662127059425274
Position 8894: 0.0035550378933754236
Position 6339: 0.0033254394534418226
Position 10398: 0.0032753143027535563
Position 24843: 0.0031345546605786945
Position 4009: 0.0030514054532743496
Position 2343: 0.002927087585454819
Position 6500: 0.0027022452177538044
Position 5219: 0.002574210686306787
Position 8194: 0.0025090554022372973
Position 28734: 0.002484777679708177
Position 8827: 0.0023691215410282813
Position 32407: 0.002223185705125607
Position 364: 0.002183050176254282
Position 2491: 0.0019311361022099232
Position 2318: 0.0017557416175369577
Position 32431: 0.001551323052116801
Position 32384: 0.001518075085550142
Position 544: 0.0014708411775881049
Position 323: 0.0014584780451209521
Position 715: 0.00136963722547933
Position 9095: 0.001320438620402995
Position 29788: 0.0012986945237579786
Position 8930: 0.0011920188074272281
Position 40448: 0.0010314103826394106
Position 1186: 0.0010297888130286225
Position 4400: 0.0008494496299795774
Position 30851: 0.0008349629916431329
Position 2438: 0.0008161032464294375
Position 38388: 0.0007719488787880772
Position 10227: 0.000766777413543348
Position 4173: 0.0007575058002406335
Position 5423: 0.0007421309842744429
Position 2449: 0.0006131974245535615
Position 424: 0.0005970473070666964
Position 963: 0.0005905014141114813
Position 33776: 0.0005273494574417336
Position 7519: 0.0005196197060910914
Position 5498: 0.0005139346040621387
Position 5426: 0.0004692875772934852
Position 40511: 0.0004214073769478796
Position 907: 0.00037109590523656393
Position 4476: 0.00030571873012990756
Position 702: 0.0002907776847732258
Position 7993: 0.00027712565621875243
Position 617: 0.00024325862127640732
Position 639: 0.00024004074253798944
Position 31899: 0.00022703877802112432
Position 5186: 0.0002253858243932713
Position 1849: 0.0002251115375925603
Position 910: 0.00021866257023123395
Position 29983: 0.00021285047936835227
Position 7704: 0.00021201718058203953
Position 4363: 0.00020965114490598762
Position 30847: 0.0001960883369197737
Position 7652: 0.0001912418532171307
Position 3750: 0.00014050951113755598
Position 2509: 0.00012174774215196845
Position 7401: 0.00011356138617661375
Position 495: 0.00010485874199741776
Position 549: 9.70189135133073e-05
Position 32056: 9.123575704919741e-05
Position 35425: 8.635462033143157e-05
Position 32032: 7.022127329750865e-05
Position 2114: 6.174740347015783e-05
Position 476: 4.474193486501939e-05
Position 489: 4.3968416657844514e-05
Position 2274: 3.3279885549040724e-05
Position 31289: 3.07726985295639e-05
Position 653: 1.5202814116603787e-05
Position 2139: 1.3662512924730415e-05
Position 1830: 8.059419412708794e-06
Position 407: 7.934178266258863e-06
Position 438: 7.177956756089608e-06
Position 1985: 4.641246875752643e-06
Position 499: 4.368697529621782e-06
Position 1955: 4.171712324361174e-06
Position 306: 3.889027047620657e-06
Position 1552: 3.297865395880046e-06
Position 1857: 3.259777318736745e-06
Position 1927: 2.733523239067916e-06
Position 2153: 1.9916113000390843e-06
Position 1533: 1.814891768948339e-06
Position 1423: 1.700562260567505e-06
Position 370: 1.4857527795016838e-06
Position 1285: 1.3669283557402992e-06
Position 1350: 1.305179259531872e-06
Position 200: 1.2893925222416656e-06
Position 1251: 1.2420558535976243e-06
Position 1192: 1.1356635731426337e-06
Position 821: 7.644429803306403e-07
Position 527: 7.201576077169078e-07
Position 877: 7.017275604441695e-07
Position 465: 6.450375403912846e-07
Position 655: 6.083523330292753e-07
Position 925: 4.94589928006648e-07
Position 5043: 4.0659216956425716e-07
Position 272: 3.8625190395357146e-07
Position 29923: 3.243898178242249e-07
Position 509: 1.2535799915038856e-07
Position 169: 1.0342339447058546e-07
Position 515: 8.241913478663851e-08
Position 1024: 6.582993684584862e-08
Position 937: 6.055528084950616e-08
Position 965: 3.78721143467873e-08
Position 277: 3.05514742530828e-08
Position 255: 3.025671734599587e-08
Position 1212: 2.008940728394509e-08
Position 268: 1.1453397916990632e-08
Position 284: 6.4421311277115575e-09
Position 517: 4.077764511831292e-09
Position 205: 1.9962329909893693e-10
Position 1233: 1.4188115126963114e-12
Position 241: 1.419400539458404e-13
