Gene = TAF1A
Position 659: 0.0015376147933350774
Position 22060: 0.001523578622083498
Position 3614: 0.0013745962452764552
Position 4935: 0.0012996308528139908
Position 5362: 0.0012627025588082947
Position 23654: 0.0012309257993620387
Position 25722: 0.0011841996656653596
Position 25677: 0.0011567497731232962
Position 23640: 0.0010349105348353128
Position 31803: 0.0009531758984157188
Position 28963: 0.0009209225951678705
Position 439: 0.0008836823071734846
Position 4186: 0.0008721237965251799
Position 24155: 0.0008407930879999358
Position 10249: 0.0008335814341622087
Position 7853: 0.0008291381065572302
Position 828: 0.00077217549600549
Position 30584: 0.0007659625858467958
Position 3776: 0.0007219376798836834
Position 446: 0.0007187009788519611
Position 4951: 0.0006985655617029459
Position 768: 0.0006936847335265454
Position 24712: 0.0006840059354719326
Position 7846: 0.0006788195233599644
Position 4994: 0.0006611903823118983
Position 2873: 0.000490331091300365
Position 2854: 0.0004862728856421995
Position 25773: 0.00042437679506897384
Position 879: 0.00037989085183401844
Position 31591: 0.00035488308089355906
Position 1210: 0.00034855996894949325
Position 31819: 0.0003268038815143338
Position 7367: 0.000320972074125774
Position 511: 0.0003207687112249284
Position 150: 0.00029027790207961074
Position 522: 0.00015088962286815291
Position 24675: 0.00012841329743503967
Position 31251: 0.00012407916971528225
Position 31601: 0.00011429476427815381
Position 50: 0.0001075466807660062
Position 20413: 8.150572064189201e-05
Position 172: 7.543449862696465e-05
Position 2264: 7.474957559060977e-05
Position 2521: 6.417322948416778e-05
Position 419: 6.24256024766368e-05
Position 20723: 5.315679469372061e-05
Position 21341: 4.8146453414642735e-05
Position 1166: 4.757719376380574e-05
Position 1495: 4.294857950306962e-05
Position 1478: 3.686653575771736e-05
Position 2200: 2.53383273705028e-05
Position 1963: 2.162822979003068e-05
Position 3524: 1.9998892733204422e-05
Position 20780: 1.6945616604986828e-05
Position 20644: 1.4928579152936529e-05
Position 1991: 1.3180233654302316e-05
Position 2600: 9.457364414200844e-06
Position 1764: 8.067632643204651e-06
Position 19588: 3.918359008358473e-06
Position 967: 2.689063954165821e-06
Position 947: 1.80750222160271e-06
Position 1533: 9.446078103822636e-07
Position 1443: 8.100824539880637e-07
Position 265: 7.116818727983271e-07
Position 321: 6.875054229444683e-07
Position 1775: 4.174901857784189e-07
Position 623: 3.8372047151270355e-07
Position 388: 3.599816751512812e-07
Position 615: 3.481002456870186e-07
Position 375: 1.4500571188951954e-07
Position 462: 1.419335472301236e-07
Position 662: 1.232700725286066e-07
Position 232: 3.248894582965404e-08
Position 9: 1.8777476060580203e-08
Position 263: 1.8745079864038985e-08
Position 602: 1.3556490445296693e-08
Position 211: 5.574901699270826e-09
Position 240: 2.7987827903313338e-09
Position 229: 2.2452313470793565e-09
Position 1864: 1.7493101346611266e-09
Position 560: 1.0304736163596408e-09
Position 281: 3.5122006161262346e-10
Position 160: 2.1046686940380586e-10
Position 356: 3.0047265838680394e-11
Position 126: 4.494254191935426e-12
Position 417: 3.886148319327697e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 12289: 0.9889356204736865
Position 28414: 0.9351040516593258
Position 31160: 0.9346808277912653
Position 19267: 0.9295032632289267
Position 10060: 0.8992061961183541
Position 20264: 0.8920975642100857
Position 5635: 0.8847638480921979
Position 1367: 0.8836818681585534
Position 31664: 0.8757344939360153
Position 26636: 0.8164021902382175
Position 23407: 0.7920437857451271
Position 9674: 0.4656718307751716
Position 22576: 0.3362140492285177
Position 26881: 0.29935988891448045
Position 21896: 0.2924383737355536
Position 24524: 0.2555816456665719
Position 14415: 0.17319638644168328
Position 25807: 0.10658607109092644
Position 20508: 0.10380956478370539
Position 10571: 0.09892851913505869
Position 4253: 0.08412247521108643
Position 10352: 0.07421952440884655
Position 2770: 0.07055363354748889
Position 23206: 0.06257491846104556
Position 29065: 0.06129106878085328
Position 1098: 0.06023264905415123
Position 31422: 0.05738923451256408
Position 20218: 0.0529907224852055
Position 12143: 0.05016024321777852
Position 4831: 0.04287430368911082
Position 31189: 0.042665824710595164
Position 12733: 0.04019575012351973
Position 12705: 0.03860459634269353
Position 21863: 0.037529330922375766
Position 29126: 0.03707022751289077
Position 28991: 0.03505442558900106
Position 10698: 0.034560125082187414
Position 15827: 0.032199023858672134
Position 4327: 0.031835594408661
Position 5242: 0.030080779671631842
Position 4544: 0.03003079014171233
Position 10042: 0.029547175763316374
Position 26224: 0.025339714919973597
Position 1281: 0.024589468567431192
Position 2446: 0.0243444412177549
Position 19294: 0.024059182603444047
Position 30461: 0.023666157693414926
Position 1892: 0.022386456303525728
Position 28927: 0.021091046979039692
Position 4740: 0.02027036598173367
Position 23059: 0.01917792217460155
Position 1314: 0.01803409035781233
Position 14411: 0.01716050004700326
Position 1409: 0.015448363188297154
Position 4278: 0.01358851179254698
Position 21954: 0.012679344575724616
Position 18039: 0.01242914687222674
Position 31505: 0.01199065025500517
Position 22506: 0.01172406925556992
Position 22543: 0.0113053966102526
Position 5475: 0.011143864267203332
Position 26910: 0.010511926030288499
Position 25469: 0.009579514064554316
Position 20229: 0.009255150058290973
Position 767: 0.009039285571088617
Position 3613: 0.008403036846517288
Position 22181: 0.007738518059052389
Position 3159: 0.007683313950625772
Position 27041: 0.007454252797843793
Position 11748: 0.007139717364915415
Position 19901: 0.007101695621884283
Position 1383: 0.006651537607043948
Position 10752: 0.006412972971299775
Position 18085: 0.006151896923844011
Position 26584: 0.006087434875293522
Position 6098: 0.005899064467200836
Position 28865: 0.004814320549502339
Position 851: 0.004782589909545184
Position 20838: 0.004776435422188986
Position 10613: 0.004775171372837397
Position 5566: 0.00436585441013154
Position 3409: 0.004316277915596763
Position 10780: 0.004278256565747167
Position 1317: 0.004239754623299848
Position 12584: 0.004102612805969409
Position 21978: 0.004036497271006777
Position 2979: 0.003927290806783813
Position 31537: 0.0037363720805450255
Position 27102: 0.003669409504064864
Position 12738: 0.003654914698327067
Position 11121: 0.0034568363471132522
Position 10909: 0.003440339397393698
Position 29037: 0.003362676298502501
Position 2906: 0.003286336910472166
Position 15862: 0.0032068259667433065
Position 3912: 0.0030532142124869445
Position 3523: 0.0030504404548689903
Position 31918: 0.002951510072484234
Position 20814: 0.002851872311938559
Position 6262: 0.002764945002498741
Position 21177: 0.0025556105070511192
Position 1235: 0.0024746387752362046
Position 28967: 0.002451004734496079
Position 21755: 0.0022192121291451502
Position 28367: 0.002198408058462849
Position 22644: 0.0020698868478339376
Position 1119: 0.0020514955572048404
Position 5368: 0.0020057612669229837
Position 2548: 0.001984218385186689
Position 2427: 0.0019407629105755986
Position 20919: 0.0018721105518556
Position 3003: 0.0018343024543056553
Position 10107: 0.0018297640855293438
Position 21239: 0.0018032896719189912
Position 5701: 0.0017946703253860726
Position 10680: 0.0017865450231255484
Position 883: 0.0017113491966056365
Position 31786: 0.0016821482296417254
Position 23603: 0.001591335827199715
Position 5704: 0.0015278048399534274
Position 7752: 0.0015079576299171955
Position 31764: 0.0014772583741734654
Position 13374: 0.0014509328966240877
Position 31611: 0.0014508134209569627
Position 3138: 0.0014417068313399637
Position 20537: 0.0013794477297679095
Position 532: 0.0013733855048375938
Position 23151: 0.0013432143595218046
Position 507: 0.0013428777182033606
Position 13257: 0.0013138292764757846
Position 26839: 0.001260893038544245
Position 8836: 0.0012604969583140271
Position 4228: 0.0011721803178529218
Position 1338: 0.0011137097893201134
Position 28335: 0.001102610022291969
Position 3182: 0.0010719024823801332
Position 21263: 0.0010201833561043843
Position 18876: 0.0009425277706445477
Position 5690: 0.0009252751585197038
Position 1163: 0.0008801594319062395
Position 24074: 0.0008466640941337489
Position 4141: 0.0006426119130000827
Position 818: 0.0006377628905923409
Position 2873: 0.000623054779812942
Position 510: 0.0006187866846578926
Position 10591: 0.0006113704562811256
Position 1388: 0.0005987464894634273
Position 8864: 0.0005980561356725213
Position 13427: 0.0005146683172957752
Position 4288: 0.0004399773057623917
Position 488: 0.0004232481338389686
Position 1962: 0.0004125444227763235
Position 30523: 0.00038286652111406454
Position 2916: 0.00037292177602906665
Position 13226: 0.00035057828921507224
Position 13438: 0.00033857591293227034
Position 1789: 0.00033701891549278213
Position 7297: 0.0003209720741257739
Position 4355: 0.00031879066303420317
Position 725: 0.0003058278691704734
Position 1244: 0.00027644936158215035
Position 20975: 0.0002618978577317977
Position 1397: 0.00024324755493371414
Position 31426: 0.00022070929708723034
Position 1888: 0.00021155330716479207
Position 1440: 0.00021124192762345202
Position 29746: 0.00021075192045314127
Position 5989: 0.00020941781524907096
Position 2738: 0.000207049152545618
Position 31967: 0.00018918226691459902
Position 1330: 0.00018431817407481158
Position 9858: 0.00018076911044525708
Position 999: 0.00017921448182448178
Position 887: 0.0001778251039938917
Position 202: 0.00017082919767248981
Position 30341: 0.00012720447587533264
Position 28677: 0.00012355714787429744
Position 1210: 0.00012160116346429083
Position 613: 0.00010341254832185524
Position 552: 8.026720488506613e-05
Position 20236: 7.993532840896457e-05
Position 1027: 7.33427580672492e-05
Position 396: 7.001967135985457e-05
Position 1127: 6.773617494516353e-05
Position 462: 6.479865364842446e-05
Position 586: 6.324366437907703e-05
Position 3448: 5.1864231967244475e-05
Position 702: 4.360305906905929e-05
Position 28645: 4.351663858953655e-05
Position 3285: 4.1695060841641166e-05
Position 565: 4.065120452815816e-05
Position 160: 3.684668955683673e-05
Position 906: 3.544128531106366e-05
Position 3416: 3.359927066504388e-05
Position 599: 3.355276955880142e-05
Position 29956: 3.252569262827762e-05
Position 2521: 3.068001234153003e-05
Position 12195: 2.9941695870043385e-05
Position 2941: 2.892528366429439e-05
Position 937: 2.6574119965809693e-05
Position 982: 2.6227327732551687e-05
Position 1121: 2.426766321993793e-05
Position 335: 2.3838326726805426e-05
Position 3660: 2.3761564292641977e-05
Position 32015: 2.1848060460682974e-05
Position 1105: 2.1832836216654477e-05
Position 22518: 2.067285961430689e-05
Position 1289: 1.945113899611259e-05
Position 914: 1.9281619113506024e-05
Position 3202: 1.6807979318371785e-05
Position 2048: 1.6512743303740217e-05
Position 1853: 1.5336222939602658e-05
Position 1763: 1.531531282549675e-05
Position 534: 1.1267557861175857e-05
Position 2497: 1.0909546259776584e-05
Position 569: 1.0556341141494135e-05
Position 732: 1.0128926292370447e-05
Position 1644: 9.76867374197226e-06
Position 1448: 9.068630057138344e-06
Position 1418: 9.009217839994818e-06
Position 645: 7.449677205095444e-06
Position 618: 7.080604616074098e-06
Position 411: 6.007057745140079e-06
Position 2386: 5.263111729660585e-06
Position 1481: 5.1999582620177265e-06
Position 338: 4.853949604664253e-06
Position 407: 4.304563609329524e-06
Position 662: 4.147793058174529e-06
Position 19482: 3.918359008358473e-06
Position 20454: 3.746069030419388e-06
Position 1803: 3.7142636560802645e-06
Position 2448: 3.4139092424015558e-06
Position 20898: 3.198780824015874e-06
Position 2842: 2.8207248457881063e-06
Position 2557: 2.551959216355168e-06
Position 2552: 2.432638505104471e-06
Position 23940: 2.3479928915279916e-06
Position 23819: 2.3327866742449912e-06
Position 1529: 2.321379699082554e-06
Position 2581: 2.1410814644921154e-06
Position 10419: 2.0667952656296097e-06
Position 2054: 2.0626491783910495e-06
Position 2074: 1.9640660466221794e-06
Position 1237: 1.9096658868880584e-06
Position 2920: 1.7022503457827732e-06
Position 1588: 1.532203327892129e-06
Position 2117: 1.4302888540856216e-06
Position 2100: 1.3755683256383132e-06
Position 2141: 1.3474057234947097e-06
Position 20517: 1.306593872487329e-06
Position 1924: 1.237006138969308e-06
Position 12689: 1.187045171526799e-06
Position 1894: 9.70418761479736e-07
Position 2790: 8.956676578994762e-07
Position 2637: 3.8027118743836646e-07
Position 706: 3.5988122764704076e-07
Position 1590: 3.3666180297893384e-07
Position 12673: 3.0324914857934814e-07
Position 3556: 2.923522597081944e-07
Position 626: 2.7000567120431344e-07
Position 1671: 2.645725389874592e-07
Position 2166: 2.5476436601836616e-07
Position 1707: 1.5739514640651963e-07
Position 1690: 1.5068588309422998e-07
Position 177: 1.0056221262788425e-07
Position 668: 9.82689700432105e-08
Position 658: 6.539366447055086e-08
Position 269: 5.583333389626609e-08
Position 113: 2.6953626368825645e-08
Position 634: 2.6599378189480724e-09
Position 166: 2.5678248645409722e-09
Position 190: 2.537968440889994e-09
Position 615: 2.1527608131704303e-09
Position 728: 1.2644131396906526e-09
Position 172: 1.1299731570325537e-09
Position 187: 7.900379563447049e-10
Position 345: 6.875512085178695e-10
Position 219: 5.28475055708215e-10
Position 90: 5.167208063872613e-10
Position 1293: 5.103344025180591e-10
Position 258: 2.3629579806558386e-10
Position 211: 1.5383619822383856e-10
