Gene = SRD5A1
Position 25127: 0.10046282153398862
Position 37072: 0.0928351707471033
Position 10644: 0.09176669795688866
Position 2939: 0.08673714395644531
Position 2978: 0.06161388900229353
Position 11783: 0.046315360474019074
Position 2942: 0.04515696068242466
Position 2580: 0.0426990631223841
Position 2811: 0.03337964011373536
Position 29688: 0.03213485966430294
Position 35945: 0.03141192447886282
Position 443: 0.030838861631345263
Position 35720: 0.02545354785275394
Position 5000: 0.00887947478574831
Position 2621: 0.005113111116877585
Position 649: 0.004583133035453451
Position 293: 0.004218656922309901
Position 2733: 0.003921940450371928
Position 2556: 0.00365669183182158
Position 2874: 0.00325932564307322
Position 5997: 0.0025555888458865137
Position 2508: 0.002492942522636177
Position 2585: 0.0021050973575008117
Position 5017: 0.0018251383166941009
Position 2988: 0.0017769905964261168
Position 617: 0.0017507177240203172
Position 838: 0.0016162998431732264
Position 2532: 0.0010256498943007587
Position 2774: 0.0010077858963498454
Position 2505: 0.0009860065033359005
Position 6081: 0.0008799877990851425
Position 1554: 0.0006773878247332489
Position 410: 0.0006229543952768702
Position 2451: 0.0006162969195177008
Position 2522: 0.0006000706006115258
Position 373: 0.0005953413482900454
Position 451: 0.00050706307916026
Position 1686: 0.0005019179788155992
Position 2416: 0.0004869810641500594
Position 870: 0.0004195995456515302
Position 1753: 0.00040658967287032614
Position 2378: 0.0003866915594121848
Position 23001: 0.0003559913117885022
Position 24139: 0.0002844201312637114
Position 631: 0.00021250939648615721
Position 24079: 0.0002071130041816537
Position 23137: 0.00018878253300697463
Position 23179: 0.0001679893295837515
Position 823: 0.00016613926903425442
Position 2391: 0.0001629030331780605
Position 2672: 0.0001517094322323107
Position 2339: 0.00014718594501757923
Position 693: 0.00013369332364434905
Position 2191: 9.378832103952345e-05
Position 1719: 6.88424416559451e-05
Position 332: 6.446160570442472e-05
Position 1874: 4.9889521384763295e-05
Position 4267: 3.858772020862662e-05
Position 367: 3.779540337415275e-05
Position 722: 3.2289934947341296e-05
Position 1498: 2.922947065337756e-05
Position 225: 1.9735525555182313e-05
Position 1473: 1.4515853057961578e-05
Position 1837: 1.4232207802695248e-05
Position 11464: 1.2639525660379593e-05
Position 4204: 9.770971036536677e-06
Position 11397: 9.070897474268206e-06
Position 1807: 8.646679652850699e-06
Position 4270: 6.984247070680203e-06
Position 8282: 6.833355123539421e-06
Position 4384: 6.433720231724066e-06
Position 9212: 3.744165630015364e-06
Position 5332: 3.24381882794835e-06
Position 9047: 3.19131660555938e-06
Position 7887: 1.6569767983367658e-06
Position 6403: 1.632395849922876e-06
Position 9326: 1.5110934491183782e-06
Position 3930: 9.096638834144828e-07
Position 8426: 8.942955870631775e-07
Position 6276: 5.367932750048092e-07
Position 5853: 4.984574564391313e-07
Position 6686: 4.682576986819314e-07
Position 8490: 4.3979239974446146e-07
Position 7471: 4.1965404302969124e-07
Position 11093: 4.161579373437315e-07
Position 4458: 3.8619596494128884e-07
Position 1061: 2.610523867489633e-07
Position 5437: 1.7589194141051835e-07
Position 3398: 1.5625956471331506e-07
Position 4747: 1.379618069875195e-07
Position 5698: 1.1977247176137447e-07
Position 1394: 1.1672254148446327e-07
Position 3639: 8.047163163302395e-08
Position 3193: 7.015872809497879e-08
Position 4092: 6.59582106378179e-08
Position 6453: 6.454845316175617e-08
Position 3759: 5.6590248484185346e-08
Position 4164: 4.928741213979602e-08
Position 4001: 4.694285540347177e-08
Position 3862: 4.5122876009016024e-08
Position 3120: 4.156712164400009e-08
Position 3246: 2.2800216260255682e-08
Position 2126: 2.077999808724922e-08
Position 1266: 1.7240904102544483e-08
Position 1445: 6.671246166039744e-09
Position 1202: 5.679035473078938e-09
Position 2750: 6.152891212959521e-10
Position 3051: 1.749334286751479e-10
Position 213: 1.3975564029358445e-10
Position 3055: 1.2561484532233638e-10
Position 263: 1.1128167560300524e-10
Position 710: 6.883259959803901e-11
Position 455: 1.5284929408577708e-11
Position 413: 1.491472991402245e-11
Position 260: 1.392461710549091e-11
Position 342: 5.757907770125202e-12
Position 741: 3.681104269957351e-12
Position 725: 3.1255773312412003e-12
Position 107: 1.7579348287250293e-12
Position 804: 1.5632229895193944e-12
Position 381: 4.58162118104045e-13
Position 149: 4.187964734521791e-13
Position 82: 1.392092025499617e-13
Position 134: 7.172544584333308e-14
Position 109: 2.732909400521115e-14
Position 118: 2.6789142619663385e-14
Position 79: 1.7357599806310964e-14
