Gene = SETD9
Position 152: 1.856939459257703e-05
Position 1408: 1.708717873505802e-05
Position 111: 1.6991135042720862e-05
Position 825: 1.5682025362861737e-05
Position 253: 1.0844844953270754e-05
Position 1437: 8.258939766516269e-06
Position 1391: 7.076850371496405e-06
Position 1226: 6.979994624217062e-06
Position 1721: 6.912702836479116e-06
Position 1706: 6.699615687425377e-06
Position 155: 2.784846684684816e-06
Position 849: 2.642581299134028e-06
Position 364: 2.5245352069304845e-06
Position 732: 2.1921324909167756e-06
Position 45: 1.9730318324168667e-06
Position 827: 8.671400114209434e-07
Position 525: 6.66819169668015e-07
Position 1076: 5.910004149175744e-07
Position 1501: 5.779741420900523e-07
Position 109: 3.88416664106395e-07
Position 661: 3.044748298314661e-07
Position 702: 1.9483328350396692e-07
Position 8: 1.195939572412444e-07
Position 396: 8.520109657386382e-08
Position 707: 1.584162843779549e-08
Position 412: 1.0593448769930641e-08
Position 429: 2.097064753860008e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3750: 0.8779039070873075
Position 4613: 0.8241146113988183
Position 7554: 0.7672586650581896
Position 5600: 0.7131828454630497
Position 2048: 0.23110434038512462
Position 1908: 0.1291350393369985
Position 532: 0.12018523681146745
Position 5645: 0.09625872675776503
Position 7219: 0.0851309624063818
Position 5626: 0.06833582648572835
Position 4954: 0.054357939334416266
Position 777: 0.05080953226268087
Position 7587: 0.04894679876073412
Position 5604: 0.03415049954171575
Position 3788: 0.030771470816918497
Position 4562: 0.029258201303198596
Position 3814: 0.02492299316222943
Position 1781: 0.02395386745892594
Position 5657: 0.020893144904393368
Position 6374: 0.017703913392945685
Position 947: 0.016196206055726317
Position 6205: 0.013547004493350594
Position 5136: 0.013441729422164707
Position 6350: 0.012832282151826056
Position 7373: 0.012646351501368265
Position 5118: 0.012313316344719405
Position 7955: 0.01134532447280281
Position 418: 0.01129410932510694
Position 2503: 0.009933692423859192
Position 5896: 0.009525042417310507
Position 1530: 0.009503770908727147
Position 2178: 0.008289116242774845
Position 1928: 0.006844266677312352
Position 383: 0.006840087872243143
Position 6057: 0.005817544320343039
Position 7286: 0.00547828386462774
Position 6250: 0.004616799331549443
Position 4148: 0.004558186144729828
Position 5000: 0.004215854937744322
Position 2237: 0.004123548431235626
Position 6885: 0.00398855199570057
Position 4547: 0.0038617916955796627
Position 2533: 0.00362729743352494
Position 6852: 0.0027736287423195186
Position 5510: 0.0027490282792679674
Position 1005: 0.0026804471228623204
Position 4522: 0.0024047938810594052
Position 6121: 0.0019957253337866613
Position 6285: 0.001683770705578454
Position 2781: 0.0014578406144891906
Position 1058: 0.0014314802679962295
Position 1548: 0.0012836760029678522
Position 5861: 0.001262318587234661
Position 3756: 0.0012557358996598564
Position 5691: 0.0011912800405201461
Position 6781: 0.0011814705030227062
Position 6183: 0.0011300229880221167
Position 2219: 0.001104399906394716
Position 667: 0.0010283936139937316
Position 1788: 0.0010246753861253902
Position 4582: 0.0009332108934352706
Position 1158: 0.0009302717530473958
Position 6324: 0.0008104103544435316
Position 2084: 0.0007716690786480674
Position 2118: 0.000746675936289013
Position 976: 0.0006846705622880179
Position 7386: 0.0006464007139773077
Position 4576: 0.0006420458954493363
Position 2072: 0.0005879073186053802
Position 6673: 0.000565199132215276
Position 6422: 0.0005604450932354589
Position 5809: 0.0005186957102541117
Position 2150: 0.0004300217541604317
Position 333: 0.00040031067326215503
Position 1036: 0.00038446853457282134
Position 4707: 0.0003682655137533084
Position 6708: 0.00035490993752190065
Position 5088: 0.0003538221849853521
Position 2128: 0.0003352505501986015
Position 7400: 0.00032962659421206927
Position 471: 0.00032550618874213323
Position 1677: 0.00032472716300933495
Position 1033: 0.00031723120131465495
Position 2147: 0.0003011669597827549
Position 5462: 0.00027150757563321166
Position 4004: 0.00025829191949715676
Position 6455: 0.00025147953653671814
Position 1728: 0.00024769304185391107
Position 97: 0.00023780902336481102
Position 6061: 0.0002347452498835385
Position 2096: 0.0002043590715343099
Position 4168: 0.00020394411428401073
Position 6293: 0.00019812006042814568
Position 2455: 0.00017299950647340642
Position 6472: 0.00016789012575564225
Position 1471: 0.00016588717706690048
Position 6495: 0.00014492961497825096
Position 748: 0.0001357119181825903
Position 436: 0.00013558716449501928
Position 5827: 0.000135018036143064
Position 5961: 0.00011515749691042506
Position 4455: 0.00010253455358801677
Position 5947: 9.89564919954115e-05
Position 3564: 8.769958436231196e-05
Position 483: 7.69980012160597e-05
Position 1689: 6.939334006623097e-05
Position 1341: 6.619812952885159e-05
Position 6820: 6.396829234065622e-05
Position 958: 6.284382114576649e-05
Position 1486: 6.233199766164955e-05
Position 6584: 5.1633450696924604e-05
Position 1220: 4.758821073461534e-05
Position 1618: 4.72813694269061e-05
Position 503: 3.8638786639562515e-05
Position 1805: 3.812418444848399e-05
Position 1388: 3.7434509500057095e-05
Position 125: 3.2976967403566655e-05
Position 5312: 2.9774396222618893e-05
Position 1238: 2.7403863720946827e-05
Position 804: 2.3569539264886327e-05
Position 904: 2.162818324555072e-05
Position 1168: 1.5278413756500577e-05
Position 196: 1.1017294910582803e-05
Position 1500: 9.57924773700799e-06
Position 559: 7.827863179866273e-06
Position 1090: 7.714779120660093e-06
Position 1261: 7.566824480121154e-06
Position 488: 7.357655359299542e-06
Position 280: 4.233296254629889e-06
Position 1053: 4.043703653669507e-06
Position 1224: 2.9463487311517683e-06
Position 2027: 1.7189571088529254e-06
Position 490: 1.2174370277384183e-06
Position 649: 6.743730322649626e-07
Position 175: 6.118039578948343e-07
Position 725: 4.4795922613739207e-07
Position 612: 2.1549903134503019e-07
Position 509: 2.104073410973847e-07
Position 682: 1.9818567811641578e-07
Position 697: 1.7175798512857809e-07
Position 103: 1.4323975229814282e-07
Position 2283: 1.322430047543424e-07
Position 707: 1.315573181857547e-07
Position 680: 1.2518930894411508e-07
Position 286: 1.167473595631586e-07
Position 1197: 1.1119100814169406e-07
Position 810: 1.0981162490745065e-07
Position 732: 1.0081674073595739e-07
Position 658: 9.464340687143811e-08
Position 1175: 8.338222798474783e-08
Position 146: 4.712987574346256e-08
Position 590: 3.328483405885979e-08
Position 295: 1.383481271700786e-08
Position 198: 8.428486568627776e-09
Position 713: 6.293133023391913e-09
Position 142: 5.794726647305243e-09
Position 269: 5.622240509387609e-09
Position 566: 3.6890051933560634e-09
Position 276: 3.5304606491412083e-09
Position 242: 3.12306790143989e-09
Position 133: 2.466709224269571e-09
Position 271: 1.582037434980493e-09
Position 160: 8.384750099134017e-10
Position 1081: 6.899206213325228e-10
Position 981: 4.5791233239672327e-10
Position 1015: 4.3308070926669537e-10
Position 152: 1.234035210700028e-10
Position 200: 1.0438768772918115e-11
Position 259: 7.792665676801331e-12
Position 234: 5.911264208393498e-12
Position 205: 3.0647693477130646e-12
Position 70: 2.003437791915387e-12
Position 245: 1.1009025802208578e-12
Position 228: 7.769555942811678e-13
Position 564: 6.035623173303506e-13
Position 249: 5.72044522175055e-13
Position 572: 2.092076660934352e-13
