Gene = ICMT
Position 2346: 0.001108112277766485
Position 10839: 0.0010794011222351838
Position 2398: 0.0009410012265120121
Position 4430: 0.0007998683041649749
Position 826: 0.0007503515868548277
Position 4772: 0.0006895956771654232
Position 5357: 0.0005247569346473972
Position 9057: 0.0004962486550923648
Position 4220: 0.00047489880477386866
Position 4155: 0.00047274915346091136
Position 4796: 0.00041660985591891693
Position 5941: 0.00040454719840319156
Position 6769: 0.0003738728843642639
Position 492: 0.00034436275949076907
Position 1157: 0.00033948902998754565
Position 5046: 0.00033773287017500745
Position 1439: 0.0003047405944761953
Position 6464: 0.0003007059768423727
Position 4544: 0.0002780365188769518
Position 423: 0.00027634138542043134
Position 7941: 0.0002610061820170437
Position 5524: 0.00020490735149865163
Position 793: 0.00019712391903207126
Position 4621: 0.00014745663714097642
Position 565: 0.0001422385711543244
Position 6250: 0.00013721201397831417
Position 4112: 0.00013359307570895543
Position 4084: 0.00012435021560557792
Position 2182: 0.00012277620407153143
Position 718: 0.00011386809450263647
Position 1267: 0.00010817721528916066
Position 813: 0.00010307924265247981
Position 1799: 0.00010223069585727938
Position 1086: 9.776788834638316e-05
Position 1700: 9.726081042568285e-05
Position 1504: 9.137498544031807e-05
Position 5078: 8.598232142582518e-05
Position 4912: 8.229316419560578e-05
Position 1261: 7.88902787001287e-05
Position 709: 7.666214311230709e-05
Position 614: 7.509733524762067e-05
Position 4406: 5.386618106019673e-05
Position 652: 3.264586390784754e-05
Position 722: 2.468328873112057e-05
Position 347: 2.416265072122623e-05
Position 1335: 2.3055444273707916e-05
Position 663: 1.8312880929803405e-05
Position 1681: 1.640745407096212e-05
Position 539: 1.5017894834410092e-05
Position 432: 1.195541820576332e-05
Position 1316: 7.242260334462429e-06
Position 784: 6.797049906302379e-06
Position 1021: 5.5476041554659435e-06
Position 402: 4.851220912301816e-06
Position 1027: 4.753688507813923e-06
Position 2436: 4.649182522955864e-06
Position 530: 4.455367659039805e-06
Position 498: 2.9514725264388047e-06
Position 797: 2.3666222053149276e-06
Position 359: 2.3240630159522324e-06
Position 4145: 7.985499759539277e-07
Position 624: 1.9086208356680455e-07
Position 437: 1.6769368927691265e-07
Position 603: 1.1247982792213416e-07
Position 440: 1.0852417170238522e-07
Position 405: 8.163013447852701e-08
Position 1525: 2.6080836565319246e-08
Position 223: 8.395161654015038e-09
Position 145: 3.912691823179188e-09
Position 457: 1.7298993108298902e-10
Position 229: 1.1524851970615916e-10
Position 362: 5.2372009706991966e-11
Position 461: 2.6521433785576878e-11
Position 500: 2.3553252447672323e-12
Position 78: 6.92513972947472e-13
Position 465: 2.789425802550326e-13
