Gene = LAT2
Position 390: 0.00011921760851237752
Position 15314: 9.843141131184685e-05
Position 6651: 8.744539633774667e-05
Position 6871: 7.429528014031116e-05
Position 363: 6.535982341266609e-05
Position 644: 6.370136995910852e-05
Position 154: 6.334214971128786e-05
Position 8266: 6.313861953796053e-05
Position 342: 5.647679102427396e-05
Position 299: 4.4215350466422575e-05
Position 6768: 4.320036911841108e-05
Position 319: 3.8345505259370787e-05
Position 7429: 3.287868566336793e-05
Position 71: 3.1439542024006775e-05
Position 1090: 3.131890161553166e-05
Position 15600: 2.6469898661387618e-05
Position 957: 2.037580050381758e-05
Position 329: 2.0257340713115262e-05
Position 710: 1.8200654644740372e-05
Position 16597: 1.5456647223027508e-05
Position 25: 1.2319227916598977e-05
Position 82: 1.0743435842607492e-05
Position 104: 9.75185032095695e-06
Position 15326: 8.835595448747439e-06
Position 106: 7.927558789061703e-06
Position 854: 7.2259739631562814e-06
Position 117: 5.783142985130104e-06
Position 69: 5.735794141765459e-06
Position 59: 5.511631282244969e-06
Position 620: 5.028447030159887e-06
Position 119: 4.375725069788863e-06
Position 179: 3.993191439299222e-06
Position 1011: 3.981491123954765e-06
Position 764: 3.0917884008055483e-06
Position 15473: 2.7433307776202456e-06
Position 15275: 2.4233870163978356e-06
Position 184: 1.6632500920096977e-06
Position 462: 1.4410482435995444e-06
Position 1599: 1.3430781156221351e-06
Position 57: 1.2854322923273806e-06
Position 617: 1.2138089448613018e-06
Position 1282: 9.651846045152609e-07
Position 911: 8.532940103233591e-07
Position 769: 8.206433250440155e-07
Position 1294: 7.932971536471817e-07
Position 1023: 6.303693073487704e-07
Position 622: 4.063969414098822e-07
Position 164: 3.7882658343302903e-07
Position 499: 1.8551743750213627e-07
Position 96: 1.7254511859905928e-07
Position 543: 1.635580130529644e-07
Position 551: 1.1821284197058724e-07
Position 668: 3.74727989371579e-08
Position 718: 2.8025573045095106e-09
Position 15: 1.7734365822051025e-09
Position 139: 5.887389173375014e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 6550: 0.9996080552840235
Position 14327: 0.9953271250764183
Position 15242: 0.98215749579813
Position 14621: 0.9337210458157792
Position 534: 0.8221027402336457
Position 10563: 0.7943229567748067
Position 10820: 0.5763487863536747
Position 6320: 0.534338834792542
Position 11307: 0.466657190245454
Position 807: 0.32513869739444856
Position 19547: 0.3205618179926284
Position 3586: 0.23269051018324316
Position 11124: 0.2320260821271018
Position 11187: 0.2295399053324789
Position 20133: 0.1969882378912491
Position 7428: 0.19106363289574096
Position 10347: 0.1751974856278965
Position 20039: 0.13253711834463577
Position 12240: 0.12235087522579607
Position 20012: 0.12005960553399896
Position 5425: 0.1071600476234787
Position 8874: 0.09554311997726635
Position 10784: 0.0920011519852282
Position 905: 0.07064934816262772
Position 17230: 0.06484202805607525
Position 3544: 0.06176757662449123
Position 11436: 0.04383587943818916
Position 19601: 0.0390181059639802
Position 8911: 0.0379873762921589
Position 14491: 0.032873838685681986
Position 830: 0.03246001893358844
Position 20289: 0.03195504735251282
Position 7293: 0.030097723830034482
Position 14473: 0.029687910480397307
Position 16768: 0.02845442702190061
Position 6184: 0.027784365833001035
Position 11456: 0.026278696134501123
Position 9654: 0.021783773767915352
Position 10037: 0.02076855996196467
Position 10237: 0.018983364103430253
Position 17690: 0.018645197832468485
Position 1223: 0.018377057656742146
Position 5608: 0.017606334314479624
Position 7380: 0.016827589995404457
Position 14686: 0.014254164934544287
Position 744: 0.013799846162618947
Position 19763: 0.013770605669976791
Position 14729: 0.013210333901170586
Position 8930: 0.013087214663538545
Position 15546: 0.012538425582777133
Position 5451: 0.012164492130020634
Position 14732: 0.011792509115956792
Position 20180: 0.01154748904575523
Position 8654: 0.011329458093311545
Position 10015: 0.010101816343286957
Position 930: 0.008964737129788394
Position 14894: 0.00893276297974616
Position 847: 0.008693881280151878
Position 950: 0.007408123905840536
Position 11511: 0.007373964855695356
Position 6181: 0.007135782082519221
Position 15696: 0.007029893947577314
Position 1512: 0.006848651531009739
Position 19475: 0.006309861328564674
Position 12200: 0.005893132490531863
Position 5882: 0.005784822649311221
Position 11590: 0.004762821864170162
Position 17397: 0.00474689924508098
Position 7314: 0.00390241280187752
Position 19441: 0.0037822387223164166
Position 15071: 0.0032719614615907056
Position 14514: 0.003231788123092752
Position 20428: 0.0030163965291134724
Position 18189: 0.002900226183714287
Position 5894: 0.0027290445427864173
Position 14915: 0.0026699381845487614
Position 611: 0.0026146670097864687
Position 14898: 0.002273006946593088
Position 17037: 0.0022302682568111597
Position 148: 0.0022227443784070045
Position 16583: 0.002195746219513001
Position 17926: 0.0020951777506676536
Position 7020: 0.0018140886035806977
Position 16536: 0.0017701347891778889
Position 11771: 0.0016221600265254714
Position 6999: 0.0015725554606940855
Position 19491: 0.0012795692992310995
Position 1227: 0.001274914413528991
Position 15578: 0.001185156326762372
Position 9678: 0.0011354905530231662
Position 16764: 0.0011248241834779034
Position 8689: 0.0010904193085796102
Position 19141: 0.000998965668023425
Position 551: 0.0009506939671848414
Position 16497: 0.0008883988102134461
Position 914: 0.0008561670315025844
Position 12134: 0.0008002710651082669
Position 6821: 0.000750807094516657
Position 6746: 0.0007166149050457139
Position 15977: 0.0006719206436718538
Position 15663: 0.0006658756755048789
Position 16179: 0.0006479125614489734
Position 14498: 0.0006287260195128642
Position 15927: 0.000532424482380364
Position 1051: 0.0004973533790013071
Position 15068: 0.0004807380634574996
Position 15439: 0.0004234281516450468
Position 7236: 0.00041161873008991386
Position 16600: 0.0004052781876532117
Position 16381: 0.000358504748385613
Position 7186: 0.00034238317124723935
Position 1686: 0.00032006701523436184
Position 6762: 0.0002702877315763098
Position 576: 0.00023708177504309333
Position 14655: 0.00023222394037503147
Position 1527: 0.0002205422888694593
Position 6765: 0.00021124474840977393
Position 16954: 0.00020891012146811885
Position 6740: 0.00019832346729614636
Position 16099: 0.00019161994630686349
Position 311: 0.0001738971169451492
Position 7157: 0.00016853225769650925
Position 7160: 0.0001638324909099666
Position 15485: 0.00015920177649717595
Position 14632: 0.00015531713823284735
Position 15765: 0.00012200145808344032
Position 1706: 0.00010218529202021352
Position 172: 7.669474090506616e-05
Position 952: 7.496942298484198e-05
Position 14553: 6.525205622715495e-05
Position 6963: 5.551958060085788e-05
Position 7349: 5.524422360122597e-05
Position 8118: 5.511629645100312e-05
Position 7327: 4.911334715046939e-05
Position 6884: 4.561218966731367e-05
Position 14528: 4.260359425113036e-05
Position 854: 3.65735538802741e-05
Position 15282: 1.94150437351242e-05
Position 7250: 1.7796883299011303e-05
Position 617: 1.5009243271403788e-05
Position 586: 1.3543863209702074e-05
Position 6767: 1.0558917763048546e-05
Position 154: 8.315408336146038e-06
Position 8149: 8.022323086957447e-06
Position 246: 6.054170740182701e-06
Position 747: 5.42325663397409e-06
Position 337: 4.186847139473406e-06
Position 290: 3.227216237358069e-06
Position 404: 2.972626825601868e-06
Position 390: 2.7994611360755533e-06
Position 632: 2.6865931079809716e-06
Position 222: 2.282862538780599e-06
Position 6943: 2.2269382591181126e-06
Position 313: 2.0946020462248854e-06
Position 1173: 1.936710336108216e-06
Position 776: 1.930660757252344e-06
Position 1101: 1.6966904617561825e-06
Position 539: 1.4923173527676454e-06
Position 15384: 1.4654424608792224e-06
Position 1136: 1.330873692546932e-06
Position 718: 7.80508823580105e-07
Position 985: 7.338114451899653e-07
Position 14557: 6.368483358153205e-07
Position 15508: 5.983120186461624e-07
Position 641: 5.922127266748053e-07
Position 15187: 5.916413226190858e-07
Position 1077: 4.1399474876715116e-07
Position 590: 3.624028857873839e-07
Position 655: 2.857945103406583e-07
Position 1266: 2.7296832915611645e-07
Position 778: 1.3869214479847896e-07
Position 270: 1.3499877979899315e-07
Position 725: 1.242855317156971e-07
Position 258: 1.1548153573868431e-07
Position 184: 9.181327275081412e-08
Position 707: 3.797268385020423e-08
Position 692: 1.1534395095051506e-08
Position 15030: 9.612804120036654e-09
Position 7491: 5.702872490502711e-09
Position 15016: 4.867889259640955e-09
Position 179: 3.4626673930212004e-09
Position 255: 4.231445606610325e-10
