Gene = PTPDC1
Position 24193: 0.024580887306984923
Position 151: 0.02401465759700064
Position 19994: 0.02375767011522094
Position 19122: 0.022317915880950633
Position 24437: 0.02026440532646941
Position 7257: 0.019847463474501826
Position 3362: 0.018685089552337823
Position 15162: 0.017549740960818787
Position 9436: 0.016453372232223866
Position 7748: 0.015596084123614856
Position 588: 0.014851786618190541
Position 3294: 0.014780712300596972
Position 186: 0.01472203271535465
Position 20718: 0.014504020780117954
Position 3328: 0.01405083049152223
Position 20447: 0.01309149090092115
Position 24390: 0.012827766452411165
Position 7151: 0.012333522835468605
Position 673: 0.011511795515972116
Position 3311: 0.011305512043046997
Position 7727: 0.011051563029401107
Position 11421: 0.009468594197831049
Position 22049: 0.009369047141676762
Position 11958: 0.009320455863607136
Position 6114: 0.008732152220279857
Position 11761: 0.008636444460283796
Position 9856: 0.008600140629645647
Position 16480: 0.008050560733745448
Position 19707: 0.00796038362801997
Position 20838: 0.007884301101974335
Position 22164: 0.007745939967052373
Position 9211: 0.007549827147984115
Position 24110: 0.007428886739331168
Position 23368: 0.0068796370293940055
Position 13960: 0.006677703906680556
Position 1287: 0.00648097300327529
Position 6994: 0.006428362355402288
Position 10947: 0.006266949328542806
Position 18195: 0.0062278513195384985
Position 10479: 0.0058444077187218575
Position 16149: 0.005842088690230132
Position 20762: 0.0057258995032702514
Position 22545: 0.005681437912362851
Position 2058: 0.005657266015339046
Position 15519: 0.005492653233417585
Position 7793: 0.005301160705843716
Position 2139: 0.005258042116441217
Position 19105: 0.005105353154625814
Position 11778: 0.005085665117118746
Position 5936: 0.004929015900243875
Position 11456: 0.004871499557597667
Position 3582: 0.004652754420646811
Position 1020: 0.004548704080125996
Position 7658: 0.0042957699191847306
Position 22338: 0.003737973693117617
Position 15956: 0.003494531193727067
Position 20898: 0.0032198153758620208
Position 18170: 0.0026143319926137895
Position 11689: 0.0025764990401475913
Position 2813: 0.002516962707177228
Position 609: 0.0023375933334190083
Position 3746: 0.002219693490759589
Position 363: 0.0022118447490122356
Position 12903: 0.0022061195532958686
Position 8966: 0.001942265229422667
Position 12176: 0.0018577647777343676
Position 7696: 0.0018483123938295102
Position 2093: 0.001827467822219387
Position 484: 0.0017360815557107884
Position 11798: 0.0016903557126062847
Position 6333: 0.0014621638521581633
Position 11898: 0.0013427101710983755
Position 11346: 0.0012788010434589578
Position 21949: 0.001242902642036438
Position 17641: 0.0011866728310339916
Position 18916: 0.0011808011607223627
Position 206: 0.0011591403785411567
Position 14455: 0.0011332060543504457
Position 20428: 0.001097795290128479
Position 5708: 0.001061374070891307
Position 11563: 0.0010002822573546143
Position 2162: 0.0009635190653497335
Position 11589: 0.0009560244522404352
Position 1702: 0.0009552460112252459
Position 14565: 0.0009231044836947013
Position 699: 0.0009000330589873914
Position 14243: 0.0008478455383381063
Position 19780: 0.000806911424002824
Position 1139: 0.0007746809243566165
Position 7559: 0.0007105987931856439
Position 11673: 0.0007033538144666433
Position 12632: 0.0006957261488234501
Position 19333: 0.0006838974241865602
Position 135: 0.0006711568642315649
Position 17976: 0.0006360919587609315
Position 6243: 0.0006282015647735694
Position 11942: 0.0006275594350159426
Position 1184: 0.0006143200714049445
Position 19249: 0.0006014270625257033
Position 1660: 0.000597276557603378
Position 14283: 0.0005491863481626886
Position 7058: 0.0005129638714376034
Position 1035: 0.0005085149726182825
Position 10979: 0.0005017375127904719
Position 5638: 0.0004793612968421429
Position 5831: 0.000466977699828102
Position 440: 0.00045697531639432137
Position 830: 0.00045254202502069646
Position 10768: 0.00044501713960754343
Position 14812: 0.0004330195531316351
Position 12915: 0.00043084489982472357
Position 3948: 0.0004215705314256074
Position 12264: 0.00041494201026980114
Position 5783: 0.000387763540509024
Position 19432: 0.00038036466138882446
Position 1358: 0.00034697130808521035
Position 11399: 0.00032623128763160686
Position 17434: 0.0002948502247388362
Position 6187: 0.0002601375910744304
Position 251: 0.0002322301077632533
Position 847: 0.0002241856569275556
Position 1226: 0.00018213308331705916
Position 1211: 0.00017736034894437296
Position 652: 0.00013896193648899995
Position 209: 0.00013885652306843592
Position 1168: 0.00013254986705612797
Position 12284: 0.00012917373064283094
Position 4703: 9.09525265521898e-05
Position 13353: 8.838010106208809e-05
Position 192: 7.0586687527161e-05
Position 4923: 7.040500194508072e-05
Position 4681: 4.685568324729591e-05
Position 12869: 3.476785351656291e-05
Position 297: 3.133711588245828e-05
Position 4675: 3.0378220602491836e-05
Position 637: 2.7370856603610192e-05
Position 6981: 2.597696892576925e-05
Position 681: 2.396380150975994e-05
Position 4119: 2.26643786060243e-05
Position 4520: 2.105154733223421e-05
Position 4122: 1.5976355342994678e-05
Position 124: 1.5627184961298557e-05
Position 3766: 1.4819726520319637e-05
Position 3554: 1.4273187146048113e-05
Position 705: 8.25055394524236e-06
Position 13919: 7.992605392885378e-06
Position 4161: 6.0811478221643525e-06
Position 334: 5.570566437808237e-06
Position 921: 4.761697400205323e-06
Position 13915: 3.719828096593868e-06
Position 1269: 3.686682222849787e-06
Position 5621: 3.580270984944591e-06
Position 1245: 3.1130373608039407e-06
Position 654: 2.9735985544743645e-06
Position 11518: 2.9208569567615046e-06
Position 1118: 2.5687873235543786e-06
Position 1726: 2.053988986791809e-06
Position 860: 1.677357034646705e-06
Position 1255: 1.4488762040167061e-06
Position 1763: 1.3987056901745982e-06
Position 386: 1.2946182362986017e-06
Position 1122: 1.2221838522441583e-06
Position 1663: 1.1955313173345336e-06
Position 1058: 1.1813578326953191e-06
Position 1314: 1.0699539675854356e-06
Position 1684: 7.704509721819295e-07
Position 13877: 5.68749079339302e-07
Position 107: 5.675657148359286e-07
Position 301: 5.042861210637801e-07
Position 1561: 4.770410964119043e-07
Position 11271: 3.9598778324486224e-07
Position 1098: 3.9477929868387205e-07
Position 1083: 3.283126989523519e-07
Position 11181: 2.619328718909987e-07
Position 923: 2.4564607524083273e-07
Position 1102: 1.272402422364909e-07
Position 1061: 1.013724719976774e-07
Position 857: 9.560388993593667e-08
Position 961: 1.2909611824183264e-08
Position 1297: 8.406067869166842e-09
Position 741: 6.011675733812912e-09
Position 113: 4.9636339475332165e-09
Position 3952: 4.877082133185226e-09
Position 340: 4.5463915597471495e-09
Position 496: 2.2929223263270846e-09
Position 405: 1.44455033963629e-09
Position 309: 1.190601352208143e-09
Position 311: 7.365322787683402e-11
Position 345: 4.0792657973015506e-11
