Gene = AZIN2
Position 8: 1.311810801463958e-05
Position 17452: 1.3066729508072609e-05
Position 974: 1.2829539706268655e-05
Position 706: 1.2478370995457608e-05
Position 556: 8.400481537328955e-06
Position 17082: 8.00202749155692e-06
Position 902: 6.370737970273445e-06
Position 17782: 5.54217980719882e-06
Position 1153: 3.4130792587484048e-06
Position 42: 3.1283448954430284e-06
Position 12290: 3.094787170460031e-06
Position 17197: 2.7630381205451558e-06
Position 17486: 1.7792924743064335e-06
Position 17290: 1.3020530839614194e-06
Position 18080: 6.32080785631824e-07
Position 1167: 4.6516980939796453e-07
Position 52: 1.8756780276032605e-07
Position 313: 1.5471399396805568e-07
Position 1117: 1.1740556981273031e-07
Position 2034: 1.0511087625177855e-07
Position 164: 8.732070676115215e-08
Position 1526: 4.9703789394787546e-08
Position 174: 5.472671744812552e-09
Position 445: 1.2085805417631705e-10
Position 315: 8.836566650763814e-11
Position 1009: 2.0114191426582008e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 16953: 0.9992159640564213
Position 10936: 0.9386739401378885
Position 1064: 0.925439937362905
Position 10709: 0.9162454906789743
Position 15593: 0.6877365344491569
Position 13434: 0.5384770024363167
Position 12168: 0.38785813137824326
Position 2840: 0.32077347348508284
Position 13468: 0.3043294878165316
Position 16025: 0.24129820890949377
Position 12145: 0.18453536629995482
Position 20493: 0.16535771314227565
Position 16550: 0.12490704891510178
Position 13761: 0.12331732088440625
Position 277: 0.1147216408775398
Position 487: 0.11358777253847277
Position 15636: 0.10570334966282743
Position 274: 0.10443086886478324
Position 20719: 0.10222657856596619
Position 16352: 0.08279442717835103
Position 18069: 0.082464684607898
Position 18643: 0.08170379225213743
Position 1904: 0.07738087314885458
Position 18184: 0.07660255850197766
Position 1084: 0.0561992452498591
Position 17671: 0.055915618038980715
Position 1949: 0.051004217460128926
Position 1864: 0.04643481781517542
Position 11839: 0.04536866451637226
Position 22532: 0.04444678406300895
Position 19340: 0.041736506180414114
Position 2909: 0.04031321917156907
Position 12939: 0.03823030327107043
Position 16469: 0.038185895959030124
Position 11005: 0.03583111675745106
Position 5244: 0.03491135045998093
Position 15948: 0.033497518801181916
Position 12252: 0.032007405135842104
Position 22281: 0.030840790951211207
Position 21281: 0.02883989906048511
Position 11748: 0.028359976497001647
Position 20669: 0.026735192206500794
Position 1925: 0.02669596193025749
Position 28878: 0.0262148278006522
Position 18421: 0.02576900665718078
Position 22529: 0.0251469541703065
Position 18482: 0.024581408815436922
Position 7292: 0.023198586856705113
Position 2695: 0.021953130943634172
Position 22122: 0.021889957749379883
Position 21399: 0.021710036471154305
Position 9186: 0.020965735176676183
Position 19773: 0.01807092560375332
Position 24917: 0.017556367312637166
Position 21308: 0.01684390242209014
Position 24846: 0.016032245076952514
Position 21201: 0.01591254281454732
Position 23326: 0.015494126424344591
Position 17178: 0.013766010354965505
Position 18887: 0.013074301238798994
Position 20591: 0.012674476965876173
Position 15969: 0.012458907079407925
Position 22209: 0.012394540949064755
Position 13449: 0.012324279613857741
Position 21396: 0.011758392621161094
Position 17152: 0.011494445689410153
Position 20408: 0.011157496562223831
Position 2945: 0.010291977326790372
Position 20110: 0.009919878692385104
Position 21140: 0.009667286293232439
Position 16204: 0.009198795125745656
Position 1997: 0.009168175208936728
Position 7052: 0.008572325064266171
Position 1751: 0.008402355712385616
Position 22790: 0.00830989367298756
Position 524: 0.00805624220481202
Position 15615: 0.00794804163124695
Position 21046: 0.007947824477760422
Position 9202: 0.007515842719522823
Position 21010: 0.0073304585695763876
Position 22721: 0.0066563517655288465
Position 1697: 0.0065953872401002455
Position 22512: 0.006324532048865336
Position 15889: 0.00595669426162371
Position 17507: 0.005552237748092954
Position 22044: 0.00537611073662898
Position 18551: 0.005065858546509918
Position 1134: 0.0048996868113308336
Position 18311: 0.004306312406769343
Position 1606: 0.003924555723865216
Position 1510: 0.0038878557868521663
Position 21576: 0.0038539097924996752
Position 845: 0.003697865005302802
Position 20136: 0.0035923957453793047
Position 20829: 0.003588357445245318
Position 11876: 0.003559123401378503
Position 20753: 0.003512747553030128
Position 661: 0.003423518361284363
Position 7148: 0.0034036368158719145
Position 1844: 0.003379936623414627
Position 1584: 0.002829542282066593
Position 797: 0.0027712003966433476
Position 2792: 0.002769864234921018
Position 352: 0.0026228858886222753
Position 13097: 0.002561728313781831
Position 1444: 0.0023758768171208105
Position 17387: 0.002355125671869861
Position 13710: 0.0022596741764163097
Position 17539: 0.0020578358176755332
Position 18825: 0.0019311147106378075
Position 19769: 0.0018647584692245505
Position 19481: 0.0017759150645981557
Position 17915: 0.0017178197317155681
Position 16356: 0.0014675149425183122
Position 18663: 0.0014389495296997148
Position 5037: 0.0014227888038102262
Position 21915: 0.001417495302421703
Position 279: 0.0013964910320651955
Position 21867: 0.0013845543835926104
Position 1100: 0.0013600251318694073
Position 18828: 0.0013353986143945183
Position 1953: 0.0010481908211957788
Position 1113: 0.0010477620390633353
Position 17862: 0.001008271466991547
Position 18334: 0.0009750468230186867
Position 943: 0.0009544596252731597
Position 324: 0.00094900191251385
Position 18152: 0.0008802373473995477
Position 1034: 0.0008294162446965443
Position 13304: 0.0007427893479912391
Position 18080: 0.0006404743769845457
Position 15437: 0.0006020659582698158
Position 19843: 0.0005824723170788198
Position 1285: 0.0005340730272972042
Position 19366: 0.00053040311575203
Position 15447: 0.00047011320415186585
Position 16827: 0.00039562382197091267
Position 355: 0.0003810799343313811
Position 1097: 0.0003722952012962943
Position 1453: 0.00036065469442718087
Position 1645: 0.00035922561098574243
Position 11622: 0.0003574734014506287
Position 1727: 0.00034310376616634704
Position 1232: 0.00034155998141105574
Position 13018: 0.00029739333472207554
Position 2060: 0.00027427135554584285
Position 17978: 0.00025864321369311054
Position 5088: 0.00022831713597494286
Position 1121: 0.00022730855680564278
Position 442: 0.0002019844412614256
Position 490: 0.00019967663069054973
Position 699: 0.00016413272563576057
Position 1878: 0.00015923742913946505
Position 2557: 0.00015447629226196145
Position 2111: 8.72463510181555e-05
Position 1549: 8.285673378824464e-05
Position 747: 6.527298922585815e-05
Position 1589: 6.207362672749416e-05
Position 2984: 5.5532703206975244e-05
Position 18019: 5.017723477832256e-05
Position 1739: 4.340469373695827e-05
Position 598: 4.318725166299751e-05
Position 331: 3.9594729785198744e-05
Position 534: 3.948186783403987e-05
Position 805: 3.8933144979485605e-05
Position 1458: 3.6717341120445226e-05
Position 17929: 2.956800209313756e-05
Position 181: 2.5152590309020374e-05
Position 755: 2.1076146079768978e-05
Position 1315: 2.01298453477894e-05
Position 550: 1.489898796830445e-05
Position 381: 1.3660796417052017e-05
Position 542: 1.3659694966962207e-05
Position 12131: 1.0428813371449087e-05
Position 1556: 9.809391354867989e-06
Position 648: 9.242155446142654e-06
Position 1369: 8.234994580618742e-06
Position 604: 7.823812439882564e-06
Position 1020: 6.335464672951564e-06
Position 556: 6.085028500555107e-06
Position 384: 5.069373628984993e-06
Position 625: 4.7460859875879775e-06
Position 1181: 3.1566070515771126e-06
Position 622: 2.9712790906054303e-06
Position 12883: 2.3550017092722657e-06
Position 17322: 2.2510163863707333e-06
Position 847: 2.1584141381463175e-06
Position 1306: 2.1042864053301625e-06
Position 628: 1.1687339038174234e-06
Position 667: 1.0176543064295495e-06
Position 1208: 2.397380377673153e-07
Position 1302: 9.776505139784709e-08
Position 871: 4.799463701120712e-08
Position 1373: 4.047819535641148e-08
Position 1290: 3.463052834954861e-08
Position 146: 3.790353662684813e-09
Position 161: 3.256508947924258e-09
Position 561: 2.9987344209205928e-09
Position 606: 2.762758050652065e-09
Position 391: 2.742833335689416e-09
Position 457: 2.7041710064402116e-09
Position 445: 2.1478936680849827e-09
Position 616: 1.160273272564039e-09
Position 77: 1.0998320041174645e-09
Position 195: 9.101029922736529e-10
Position 427: 6.007724558685934e-10
Position 186: 2.7587158713254206e-10
Position 92: 1.5196092216973075e-10
Position 217: 2.819701586380427e-11
Position 106: 2.4780318199023465e-11
Position 102: 1.980305540690079e-11
Position 115: 1.2373786901072629e-11
Position 123: 9.584393964893155e-12
Position 207: 8.186878442427973e-12
Position 108: 3.929530040467573e-12
Position 110: 2.5494185563940425e-12
Position 400: 2.2613461529736913e-14
