Gene = PTGES2
Position 3811: 0.006740484573036866
Position 7757: 0.006095951123974929
Position 4645: 0.005563525396250018
Position 5913: 0.0053655827746409085
Position 5995: 0.005262959519613143
Position 1006: 0.004935427447104546
Position 480: 0.0043290914523548335
Position 666: 0.004227041311810368
Position 4112: 0.003909720268857726
Position 2391: 0.003862366732975504
Position 1183: 0.003843047937565364
Position 1769: 0.0036226106033247843
Position 6626: 0.0036184031381090334
Position 6344: 0.0033251153670371503
Position 7449: 0.0032618361593335756
Position 3044: 0.0031354465164268697
Position 7697: 0.003074293782791404
Position 2902: 0.0030389829317590054
Position 2055: 0.002921560191482905
Position 5510: 0.002755689579958497
Position 6203: 0.002459785521751041
Position 7309: 0.0023342457686179475
Position 3507: 0.002259178723189333
Position 2001: 0.002210865051477907
Position 6967: 0.002084727695964763
Position 5815: 0.002083547489030402
Position 7653: 0.0020693851639656665
Position 6150: 0.0018941011311205634
Position 6713: 0.0018812814351964924
Position 6981: 0.0017361115550535867
Position 6365: 0.0016770519339717991
Position 3203: 0.0016553867031648933
Position 7629: 0.0016457865941465156
Position 2021: 0.0016073561457305733
Position 630: 0.001559108544577991
Position 5305: 0.0014906853224738504
Position 6716: 0.0013639598352306577
Position 2923: 0.0013471420585368557
Position 5610: 0.0013335335290672679
Position 325: 0.0013058682513459455
Position 4668: 0.00129294775193288
Position 6795: 0.001185435650524865
Position 3866: 0.0011711903643671902
Position 2988: 0.0011660589091565489
Position 3847: 0.001109386422675814
Position 6948: 0.0010431266600133258
Position 5288: 0.0009854699589732774
Position 6576: 0.0009414863839082264
Position 3151: 0.0008958746602642136
Position 1450: 0.0008554102412526877
Position 7336: 0.0007918292158880204
Position 2431: 0.0006999691156847228
Position 4562: 0.0006636636714701872
Position 845: 0.0006362915456325983
Position 2288: 0.0005973149078990067
Position 4815: 0.0005960182710278875
Position 5448: 0.00047710110851344135
Position 6346: 0.0004460592966916902
Position 1771: 0.0004259779721085329
Position 6257: 0.00040125519158025485
Position 4081: 0.0003650388393300774
Position 4073: 0.0003378795040508033
Position 501: 0.00029178267515303497
Position 2473: 0.00028872934018781167
Position 5084: 0.00027758483589343416
Position 4653: 0.00026173028400410236
Position 7263: 0.00024422482018513213
Position 2018: 0.00024088417055986896
Position 5442: 0.0002261342609684207
Position 2321: 0.00022310081498442495
Position 2348: 0.00022214018025259273
Position 3426: 0.0002205890090979188
Position 1629: 0.0002098231728190789
Position 7069: 0.00020146237616756936
Position 4459: 0.00018662752280780586
Position 6995: 0.00018260738548643387
Position 825: 0.0001795994211961511
Position 5409: 0.00017645760046139608
Position 1298: 0.00017318017938955225
Position 3526: 0.00016183079484967166
Position 4950: 0.00016141022028638106
Position 5855: 0.00015051746901150744
Position 881: 0.0001448314466759438
Position 3182: 0.00013741807501242974
Position 5918: 0.00012382550822562309
Position 668: 0.00012319689269788098
Position 7729: 0.00012018526642413205
Position 4023: 0.00011100520127473513
Position 359: 9.916736766154481e-05
Position 3382: 9.011917767140398e-05
Position 4129: 8.528581328398965e-05
Position 3282: 8.273151885655469e-05
Position 5169: 8.22804184110539e-05
Position 3561: 6.655357434696955e-05
Position 4901: 5.705674238064007e-05
Position 5249: 5.563949176988153e-05
Position 603: 4.528791981177771e-05
Position 4414: 4.007320590718756e-05
Position 3782: 3.6257368473439615e-05
Position 3300: 3.5146359688364114e-05
Position 5124: 3.2516642408032265e-05
Position 4455: 3.0322411963876744e-05
Position 5226: 2.8694810541848775e-05
Position 806: 2.3367423578486507e-05
Position 2100: 1.766847179531378e-05
Position 903: 1.730487593951218e-05
Position 1476: 1.5730831742115096e-05
Position 5052: 1.5662145900141964e-05
Position 420: 1.4535419970233612e-05
Position 4820: 1.4520043315183098e-05
Position 4904: 1.3057471189193056e-05
Position 547: 1.1352531009386043e-05
Position 2221: 1.0142422414916578e-05
Position 5725: 7.691466120882482e-06
Position 1008: 7.091521496522228e-06
Position 395: 6.578486584379497e-06
Position 1456: 6.374653932606465e-06
Position 4494: 5.606052874002714e-06
Position 1093: 5.54173065277896e-06
Position 619: 5.225718006551774e-06
Position 449: 4.925632440010301e-06
Position 245: 4.1273673857593915e-06
Position 503: 3.7276710990567573e-06
Position 739: 3.6337830789012236e-06
Position 519: 3.5986087821799962e-06
Position 5915: 3.188336193051926e-06
Position 3633: 2.2167287865186793e-06
Position 248: 1.4473250545489952e-06
Position 5586: 9.37688805333974e-07
Position 5567: 9.112630777286335e-07
Position 925: 2.9792867105125446e-07
Position 363: 2.416520990679312e-07
Position 512: 2.0956149459970316e-07
Position 275: 1.6796975223917607e-07
Position 1023: 5.975282344954414e-08
Position 1294: 2.6580392004087102e-08
Position 4624: 2.616587032417035e-08
Position 335: 2.087429382849354e-08
Position 270: 1.979554462589372e-08
Position 1015: 1.705645536280839e-08
Position 397: 1.3225691267522303e-08
Position 399: 1.9115650102508166e-09
Position 462: 1.0933974165108629e-09
Position 204: 6.563902162512539e-10
Position 277: 6.240359507890527e-10
Position 408: 3.446545381603562e-10
Position 4387: 2.72745667804321e-10
Position 263: 1.6862121856035218e-10
Position 186: 9.922508102841864e-11
Position 279: 6.065347159953472e-11
Position 252: 4.862973410677273e-11
Position 371: 7.683028726873885e-12
Position 188: 1.818991288376567e-12
Position 108: 1.2919140538210274e-12
Position 95: 1.0936360392634049e-13
Position 105: 6.714061537696241e-14
Position 98: 3.549484490143018e-14
