Gene = LAX1
Position 19: 3.111001396617288e-07
Position 686: 2.414151378250507e-07
Position 871: 2.0499789194300993e-07
Position 287: 1.2731948077861036e-07
Position 483: 8.532071168332759e-08
Position 256: 6.713539485217273e-08
Position 639: 6.423381006452491e-08
Position 493: 5.97041087183998e-08
Position 7032: 1.4366950652223146e-08
Position 21: 1.434454387858402e-08
Position 6978: 8.640371741107913e-09
Position 399: 1.8387912718501568e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 6891: 0.9819335663377454
Position 6190: 0.9628546060169643
Position 5651: 0.7615452450938408
Position 8698: 0.5084059296051192
Position 8611: 0.2574030290950751
Position 5621: 0.19934783181596488
Position 8970: 0.16508159056617025
Position 9175: 0.13697553068872376
Position 8903: 0.06360300646914814
Position 7272: 0.03837311950149182
Position 3261: 0.03551215169055341
Position 9263: 0.032784325067115684
Position 10511: 0.031701086077337993
Position 424: 0.02216652977725361
Position 340: 0.02081252395913932
Position 4429: 0.020584742662982207
Position 6539: 0.019021803360999612
Position 4768: 0.017974585324875326
Position 9050: 0.017469776056761362
Position 2886: 0.01471497056181708
Position 6148: 0.014101897969470619
Position 8906: 0.013808677119997302
Position 3549: 0.012723413979137496
Position 9832: 0.012436272040948689
Position 9206: 0.010650945156762811
Position 7096: 0.01048215433766416
Position 521: 0.00932774490476836
Position 8794: 0.008474674519519592
Position 10104: 0.006609618058981792
Position 9125: 0.005979088473761172
Position 5570: 0.005969670796207535
Position 10261: 0.005804076596721456
Position 9335: 0.005167716210974596
Position 3576: 0.005026229112604462
Position 7983: 0.00501350263523372
Position 546: 0.004755265201261523
Position 7346: 0.004522365430119176
Position 4406: 0.0044717547596815664
Position 377: 0.0038104680288019903
Position 6417: 0.003746583926771731
Position 342: 0.003686904659403313
Position 7952: 0.003589034916527142
Position 9203: 0.003452206583952781
Position 9765: 0.0030459925630960403
Position 587: 0.0025831879368120522
Position 8753: 0.002542873249098958
Position 469: 0.002341662781245269
Position 7296: 0.0023050282959188643
Position 10343: 0.0022497672112063508
Position 10457: 0.002249239940530532
Position 6754: 0.002089816556240804
Position 7863: 0.002082990117378081
Position 8838: 0.0020426200084516627
Position 8725: 0.001989395622530222
Position 5602: 0.001951033858608074
Position 6826: 0.0018080003076419223
Position 5490: 0.0017828050745838614
Position 5873: 0.001729623316201036
Position 9183: 0.001697688724201521
Position 5909: 0.0014687252396659368
Position 7070: 0.0014192267453013493
Position 4662: 0.001369219782657039
Position 4478: 0.0013388721478484761
Position 9209: 0.0013165514554091269
Position 10394: 0.0012800004291007236
Position 790: 0.0012491362324490152
Position 9036: 0.0011632487374358352
Position 4704: 0.001156060306067396
Position 9318: 0.0011092161637837486
Position 1919: 0.001070595537734576
Position 2903: 0.0010625336998280697
Position 306: 0.0010209696512710018
Position 8870: 0.0009303000396811493
Position 9367: 0.0009125311977411521
Position 10346: 0.0008795700970860362
Position 8342: 0.0008756586607068129
Position 8977: 0.000828989271286642
Position 8094: 0.0008137080390674191
Position 5472: 0.0008029067691764862
Position 561: 0.0007822365087519866
Position 10460: 0.0007809366221777359
Position 7763: 0.0007764509472879223
Position 4993: 0.0007602832253771086
Position 9975: 0.0007516057788323485
Position 564: 0.0007348911766344149
Position 1016: 0.0007276605457206347
Position 3264: 0.0007005804638159797
Position 8249: 0.0006855832570295855
Position 7684: 0.0006827090563533539
Position 8949: 0.0006610237655511293
Position 8465: 0.0006136781756387421
Position 9507: 0.0005869521375965021
Position 992: 0.0004978913778318549
Position 6016: 0.0004925883328722917
Position 7710: 0.000480659828684648
Position 9734: 0.00046576010857195726
Position 6726: 0.00044880864731270846
Position 1947: 0.00042405523041506003
Position 5126: 0.00042280541127068597
Position 350: 0.0004209382266993099
Position 780: 0.00039764585398351673
Position 10486: 0.0003783170918430395
Position 8711: 0.0003761881892780306
Position 5211: 0.0003694422538012669
Position 9148: 0.00036169194221928087
Position 6376: 0.00035642357220103024
Position 8980: 0.0003513421308690665
Position 3228: 0.0003357690938200402
Position 4636: 0.00033517777425281375
Position 9097: 0.00031841285742740025
Position 6869: 0.00029811444806600914
Position 8940: 0.00023583764284181363
Position 5932: 0.0002205765510095205
Position 6196: 0.0002166436914798697
Position 9711: 0.00021233954827796955
Position 2009: 0.0002072848874678032
Position 3106: 0.00020281997828141226
Position 525: 0.00019437466794931265
Position 3368: 0.00019157316463253718
Position 6248: 0.00018587121768550295
Position 5843: 0.0001821815614188976
Position 7513: 0.0001797368923829343
Position 6546: 0.0001792274929510369
Position 7875: 0.00017534348815877616
Position 426: 0.00017324928659053653
Position 8058: 0.00016640295185906928
Position 5989: 0.00015608353136520385
Position 6683: 0.00014584871816595633
Position 9138: 0.0001453117248893719
Position 6925: 0.00014488600137545544
Position 7278: 0.00012584989711692183
Position 363: 0.00011673185728717891
Position 1052: 0.0001164627273520328
Position 7433: 0.00011388797876523802
Position 8847: 0.0001111896989103938
Position 6946: 0.00010496945650429196
Position 7436: 9.460706330101808e-05
Position 721: 9.313271565485904e-05
Position 359: 8.749811320474921e-05
Position 2028: 8.747469685018123e-05
Position 7819: 8.400594707773604e-05
Position 616: 7.704405130960071e-05
Position 6291: 7.413575875665914e-05
Position 7601: 6.935129551156961e-05
Position 6393: 6.793414188623269e-05
Position 7989: 5.8971952421059156e-05
Position 528: 5.597958321546293e-05
Position 903: 4.514658676896923e-05
Position 4509: 4.218254129139122e-05
Position 8638: 3.9992051395176004e-05
Position 6379: 3.816549512053504e-05
Position 6130: 3.810113559571185e-05
Position 6895: 3.613822797219005e-05
Position 8635: 3.612250363834656e-05
Position 7686: 3.454824482353346e-05
Position 8011: 2.9234089931685788e-05
Position 6053: 2.8239524697827686e-05
Position 7630: 2.7561590270564997e-05
Position 7777: 2.460299162632397e-05
Position 7627: 2.095528223033099e-05
Position 6844: 1.8810537611319314e-05
Position 8003: 1.7392500132907692e-05
Position 6109: 1.6754143965442526e-05
Position 6211: 1.3529847019626762e-05
Position 6793: 1.2649452589586463e-05
Position 7117: 1.0120616778697802e-05
Position 8708: 9.993711091559729e-06
Position 1378: 9.981448971788671e-06
Position 8164: 8.374998868866643e-06
Position 1497: 7.159235044196569e-06
Position 2560: 5.272598073791033e-06
Position 7148: 3.084773210112375e-06
Position 6851: 2.829583685976936e-06
Position 2597: 2.5419666065855697e-06
Position 6663: 2.4276193781711418e-06
Position 353: 2.164285370008304e-06
Position 8642: 2.1363773551169957e-06
Position 312: 1.8713461510277617e-06
Position 430: 1.1582576113757856e-06
Position 920: 9.795054103728112e-07
Position 6701: 5.01579373426897e-07
Position 7038: 3.9436782825921825e-07
Position 6728: 3.5357111259543104e-07
Position 478: 3.3806245255237057e-07
Position 6704: 2.862170062689512e-07
Position 7013: 2.193374246564584e-07
Position 7122: 1.7672047485924275e-07
Position 1961: 1.6935469134596009e-07
Position 760: 1.5583456341456182e-07
Position 1099: 1.482469909054843e-07
Position 6693: 1.3962238747418575e-07
Position 805: 1.3059888165181052e-07
Position 7016: 1.2354027646621602e-07
Position 6465: 8.339694624717941e-08
Position 8735: 6.87119236943652e-08
Position 7462: 1.423548847088645e-08
Position 1700: 1.0497882959498936e-08
Position 1724: 1.0423494595384277e-08
Position 725: 7.2192725799725115e-09
Position 6648: 7.189012239483567e-09
Position 6573: 7.1639941094834175e-09
Position 303: 2.625331064737145e-09
Position 262: 2.4875244883422035e-09
Position 445: 2.3523797881581386e-09
Position 365: 1.1203051857026744e-09
Position 279: 3.4685098866019784e-10
Position 367: 2.3072899042275015e-10
Position 187: 2.1484406235374773e-10
Position 103: 1.1311375146879117e-10
Position 440: 6.452711650682939e-11
Position 283: 2.2105157104661797e-11
Position 275: 2.200950792995566e-11
Position 491: 1.4358302984149653e-11
Position 264: 1.257634303252561e-11
Position 154: 1.2303410259963074e-11
Position 268: 1.0773209002287324e-11
Position 207: 1.0697116055920314e-11
Position 171: 8.37606307190199e-12
Position 197: 4.005323042213736e-12
Position 211: 2.0756173208235304e-12
Position 113: 4.5276233135847563e-13
Position 6567: 1.37818970553162e-13
