Gene = PPP6C
Position 4: 4.4752768631727744e-09
Position 144: 3.259345681980354e-09
Position 18: 2.4453009927419266e-09
Position 269: 1.969980023878713e-09
Position 403: 1.4865547765785363e-09
Position 319: 1.376624341622155e-09
Position 264: 1.1276761913784878e-11
Position 298: 1.6584303292414021e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 18637: 0.9999999994573097
Position 35832: 0.9991104404633472
Position 36075: 0.8662807764129824
Position 31435: 0.7945826612787787
Position 28874: 0.6688026018050223
Position 37498: 0.3415073311955173
Position 9523: 0.23672482322125327
Position 9503: 0.1964070386821817
Position 41160: 0.12721785234057775
Position 37501: 0.12657875858783166
Position 742: 0.11578921848846853
Position 41532: 0.09656758758569436
Position 42191: 0.09599344205587283
Position 39931: 0.092612965369092
Position 37299: 0.06622017777031006
Position 39896: 0.06260674979577018
Position 39051: 0.058939378644555576
Position 39669: 0.050845436819148326
Position 36208: 0.04966600994777872
Position 11425: 0.04860274776807379
Position 40720: 0.046227060949766405
Position 41614: 0.0459883924158001
Position 508: 0.04473122865529965
Position 42968: 0.04111639942370947
Position 2247: 0.037443198771040874
Position 896: 0.036343837113719406
Position 1928: 0.035751462514595794
Position 40898: 0.0354532547146458
Position 40053: 0.03341375729043585
Position 41907: 0.028218062552254557
Position 41203: 0.027751973741012244
Position 40517: 0.02397364185263219
Position 36082: 0.022334588724704806
Position 8170: 0.021408327860689084
Position 36165: 0.021235694325831816
Position 42684: 0.021200350319270034
Position 40320: 0.020065706702604814
Position 2039: 0.018554607967374997
Position 765: 0.018265387349457603
Position 8068: 0.0168064719520297
Position 29308: 0.015333377188901917
Position 38722: 0.015136857447375104
Position 41329: 0.012651898592025326
Position 41350: 0.012188969241712925
Position 36545: 0.011856049078135145
Position 40120: 0.01169574637653467
Position 38826: 0.010720315980215884
Position 38468: 0.009045070190023655
Position 244: 0.008867713956781027
Position 40530: 0.007540855604381594
Position 870: 0.007367765825804718
Position 37409: 0.00720961829371875
Position 39167: 0.006698216345658949
Position 38743: 0.006522039210728434
Position 39691: 0.0062539824575687806
Position 39541: 0.006095689474092843
Position 36181: 0.00562592416474395
Position 40089: 0.005600536682993999
Position 24421: 0.005488116836274248
Position 40781: 0.005291235013340256
Position 36418: 0.005159143776577081
Position 2119: 0.005070179212353437
Position 39862: 0.00497977225542592
Position 37464: 0.004886521493104435
Position 37375: 0.004326200344050894
Position 38497: 0.004263252317358804
Position 37752: 0.004025183361844329
Position 36008: 0.003395569882786944
Position 39517: 0.003019360353806078
Position 38389: 0.002925758332870667
Position 36569: 0.0028353823443139155
Position 37657: 0.002548678515703228
Position 531: 0.0024403185955633798
Position 37809: 0.0018251118011257301
Position 38089: 0.0016308163309004928
Position 37531: 0.0013307546555892055
Position 41084: 0.0012897347065992358
Position 441: 0.0012594774934722283
Position 37232: 0.0012344058828320673
Position 37546: 0.0010944785155778663
Position 41032: 0.001092987110149019
Position 36911: 0.0010377941311170368
Position 37321: 0.000999028776652212
Position 37478: 0.0009929358055552197
Position 36622: 0.000980383948098592
Position 1996: 0.0009460677794006851
Position 409: 0.0008578504257487256
Position 37533: 0.000779078043147757
Position 562: 0.0007630818355819247
Position 37873: 0.0007082367756292109
Position 39980: 0.0007031780797263847
Position 38414: 0.0006998664994671742
Position 37015: 0.0006982886735095097
Position 35978: 0.0006751288293424981
Position 37972: 0.0006715084497357522
Position 36989: 0.0006402765991500097
Position 40095: 0.000637722393291447
Position 37205: 0.0006272042922816192
Position 36027: 0.0006158701408847243
Position 1779: 0.0005906906095912946
Position 37898: 0.0005775192230388414
Position 39098: 0.00045629851307862006
Position 36423: 0.00044910821759711766
Position 38250: 0.00039149524884262213
Position 36459: 0.00035821594553319856
Position 450: 0.00015962538820017672
Position 36090: 0.00014005667020819325
Position 298: 0.00012564157380867854
Position 36273: 0.00010530906885251808
Position 1436: 9.556018409043285e-05
Position 569: 9.375789887592658e-05
Position 1598: 6.645329858463463e-05
Position 264: 5.352427881635748e-05
Position 373: 4.9690450140055066e-05
Position 1601: 4.1584860803670864e-05
Position 472: 4.108611417189971e-05
Position 596: 2.809201288994922e-05
Position 1196: 2.7226004472974735e-05
Position 38234: 2.4920772997634935e-05
Position 638: 2.3576321689053236e-05
Position 1061: 1.966246242644887e-05
Position 459: 1.668101562862198e-05
Position 38209: 1.5307239895145938e-05
Position 1199: 1.1993016995064597e-05
Position 1460: 9.747853634609485e-06
Position 629: 6.628162717063461e-06
Position 514: 6.547206763317739e-06
Position 469: 5.730642657172164e-06
Position 329: 5.619273976660543e-06
Position 38298: 4.4597268276806865e-06
Position 1041: 3.879170128432761e-06
Position 1225: 2.813947015787218e-06
Position 899: 2.7663550738176323e-06
Position 1118: 2.0754628828874763e-06
Position 269: 1.9397566754088295e-06
Position 701: 9.69056822616764e-07
Position 599: 8.794772046762252e-07
Position 657: 2.8797628181626397e-07
Position 651: 2.7893103474170696e-07
Position 519: 1.912129760891872e-07
Position 572: 1.0813527329288935e-07
Position 36358: 8.745659255989321e-09
