Gene = RIIAD1
Position 1196: 0.0010941329563730158
Position 927: 0.0010865912855666817
Position 255: 0.0010862607628503009
Position 524: 0.001054084173350055
Position 2573: 0.0010481194584990874
Position 7484: 0.0009703354857455656
Position 1276: 0.0008902999380569944
Position 4310: 0.0007965634541863614
Position 1568: 0.0007923170747425782
Position 5903: 0.0007851974983430625
Position 286: 0.0007680721790331691
Position 5242: 0.000725077111039361
Position 2738: 0.0006695379607649539
Position 4732: 0.0006548257227293754
Position 5837: 0.0005969729457786319
Position 5306: 0.0005622579329880663
Position 7555: 0.0005238935766457039
Position 2343: 0.0004677047976871338
Position 3126: 0.0004522403328302759
Position 2518: 0.0004004092045397415
Position 1401: 0.0002921418262182031
Position 1151: 0.0002762324282116506
Position 3594: 0.0002480452954042548
Position 4070: 0.00021252414064866468
Position 3307: 0.00020596895532334683
Position 807: 0.00019596685794836892
Position 8031: 0.0001891770034167048
Position 4210: 0.00018772049724679818
Position 1358: 0.00018705010915952405
Position 338: 0.0001518137056230543
Position 407: 0.000133059469641898
Position 824: 0.00013193119333040071
Position 404: 0.00012689797495145824
Position 217: 0.00012146196809553487
Position 1320: 0.00011917232474980218
Position 429: 0.00011812858779598129
Position 1609: 0.00011448382765100006
Position 354: 0.00010918465027139721
Position 301: 0.00010745372549917207
Position 378: 9.819220702370987e-05
Position 778: 9.226577157107388e-05
Position 1535: 8.214800261294702e-05
Position 4197: 7.696604082809639e-05
Position 3107: 7.51853035115247e-05
Position 4019: 6.906020731008019e-05
Position 5088: 6.788116813399805e-05
Position 4496: 6.556093289436208e-05
Position 3229: 6.523677002461238e-05
Position 2654: 6.160418063354676e-05
Position 4625: 5.912315077676391e-05
Position 149: 5.47047568564288e-05
Position 2547: 5.042361264500043e-05
Position 2696: 4.5549937732623974e-05
Position 443: 4.258259258749288e-05
Position 313: 4.154800570551617e-05
Position 3198: 4.072642914480028e-05
Position 1248: 3.7158077904486436e-05
Position 2871: 2.870362447578781e-05
Position 1828: 2.381311714244477e-05
Position 575: 2.2562111498893823e-05
Position 359: 2.1773840693915663e-05
Position 780: 2.1743831214680516e-05
Position 968: 2.1179964294389454e-05
Position 1455: 1.909491189259115e-05
Position 315: 1.2710614762610305e-05
Position 886: 1.2166641374669612e-05
Position 2701: 1.1813061629165818e-05
Position 864: 9.858028964314507e-06
Position 279: 8.834436015043056e-06
Position 2788: 6.721932483839614e-06
Position 2781: 6.298349454877623e-06
Position 210: 5.471665595380061e-06
Position 175: 5.331540440133506e-06
Position 3756: 1.2206143296550515e-06
Position 262: 1.0683216269141873e-06
Position 281: 1.002974539357199e-06
Position 3836: 9.427378635414507e-07
Position 290: 8.488458975924722e-07
Position 162: 7.732024254829843e-07
Position 384: 4.729031655431394e-07
Position 158: 2.460360426981076e-07
Position 583: 2.2139728935776244e-07
Position 685: 2.0272325477193154e-07
Position 973: 1.8124293686164705e-07
Position 597: 1.384835266724972e-07
Position 222: 1.3130080944487633e-07
Position 939: 6.86474029854402e-08
Position 186: 6.796867664744636e-08
Position 594: 6.753508909041523e-08
Position 160: 4.728873309167202e-08
Position 1372: 4.098612187782693e-08
Position 1072: 2.2672805486272335e-08
Position 600: 1.814869166623143e-08
Position 698: 1.4730778867371426e-08
Position 970: 1.3033523396456475e-08
Position 625: 1.3007809015649071e-08
Position 1075: 1.0183140297733051e-08
Position 180: 1.0064181576086147e-08
Position 172: 9.545097410301347e-09
Position 847: 4.7610217081671205e-09
Position 170: 8.697734574810448e-10
Position 664: 8.061264960671814e-10
Position 948: 5.634971379696146e-10
Position 629: 2.62803135744787e-10
