Gene = CRHBP
Position 308: 0.0015824096760069745
Position 3021: 0.0015732519181221884
Position 333: 0.0015307126573445807
Position 9482: 0.0015007040969570336
Position 3105: 0.001451674970277735
Position 5921: 0.0013778826804823055
Position 2302: 0.0013146899538273157
Position 6100: 0.0012501143395276322
Position 2229: 0.001197841337151389
Position 13350: 0.0011628113840569912
Position 1943: 0.0011462534474514367
Position 1341: 0.0011179632435704163
Position 2409: 0.0010490845517866873
Position 2484: 0.0010469873989407779
Position 2284: 0.0010174735569225722
Position 10876: 0.0009847322418890148
Position 2406: 0.000979437814613431
Position 3068: 0.000913710768369619
Position 2426: 0.0008872880087681938
Position 13838: 0.0008657166696397965
Position 1883: 0.0008622919742260653
Position 2309: 0.0008544525087987503
Position 16745: 0.0008255862709133865
Position 4123: 0.0007811920787922854
Position 2987: 0.000750087665335706
Position 340: 0.0007210609215030806
Position 445: 0.0007106896596266428
Position 892: 0.0006339069090809739
Position 1570: 0.0006277503794559419
Position 10851: 0.0005311629139812568
Position 1786: 0.0005246009747391456
Position 3346: 0.000491950659299488
Position 2186: 0.000467556767656652
Position 2720: 0.0004341318647943316
Position 6212: 0.0004010203125519382
Position 1880: 0.0004008129730127593
Position 1347: 0.00035987367798592833
Position 2352: 0.00035007813698532557
Position 347: 0.000349743483325128
Position 2797: 0.0003314492333381317
Position 2481: 0.00032700844937521065
Position 4480: 0.0003011512062378357
Position 2474: 0.0002708242428252982
Position 1760: 0.000270483510168974
Position 2357: 0.0002587445417169237
Position 1437: 0.00025493295493751554
Position 4351: 0.00024117682600129797
Position 3555: 0.0002389511594998552
Position 2727: 0.0002326847353338122
Position 4126: 0.00022963819326761402
Position 1280: 0.00022170729194463117
Position 16063: 0.00021521078639699225
Position 1809: 0.0001815167147574824
Position 1220: 0.00016974838148852052
Position 236: 0.00016393760598307767
Position 2375: 0.00015616092519409424
Position 316: 0.00015449908476695284
Position 1112: 0.00014726811346464354
Position 368: 0.00013713647233738792
Position 121: 0.00012729989846574737
Position 4505: 0.00011510795855396546
Position 2456: 0.00011272450767463859
Position 394: 0.00011097817583772769
Position 1863: 0.00010972648037523384
Position 1772: 0.00010919087236410629
Position 1173: 0.00010859471757297121
Position 1550: 0.00010530588418763237
Position 1753: 9.617073824734456e-05
Position 897: 9.250635210233054e-05
Position 679: 8.927793357432237e-05
Position 582: 8.718281673687475e-05
Position 941: 7.932677050986192e-05
Position 809: 7.920282086679689e-05
Position 4253: 7.510499828906263e-05
Position 4328: 7.356101859675286e-05
Position 4241: 6.947416430760981e-05
Position 2183: 6.584855479826267e-05
Position 2805: 6.515067855127512e-05
Position 1611: 5.092879567691387e-05
Position 399: 5.0074657920929314e-05
Position 310: 4.302436261109254e-05
Position 2316: 4.1465306754906866e-05
Position 1840: 3.9483542078516116e-05
Position 10872: 3.764526955193747e-05
Position 732: 3.7547541119890105e-05
Position 408: 3.725975614636257e-05
Position 3398: 3.626191437832042e-05
Position 3774: 2.9444373730411623e-05
Position 2676: 2.77621773818277e-05
Position 4089: 2.7173220670419663e-05
Position 1667: 2.7037697459430297e-05
Position 389: 2.6813708574205396e-05
Position 2894: 2.10600103351929e-05
Position 6233: 1.8819139946657223e-05
Position 548: 1.8407594476459665e-05
Position 2098: 1.7702130845591687e-05
Position 321: 1.652357969419658e-05
Position 1910: 1.5802180312569497e-05
Position 1689: 1.446415398215329e-05
Position 2116: 1.440529508978453e-05
Position 373: 1.4349097834750168e-05
Position 2032: 1.2671291352015238e-05
Position 803: 1.2330020206424003e-05
Position 2811: 1.2279779086509252e-05
Position 357: 1.1216147497188878e-05
Position 3684: 1.0760982178561836e-05
Position 1455: 9.844519147813137e-06
Position 3351: 9.448913225460127e-06
Position 1410: 9.22891719039945e-06
Position 1404: 8.233382952241106e-06
Position 378: 7.408889647057564e-06
Position 480: 6.867909435055531e-06
Position 671: 6.337441005307136e-06
Position 962: 5.177637011096278e-06
Position 1095: 4.956830853018487e-06
Position 4065: 4.8184755122012735e-06
Position 554: 4.521492090543096e-06
Position 1617: 4.30721702309972e-06
Position 1945: 4.222792226137847e-06
Position 402: 4.130337297102803e-06
Position 489: 3.724560709190735e-06
Position 415: 3.1191448138983036e-06
Position 136: 3.0795774596648563e-06
Position 1050: 2.9528775781377495e-06
Position 232: 2.195761226744722e-06
Position 1052: 1.4539784110671774e-06
Position 1075: 1.4277354409802781e-06
Position 500: 1.3914268249185317e-06
Position 813: 1.2058925270768643e-06
Position 266: 7.574965436169604e-07
Position 130: 6.429409745668744e-07
Position 195: 4.838398375835644e-07
Position 730: 4.331900755296774e-07
Position 947: 4.3303873658919933e-07
Position 193: 4.051881776871084e-07
Position 986: 2.4403737050291856e-07
Position 420: 2.2087047938946271e-07
Position 1413: 1.8838683201240163e-07
Position 482: 1.3634330446347243e-07
Position 410: 1.3051119366461006e-07
Position 1258: 1.2231104722646614e-07
Position 1334: 1.1290622035295553e-07
Position 271: 1.0745738250767265e-07
Position 740: 4.278217595530033e-08
Position 2002: 4.147985753555488e-08
Position 2054: 3.552651450296551e-08
Position 277: 3.155124210376042e-08
Position 256: 2.723328395943824e-08
Position 1186: 2.2569110755475823e-08
Position 1141: 1.7958482317072056e-08
Position 1117: 1.6024221329514166e-08
Position 2620: 1.3989674000905144e-08
Position 1565: 9.601081420598252e-09
Position 1191: 7.060633101488827e-09
Position 1244: 6.6779659745978585e-09
Position 1132: 5.0732681876323376e-09
Position 1181: 5.064351214849056e-09
Position 1222: 2.784736129148059e-09
Position 1246: 2.121575245055225e-09
Position 1199: 5.750419322511755e-10
Position 565: 5.93441221907371e-12
Position 561: 1.0019066854959068e-12
Position 281: 1.1212910552774011e-13
