Gene = SLF1
Position 12160: 0.0002524349638708899
Position 11065: 0.00023787389462027802
Position 522: 0.00019471246288676696
Position 517: 0.00019354104171840237
Position 937: 0.0001924432993962314
Position 13011: 0.0001777485933181707
Position 13238: 0.00017626498978551796
Position 3307: 0.0001659545530000163
Position 1427: 0.00015407914820412974
Position 359: 0.00012493662135596538
Position 13792: 0.00012441234772619906
Position 13770: 0.00012360575000041672
Position 2983: 9.70340744014698e-05
Position 3323: 8.889755364797042e-05
Position 11549: 8.787688588985581e-05
Position 993: 8.626315071267591e-05
Position 593: 6.92157555928854e-05
Position 1407: 5.1105802510472e-05
Position 767: 4.766309083290282e-05
Position 700: 4.375100865112743e-05
Position 857: 3.618378251420289e-05
Position 1109: 3.2857339439499384e-05
Position 1134: 2.719823452136311e-05
Position 1650: 2.6807297285375315e-05
Position 831: 2.6247132521169207e-05
Position 1562: 2.6126932670679664e-05
Position 328: 2.5319144377870234e-05
Position 221: 2.265671063213088e-05
Position 1719: 2.146153890073126e-05
Position 365: 2.1000927596276658e-05
Position 496: 1.4770037084717808e-05
Position 1230: 1.0245539075616114e-05
Position 12071: 8.599357594978687e-06
Position 636: 5.239365291921502e-06
Position 180: 4.882303013992465e-06
Position 622: 3.953320245609071e-06
Position 399: 3.4277901077330005e-06
Position 907: 2.868825247073925e-06
Position 549: 1.966701235818561e-06
Position 203: 1.640197266689047e-06
Position 642: 1.2337496667743127e-06
Position 1796: 1.8141965120608028e-07
Position 1078: 8.398073716962134e-08
Position 1039: 7.749567807737834e-08
Position 2027: 5.860658010570395e-08
Position 886: 4.235561661737642e-08
Position 250: 2.8746799305888328e-08
Position 121: 2.7948915447726565e-08
Position 407: 3.990937681011569e-09
Position 774: 3.9457082541055835e-09
Position 210: 3.499563543144395e-09
Position 530: 3.2177169260071567e-09
Position 155: 1.6437339098688736e-09
Position 96: 1.436678188410582e-09
Position 351: 1.3574875461394042e-09
Position 184: 1.1451521613584504e-09
Position 526: 8.900534374021201e-10
Position 127: 4.810777977727071e-10
Position 969: 2.9684342919347053e-10
Position 543: 1.9831946028913979e-10
Position 418: 1.631887611614167e-10
Position 687: 6.40281730517954e-11
Position 130: 4.446952322002667e-11
Position 108: 1.2636027225252697e-11
Position 186: 4.661704320352799e-12
Position 424: 3.916872420653046e-12
Position 139: 2.3626764015569855e-12
Position 446: 1.1220464311127088e-12
Position 98: 7.977366398248305e-13
