Gene = XPA
Position 522: 0.0005111227147733595
Position 22338: 0.0004804131240071888
Position 2766: 0.00047586514227069394
Position 8439: 0.0004541855649914184
Position 7677: 0.00043633093842900553
Position 3016: 0.00043451576639713126
Position 8459: 0.00042987120274287253
Position 980: 0.00041512620537261
Position 739: 0.00040917398870058113
Position 6157: 0.0004036547073451741
Position 15483: 0.00039812890093916147
Position 6282: 0.00038554495488267405
Position 22237: 0.0003753263280716157
Position 3503: 0.0003630210153502306
Position 4085: 0.00034039156103796793
Position 16137: 0.00033196357630202363
Position 995: 0.0003097470948619678
Position 4060: 0.0003075526183650071
Position 6027: 0.0002864153551538955
Position 12222: 0.00027901636746891336
Position 22097: 0.0002781555911251669
Position 3836: 0.00026568703614522355
Position 6419: 0.0002624850108476438
Position 1328: 0.00025142601315113525
Position 4518: 0.00024654585238337523
Position 409: 0.00022365126180326928
Position 4039: 0.00022086456832308272
Position 1946: 0.0002000940217189922
Position 670: 0.00015280790811087608
Position 22291: 0.00013544230454063874
Position 291: 0.00013454019089185424
Position 22042: 0.0001165609956885229
Position 22408: 0.00011002504985889
Position 22304: 0.00010910664638626643
Position 631: 9.780289315896703e-05
Position 3257: 8.775569126963725e-05
Position 7574: 8.076146607297243e-05
Position 22417: 7.87112557903938e-05
Position 8001: 5.934496553100526e-05
Position 22420: 4.935430927463481e-05
Position 1047: 4.1768815842844817e-05
Position 1131: 3.8874009708195796e-05
Position 15637: 3.582877730506884e-05
Position 3935: 2.7337442922918007e-05
Position 8025: 2.604458135651645e-05
Position 4718: 2.5266755480287258e-05
Position 8354: 1.899338494854178e-05
Position 7623: 1.5943882076934677e-05
Position 8718: 1.4110910381775467e-05
Position 4196: 1.2612768628459385e-05
Position 1063: 1.2237487452483229e-05
Position 3813: 1.2170198432609915e-05
Position 3864: 1.2035466382176452e-05
Position 924: 1.0732737854534758e-05
Position 9568: 1.0668045916975778e-05
Position 8274: 1.0391257977684226e-05
Position 8051: 9.957782426149993e-06
Position 1071: 7.544299839373279e-06
Position 504: 7.47468574998221e-06
Position 867: 7.365667346736285e-06
Position 8531: 7.18208030734279e-06
Position 952: 6.5568918827117125e-06
Position 8874: 5.950000554288207e-06
Position 742: 5.810531371254781e-06
Position 5093: 5.599681486114359e-06
Position 4253: 5.279128519068241e-06
Position 8147: 5.1753020306047334e-06
Position 753: 4.4727387477253664e-06
Position 1175: 4.027440978012401e-06
Position 690: 3.8517696272680785e-06
Position 8832: 3.5596740149448965e-06
Position 3779: 3.3824921205627467e-06
Position 817: 3.33230396111432e-06
Position 1468: 3.2226138790589233e-06
Position 3844: 2.2475749910801635e-06
Position 8941: 2.124516770945181e-06
Position 4979: 1.9194536895056054e-06
Position 8805: 1.7962762289314972e-06
Position 370: 1.7034120842525461e-06
Position 1561: 1.5573258334656258e-06
Position 21161: 1.4210337670678092e-06
Position 15515: 1.3964484968848526e-06
Position 5068: 9.806840477339026e-07
Position 725: 8.651855892812099e-07
Position 4331: 7.611580333844349e-07
Position 431: 7.011055420598595e-07
Position 4227: 6.927891247512762e-07
Position 395: 6.070556746864065e-07
Position 4261: 5.50235520069759e-07
Position 376: 4.687253909908219e-07
Position 15512: 4.0236647513862604e-07
Position 4964: 2.620003662377201e-07
Position 3852: 1.0265785699622482e-07
Position 3883: 9.027791625259626e-08
Position 3861: 3.004880128254483e-08
Position 4268: 1.4299895414230399e-08
Position 4412: 4.040080888851635e-11
