Gene = BCL10
Position 1169: 0.0006934388230637127
Position 1115: 0.0005942272610133633
Position 1543: 0.0005932564524998061
Position 8868: 0.0005643728574866977
Position 8907: 0.0005636508429767345
Position 6964: 0.0005629461865465856
Position 1143: 0.000525228652487198
Position 546: 0.0005135954510122576
Position 3016: 0.0004886650584662924
Position 1103: 0.00048765305750230495
Position 3215: 0.00045126834649206345
Position 5973: 0.0004438801883414046
Position 993: 0.00041684225790695263
Position 767: 0.0003022595031483966
Position 698: 0.0002818325850562968
Position 895: 0.00026187049759094147
Position 4560: 0.00025194125112237435
Position 7175: 0.0002436288825475658
Position 1156: 0.00023298125490776885
Position 770: 0.0002192260372439977
Position 3210: 0.0002187421440543262
Position 1724: 0.0001587082102443699
Position 1558: 0.00013353460392595575
Position 402: 0.00013217843196257153
Position 1130: 0.00012051584066348278
Position 1014: 8.079471489384171e-05
Position 743: 7.553177925641594e-05
Position 1035: 6.883650251421621e-05
Position 2869: 6.650330060645811e-05
Position 2928: 6.629006224706687e-05
Position 839: 6.506698262741756e-05
Position 3705: 6.339542352009733e-05
Position 2335: 5.67655419980467e-05
Position 2478: 5.226558890019264e-05
Position 1241: 4.085530377384939e-05
Position 1361: 3.943994361164279e-05
Position 2293: 3.398445403356233e-05
Position 1761: 3.028714493887336e-05
Position 1227: 2.63458872469117e-05
Position 1630: 2.3052396477072187e-05
Position 1174: 2.1065127442334117e-05
Position 1905: 1.8028265185399346e-05
Position 1191: 1.7779144642847227e-05
Position 817: 1.768808126554086e-05
Position 274: 1.607484449663284e-05
Position 1958: 1.5006875751485642e-05
Position 434: 1.4903358405941435e-05
Position 418: 1.4365945351005504e-05
Position 1996: 1.3543777299104631e-05
Position 412: 1.2628577232663081e-05
Position 2076: 1.0618493117164351e-05
Position 488: 9.806352164841705e-06
Position 1609: 8.46898870714548e-06
Position 1197: 8.022942387841371e-06
Position 1779: 8.014522564382865e-06
Position 1828: 7.259006718275753e-06
Position 1291: 6.9148117510226465e-06
Position 481: 4.843671284266561e-06
Position 375: 4.270574235202688e-06
Position 1385: 3.9551342706498535e-06
Position 270: 3.242262566719956e-06
Position 192: 1.7390590085657885e-06
Position 483: 1.3303885965792476e-06
Position 857: 1.2978673279022005e-06
Position 548: 1.2706285672949792e-06
Position 1209: 1.0297583749209769e-06
Position 352: 1.000141114726628e-06
Position 844: 9.900980470232617e-07
Position 471: 6.201251869222819e-07
Position 1382: 4.304428666743849e-07
Position 1206: 3.5485939994973546e-07
Position 341: 3.3546641842099025e-07
Position 882: 3.3187146949136996e-07
Position 582: 2.9021114511015004e-07
Position 966: 2.7853724980162587e-07
Position 159: 2.6550842440728224e-07
Position 414: 2.4080631157291224e-07
Position 503: 2.3247514774938455e-07
Position 319: 1.591578281900138e-07
Position 199: 1.5169192325870334e-07
Position 222: 8.934528594046736e-08
Position 175: 3.60674856462271e-08
Position 196: 3.00036813102137e-08
Position 1255: 2.8233432114888502e-08
Position 145: 2.3130920498336563e-08
Position 127: 2.023545420582841e-08
Position 783: 1.9952006833464344e-08
Position 132: 1.8671265232677784e-08
Position 870: 2.3094717730131726e-09
Position 170: 1.772574395339422e-09
Position 863: 6.416509094149221e-10
Position 885: 5.514404017852054e-10
Position 807: 4.447416249474931e-10
Position 788: 1.0697489509201077e-10
Position 791: 2.3867866555443464e-11
