Gene = SHFM1
Position 16489: 0.008943048725066871
Position 3011: 0.008777245182759302
Position 20600: 0.008400680445628549
Position 1526: 0.00765792532735088
Position 15405: 0.007196586024500211
Position 21312: 0.0062545603893432306
Position 16311: 0.00544843618372696
Position 18352: 0.0054182274293966505
Position 16583: 0.005221463473405294
Position 15182: 0.005095080960562625
Position 15313: 0.004901566213796588
Position 1688: 0.0039758838789999565
Position 20784: 0.0037218301520137043
Position 16980: 0.003322846131250363
Position 17740: 0.0030679234824376616
Position 15163: 0.0027249636440712733
Position 319: 0.0026513538025960902
Position 2954: 0.0024749635703248344
Position 16516: 0.0023619240656972133
Position 18407: 0.0020516062593068343
Position 15631: 0.001641799758489877
Position 15987: 0.0015861497810651728
Position 17615: 0.0014673834872515365
Position 18656: 0.0013590684258112606
Position 18690: 0.0011339374324497436
Position 17446: 0.0009252796020543765
Position 19460: 0.0009227612787021569
Position 306: 0.0008851482161342884
Position 16916: 0.0008149898007659645
Position 21140: 0.0007985730858615952
Position 15438: 0.0007694378615063724
Position 17981: 0.0007026179663932873
Position 19359: 0.0006222431149550821
Position 267: 0.0005712365862508138
Position 17216: 0.0005533509519299278
Position 20191: 0.0005524338592711757
Position 18718: 0.0005486291491298056
Position 16367: 0.00044148553897487
Position 20072: 0.00043274530994995107
Position 18000: 0.0003839494054480783
Position 16755: 0.0003568759731377144
Position 765: 0.00034388862131398673
Position 17958: 0.00032900126437588397
Position 19609: 0.0002550914891798054
Position 16419: 0.0001920331317186683
Position 18854: 0.00015393525721130774
Position 2759: 0.0001515700123053073
Position 17844: 0.00012627780045012678
Position 15534: 0.00010850017118287927
Position 15221: 0.0001068148312123166
Position 404: 0.00010197295622329882
Position 333: 9.518965220857973e-05
Position 810: 9.293730140823502e-05
Position 523: 8.54417771503625e-05
Position 1712: 7.459610766659373e-05
Position 2848: 6.863414120545886e-05
Position 15578: 4.751424409222699e-05
Position 15402: 3.1910566749371444e-05
Position 15742: 3.068680261103159e-05
Position 2735: 2.6271956026141966e-05
Position 434: 2.4870373173174373e-05
Position 105: 2.3968140670578547e-05
Position 158: 1.850339886497474e-05
Position 249: 1.8249398674116727e-05
Position 6320: 1.519752746232416e-05
Position 1409: 1.2884199924759765e-05
Position 813: 1.0234610598031789e-05
Position 460: 1.0100290240067213e-05
Position 662: 9.103319450687815e-06
Position 15761: 8.66462786873108e-06
Position 11791: 8.051821311969125e-06
Position 122: 7.875443534561202e-06
Position 604: 4.973718726081832e-06
Position 173: 4.6317520109166155e-06
Position 4642: 4.477140224550702e-06
Position 263: 4.193875245866917e-06
Position 5925: 3.155397115841017e-06
Position 203: 2.6731453211266537e-06
Position 437: 2.2455888930387945e-06
Position 4078: 2.2065448962930245e-06
Position 5959: 1.6814048623485447e-06
Position 7829: 1.4834742406422257e-06
Position 3706: 5.961368106302547e-07
Position 983: 5.600449552745611e-07
Position 167: 3.992147103239858e-07
Position 142: 2.937626196729113e-07
Position 6138: 2.839698200094998e-07
Position 145: 2.589550382672572e-07
Position 134: 2.1667806712382707e-07
Position 169: 1.9234494990240028e-07
Position 152: 1.269958375452271e-07
Position 188: 8.73028349697891e-08
Position 190: 7.703354465641827e-08
Position 4765: 3.445499168795316e-08
Position 136: 7.0478760389889256e-09
Position 127: 6.681333798031515e-09
Position 607: 1.3257254201252435e-11
Position 529: 6.672241560934209e-12
