Gene = RP4-608O15.3
Position 576: 1.073097911435783e-05
Position 856: 8.187568314228464e-06
Position 65: 8.04523024779452e-06
Position 2998: 7.132844960609618e-06
Position 211: 7.017885794830525e-06
Position 4140: 6.948610503841466e-06
Position 2431: 5.959442765792499e-06
Position 3631: 4.926610567260035e-06
Position 217: 4.801353078445856e-06
Position 455: 2.4044386381931066e-06
Position 162: 9.199590534274174e-07
Position 393: 7.261611522567873e-07
Position 447: 4.4678478110731956e-07
Position 102: 4.2454689893312484e-07
Position 733: 3.6287366879673066e-07
Position 716: 3.4079201029387264e-07
Position 892: 1.929633010378775e-07
Position 24: 1.9162327737379357e-07
Position 145: 1.894265459404191e-07
Position 434: 1.0119001860412235e-07
Position 883: 8.105405099352551e-08
Position 786: 6.464864555413713e-08
Position 74: 4.601780746969234e-08
Position 272: 4.521904109372232e-08
Position 9: 3.140521668656756e-08
Position 219: 2.6699714007056478e-08
Position 116: 1.993519491088291e-09
Position 1496: 1.8239457193783275e-09
Position 544: 1.7400514525522052e-09
Position 1457: 1.0684417106008212e-09
Position 186: 9.109834559541169e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 7083: 0.7403739530976836
Position 8324: 0.7228467640582786
Position 12051: 0.6405025370565562
Position 10754: 0.5555827819975235
Position 17008: 0.5243345529034542
Position 10823: 0.27687748366048254
Position 19626: 0.27094989524549773
Position 5731: 0.2642522098886321
Position 21981: 0.26293580842832387
Position 18103: 0.25763042425462795
Position 7131: 0.21983260143426683
Position 18936: 0.21688236101613456
Position 8351: 0.12484450430322895
Position 9392: 0.11744345212003558
Position 19750: 0.10188267775786447
Position 20055: 0.0911467261603746
Position 7593: 0.0838938783066232
Position 9404: 0.06002882036776165
Position 9304: 0.04805819532991816
Position 6800: 0.04662851737828094
Position 25628: 0.04026272246571404
Position 19027: 0.03734483713351438
Position 25902: 0.03613473591206593
Position 5712: 0.030944687255270765
Position 9273: 0.02743799966072192
Position 8295: 0.025740176752046907
Position 8654: 0.024194212987528208
Position 8380: 0.021969474058769325
Position 9370: 0.01960313011844219
Position 360: 0.018441295084241215
Position 1871: 0.01737567733352593
Position 7384: 0.016562617246272962
Position 9829: 0.016408606696959687
Position 5815: 0.013857595332366468
Position 1139: 0.013819752627393355
Position 3943: 0.012672061161715433
Position 1746: 0.012360064434284215
Position 15921: 0.011968672189851051
Position 10622: 0.011909119542861385
Position 18812: 0.011513989423514477
Position 11443: 0.011445957332836546
Position 8804: 0.01111807365154842
Position 8267: 0.010767780768028378
Position 7179: 0.010180619671288204
Position 8689: 0.009702694219111409
Position 2801: 0.009472912620525424
Position 22740: 0.009305870514226716
Position 3885: 0.009222850725481888
Position 11100: 0.009131290070886689
Position 7783: 0.008429611355670311
Position 11925: 0.00721749321678667
Position 6767: 0.007174155353011187
Position 4557: 0.006890129560223531
Position 12549: 0.006787812247247915
Position 3558: 0.006641900934431087
Position 8424: 0.006556654134757048
Position 3577: 0.006281091074310056
Position 7252: 0.005422790780508819
Position 5805: 0.00523452718664489
Position 8068: 0.005164712442407632
Position 8593: 0.00486110892196362
Position 3396: 0.0047838282456425015
Position 323: 0.004176229552262627
Position 3946: 0.0040787257331454385
Position 2183: 0.003999514905801674
Position 10415: 0.003834697321687425
Position 320: 0.0035888040872641544
Position 12537: 0.003577107102915567
Position 10597: 0.0035053137134829744
Position 22291: 0.0035044264066231563
Position 9496: 0.0033761379501773647
Position 1556: 0.0033597266235384357
Position 9678: 0.0029887277453500734
Position 6889: 0.0029425205885444208
Position 1812: 0.002933389274580599
Position 7746: 0.0025377245728087907
Position 10001: 0.0023573243885113837
Position 9998: 0.0023260361217315945
Position 17203: 0.0019353075556413127
Position 2339: 0.0019143317821785396
Position 2109: 0.0018614458414869012
Position 3479: 0.0018163239702462036
Position 9902: 0.001792321357719634
Position 2031: 0.0016677222369250592
Position 11643: 0.0016663501668357863
Position 12573: 0.0016478159120628952
Position 17641: 0.001599899032109006
Position 9797: 0.001513649746961838
Position 3510: 0.0014479846724362744
Position 3572: 0.0014182422661139708
Position 2130: 0.0013979610489290117
Position 575: 0.0013642987128119493
Position 11720: 0.0013252214884530136
Position 624: 0.0011773886137356059
Position 3525: 0.0011435016437148207
Position 10563: 0.0011277505423221287
Position 3849: 0.000996389966048929
Position 11134: 0.0009487933798994542
Position 7893: 0.0009418895368075421
Position 3915: 0.0008573751655886501
Position 1483: 0.0008192800420809364
Position 2268: 0.0008185048119717898
Position 3399: 0.0008170259506230353
Position 12418: 0.0008062547453936693
Position 9729: 0.0008004257868234096
Position 1507: 0.0007598717214189343
Position 18688: 0.0007395974890252596
Position 10641: 0.0007300999449876312
Position 4531: 0.0007281058936641011
Position 3018: 0.0006965874907135815
Position 4053: 0.0006800606002020196
Position 13068: 0.0006244886033106309
Position 1643: 0.0006205353284202051
Position 2311: 0.0006171878184980918
Position 3620: 0.000571462614207087
Position 13379: 0.0005486693972203298
Position 2998: 0.00043995390991667606
Position 13794: 0.00039058396810214626
Position 1833: 0.00037909215227574966
Position 3161: 0.0003629696639745492
Position 3075: 0.0003427042645259204
Position 12324: 0.00033665088428198506
Position 2052: 0.0003044787472542183
Position 14563: 0.00029243364391384817
Position 2889: 0.0002783134447878118
Position 1427: 0.0002764806862265359
Position 198: 0.00026165451481200173
Position 7689: 0.0002512178427040732
Position 15633: 0.00022188857349885615
Position 13349: 0.00021047763670857045
Position 1114: 0.0002073138025122371
Position 1830: 0.00020290449645195548
Position 544: 0.0002000963187570597
Position 7332: 0.00019388846015780685
Position 2139: 0.00019088105518130644
Position 8764: 0.00017923369968044818
Position 368: 0.0001601907339388828
Position 12457: 0.00011633520465730631
Position 272: 0.00011611176674135048
Position 13738: 9.339683924272405e-05
Position 8827: 5.534740416218453e-05
Position 2835: 5.1478837053994556e-05
Position 3102: 4.804183897574696e-05
Position 12096: 4.6260481949702776e-05
Position 12138: 4.401033455863808e-05
Position 11071: 3.4394225302312915e-05
Position 2169: 3.1838839336046726e-05
Position 1696: 2.466188598397202e-05
Position 9221: 1.8927546469121446e-05
Position 9105: 1.2961928355648366e-05
Position 3776: 9.54974979722099e-06
Position 3482: 4.280119156171436e-06
Position 814: 1.7892118423821388e-06
Position 1773: 9.613274852177094e-07
Position 1849: 6.839185395252582e-07
Position 2670: 4.634376485293837e-07
Position 8028: 4.5520747196350786e-07
Position 2080: 4.1973178736918194e-07
Position 652: 3.6416043612303576e-07
Position 490: 3.235181348266884e-07
Position 1925: 3.107082872575333e-07
Position 1329: 2.4199312067722656e-07
Position 1064: 2.3873657258511303e-07
Position 1876: 2.2712790681102094e-07
Position 342: 1.9880482517456114e-07
Position 331: 1.912729091430265e-07
Position 677: 1.7618926268844693e-07
Position 993: 1.6718254588254312e-07
Position 387: 1.5662349438667634e-07
Position 969: 1.5297939214692464e-07
Position 552: 1.435598707897205e-07
Position 1357: 4.336534714762361e-10
Position 1649: 3.1797805769064234e-10
Position 1603: 2.7523970416540377e-10
Position 1196: 1.5115151718624285e-10
Position 626: 1.1555681473445388e-10
Position 186: 8.310937800850623e-11
Position 829: 6.433490074961842e-11
Position 1567: 3.249638120556977e-11
Position 1446: 3.1703453225840406e-11
Position 441: 1.4089093648502126e-11
