Gene = HMMR
Position 4424: 0.005857928532986953
Position 13595: 0.005831746544085199
Position 9057: 0.005377509366857317
Position 4450: 0.004944742059263492
Position 14544: 0.004918786852278341
Position 12072: 0.0047338090339662554
Position 11038: 0.004684553914893443
Position 12809: 0.004673868765876876
Position 11543: 0.004628595195006636
Position 11517: 0.004599952753391363
Position 1236: 0.004492150690185676
Position 24591: 0.00449075326814851
Position 30121: 0.004452205904872175
Position 23444: 0.003690353084620766
Position 419: 0.0036054429160436875
Position 25404: 0.003396254551100287
Position 12229: 0.0033713961794747255
Position 28248: 0.003084460072152226
Position 11970: 0.0030164472513002846
Position 10655: 0.002919281097573421
Position 30322: 0.0028940153341008084
Position 24466: 0.0027201568318295914
Position 31080: 0.0024714630014628916
Position 25368: 0.002462913496076879
Position 824: 0.00245922659317592
Position 30118: 0.002440039774387554
Position 3794: 0.0024376033191078304
Position 4202: 0.0023579146793743905
Position 3347: 0.0021432224546473113
Position 23632: 0.0018403315355600299
Position 29469: 0.001739105655333552
Position 3547: 0.0016628985337923347
Position 12597: 0.0016460184655825308
Position 3661: 0.0015344253351792033
Position 22882: 0.0015330666151351902
Position 6316: 0.001489548205752137
Position 31293: 0.0014210477174173106
Position 12672: 0.001402827677050037
Position 13280: 0.0012714258807696023
Position 3834: 0.0012372967776798662
Position 6980: 0.0012034528105253012
Position 29324: 0.0011872760833263377
Position 22934: 0.0011469743638224956
Position 2899: 0.001113221132140327
Position 30473: 0.001076090547513864
Position 9123: 0.0010255397883242152
Position 1275: 0.0009767778661340857
Position 2943: 0.0009552361776402376
Position 4227: 0.0009514969488268256
Position 31237: 0.0009427572008715538
Position 6095: 0.0008873234375164505
Position 3739: 0.0008808987805404879
Position 18449: 0.0008445858861305134
Position 6687: 0.0008271565706460328
Position 29515: 0.0008086872373326864
Position 2028: 0.0007908137585594399
Position 25310: 0.0007894562597366468
Position 23008: 0.000762029282404123
Position 25349: 0.0007510195272722616
Position 23543: 0.0007241157690936661
Position 3506: 0.0007152649996540668
Position 28440: 0.0006971366173631661
Position 26161: 0.0006889530935070038
Position 24237: 0.0006731475769097495
Position 3257: 0.0006100987668890229
Position 3629: 0.0006095589782265182
Position 307: 0.0006019881010804514
Position 7325: 0.0005576015926070184
Position 337: 0.0005418856531662717
Position 3952: 0.0005416619279352147
Position 157: 0.000505042722460207
Position 6289: 0.0004913612940622891
Position 10741: 0.000490555487685207
Position 6271: 0.0004905006595202562
Position 26872: 0.0004683402556285934
Position 27278: 0.0004346502687873059
Position 11519: 0.0004260217332499857
Position 7320: 0.0004251364896219863
Position 24746: 0.000419943279258375
Position 644: 0.00041832098007891675
Position 802: 0.0004151323567327811
Position 3595: 0.00039319595378031134
Position 28014: 0.0003827608339105267
Position 1543: 0.00037441783489938096
Position 249: 0.0003679698312518724
Position 769: 0.0003432814563014341
Position 4551: 0.00033022403707256675
Position 23788: 0.0003155704393411201
Position 3828: 0.00029487930068361484
Position 23845: 0.00027564248233381524
Position 22857: 0.00027495545723298483
Position 11903: 0.00027181128491746457
Position 20247: 0.0002669616811547953
Position 365: 0.0002585344761493756
Position 1928: 0.0002547719327385643
Position 355: 0.0002515840515739025
Position 7334: 0.0002395127861926707
Position 73: 0.0002334891248146918
Position 996: 0.00023029168330317807
Position 1454: 0.000224463636230553
Position 6544: 0.00021566931734441026
Position 3775: 0.00020481222564977875
Position 23205: 0.00020305700686584682
Position 26707: 0.00020260411363915578
Position 1204: 0.0001892121905240372
Position 27642: 0.000188741335107298
Position 94: 0.00018589965455914197
Position 6921: 0.0001710236204355126
Position 22722: 0.00016940136131792595
Position 26252: 0.0001522361435117253
Position 2827: 0.00015177607206536602
Position 2698: 0.00015132161049648566
Position 24415: 0.0001488140019299229
Position 23576: 0.0001369111086883594
Position 840: 0.0001281014431312761
Position 4512: 0.00012190446617544538
Position 2665: 0.00011491926166418891
Position 1776: 0.000112882019358767
Position 24347: 0.00011032663041572926
Position 19274: 0.00010705452166264374
Position 443: 0.0001011240952052799
Position 3487: 9.255798703504169e-05
Position 23528: 8.937887874940587e-05
Position 3143: 8.393432134013643e-05
Position 2543: 8.33411899203449e-05
Position 269: 7.98471804535368e-05
Position 1162: 7.440652873546179e-05
Position 285: 7.35067368593861e-05
Position 2843: 6.856689014573053e-05
Position 25741: 6.706504382014477e-05
Position 25693: 6.688803327930583e-05
Position 2520: 5.5659460443479606e-05
Position 649: 5.550059916261315e-05
Position 6622: 5.438635190907514e-05
Position 3350: 5.3153187008987496e-05
Position 2462: 5.2474348509748864e-05
Position 2982: 4.921514135259435e-05
Position 26583: 4.770628085773827e-05
Position 1130: 4.7534687659608925e-05
Position 1114: 4.6242720277076625e-05
Position 2569: 4.600948582853868e-05
Position 3510: 4.344922837537235e-05
Position 5987: 4.2559583739292604e-05
Position 2338: 4.101815523932778e-05
Position 4394: 4.066966695357103e-05
Position 1303: 3.8668557555053054e-05
Position 1982: 3.858329315292377e-05
Position 900: 3.5637762942762235e-05
Position 4030: 3.422070163961116e-05
Position 935: 3.3899974204919685e-05
Position 3671: 3.305178407168858e-05
Position 1120: 3.1235513437829174e-05
Position 384: 2.95417656988985e-05
Position 22911: 2.9301014554846335e-05
Position 23488: 2.8548514676317456e-05
Position 3857: 2.8381575447310067e-05
Position 2500: 2.619807079743018e-05
Position 18698: 2.4771643599246634e-05
Position 23237: 2.4219911331511716e-05
Position 18840: 1.8171849335501912e-05
Position 1860: 1.8000755342149742e-05
Position 3084: 1.721640256752818e-05
Position 19183: 1.6442853742583508e-05
Position 3376: 1.6094626134490707e-05
Position 1498: 1.5947652162418336e-05
Position 3478: 1.5665070269590555e-05
Position 951: 1.547250949165486e-05
Position 6733: 1.4954300472925783e-05
Position 121: 1.426365038280433e-05
Position 105: 1.2296686538828778e-05
Position 272: 1.1275851089175164e-05
Position 22746: 1.0446076641673305e-05
Position 22945: 8.225125558034435e-06
Position 3118: 8.042886619298675e-06
Position 3554: 6.483291355670741e-06
Position 3559: 6.423235641850515e-06
Position 4327: 6.248284074584482e-06
Position 3199: 5.561557316724144e-06
Position 3196: 4.335977889461344e-06
Position 3999: 4.0617575973112355e-06
Position 19826: 3.968325951988013e-06
Position 5820: 2.8174457568561126e-06
Position 23468: 2.577796442827115e-06
Position 5849: 1.8028594656013017e-06
Position 11104: 1.5924965133250967e-06
Position 6859: 1.47912493009723e-06
Position 11013: 1.1394675599163501e-06
Position 4035: 4.561496702357913e-07
Position 19238: 4.0818167970411964e-07
Position 3997: 2.35149132818873e-07
Position 22958: 1.2544321276209963e-07
Position 4252: 9.623612345052606e-08
Position 3365: 9.038662426594468e-08
Position 865: 7.701396339477117e-08
Position 392: 4.837802656911069e-08
Position 711: 3.957621544518704e-08
Position 742: 2.4914802137783708e-08
Position 111: 2.378949058620198e-08
Position 264: 2.0275249651092943e-08
Position 679: 1.953553684926427e-08
Position 652: 1.47605873141081e-08
Position 463: 1.3423866039868676e-08
Position 604: 1.2900812311186526e-08
Position 374: 1.2575869232486557e-08
Position 808: 1.1288481912723473e-08
Position 607: 7.067481175063218e-09
Position 723: 5.897714312249819e-09
Position 3023: 5.526934899238732e-09
Position 513: 5.30472455472482e-09
Position 1168: 3.2701909377050274e-09
Position 1140: 3.0412502025372174e-09
Position 130: 2.9101979109114494e-09
Position 1349: 2.5720729173981757e-09
Position 1216: 1.4931798885829736e-09
Position 905: 1.2591661216908632e-09
Position 558: 9.979495555347144e-10
Position 3913: 8.697007489648739e-10
Position 1463: 7.33933774194208e-10
Position 102: 5.987240662179703e-10
Position 21410: 3.6652536930075603e-10
Position 1550: 2.996963590888552e-10
Position 1373: 2.7296244324149776e-10
Position 466: 2.529439482995733e-10
Position 1013: 1.666391859618505e-10
Position 497: 2.5223120960574572e-11
Position 197: 1.8896591207533784e-11
Position 77: 1.8248032965676858e-11
Position 3680: 1.7899750442363666e-11
Position 275: 1.7022658005597653e-11
