Gene = ARV1
Position 18571: 3.754041031262307e-06
Position 18689: 3.6631011146925127e-06
Position 18180: 3.1112350452556976e-06
Position 665: 1.5285336016225145e-06
Position 51: 1.9025610862388833e-08
Position 331: 9.728478062544008e-09
Position 316: 1.9424610695401847e-09
Position 9: 3.553474164022366e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 9270: 0.9863109490053594
Position 18071: 0.9491884378876806
Position 17800: 0.865746221325628
Position 16710: 0.741843796870409
Position 11060: 0.5316364659488634
Position 11100: 0.4062363465802725
Position 20120: 0.3706163415348836
Position 21088: 0.3658067903894978
Position 21511: 0.2980970661215645
Position 17422: 0.27247508481926236
Position 9574: 0.2691528021270784
Position 20088: 0.24780037471514724
Position 2770: 0.24186699221832597
Position 20573: 0.20290295623825763
Position 569: 0.1994975812141571
Position 20501: 0.18713757723981636
Position 11550: 0.18181350629845291
Position 20294: 0.17608825136308257
Position 2687: 0.15844720389878011
Position 20257: 0.13663430519413985
Position 632: 0.12547345314660177
Position 21287: 0.12228760335020883
Position 20139: 0.0896255730293025
Position 16113: 0.08890042791090444
Position 11530: 0.07391796977389532
Position 11310: 0.07055167719968988
Position 11346: 0.06457620420495988
Position 17010: 0.05306727875635565
Position 7368: 0.05259502235737129
Position 9467: 0.05047931951205761
Position 16755: 0.05025101514241518
Position 377: 0.04779538390858867
Position 7439: 0.04255024536451231
Position 9686: 0.03938797184593922
Position 21536: 0.03820502741196403
Position 2721: 0.03659236556184796
Position 18570: 0.034975201720737224
Position 19387: 0.03379871852402774
Position 9618: 0.03372956113249473
Position 13215: 0.03151600371314257
Position 17418: 0.02792228333273226
Position 18778: 0.02100043919614696
Position 18693: 0.019171543766561317
Position 17982: 0.01891435704765703
Position 7698: 0.018193149031972815
Position 2639: 0.017942985306828807
Position 11307: 0.01748176754656188
Position 11333: 0.01728956988982795
Position 18157: 0.014945724699140836
Position 11526: 0.014455505119889474
Position 20431: 0.014111970366695707
Position 20535: 0.013928893542742604
Position 17442: 0.011955525939730365
Position 13176: 0.011787894343234108
Position 551: 0.011177714859906429
Position 18597: 0.010590896736186711
Position 21528: 0.010573895578726216
Position 9114: 0.010458901032462085
Position 19992: 0.010401589250246007
Position 18450: 0.009584340463869266
Position 3184: 0.00927438805523374
Position 316: 0.008496882687073206
Position 16966: 0.00821888031224545
Position 19424: 0.00820131176582533
Position 973: 0.007859838857369126
Position 2314: 0.007778940734029917
Position 9470: 0.007730152623064628
Position 19362: 0.006993253284740327
Position 2428: 0.006884982935192338
Position 20605: 0.0066007941495047585
Position 3076: 0.005729151310787148
Position 2797: 0.005562912590668883
Position 3152: 0.0053393346999187595
Position 20171: 0.0051144173975823555
Position 2963: 0.005020481993353901
Position 1118: 0.0049190499176489854
Position 21048: 0.004237189157700696
Position 2468: 0.00421238378986235
Position 20949: 0.004080698731883192
Position 19427: 0.0039726443339196185
Position 18361: 0.0038748705807432585
Position 11633: 0.0035134879157947357
Position 2265: 0.003509440262537015
Position 18502: 0.003183931182408364
Position 1312: 0.0030289654123470244
Position 19105: 0.002336998551408504
Position 397: 0.0021912393716887455
Position 11290: 0.0020684895917039083
Position 9805: 0.0017095377076768042
Position 20315: 0.001339625152480041
Position 18323: 0.001335108619941257
Position 242: 0.0012562530998029451
Position 20025: 0.0009872799629911655
Position 13309: 0.0009869928994446545
Position 18340: 0.000973274233713073
Position 573: 0.0009200640785752754
Position 11732: 0.0007827319724670796
Position 19926: 0.0007436376263092028
Position 18205: 0.000677759976641128
Position 2370: 0.0006702049504014232
Position 864: 0.0006245442947909356
Position 999: 0.0004720453937831419
Position 1469: 0.00043214935859471886
Position 18668: 0.0004212359597403889
Position 18383: 0.0004105871622503747
Position 323: 0.00034549534005751386
Position 1472: 0.0003327172725809414
Position 1308: 0.0003318814498355452
Position 1196: 0.00031764522063601724
Position 1548: 0.0002618383754483227
Position 440: 0.00024620517603211433
Position 1332: 0.0002429534366085537
Position 2338: 0.00021570423683441853
Position 1016: 0.00020323395098978666
Position 10820: 0.00017058436974998873
Position 782: 0.00015368013078882381
Position 18863: 0.0001230011850962612
Position 2173: 7.942533768643898e-05
Position 537: 7.230966372043112e-05
Position 464: 4.906604335919588e-05
Position 301: 4.4977663989881706e-05
Position 386: 3.9990821033392364e-05
Position 331: 3.496084186030943e-05
Position 379: 3.4495745255074654e-05
Position 1383: 3.3538202066089735e-05
Position 1562: 3.2180454407728324e-05
Position 263: 3.0111474459267763e-05
Position 571: 2.963118656321098e-05
Position 218: 1.1557624068279753e-05
Position 2604: 1.0225942329305974e-05
Position 149: 9.598383459413875e-06
Position 468: 7.624861713529332e-06
Position 260: 6.6744815513919364e-06
Position 19452: 5.455740641895401e-06
Position 295: 5.3673605436599956e-06
Position 491: 4.76899305631731e-06
Position 154: 3.1780192025883964e-06
Position 1498: 3.1335278859779745e-06
Position 298: 1.432921309801708e-06
Position 737: 1.3406099327562678e-06
Position 173: 9.586454367985493e-07
Position 816: 7.274979266366068e-07
Position 674: 5.337961308478972e-07
Position 926: 3.930488272857141e-07
Position 117: 3.3770214252026717e-07
Position 685: 3.0428245794294597e-07
Position 235: 9.882939403271156e-08
Position 747: 6.787555824379737e-08
Position 512: 4.481735871659061e-08
Position 176: 2.739480330839843e-08
Position 470: 5.1505559346589835e-09
Position 183: 2.796957871847223e-09
Position 503: 1.6934844526401965e-10
