Gene = TDRD10
Position 1311: 0.0004812422843150326
Position 3665: 0.0004628485847127304
Position 21241: 0.00040366758947731263
Position 570: 0.00034289952180839816
Position 22938: 0.00033168385901358286
Position 648: 0.0002542074766383867
Position 2753: 0.00020453133196718918
Position 8159: 0.00017236777033142727
Position 20222: 0.00017052440662008168
Position 21356: 0.00013992350813852537
Position 9496: 0.00013982357074389756
Position 1305: 0.00010516849899640265
Position 1198: 0.00010237550633805516
Position 1560: 7.643356869840323e-05
Position 20041: 5.7272089627208714e-05
Position 820: 2.7381149404626225e-05
Position 603: 1.4114128431530184e-05
Position 986: 8.741220932855117e-06
Position 417: 5.097046679712554e-06
Position 1626: 4.023565547942364e-06
Position 1557: 3.123151456266375e-06
Position 468: 2.4688750597339016e-06
Position 638: 6.828804135364712e-07
Position 470: 3.485899331759456e-07
Position 2632: 1.6211403008409875e-07
Position 2525: 1.587406022893038e-07
Position 31: 1.2372451645206952e-10
Position 622: 1.0064372925058573e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 19103: 0.9976980675572243
Position 39804: 0.9634215778647233
Position 5021: 0.9087194260988277
Position 7576: 0.7835442747035751
Position 45189: 0.7624117141051439
Position 6203: 0.5899584943335543
Position 18084: 0.5700839935105304
Position 19333: 0.5538560675616531
Position 8910: 0.4851426670323901
Position 19568: 0.3688072804008598
Position 19597: 0.3175440949429303
Position 19352: 0.294205384316906
Position 1462: 0.28564568098256754
Position 19549: 0.17173744376883848
Position 5721: 0.16297686074928983
Position 39994: 0.15329855587854657
Position 3794: 0.1495764604070876
Position 4657: 0.1266596839429147
Position 4586: 0.11610619101027765
Position 19571: 0.09374925382996166
Position 2401: 0.05830228048605509
Position 15565: 0.04115140555808672
Position 7601: 0.037376385547516815
Position 6047: 0.036026960144871965
Position 19662: 0.032378432487304876
Position 9133: 0.026284270601684204
Position 2346: 0.0252175115800502
Position 543: 0.018729912555659173
Position 10145: 0.01717563139849776
Position 6726: 0.017026132169526764
Position 5820: 0.01693467046902964
Position 7437: 0.014624929872961486
Position 8930: 0.014598536726720096
Position 4979: 0.013200247008313045
Position 10170: 0.01260211908339931
Position 8546: 0.012024494183154252
Position 36819: 0.011361053707532327
Position 21500: 0.008341961697828235
Position 2550: 0.006337349939880403
Position 30567: 0.006116268602112481
Position 3721: 0.006049726452184097
Position 4838: 0.005902790301105433
Position 6346: 0.005882672841442779
Position 19622: 0.005095066124256498
Position 6402: 0.004939569522509826
Position 6441: 0.004748110748626422
Position 19357: 0.004673922423810133
Position 8125: 0.004309081042743174
Position 28495: 0.003968998932984322
Position 1734: 0.003891917230050244
Position 5263: 0.003721009003806067
Position 19421: 0.0033760899875815236
Position 7698: 0.002745309584275038
Position 5726: 0.002740373901130911
Position 730: 0.0026128209851975707
Position 18909: 0.002300665091799562
Position 6004: 0.002226787856333977
Position 1938: 0.0021689235744482204
Position 1874: 0.0018536288792993403
Position 5236: 0.0018162295255132693
Position 1837: 0.0015027304626742581
Position 7701: 0.001449519326447685
Position 9166: 0.001290487575236888
Position 7639: 0.0012090220885826641
Position 562: 0.0011499073359947766
Position 8579: 0.0011438337660017613
Position 19800: 0.0010070034131111603
Position 21113: 0.0009836912371458555
Position 5405: 0.0009528420574893858
Position 7792: 0.0008426330579626481
Position 1762: 0.0007461091044289403
Position 4804: 0.0007265333260252718
Position 26880: 0.0007147536493032204
Position 3758: 0.0007144809541879683
Position 411: 0.0006891849997409711
Position 5530: 0.0005674860101914579
Position 20040: 0.0005399961632634311
Position 5674: 0.0005197103172374287
Position 1481: 0.0005008133862225365
Position 594: 0.00047211273124497035
Position 3445: 0.00046284858471273095
Position 21060: 0.00045684965332293487
Position 28666: 0.00045239299228973435
Position 22627: 0.0004366924863174222
Position 1521: 0.0004131953244062248
Position 21122: 0.0003967658071473695
Position 622: 0.00038645325182073547
Position 21817: 0.0003812976402688721
Position 22610: 0.00034430678966549955
Position 27814: 0.000326961336765321
Position 20500: 0.00032259062790448306
Position 19934: 0.0003096996361601048
Position 658: 0.000298322270374439
Position 28235: 0.00029257357210382457
Position 27346: 0.0002652547362879796
Position 8906: 0.0002585188469917006
Position 22659: 0.00022104400923479603
Position 21972: 0.00019026612432084108
Position 5789: 0.00018674390843634583
Position 8079: 0.00018279387493542635
Position 26905: 0.00016452237362147274
Position 21049: 0.00014822300303572264
Position 1434: 0.00013151057878759635
Position 2458: 0.00013027429064327723
Position 20721: 0.00011675845344734987
Position 27836: 0.00011321752851123602
Position 22890: 0.00011126145232317985
Position 21731: 0.00010975516593719536
Position 21033: 0.00010368761665075678
Position 27709: 0.00010194331901682532
Position 1067: 0.00010152928259685494
Position 19774: 0.00010096287747097666
Position 9382: 9.837147421677377e-05
Position 1120: 8.961374691028111e-05
Position 19780: 8.910802612947243e-05
Position 21432: 8.747279614669513e-05
Position 22587: 5.625112660443364e-05
Position 19802: 4.9538561207675816e-05
Position 9360: 4.145209652712377e-05
Position 2267: 2.7598017747029482e-05
Position 2568: 2.5688693454338493e-05
Position 783: 2.0651281243148622e-05
Position 22132: 1.9784862360306735e-05
Position 20182: 1.976867499148757e-05
Position 21992: 1.8665181173280735e-05
Position 1420: 1.849372818587938e-05
Position 1078: 1.769230701764519e-05
Position 465: 1.5247776747161699e-05
Position 20871: 1.3870674991195768e-05
Position 387: 1.3773023201090405e-05
Position 20429: 1.1651769192671279e-05
Position 1029: 1.1264522721338954e-05
Position 22479: 1.0852902392596618e-05
Position 22406: 1.0646043543195733e-05
Position 5436: 1.0452533625505245e-05
Position 1951: 9.506388027038872e-06
Position 1255: 8.022761052625873e-06
Position 732: 6.1741102893416154e-06
Position 582: 6.130851683127516e-06
Position 569: 6.105873829600209e-06
Position 1692: 5.597491376270854e-06
Position 830: 5.175263990000134e-06
Position 567: 4.507061278564107e-06
Position 1137: 4.145721338065397e-06
Position 610: 3.4102910334856656e-06
Position 280: 2.6206657320785898e-06
Position 705: 2.402429582129995e-06
Position 185: 2.0729331101977798e-06
Position 1785: 1.3390975388695223e-06
Position 343: 1.2864026186520348e-06
Position 384: 1.2688760352328015e-06
Position 191: 9.198688381019749e-07
Position 19467: 7.599398529080583e-07
Position 755: 6.533324820188648e-07
Position 497: 6.493443992502949e-07
Position 1087: 6.429210885200272e-07
Position 1304: 5.878324187364957e-07
Position 664: 5.755432039844941e-07
Position 19832: 5.190858090649398e-07
Position 428: 4.1493473496758653e-07
Position 1011: 4.103143394895136e-07
Position 976: 3.847690030748681e-07
Position 1145: 3.647145734956828e-07
Position 468: 1.7391944071149036e-07
Position 312: 1.26671661940133e-07
Position 1499: 5.0077077162244437e-08
