Gene = MCIDAS
Position 2217: 4.4294794888641345e-05
Position 1321: 4.3507297564574396e-05
Position 2638: 3.5415656833018286e-05
Position 3461: 3.315656890794007e-05
Position 831: 2.971888986778053e-05
Position 1151: 2.9175506467431746e-05
Position 1147: 2.8238298815158845e-05
Position 2986: 2.6512217861498078e-05
Position 325: 1.8189752045836238e-05
Position 717: 1.0874568266419397e-05
Position 338: 6.334985064814124e-06
Position 800: 5.090062678590846e-06
Position 432: 3.282370588610962e-06
Position 765: 2.705722308318049e-06
Position 208: 2.5961814696299293e-06
Position 438: 2.578235970009431e-06
Position 1077: 1.8645250524308305e-06
Position 103: 1.4962392026996686e-06
Position 6304: 1.2922228300660935e-06
Position 797: 1.2814996372717807e-06
Position 768: 8.60903317652264e-07
Position 359: 4.3929203109327444e-07
Position 151: 4.1826316731201956e-07
Position 366: 3.7560497009613864e-07
Position 112: 2.8230285287836083e-07
Position 1170: 1.5982926027884905e-07
Position 1969: 1.266377954239081e-07
Position 803: 9.169475169185268e-08
Position 401: 6.88984953669265e-08
Position 6349: 4.217004538667157e-08
Position 6319: 3.997652693862821e-08
Position 383: 2.025987940587446e-08
Position 370: 1.321014320900189e-08
Position 372: 1.2172418755682555e-08
Position 490: 7.095216116331434e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 383: 0.9584340633314806
Position 6188: 0.9434470966289337
Position 6508: 0.7805872794377596
Position 647: 0.6908339904010187
Position 4291: 0.25037978846577796
Position 3405: 0.13882752610694896
Position 3908: 0.11946851920345247
Position 3103: 0.11391094550850238
Position 4423: 0.08672754555214729
Position 4915: 0.06468286397641998
Position 662: 0.05619871927332556
Position 3693: 0.055647650566142424
Position 4520: 0.05550574142156918
Position 6886: 0.05330156267070708
Position 3949: 0.0532215106427168
Position 3719: 0.04945772492590924
Position 6088: 0.04288108959867516
Position 4485: 0.03881227935426352
Position 7027: 0.038665666091822516
Position 2825: 0.03758218106027841
Position 3990: 0.03734494413473084
Position 584: 0.03714612166381008
Position 919: 0.03672279765513267
Position 5053: 0.03659354672730407
Position 6568: 0.03592732202039731
Position 7057: 0.028373562345669047
Position 5031: 0.02687265110041215
Position 6511: 0.022968679649347006
Position 3575: 0.022825916493552055
Position 2712: 0.01316563142628526
Position 3660: 0.012245613149325294
Position 7224: 0.011884764010554218
Position 3728: 0.009221857022197752
Position 420: 0.009144644785102555
Position 401: 0.008605853143611885
Position 7013: 0.007877098898975084
Position 3919: 0.007689090796065315
Position 1193: 0.006735196944994524
Position 6852: 0.005844695131168153
Position 972: 0.005593433533587705
Position 6776: 0.00509549014082203
Position 3532: 0.005057587791129675
Position 6995: 0.005056151219864029
Position 3416: 0.0048114847604564205
Position 6129: 0.004447744381533101
Position 3865: 0.003977808242733794
Position 6215: 0.003106000568558371
Position 4545: 0.0025953894225274315
Position 6209: 0.002524029354867132
Position 5393: 0.0024448009733618542
Position 2110: 0.002308069918180796
Position 7133: 0.0022504228611430564
Position 6713: 0.0020154616325518846
Position 3953: 0.0017177991804221845
Position 670: 0.0016616706632965389
Position 1286: 0.0016569714986165208
Position 820: 0.0015461425854434423
Position 6858: 0.0013934862287388807
Position 2888: 0.0013415192562218842
Position 6945: 0.001330330063985995
Position 3707: 0.0011760018248564432
Position 2794: 0.001146719700374275
Position 7287: 0.0011022321975189635
Position 6906: 0.0010577272376450018
Position 3196: 0.0008905435579236511
Position 6065: 0.0007417154686732502
Position 4240: 0.0006518022971703166
Position 1831: 0.0005860062269980724
Position 899: 0.0005765471460230043
Position 6735: 0.0005209966723652804
Position 1110: 0.0004820956444444044
Position 6464: 0.0004581958745276315
Position 7290: 0.00044379550448298634
Position 1027: 0.0004351206422674308
Position 7229: 0.0003609454748535839
Position 843: 0.00029923160420506506
Position 6369: 0.0002952764761566818
Position 6810: 0.00029134321785239726
Position 6616: 0.0002909708435730661
Position 894: 0.000264006413714149
Position 949: 0.00023434825338314346
Position 931: 0.00022990158757895936
Position 6474: 0.00021047756471555745
Position 6526: 0.00020400823059835778
Position 7174: 0.0001839006038777012
Position 6837: 0.00018083187822602744
Position 7200: 0.00017795510438973713
Position 7203: 0.00015501543548116135
Position 2134: 0.0001361569997078001
Position 877: 0.00012122199513936438
Position 6426: 0.00011771578586081075
Position 3344: 0.00011304658757096605
Position 545: 0.00011234744176003812
Position 6574: 9.21783551750359e-05
Position 1912: 8.162317116224512e-05
Position 603: 6.186744815414827e-05
Position 6679: 5.664518547166731e-05
Position 5937: 4.370082566160481e-05
Position 1458: 4.176770017333535e-05
Position 3229: 3.830809264033239e-05
Position 2755: 3.816674087880202e-05
Position 1267: 3.5896563782872075e-05
Position 2029: 3.4673235299247465e-05
Position 739: 3.3078496142617534e-05
Position 347: 3.2690363930446035e-05
Position 2774: 3.267722631361386e-05
Position 2564: 2.603517479764953e-05
Position 609: 2.3059239320315983e-05
Position 2115: 1.9923637196162742e-05
Position 1159: 1.485079056252238e-05
Position 1462: 1.3980675524100824e-05
Position 2918: 1.3047075547916517e-05
Position 2284: 1.289155119283835e-05
Position 471: 4.57436036622962e-06
Position 238: 2.9304791635753675e-06
Position 591: 7.533667760350353e-07
Position 4868: 6.359590523006581e-07
Position 151: 6.208485188439713e-07
Position 2530: 5.198281544849967e-07
Position 867: 3.66895912326318e-07
Position 446: 3.3196327185891986e-07
Position 464: 2.92658168690982e-07
Position 427: 1.504240105338374e-07
Position 601: 1.469347997611725e-07
Position 223: 1.433179746280779e-07
Position 853: 1.240831817898044e-07
Position 1886: 1.1450237525481161e-07
Position 760: 1.0799354616954909e-07
Position 128: 1.0265937297204202e-07
Position 1288: 9.567028933475729e-08
Position 838: 9.337319123975321e-08
Position 275: 8.3184191156881e-08
Position 988: 7.570590916254489e-08
Position 480: 6.980324102206527e-08
Position 552: 5.867213307820078e-08
Position 1037: 4.7437611652859256e-08
Position 168: 1.9557600313521338e-08
Position 555: 1.8006475724027073e-08
Position 182: 1.4014201432681526e-08
Position 529: 9.877924189876596e-09
Position 148: 8.813120600328422e-09
Position 1057: 7.013658955583886e-09
Position 886: 6.370379954173857e-09
Position 1162: 6.148144010219451e-09
Position 1321: 5.302824294862e-09
Position 164: 4.7993656160690095e-09
Position 1292: 4.369574986803359e-09
Position 284: 2.9866857381319513e-09
Position 171: 1.6610032379385622e-09
Position 296: 2.8483554428745677e-10
Position 485: 2.5304941256387136e-10
Position 290: 1.0859472519556278e-10
Position 292: 7.613856593841456e-12
