Gene = SSR3
Position 175: 0.00036658222977677265
Position 4117: 0.00031434000570897987
Position 1022: 0.00026007435408063954
Position 728: 0.0002552622092488289
Position 232: 0.0002036869970595352
Position 1089: 0.0001956475410172955
Position 1486: 0.0001736580264863905
Position 211: 0.00017337415555441626
Position 10824: 0.00017218398976894363
Position 954: 8.600445391893321e-05
Position 1602: 6.568550860207345e-05
Position 320: 5.566027226246393e-05
Position 856: 5.2035455395168074e-05
Position 209: 4.981240078272517e-05
Position 2523: 4.612547468753931e-05
Position 1547: 3.906426094216081e-05
Position 1840: 3.6841977896023925e-05
Position 1141: 3.641992831003335e-05
Position 1122: 3.622916063207706e-05
Position 910: 3.272214360171737e-05
Position 1181: 3.266197146315629e-05
Position 1245: 3.0614564891394826e-05
Position 485: 2.6527904286176788e-05
Position 643: 2.568868022604505e-05
Position 1076: 2.190180830391064e-05
Position 2542: 2.146598089630427e-05
Position 3968: 1.939117656364927e-05
Position 3720: 1.2956517692815776e-05
Position 845: 1.269523465737811e-05
Position 708: 9.717582028587175e-06
Position 1507: 8.62485909929536e-06
Position 501: 8.56879950478456e-06
Position 959: 6.444739099995199e-06
Position 270: 4.675912570083477e-06
Position 622: 4.171809094017795e-06
Position 3803: 3.999325646758987e-06
Position 1788: 1.9893042614581797e-07
Position 441: 8.116556461881082e-08
Position 417: 6.840018711284078e-08
Position 3146: 5.383826959065245e-09
Position 399: 4.480405149941563e-09
Position 412: 4.345125512644843e-09
Position 30: 3.5091026027115868e-09
Position 396: 2.3362637670262667e-09
Position 493: 2.225290222515482e-09
Position 124: 1.2942689286789492e-09
Position 394: 7.786329115861832e-10
Position 74: 4.979074992124087e-10
Position 809: 3.733479920763789e-11
Position 456: 3.565948286727959e-11
Position 288: 1.892411003564661e-11
Position 67: 9.58634903430426e-13
Position 571: 1.7156565355036081e-16
Position 581: 1.6703713940471902e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 6180: 0.9761833067699026
Position 1402: 0.961186704790624
Position 10744: 0.888081126614278
Position 14585: 0.40301797576384935
Position 11914: 0.1599428537553791
Position 3670: 0.12441228722045346
Position 1734: 0.08854983995646559
Position 11777: 0.08742425606449311
Position 8455: 0.08207636955861046
Position 5951: 0.08053103232519931
Position 1664: 0.06865003034726938
Position 5394: 0.060853283364787035
Position 10315: 0.05451905750609025
Position 8063: 0.05422487285666111
Position 8835: 0.04497267232221218
Position 2623: 0.03826441723474241
Position 12149: 0.03507727640741458
Position 11577: 0.035057083684649694
Position 14581: 0.029406874193098315
Position 5372: 0.029174802636823777
Position 4098: 0.02652881826328955
Position 4627: 0.02424619694874994
Position 1592: 0.023854635134927245
Position 12563: 0.022575411164118955
Position 12744: 0.021480905654221918
Position 8408: 0.01883138453413617
Position 13029: 0.016938712043637796
Position 1620: 0.01645428481320785
Position 3694: 0.015139418344604314
Position 3925: 0.014803642337002714
Position 14605: 0.014691559558849142
Position 9125: 0.013386015548068649
Position 6017: 0.012834215301455126
Position 1157: 0.012004478753446788
Position 11346: 0.011322552679347528
Position 7314: 0.010674578161600438
Position 10248: 0.010039777734689951
Position 14138: 0.009438441981265765
Position 7832: 0.008865271268340398
Position 8735: 0.008806194251106252
Position 4986: 0.0073681102492391915
Position 1705: 0.006980425564638469
Position 7766: 0.006712886491141158
Position 6185: 0.006434280080414346
Position 7482: 0.005542837562611221
Position 1679: 0.005156520272838972
Position 6354: 0.0048496176752734
Position 3382: 0.004685527517227279
Position 5894: 0.004528799124583884
Position 6143: 0.004501674304999216
Position 6480: 0.0044659601401865635
Position 10959: 0.004406983476645057
Position 2384: 0.003809697886265666
Position 7365: 0.003795124948803553
Position 1774: 0.0034418023487683075
Position 1457: 0.0033139863761244975
Position 394: 0.0032943750104781704
Position 3632: 0.003277918663824507
Position 1160: 0.0032432309422903613
Position 10067: 0.003082358656046782
Position 7550: 0.0030204746941935737
Position 529: 0.0026682469830484963
Position 3682: 0.002358951269206115
Position 1702: 0.002353690018773762
Position 3883: 0.0022125590250034765
Position 941: 0.002187129054530567
Position 14515: 0.00218604229371807
Position 2635: 0.002151546627588508
Position 8186: 0.002070723981412376
Position 11626: 0.0020374938690031017
Position 12510: 0.0019439022939686057
Position 7065: 0.0018289088232553083
Position 11681: 0.0017877765952473027
Position 11467: 0.001721543162117404
Position 4738: 0.0016805173242852446
Position 13405: 0.0016661822734813456
Position 3629: 0.0016168415742809253
Position 6499: 0.0015916090797471916
Position 11935: 0.0015053858539640361
Position 4377: 0.0014460208180908799
Position 2695: 0.0013724178260963327
Position 1737: 0.0013315720575814414
Position 9474: 0.0011948366885531437
Position 11178: 0.00117302602501027
Position 11039: 0.0011701016843648332
Position 6398: 0.0011203657318695928
Position 8963: 0.0010714478162256182
Position 1707: 0.0010634426729427067
Position 12415: 0.0010251295855141058
Position 13899: 0.0009995743696113101
Position 8761: 0.0009928333678188754
Position 12360: 0.0009801306704589072
Position 12566: 0.0009760254777213988
Position 6454: 0.0009743314696990244
Position 5516: 0.0009033149441432927
Position 1931: 0.0008019445154381913
Position 349: 0.0007989136331064164
Position 6914: 0.0007457203325944685
Position 1262: 0.0006876386153709188
Position 2700: 0.0006789204989145976
Position 3520: 0.0006707629429953256
Position 1336: 0.0006442907339522583
Position 1440: 0.0006417128592884002
Position 2754: 0.0006343461024416416
Position 5094: 0.0005845470257363607
Position 1139: 0.0005633380045541747
Position 422: 0.0005184480142215985
Position 11141: 0.000507887339432953
Position 1740: 0.0005067384269034445
Position 622: 0.0004794032748806427
Position 1683: 0.00044546361907671177
Position 6716: 0.0004346433569474743
Position 4483: 0.0004344743227330365
Position 1181: 0.0004269960870763055
Position 1632: 0.00040109917451807315
Position 1089: 0.00040012938990020814
Position 2522: 0.00037693748715455957
Position 1759: 0.0003400663584692559
Position 12109: 0.00033620753835123375
Position 11946: 0.0003006847053900774
Position 7708: 0.0002990902712242845
Position 8239: 0.0002916092071316463
Position 9812: 0.00026121894600801446
Position 1223: 0.00021682482115325117
Position 475: 0.0001656994171300019
Position 3337: 0.00015284505221346763
Position 308: 0.00012520688790308062
Position 6943: 9.335003171434376e-05
Position 3701: 9.112391911626677e-05
Position 993: 8.90178072016687e-05
Position 3542: 8.670001603126467e-05
Position 796: 8.510188475379133e-05
Position 1524: 8.409807665908363e-05
Position 1187: 7.953010163249371e-05
Position 294: 6.482274620498392e-05
Position 1017: 6.0779883362640376e-05
Position 1489: 5.6964215681250365e-05
Position 1113: 4.452228454036585e-05
Position 2556: 3.797364738878123e-05
Position 2317: 3.3171511737799276e-05
Position 1796: 3.315585311843169e-05
Position 823: 3.29490543819762e-05
Position 1312: 3.2332349096469974e-05
Position 1270: 3.133765042277164e-05
Position 662: 2.7164763066350737e-05
Position 2887: 2.657349534646851e-05
Position 3453: 2.60515406886776e-05
Position 964: 2.2464837386429543e-05
Position 6436: 1.8488852110665465e-05
Position 1471: 1.7986968134012672e-05
Position 848: 1.590372023573546e-05
Position 2542: 1.408408923454921e-05
Position 4046: 1.2014755606533614e-05
Position 1135: 1.1159162597548359e-05
Position 1026: 6.947450548687805e-06
Position 1229: 6.172560591062337e-06
Position 7218: 6.144009451100286e-06
Position 721: 5.722222548992202e-06
Position 1989: 5.693168493813564e-06
Position 6050: 4.970698738484195e-06
Position 478: 4.593113908795571e-06
Position 626: 4.416938519306752e-06
Position 481: 4.1252909886735395e-06
Position 1547: 2.886027248671014e-06
Position 448: 2.05063353825734e-06
Position 727: 1.979159961103227e-06
Position 2339: 1.9702146101169897e-06
Position 2189: 1.7548780341640403e-06
Position 2245: 1.2061320777234515e-06
Position 493: 1.115527643736806e-06
Position 1503: 1.1088732738914067e-06
Position 6401: 1.1065133606469342e-06
Position 1936: 1.0388907610259454e-06
Position 1475: 9.23401499163682e-07
Position 2325: 7.850105708869287e-07
Position 1787: 6.008692486687018e-07
Position 1893: 3.91523355647197e-07
Position 2004: 3.4041354763832124e-07
Position 1798: 3.2891210619983023e-07
Position 1318: 2.506349388489111e-07
Position 2728: 1.6862760608999486e-07
Position 1830: 2.2696410246641123e-08
Position 3050: 1.0506933921927648e-09
Position 464: 2.738993154192133e-10
Position 845: 1.6354860200163516e-10
Position 313: 1.415524062506775e-10
Position 359: 1.2968311762023744e-10
Position 433: 7.888465810994473e-11
Position 540: 2.3824412157772138e-11
