Gene = GKAP1
Position 854: 4.9883533365804266e-08
Position 1504: 3.0502080836411164e-08
Position 910: 1.5129670232556388e-08
Position 773: 2.4186710941711802e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 18413: 0.9999999995132518
Position 28292: 0.9645544893759358
Position 11181: 0.9137691852287678
Position 32903: 0.9017523455284111
Position 614: 0.834581783829105
Position 37337: 0.5543290965668614
Position 24643: 0.4993513456925379
Position 29063: 0.39401101769087693
Position 25402: 0.3872393414076891
Position 8785: 0.37885447413180934
Position 19643: 0.3585631570483785
Position 33198: 0.28483418882333844
Position 33175: 0.255007869537837
Position 6073: 0.25067956554584614
Position 41874: 0.22930806827281594
Position 1382: 0.22416009265447914
Position 31962: 0.2101543206534294
Position 19857: 0.18584301994354346
Position 33478: 0.14163336137562196
Position 43155: 0.08472915707880996
Position 38000: 0.07961666428703298
Position 38862: 0.07911727769836154
Position 20421: 0.07203395613900787
Position 10904: 0.07014134553822471
Position 5085: 0.05266758638401314
Position 1219: 0.049700833105441176
Position 8331: 0.04959837253468273
Position 24724: 0.04518728071703564
Position 44658: 0.04395616404802586
Position 11632: 0.03737675409847179
Position 32862: 0.033921448338331925
Position 19653: 0.03211325659960655
Position 33146: 0.03206129564218489
Position 28991: 0.030692433339181986
Position 17784: 0.029416641278964928
Position 8210: 0.02918848455546015
Position 45700: 0.029060870056752525
Position 11477: 0.027906928307070176
Position 3039: 0.02752870727845384
Position 38479: 0.027363627152471977
Position 644: 0.023980036586317904
Position 31938: 0.0217751350557554
Position 3174: 0.02147492888421184
Position 39352: 0.019399742607214603
Position 25162: 0.014768336259001705
Position 38530: 0.014463549644172027
Position 796: 0.014258978272647053
Position 9948: 0.012421315039152623
Position 39308: 0.011374838505085753
Position 11529: 0.011287300398753036
Position 11474: 0.010072040117338314
Position 29088: 0.009660277992125802
Position 40796: 0.007873239695847977
Position 28900: 0.007774095409640719
Position 36406: 0.006958403023311121
Position 3132: 0.006559520676038561
Position 19694: 0.005997255216911049
Position 31207: 0.0054913716919936335
Position 19995: 0.0049219520345676815
Position 1194: 0.004722990536970935
Position 34038: 0.004629848189136293
Position 39588: 0.004478375881013863
Position 3835: 0.004035103666795182
Position 33234: 0.0032817106898632917
Position 19770: 0.0030867883533034247
Position 19905: 0.0023787480513131213
Position 19861: 0.0023008132331362955
Position 458: 0.0020038428499777263
Position 19358: 0.001958031505558497
Position 972: 0.0017285980761285137
Position 5061: 0.0016536189124519128
Position 34806: 0.0016398945893308307
Position 20095: 0.0014946897024353063
Position 38360: 0.0013122580898189261
Position 3060: 0.001177694849852771
Position 838: 0.001114741799228729
Position 858: 0.001041703649036656
Position 18754: 0.0010333461357557852
Position 1300: 0.0010027212390916458
Position 19508: 0.0009808813518021836
Position 773: 0.0008857404959799912
Position 33249: 0.0008752682406237471
Position 31203: 0.0007191177390620966
Position 640: 0.0007154656821451598
Position 19405: 0.0006684841345084353
Position 20108: 0.0006428153703845421
Position 3650: 0.0006204447365782678
Position 1235: 0.0005711543057589896
Position 22588: 0.0005085210877707951
Position 4156: 0.0004667469638377023
Position 22755: 0.00042689010993615466
Position 4135: 0.00042582225288027956
Position 1197: 0.00034983836582324333
Position 1330: 0.0003203699476502363
Position 20047: 0.0003048007857885127
Position 18815: 0.0002699580370868714
Position 18697: 0.00023464694327692698
Position 30113: 0.00023279012087184316
Position 18655: 0.00021919017268323075
Position 18766: 0.00020554901239749256
Position 18620: 0.00020335820710466285
Position 510: 0.00019467524653554307
Position 28772: 0.00016430812783584317
Position 4752: 0.0001634712830571165
Position 1138: 0.00010505270827295962
Position 981: 0.0001049915869839501
Position 560: 9.943699809409158e-05
Position 1725: 6.693926491024315e-05
Position 689: 3.489193983079077e-05
Position 623: 3.361200740317065e-05
Position 1580: 3.2816146159374384e-05
Position 1930: 2.7932878526584376e-05
Position 419: 2.5680601763822242e-05
Position 1386: 1.6958966487518403e-05
Position 1630: 1.4587295891020029e-05
Position 3808: 1.4460364371570551e-05
Position 1749: 1.2703775930998373e-05
Position 3151: 1.2678040026678543e-05
Position 25836: 1.2562009390705488e-05
Position 655: 8.151250364285017e-06
Position 710: 6.800177344433489e-06
Position 124: 5.549208069440905e-06
Position 1238: 4.3351799290054345e-06
Position 584: 3.263005961630756e-06
Position 1256: 2.2514573500150505e-06
Position 142: 2.05491138941282e-06
Position 381: 1.505569418989665e-06
Position 370: 6.76287353451611e-07
Position 1070: 5.399852209893916e-07
Position 807: 5.014824064075685e-07
Position 103: 4.80595085077227e-07
Position 383: 4.2786220622935786e-07
Position 986: 3.496540433937734e-07
Position 129: 3.2902417437367485e-07
Position 895: 3.2259014346165405e-07
Position 347: 3.19611820107107e-07
Position 866: 2.674339852722438e-07
Position 25415: 7.753543143109358e-08
Position 279: 7.398886474051769e-08
Position 504: 6.307926429133683e-08
Position 300: 6.126003340777956e-08
Position 289: 5.7336569652527293e-08
Position 220: 4.9475211725485985e-08
Position 437: 3.0879354151674916e-08
Position 159: 3.0720274383150345e-08
Position 1005: 2.8463730928603288e-08
Position 746: 2.7238467464962966e-08
Position 1008: 2.1575938279086e-08
Position 189: 1.5510782109138993e-08
Position 285: 1.4552850934487451e-08
Position 92: 1.3475725276511129e-08
Position 483: 1.239792427094128e-08
Position 474: 8.303915027861968e-09
Position 393: 6.515990537854497e-09
Position 752: 2.2978620403588055e-09
Position 239: 1.3605050201182463e-09
Position 198: 1.0726127944216866e-09
Position 195: 9.409426036499006e-10
Position 193: 4.258676647687598e-10
Position 186: 1.8516096167594213e-10
Position 168: 1.5568769470964544e-10
Position 697: 9.839305244280967e-11
Position 170: 5.587442898884079e-11
Position 230: 3.6824374837962634e-11
Position 205: 1.9196518304737634e-11
