Gene = FAM221B
Position 386: 2.3476342340456457e-08
Position 395: 2.293535090794184e-08
Position 3717: 1.7319619667421235e-08
Position 389: 1.725900939630352e-08
Position 595: 1.5716150032624283e-08
Position 4461: 1.4762681925550316e-08
Position 615: 1.1290124026974406e-08
Position 3645: 1.0229854627652115e-08
Position 392: 9.991314229497175e-09
Position 625: 7.0819835452101104e-09
Position 851: 1.3628169382379699e-10
Position 35: 3.916185177430002e-11
Position 474: 2.81836977967377e-14
Position 318: 2.413655932828994e-14
Position 398: 7.140208625482644e-15
Position 401: 1.2569722761094064e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 8731: 0.9510731032601963
Position 9722: 0.819348301996418
Position 10225: 0.8147430353988412
Position 9337: 0.7884567157088592
Position 3358: 0.7819836780574999
Position 8319: 0.4479750045946399
Position 8484: 0.09603786692647337
Position 10013: 0.08136679808840618
Position 9935: 0.08112585671189612
Position 8455: 0.0776227626762296
Position 4506: 0.07085143524188955
Position 7186: 0.05373555940765656
Position 9456: 0.05310439495218421
Position 10890: 0.049461855954607135
Position 3389: 0.049414994087518434
Position 1794: 0.045039643474186694
Position 7103: 0.04160641524119339
Position 7049: 0.04073185110808356
Position 9745: 0.03395958302454125
Position 9527: 0.029569526476397046
Position 10747: 0.029423530131695526
Position 11618: 0.024921096051684626
Position 7107: 0.024844590493013255
Position 1843: 0.024299965781666932
Position 8237: 0.022021732913392676
Position 3045: 0.018369026720024887
Position 9814: 0.017307114800966233
Position 824: 0.016564020192958558
Position 11449: 0.01616322168293144
Position 3264: 0.014674127852251733
Position 9811: 0.013536289553350818
Position 3314: 0.012581872429027396
Position 10577: 0.012194656710159128
Position 9357: 0.012066525221170701
Position 1211: 0.011490772433796429
Position 4448: 0.010538405308956828
Position 8393: 0.010267401333260769
Position 9406: 0.010030031013397675
Position 10436: 0.009925105263598525
Position 8961: 0.007908745225685644
Position 1659: 0.007309223261475447
Position 7219: 0.00718391999593318
Position 841: 0.006386473121738202
Position 10037: 0.006270515206162935
Position 1879: 0.005608818696218753
Position 9488: 0.0049878473141939
Position 6973: 0.004453685293972181
Position 8010: 0.0044088550321112665
Position 7013: 0.0041872161133222644
Position 11644: 0.004098147616092977
Position 3308: 0.003930413045472114
Position 4489: 0.0034458108749637175
Position 3059: 0.003382271350652186
Position 3589: 0.003280744185117855
Position 7125: 0.0030594391241092933
Position 7854: 0.002934230255788545
Position 1072: 0.0028976066733224937
Position 3465: 0.002784535389178945
Position 1130: 0.0024664311167972427
Position 2945: 0.0023437568797230594
Position 8081: 0.0022976344621358476
Position 10893: 0.00226775068828205
Position 9305: 0.0021164642610880394
Position 1837: 0.001944774038977759
Position 10449: 0.0019219577691582592
Position 8262: 0.0018756995786669353
Position 3586: 0.001856788134148002
Position 6813: 0.001821288821946185
Position 10580: 0.0017911666430357666
Position 8203: 0.0017656685615981265
Position 10084: 0.0016848400545175404
Position 8103: 0.0014349163965208262
Position 10916: 0.0014102004145921737
Position 1891: 0.0013734974963087285
Position 2206: 0.001328682404627809
Position 6833: 0.0010344081070059762
Position 4520: 0.0010211022118507389
Position 3393: 0.0009355830527434062
Position 2570: 0.0009244335255080215
Position 1096: 0.0009059698315167442
Position 10119: 0.0008721239343619599
Position 10231: 0.0008001897567193075
Position 2762: 0.0007670299800166171
Position 9252: 0.0007640101550762902
Position 10622: 0.0006708172765069638
Position 10790: 0.0006438918133641731
Position 10019: 0.0005996739123565897
Position 4577: 0.0005788096985697339
Position 9546: 0.0005507295654520934
Position 11227: 0.0005120061608928864
Position 3147: 0.000496248760850121
Position 1029: 0.0004908785985367493
Position 1276: 0.0004530153749724016
Position 4322: 0.00044121867349901047
Position 4243: 0.0004374000533276414
Position 4377: 0.0003950702429976692
Position 11596: 0.00039231295348433296
Position 9784: 0.0003851506509814472
Position 9102: 0.00035882819834451475
Position 1762: 0.0003544641461116428
Position 3634: 0.00035292234289354194
Position 1150: 0.000351536234214843
Position 10388: 0.00034212441766843084
Position 3086: 0.00034144561990994776
Position 2978: 0.00033858864834183916
Position 8910: 0.00033432297126559076
Position 1043: 0.00033322438961037615
Position 1850: 0.00031744635609475203
Position 7046: 0.0003100957606037258
Position 1607: 0.0002791539090097203
Position 1533: 0.0002531368702127405
Position 1173: 0.00023877568622412024
Position 2125: 0.00023470717844785387
Position 2249: 0.00020270844711741426
Position 10131: 0.00019568651845823558
Position 10327: 0.0001872432092412597
Position 1676: 0.00017638579996149972
Position 4360: 0.00017559931187274795
Position 10454: 0.00017206734505429487
Position 11009: 0.0001705412006854237
Position 2144: 0.00011883418273072519
Position 10274: 9.677894280596325e-05
Position 10016: 9.319356235438897e-05
Position 1815: 8.514420544937385e-05
Position 1811: 6.467592539474757e-05
Position 2262: 6.457255504262147e-05
Position 4671: 2.585260565995056e-05
Position 10539: 2.3095939601111026e-05
Position 4351: 1.7076806032296287e-05
Position 9108: 1.4412757852532806e-05
Position 3593: 1.4036645447861634e-05
Position 3524: 1.2644962598812454e-05
Position 3168: 1.1942377717797405e-05
Position 3637: 1.1027182546979761e-05
Position 916: 6.819964686373619e-06
Position 5176: 6.39131502082001e-06
Position 933: 4.76223051076967e-06
Position 1222: 3.464688853255613e-06
Position 1679: 2.5422598289292834e-06
Position 1134: 2.154410698363647e-06
Position 1157: 1.5847402460056998e-06
Position 1183: 1.485521004012989e-06
Position 447: 1.4753749077004804e-06
Position 3564: 1.3804882614008154e-06
Position 1539: 1.341025042220641e-06
Position 5089: 1.113354034380638e-06
Position 5294: 1.1056976689974284e-06
Position 2338: 1.0776938956733112e-06
Position 2177: 8.861652713250398e-07
Position 1104: 6.527564639153438e-07
Position 1497: 6.264996743331331e-07
Position 1577: 6.026880454480616e-07
Position 3498: 5.80727988302476e-07
Position 144: 5.78799486710026e-07
Position 948: 5.109767296766293e-07
Position 604: 4.399889633776603e-07
Position 607: 4.1152744066930824e-07
Position 1154: 3.9402066009021593e-07
Position 1007: 3.746851509333444e-07
Position 10165: 3.7296451168460896e-07
Position 467: 3.696544670574112e-07
Position 153: 3.690994856121621e-07
Position 975: 3.319921305987152e-07
Position 1292: 2.82423998447056e-07
Position 517: 1.7956790961016262e-07
Position 337: 3.770628945249744e-08
Position 633: 3.287005127088437e-08
Position 192: 2.5353389616827564e-08
Position 356: 2.3353560193148927e-08
Position 175: 2.287595591209302e-08
Position 220: 1.6563383751214003e-08
Position 972: 1.570525206202217e-08
Position 443: 1.3530196266684435e-08
Position 123: 8.68059059054772e-09
Position 659: 8.38710016469496e-09
Position 541: 5.953402996573969e-09
Position 1582: 2.710082056850723e-09
Position 359: 2.700425074905289e-09
Position 1368: 2.5661805485656503e-09
Position 3502: 2.1566884589462084e-09
Position 936: 9.624191360664172e-10
Position 1110: 7.816069860359048e-10
Position 585: 7.421532541527833e-10
Position 1078: 4.5522524472317646e-10
Position 225: 2.481985004092757e-10
Position 128: 1.7306740301004738e-10
Position 609: 1.314605291404407e-10
Position 158: 1.1245540087282284e-10
Position 311: 3.8391730580895294e-11
Position 449: 3.700719456461683e-11
Position 177: 2.8862686576170207e-11
Position 238: 2.5108691980112454e-11
