Gene = CIZ1
Position 389: 0.006275579151188156
Position 5247: 0.006083271152665778
Position 12217: 0.005635383547055671
Position 21652: 0.00537602590761279
Position 5431: 0.005131825001688354
Position 22259: 0.004965224115359205
Position 25236: 0.004945683736056104
Position 1895: 0.004601112824306202
Position 10930: 0.0045134827505581366
Position 22906: 0.004467967126498754
Position 14765: 0.00423448747335934
Position 235: 0.0042253493496786304
Position 12334: 0.004026336340153073
Position 23487: 0.004011867421811119
Position 14469: 0.0038344940567703652
Position 10938: 0.0037078156668271657
Position 12391: 0.003160657376017434
Position 4419: 0.0025718972254674542
Position 15888: 0.0024459031498105274
Position 10951: 0.002430705832584327
Position 17189: 0.0024048824621264596
Position 658: 0.0023501566072424876
Position 5690: 0.002309559891239275
Position 8589: 0.002292502521326633
Position 12301: 0.0019804871610629386
Position 4390: 0.001925426760771693
Position 24425: 0.0019234097428737875
Position 12463: 0.0017962495347543354
Position 14045: 0.0017517971920355247
Position 429: 0.0015127327617227323
Position 5813: 0.0014949578237104344
Position 6054: 0.0014219783484716306
Position 14288: 0.0013457350924628967
Position 13247: 0.0012346689065511232
Position 4305: 0.0011821685528947837
Position 12885: 0.0011742831891495093
Position 5085: 0.0010540738138884835
Position 22286: 0.0010181892610111448
Position 5170: 0.0009127658234047949
Position 10913: 0.0008881379378719944
Position 14297: 0.0008823465070162295
Position 15000: 0.0008537256580747004
Position 363: 0.0008076260408333371
Position 271: 0.0008042277449775756
Position 4491: 0.0007998480106099776
Position 4068: 0.0007142446458679081
Position 14403: 0.0006892296422925717
Position 12505: 0.0006837561685875118
Position 1411: 0.0006177775437684032
Position 2175: 0.0006003763549993087
Position 14228: 0.0005955738351192429
Position 7791: 0.0005459887768996481
Position 12911: 0.0005043824370797394
Position 6529: 0.00045522309225111423
Position 1301: 0.0004392299870694867
Position 134: 0.00040676043297767047
Position 516: 0.0003042401212227466
Position 6389: 0.0002721902887429155
Position 11138: 0.0002653172604185737
Position 7952: 0.00026340508074884373
Position 397: 0.0002540171496741789
Position 2632: 0.00024638239738638537
Position 7416: 0.00024299588109071655
Position 335: 0.00021512885438640744
Position 117: 0.00020326481259529705
Position 14396: 0.0001828343079452972
Position 11622: 0.00016184158144555972
Position 91: 0.00015223712861254536
Position 626: 0.00015021652276147495
Position 11841: 0.00014353898307077736
Position 610: 0.00011531473571692364
Position 1055: 0.00010542158857757016
Position 274: 9.855231081145261e-05
Position 6573: 9.850408678594203e-05
Position 13182: 8.716952188914645e-05
Position 1036: 7.851585070792053e-05
Position 13192: 7.783149043307373e-05
Position 11532: 7.178321002888487e-05
Position 639: 6.508693284154161e-05
Position 8361: 6.108966329949347e-05
Position 250: 5.5371590869861904e-05
Position 11208: 5.480168740711062e-05
Position 180: 4.8086254827544726e-05
Position 493: 4.646745704505595e-05
Position 833: 4.5393677161114526e-05
Position 652: 3.678377692934933e-05
Position 574: 3.2649641983452054e-05
Position 894: 3.240502096500116e-05
Position 13271: 2.4190671354000123e-05
Position 210: 2.0344895372244057e-05
Position 11425: 1.807446144369318e-05
Position 11687: 1.6900464520918324e-05
Position 3997: 1.633340594701687e-05
Position 519: 1.554220566835789e-05
Position 208: 1.1442930179418987e-05
Position 484: 9.021504214076779e-06
Position 40: 7.559851941347096e-06
Position 8029: 6.84951791627319e-06
Position 1004: 5.422199514089525e-06
Position 689: 4.746433739694239e-06
Position 491: 4.25704166422149e-06
Position 1663: 2.423113567062501e-06
Position 1479: 2.1508486251506676e-06
Position 183: 1.6973604605649602e-06
Position 863: 8.519006049378577e-07
Position 11493: 8.389305733247012e-07
Position 576: 5.079161636048645e-07
Position 1630: 3.066143846405939e-07
Position 1288: 2.676472087202839e-07
Position 287: 8.528486057352277e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 726: 0.9917787502391274
Position 5812: 0.9838152510341709
Position 24708: 0.9649418033926727
Position 15113: 0.9546112052890487
Position 22069: 0.9488990291340864
Position 11065: 0.9424093982016974
Position 21481: 0.9364739629697854
Position 10789: 0.9089096519244051
Position 25182: 0.7274833940087647
Position 13923: 0.6992525934486983
Position 1144: 0.5627863533876731
Position 22387: 0.5024836635457222
Position 987: 0.48643720819662706
Position 24424: 0.44644963203845645
Position 8028: 0.41224262894446295
Position 13098: 0.3730821431229659
Position 22442: 0.36780826198116223
Position 21888: 0.337074739211638
Position 1160: 0.23594755026379102
Position 19448: 0.21253929895479898
Position 13728: 0.2073457215946045
Position 12811: 0.20426532293494723
Position 12792: 0.20422542890302856
Position 5463: 0.19427933185675475
Position 1190: 0.10977945347551171
Position 12173: 0.10680937467101176
Position 13825: 0.09236416377424601
Position 21737: 0.08399626575071749
Position 22352: 0.0794383050147861
Position 12738: 0.07601719354799355
Position 13671: 0.07194418609432275
Position 8522: 0.06519736578525998
Position 23913: 0.05811130342621584
Position 12684: 0.055791073113580565
Position 13295: 0.04747690361290699
Position 1163: 0.04451554488749081
Position 12696: 0.04451199267655201
Position 8010: 0.03962335754191865
Position 13444: 0.036847908003876245
Position 7910: 0.035440330766732794
Position 19468: 0.03192940605304153
Position 24961: 0.030966646709819225
Position 10757: 0.03090672869857504
Position 25006: 0.03061918338541998
Position 21928: 0.029028395113331173
Position 13867: 0.028347845449131485
Position 3654: 0.022261054087241893
Position 11381: 0.021959768792345208
Position 19444: 0.020352154459826098
Position 10771: 0.019726358166116068
Position 23870: 0.018172298287604895
Position 24925: 0.017892281176448505
Position 8073: 0.01762963010150903
Position 4102: 0.016965859412269458
Position 23873: 0.01641524274701389
Position 14207: 0.01587924953612132
Position 12382: 0.015878827668601107
Position 1443: 0.015569087442011713
Position 8519: 0.015169629421141778
Position 11039: 0.015027618279968203
Position 11089: 0.014260164075989323
Position 21263: 0.012980624077663785
Position 25449: 0.012521425035095419
Position 8038: 0.012376389463457673
Position 11014: 0.012286189263576757
Position 13852: 0.01160036393905296
Position 13609: 0.010552767424642142
Position 9585: 0.010506700138685989
Position 21787: 0.010025599337793156
Position 1379: 0.009996438682670337
Position 1053: 0.009797449635423831
Position 1771: 0.009484658870188963
Position 11009: 0.008962382649944227
Position 1987: 0.008944636160435978
Position 13661: 0.008873629937891214
Position 3599: 0.00861619750018869
Position 25353: 0.008367398928810377
Position 21754: 0.008240772711783646
Position 10575: 0.008229206172570544
Position 3630: 0.007989815441867724
Position 5324: 0.007807056527624199
Position 1345: 0.007764179753918139
Position 8699: 0.007462164214578538
Position 21759: 0.007171157068939862
Position 4962: 0.006843677536718619
Position 13956: 0.006708949539734878
Position 5973: 0.00621563860421974
Position 25283: 0.005999101617125257
Position 11531: 0.0059968011859778585
Position 5913: 0.005696683717855793
Position 24355: 0.005499586814592889
Position 21553: 0.0053804006015260855
Position 21817: 0.0053212630480463
Position 4236: 0.005119596041819578
Position 12333: 0.004747190815023603
Position 1459: 0.004734677595459474
Position 13357: 0.004694627487865628
Position 22465: 0.004681027333809582
Position 7979: 0.004653410527824337
Position 8108: 0.004548651502401282
Position 25267: 0.004152589510165014
Position 2212: 0.004122351359765935
Position 5594: 0.004048428054747593
Position 1004: 0.004042029961167373
Position 539: 0.003999239813366616
Position 22406: 0.003926335620181927
Position 2029: 0.003885300056299647
Position 11313: 0.0036980413701771767
Position 5527: 0.0034183404094077488
Position 25430: 0.003334678276473579
Position 3550: 0.0032639170104446272
Position 25302: 0.00325320024062259
Position 4286: 0.003240754929953427
Position 11091: 0.0030618399136199763
Position 1524: 0.003035217010374959
Position 25229: 0.002974050437818466
Position 15085: 0.0027940549846842628
Position 10774: 0.002731227148636022
Position 11450: 0.0026872588184632556
Position 536: 0.0026858909219481157
Position 12216: 0.002676448081483167
Position 25314: 0.0025622957188734734
Position 24940: 0.00252431825144711
Position 17103: 0.002404882462126457
Position 9521: 0.0023676006140056355
Position 21961: 0.002268365606913924
Position 15047: 0.0021344676774193378
Position 22393: 0.0018165660228637009
Position 13024: 0.0016526621626006188
Position 22714: 0.001540077096943706
Position 7976: 0.0015319398461328471
Position 14553: 0.001523008435487997
Position 746: 0.001513842192415952
Position 24672: 0.0015073054668193568
Position 14593: 0.0014880750434292309
Position 739: 0.0014616974615695802
Position 23461: 0.001434602268013118
Position 22771: 0.0013828334430317432
Position 23291: 0.001370979742792203
Position 5845: 0.0012872976597164845
Position 511: 0.0012827992781262179
Position 8286: 0.0012586183238808598
Position 8348: 0.0012440117385976491
Position 5986: 0.0012238117513045257
Position 4965: 0.0012064332532404432
Position 22354: 0.001178431225268529
Position 21302: 0.001107150561958909
Position 1169: 0.0010837361747667597
Position 22421: 0.0010473835665973288
Position 5901: 0.001033335065389186
Position 11071: 0.0009874926604283058
Position 24618: 0.0009538089710597563
Position 24869: 0.0009369937244899414
Position 11317: 0.0009074042051511449
Position 5273: 0.0009072580387478088
Position 11271: 0.0008732878211540828
Position 14853: 0.0008537256580747004
Position 15780: 0.0008516026407231487
Position 2185: 0.000795220858136602
Position 12390: 0.0007882171154341686
Position 12140: 0.0007514543859947693
Position 3919: 0.0007514129790975202
Position 1962: 0.0007279559371474891
Position 9628: 0.0007167800777878903
Position 23384: 0.0006952629376326919
Position 1232: 0.000644163087152259
Position 12210: 0.0006378911788169239
Position 15777: 0.0006366935376176452
Position 23778: 0.0006188397454372844
Position 6313: 0.000607478154716342
Position 302: 0.0005808379044357542
Position 24686: 0.0005762415910920653
Position 2124: 0.0005540192981525127
Position 15783: 0.0005489544998532617
Position 7691: 0.0005459887768996482
Position 24263: 0.0005448274611977473
Position 11403: 0.0005300635894329165
Position 25191: 0.0005283941798639593
Position 22620: 0.0005153489735306328
Position 8657: 0.000498694733795311
Position 8078: 0.0004929478589950599
Position 24046: 0.0004885035022087056
Position 1026: 0.0004874977511919769
Position 11350: 0.000485544745700109
Position 22615: 0.0004709489724118329
Position 12205: 0.0004456211997737787
Position 21697: 0.0004140281262400395
Position 22767: 0.0003960798820310748
Position 1933: 0.0003959342446061896
Position 12318: 0.0003912134663584817
Position 1936: 0.00038422733648543344
Position 2158: 0.0003771675692186517
Position 23398: 0.0003742669661379548
Position 9632: 0.00031877867299801434
Position 5697: 0.0003068792156312605
Position 2088: 0.0002894763878771761
Position 12339: 0.00027762161901387675
Position 24761: 0.0002739671160362331
Position 1767: 0.0002696156062099846
Position 749: 0.0002669641184166885
Position 12178: 0.0002641722109829085
Position 2522: 0.00024638239738638526
Position 22994: 0.00024518606987989874
Position 1791: 0.00024187004418793037
Position 11016: 0.0002411713928125744
Position 1012: 0.0002399540443725575
Position 743: 0.00023894432759079783
Position 7347: 0.0002330545996215469
Position 15862: 0.000225226161935443
Position 1172: 0.00021437371049516914
Position 12076: 0.0002105161220906627
Position 284: 0.0002091525160694354
Position 8497: 0.00019857100096970585
Position 10980: 0.0001957534233512947
Position 11489: 0.00018620439649620195
Position 15739: 0.00018342630968102747
Position 5634: 0.00017786282068591467
Position 23076: 0.00015631898621693376
Position 222: 0.00014789210775653135
Position 23237: 0.00014236032645738073
Position 752: 0.00013726046927836424
Position 25099: 0.00013490814153033006
Position 12247: 0.00012777313418057488
Position 6338: 0.00012739523165286807
Position 22135: 0.00012217983577716884
Position 593: 0.00010703748622248277
Position 11357: 9.633112704920104e-05
Position 22777: 9.509585713193547e-05
Position 22018: 9.266226034103092e-05
Position 357: 9.018268555746621e-05
Position 1033: 7.99145467635372e-05
Position 23240: 7.79197817572342e-05
Position 11785: 7.523012606161186e-05
Position 491: 7.083131970149637e-05
Position 22739: 6.758290141782804e-05
Position 3595: 6.165691154935559e-05
Position 770: 5.88706811276883e-05
Position 6388: 5.822276020190563e-05
Position 22905: 5.460352416473044e-05
Position 13137: 5.259466990262413e-05
Position 409: 4.758918161829877e-05
Position 15122: 3.9279387492768085e-05
Position 11361: 3.797162261528116e-05
Position 773: 3.7445903306311855e-05
Position 24524: 3.448428553995533e-05
Position 11119: 3.200786220708859e-05
Position 1055: 2.3797963619517753e-05
Position 297: 2.2845084426987762e-05
Position 1203: 2.1553552880231436e-05
Position 755: 2.0639859260549493e-05
Position 6159: 1.763410843749234e-05
Position 776: 1.6810067659791805e-05
Position 12999: 1.5334851839560203e-05
Position 6241: 1.5187212771365045e-05
Position 946: 1.5183050083154541e-05
Position 764: 1.3931638872462153e-05
Position 7951: 1.322355668335062e-05
Position 10993: 1.145857117912618e-05
Position 250: 1.1324043006568865e-05
Position 11430: 1.1221627128253722e-05
Position 7362: 9.941281469169998e-06
Position 8559: 9.759557394557337e-06
Position 559: 9.684559027458895e-06
Position 8437: 9.540076979846297e-06
Position 264: 9.422055751881597e-06
Position 379: 9.25088320333075e-06
Position 8189: 8.341747278759356e-06
Position 361: 7.487464120921306e-06
Position 8542: 7.10407266957274e-06
Position 898: 6.836788174395427e-06
Position 11651: 6.796364561206833e-06
Position 607: 6.504375088144359e-06
Position 415: 6.286510602967465e-06
Position 11742: 5.987275086588075e-06
Position 794: 5.571752481989333e-06
Position 8414: 5.45233533473451e-06
Position 11457: 4.858785066945441e-06
Position 442: 4.830230392542835e-06
Position 261: 4.729024983777523e-06
Position 788: 4.666601720397195e-06
Position 758: 4.572481345390278e-06
Position 779: 4.217263284495756e-06
Position 11238: 4.157740548935946e-06
Position 11470: 4.032515664249905e-06
Position 11387: 4.024256328957605e-06
Position 1250: 3.4833550341624886e-06
Position 875: 3.3510214695301165e-06
Position 475: 3.1138612241116016e-06
Position 8434: 2.7550188741230497e-06
Position 933: 2.5369082523096012e-06
Position 1870: 2.507471234800711e-06
Position 785: 2.083256485995128e-06
Position 797: 1.887977701126937e-06
Position 4310: 1.7314614613224698e-06
Position 397: 1.5871601309775286e-06
Position 1400: 1.5189963147659814e-06
Position 359: 1.5012808197843374e-06
Position 1094: 1.3437371558348146e-06
Position 582: 1.3423480601705176e-06
Position 827: 1.3169213755878286e-06
Position 626: 1.2253796559970592e-06
Position 465: 1.1681215784703125e-06
Position 449: 1.0775670855422728e-06
Position 1253: 1.059372946272839e-06
Position 219: 1.0487583214317152e-06
Position 676: 9.598729008939013e-07
Position 25103: 9.211467886148328e-07
Position 241: 8.611075773015445e-07
Position 815: 8.577946481580993e-07
Position 830: 7.18084667750998e-07
Position 1391: 6.769081714227837e-07
Position 281: 6.434003186160596e-07
Position 14957: 6.340574984371752e-07
Position 1504: 6.208790386223773e-07
Position 547: 5.948773172460194e-07
Position 459: 5.872698862809242e-07
Position 623: 4.770875657838219e-07
Position 1461: 4.633583144434247e-07
Position 812: 4.6172066852690957e-07
Position 1721: 4.0809834557006814e-07
Position 279: 4.038953755878018e-07
Position 1063: 4.0161244449034963e-07
Position 389: 3.977085820992811e-07
Position 1914: 3.940291148873314e-07
Position 25143: 3.9112691023087757e-07
Position 514: 3.9036197918091664e-07
Position 1298: 3.580825957336065e-07
Position 1649: 3.0599525446254924e-07
Position 427: 2.923865385701811e-07
Position 1529: 2.799183824973208e-07
Position 393: 2.539508140761796e-07
Position 863: 2.3608168186151704e-07
Position 22282: 2.290965048169012e-07
Position 411: 2.2441740677457998e-07
Position 1098: 2.174086888072355e-07
Position 1407: 1.8080164235496592e-07
Position 1361: 1.8038356871271703e-07
Position 201: 1.5437055407084517e-07
Position 851: 1.3871441933744188e-07
Position 1627: 6.154566812500344e-08
Position 1357: 4.436174828288251e-08
Position 1234: 2.4505887409188982e-08
Position 570: 2.279958504636194e-08
Position 1288: 1.8728013159978363e-08
Position 1236: 1.5033230293088613e-08
Position 574: 6.004709566046102e-09
Position 1355: 4.039578394578334e-09
Position 1276: 3.7075631167040883e-09
Position 11253: 5.781627691378675e-10
Position 11276: 4.251896977401336e-10
Position 157: 3.4845874510603467e-13
