Gene = COMMD10
Position 1138: 3.776686780724208e-07
Position 302: 3.177447026737188e-07
Position 429: 2.940627287153295e-07
Position 269: 2.1310720350869122e-07
Position 354: 1.3970989843653103e-07
Position 356: 1.1390593454577247e-07
Position 395: 8.537696314808254e-08
Position 293: 4.9193383166192916e-08
Position 256: 2.295503944046957e-08
Position 409: 1.7794287129574348e-08
Position 171: 5.9867411560491126e-09
Position 380: 1.7665370713772894e-09
Position 539: 3.496421615299823e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 7553: 0.9960960374800928
Position 6087: 0.9145267208444203
Position 2505: 0.7134448957880575
Position 14100: 0.5555353444533406
Position 5340: 0.3602153379322141
Position 19649: 0.1776479979165322
Position 2706: 0.17550601262605806
Position 11579: 0.16974783029405752
Position 3494: 0.16286726026019177
Position 6405: 0.13719113000713268
Position 12695: 0.13686517916774812
Position 2393: 0.13101781855324435
Position 4066: 0.12672044108709857
Position 21842: 0.12426753463638036
Position 13825: 0.1180993638904091
Position 14884: 0.10635583516772718
Position 17119: 0.10377503408577331
Position 13687: 0.09847304447612393
Position 8197: 0.09274385292274238
Position 17016: 0.0879834852757425
Position 11523: 0.08121439250146904
Position 6922: 0.07281094000290263
Position 18616: 0.06753234786128083
Position 14640: 0.06340934825531883
Position 15549: 0.04886932721685916
Position 14518: 0.03737532971153208
Position 17950: 0.03379579940613231
Position 17528: 0.02452532907312998
Position 14544: 0.0238282271916162
Position 10608: 0.02382595931142372
Position 429: 0.01825021271576158
Position 14364: 0.016545056602247858
Position 12648: 0.016474585289595917
Position 13387: 0.016288529108176915
Position 6366: 0.015476578634953293
Position 922: 0.015172725019703017
Position 6327: 0.014591937896876114
Position 11317: 0.013125842176589603
Position 2173: 0.012714131616311268
Position 6401: 0.01169888049832265
Position 5529: 0.01141504349532115
Position 7248: 0.011370522776096155
Position 13390: 0.011216328431269539
Position 5990: 0.010896852296919285
Position 11680: 0.009851308500458428
Position 5318: 0.00924597220981541
Position 16036: 0.009180202324728822
Position 2808: 0.008486062183051736
Position 6968: 0.006614581003348793
Position 3474: 0.006557098636385617
Position 12050: 0.006260981406243004
Position 2708: 0.006247976288014878
Position 647: 0.00579271055416671
Position 10773: 0.005602524657361361
Position 11289: 0.004780376754673803
Position 8231: 0.00473969401123223
Position 12115: 0.004720453979321127
Position 12097: 0.004677669265859224
Position 3063: 0.004340832194495644
Position 322: 0.004254542871355276
Position 4231: 0.004176835914014198
Position 12861: 0.004130547121467215
Position 7805: 0.004116309033437795
Position 2680: 0.004037681408230457
Position 14322: 0.003998008466152252
Position 472: 0.003875327929738886
Position 7557: 0.0037537485779963555
Position 6295: 0.003586667589299268
Position 2238: 0.003490486628340366
Position 8281: 0.0034594223834242036
Position 11500: 0.003164954861191323
Position 6468: 0.0030834271160513614
Position 2726: 0.003050849574092891
Position 8487: 0.0029731666273536796
Position 2406: 0.002971583989544624
Position 6068: 0.0029063883645611575
Position 10696: 0.0028460050741861264
Position 1309: 0.0025157337919047497
Position 7014: 0.002263694779217175
Position 1512: 0.0021824289448021217
Position 1216: 0.0019654935653471927
Position 6951: 0.001940589703500508
Position 2540: 0.0018444728161404575
Position 1291: 0.001782905007992209
Position 7809: 0.0017145247028160081
Position 4687: 0.001703740710947093
Position 14157: 0.0017035676282941745
Position 1246: 0.001699951981082945
Position 2512: 0.001591306574705366
Position 5379: 0.0015484405378196557
Position 406: 0.001490649448923544
Position 4145: 0.001419814706363024
Position 395: 0.0013893568771127822
Position 5347: 0.0013262569560296528
Position 11273: 0.0012171349176609517
Position 12006: 0.001152172057350016
Position 11018: 0.0010980705430267816
Position 675: 0.001093996058001881
Position 2778: 0.0010551309411991356
Position 8130: 0.0009381418926787011
Position 10620: 0.0008557912937103745
Position 6500: 0.0008453311519031098
Position 5913: 0.0008135038545076083
Position 2651: 0.0007961155509504186
Position 3800: 0.0007426363587273833
Position 2437: 0.000675452325672013
Position 10584: 0.0006732247117462455
Position 10367: 0.0006684633921546611
Position 2222: 0.000656247602791068
Position 9493: 0.0006550065183118066
Position 2685: 0.0006535623491982701
Position 8340: 0.0006468496277240167
Position 282: 0.000637449579055067
Position 1866: 0.0006114044276528239
Position 8241: 0.000593386887071332
Position 8414: 0.0005573933943172294
Position 2749: 0.0005220270596930613
Position 8125: 0.00046839746799161395
Position 11858: 0.00046179931880931585
Position 8213: 0.0004510681920039257
Position 2825: 0.0004368235339111538
Position 293: 0.00039698671973408553
Position 8278: 0.0003836148851589378
Position 7811: 0.00037889195667545437
Position 1104: 0.00030433527066698127
Position 730: 0.0003033945269008641
Position 8793: 0.0002998184167627601
Position 352: 0.0002990317211695485
Position 4462: 0.0002861666164396722
Position 2274: 0.00028224047228115625
Position 1650: 0.0002504390563538639
Position 8965: 0.0002205599336637608
Position 334: 0.00021553094242498453
Position 2309: 0.00020935654472982915
Position 1746: 0.0002050835579603577
Position 10480: 0.0001994561088038981
Position 2110: 0.0001953060814771687
Position 936: 0.00019165586730316635
Position 1732: 0.00016971466138455545
Position 4594: 0.00015310690199747361
Position 8139: 0.000137399178193901
Position 11614: 0.00012284348403751211
Position 562: 0.0001218586898997503
Position 2413: 0.00012156609861299924
Position 7985: 0.00011517255977613891
Position 265: 0.00010527184665638758
Position 7803: 7.917930311660024e-05
Position 409: 6.663389007823266e-05
Position 958: 6.640118212414068e-05
Position 2306: 6.309417148353142e-05
Position 6145: 6.168392627381222e-05
Position 1147: 5.7778539801394516e-05
Position 8142: 4.7603971489369864e-05
Position 595: 3.925949428373403e-05
Position 2752: 3.3996438911418675e-05
Position 3405: 2.8871749671884102e-05
Position 3533: 2.7851817937556374e-05
Position 2945: 2.09679857909507e-05
Position 7867: 1.560718305454256e-05
Position 2244: 1.2112880335401228e-05
Position 7896: 1.0451074266042598e-05
Position 927: 6.235591563885768e-06
Position 7384: 2.539231163837428e-06
Position 7615: 1.6182982127961018e-06
Position 2596: 1.1850614095860873e-06
Position 367: 3.7856342119128407e-07
Position 698: 2.5959613694992927e-07
Position 655: 2.3689279257993788e-07
Position 2810: 2.1648691598735267e-07
Position 619: 1.6003602508653638e-07
Position 3365: 1.5005162353300666e-07
Position 531: 8.71194020012626e-08
Position 681: 7.558296517325409e-08
Position 761: 6.905797371874613e-08
Position 856: 6.470685062354018e-08
Position 7360: 6.251181963373366e-08
Position 1034: 6.053910162458139e-08
Position 598: 6.044611786509293e-08
Position 215: 4.542423254056865e-08
Position 339: 4.398301239747063e-08
Position 572: 2.705644008291933e-08
Position 483: 1.2196816920146503e-08
Position 242: 9.484738704608537e-09
