Gene = DAG1
Sorted 3' Splice Sites (High to Low Probability):
Position 8145: 0.499225410566195
Position 1617: 0.3014546473164243
Position 18571: 0.2553718288661526
Position 752: 0.13126902657494083
Position 10631: 0.12684456070934
Position 18550: 0.11513561353829274
Position 13182: 0.0802497271556737
Position 464: 0.054111846186190395
Position 1924: 0.050859249583869406
Position 8104: 0.04693053109735587
Position 504: 0.03826908456794358
Position 10527: 0.03699912683473748
Position 9861: 0.036328173735294234
Position 13087: 0.025393053660851317
Position 1554: 0.023762503350746263
Position 522: 0.022311892320481287
Position 2261: 0.02083110032583427
Position 10507: 0.018807025183562875
Position 7015: 0.017374432808803585
Position 12079: 0.015404967503015897
Position 1180: 0.015312989001566642
Position 554: 0.008726637915150031
Position 10651: 0.00859537039728499
Position 6971: 0.007838889107477511
Position 3244: 0.007238482467041925
Position 1102: 0.007044769091658845
Position 5990: 0.006847065703983485
Position 11977: 0.006685458632120093
Position 791: 0.0061109834597740725
Position 1076: 0.006031249476525078
Position 409: 0.005930754038689362
Position 4895: 0.0055204586879027745
Position 7500: 0.0049193994239339674
Position 529: 0.004574828509384221
Position 1589: 0.004091246290923913
Position 488: 0.003383131111717091
Position 1339: 0.0031626148957518826
Position 5205: 0.0025533659504130956
Position 1430: 0.0021675677490466394
Position 8315: 0.0021154536140342377
Position 4800: 0.001762820866938076
Position 543: 0.0017300400674795783
Position 1244: 0.0017279638348998696
Position 2076: 0.0016453820420318055
Position 8339: 0.0015106576615451664
Position 6421: 0.0012141893645583484
Position 6446: 0.0011994161357402648
Position 7638: 0.0011391116923235918
Position 6125: 0.0011080040318294745
Position 524: 0.0010813464953307488
Position 3856: 0.0009919572438948014
Position 7497: 0.0009392734788804555
Position 929: 0.0008966486684430807
Position 492: 0.0008524840304045446
Position 756: 0.0007781169326013918
Position 4803: 0.0007375948303144453
Position 5116: 0.0007166232112479497
Position 992: 0.0006474264037169593
Position 1186: 0.0005923118702339734
Position 3127: 0.0005654885862931232
Position 2432: 0.0005440726033347419
Position 1690: 0.0004911305623078641
Position 798: 0.0004599246392147884
Position 5534: 0.0003963178974555447
Position 3721: 0.00039201533541590345
Position 2303: 0.0003873464144930862
Position 696: 0.00035925458213885994
Position 2441: 0.0003478075748060921
Position 3859: 0.00033093471062087043
Position 630: 0.0003279625556606493
Position 447: 0.00030922673960479864
Position 2169: 0.0002885101454378942
Position 2856: 0.0002879966827166829
Position 3085: 0.00024254810561183848
Position 427: 0.000226889836086532
Position 468: 0.00021568481204953135
Position 560: 0.00019908942635596882
Position 1511: 0.00018031255094928955
Position 423: 6.0649158036770195e-05
Position 420: 5.6461502237653674e-05
Position 1110: 5.448924045234216e-05
Position 248: 4.329880960929329e-05
Position 433: 3.056823481282262e-05
Position 1140: 2.556829050972176e-05
Position 1418: 2.2094161530624704e-05
Position 1152: 1.7255306306333955e-05
Position 191: 1.6047462196433613e-05
Position 165: 9.09259698191381e-06
Position 602: 8.911591212285618e-06
Position 718: 6.304027567145483e-06
Position 879: 6.115646238322403e-06
Position 1455: 4.034406098953775e-06
Position 1434: 3.1600527037220703e-06
Position 563: 1.497879808602876e-06
Position 605: 8.632875790557897e-07
Position 262: 8.343463479593518e-07
Position 311: 6.686702455531369e-07
Position 437: 6.283932379388439e-07
Position 449: 4.938992970630452e-07
Position 849: 4.4135679988406296e-07
Position 367: 3.929297942896958e-07
Position 1009: 3.7717932143967656e-07
Position 951: 3.6212803147936155e-07
Position 1159: 3.0866124227090514e-07
Position 871: 2.876910999936401e-07
Position 834: 2.681332253615479e-07
Position 217: 1.360584125595811e-07
Position 857: 1.0385425790671532e-07
Position 729: 9.741845710813126e-08
Position 852: 9.033029814502841e-08
Position 211: 7.392192698674623e-08
Position 599: 5.8563962931081534e-08
Position 650: 5.2119579336319316e-08
Position 806: 2.303005459266862e-08
Position 333: 1.7163090532826236e-08
Position 352: 1.5372564677553825e-08
Position 167: 6.892964851790204e-09
Position 702: 4.384534128793176e-09
Position 274: 3.095760033042122e-09
Position 319: 1.6980966480233125e-09
Position 111: 1.4589341147518068e-09
Position 656: 1.4547964054142301e-09
Position 338: 1.179200979890299e-09
Position 97: 8.043004364409829e-10
Position 324: 5.014682353020743e-10
Position 281: 1.2540528127849126e-10
Position 69: 6.328988601519963e-11
Position 269: 5.666873401688175e-11
Position 118: 4.107966099836556e-16
