Gene = SYF2
Position 948: 0.00014144139753786796
Position 92: 0.00013860981107402444
Position 66: 0.00013503647340911245
Position 4880: 0.0001327562624810654
Position 8743: 0.00012809261828071269
Position 5099: 0.0001229862095228771
Position 4685: 0.00011506687765795803
Position 7043: 0.00010391437311747142
Position 2314: 0.0001035224970943205
Position 5101: 0.00010248463618482771
Position 4548: 9.10129764452896e-05
Position 9724: 9.066330282079304e-05
Position 1963: 8.924683125036001e-05
Position 4556: 8.889958943396787e-05
Position 6556: 8.870946943973872e-05
Position 6896: 8.639382520916806e-05
Position 9312: 7.996186292659886e-05
Position 746: 7.713065335915004e-05
Position 3465: 7.520797698211363e-05
Position 3314: 7.492282473962575e-05
Position 3768: 6.866634021729558e-05
Position 199: 6.754362954501764e-05
Position 77: 6.000383787575265e-05
Position 2536: 5.9725509613524226e-05
Position 9381: 5.843192952684459e-05
Position 1940: 5.637846266890008e-05
Position 7472: 5.431602783799375e-05
Position 1008: 3.236300507292689e-05
Position 9430: 2.7798856455569595e-05
Position 901: 2.155762555484106e-05
Position 394: 2.1353142275694742e-05
Position 637: 2.025426739174892e-05
Position 4291: 1.9941638361234296e-05
Position 1394: 1.969786519476269e-05
Position 4598: 1.7053694339207733e-05
Position 632: 1.5543060405291063e-05
Position 4: 1.384054089700683e-05
Position 4912: 5.979992393494875e-06
Position 23: 5.206855111958823e-06
Position 526: 3.0886231662572485e-07
Position 54: 2.3149078829451853e-07
Position 521: 1.996296104436328e-07
Position 5113: 9.949549186040046e-08
Position 5056: 6.649359177124167e-08
Position 5091: 6.571017452321358e-08
Position 624: 3.8141272491533535e-08
Position 5079: 9.329337141362538e-09
Position 229: 6.486673776630602e-09
Position 308: 3.698388541180934e-10
Position 288: 2.493031632186003e-10
Position 275: 8.133039469096767e-11
Position 266: 5.569742608381748e-11
Position 447: 4.441541841908597e-11
Position 397: 2.1384028403017397e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 4257: 0.9924458454100956
Position 9061: 0.9911172930058595
Position 4960: 0.9733255136108694
Position 7392: 0.9533192369172789
Position 281: 0.7990024418627709
Position 3340: 0.5641783170533469
Position 1746: 0.251501034947376
Position 3369: 0.2197540343826593
Position 1714: 0.0682465821662608
Position 3588: 0.06548007633339432
Position 7637: 0.03878602172999494
Position 262: 0.026903615051104272
Position 3891: 0.02513330256636741
Position 6968: 0.021300894620090136
Position 7422: 0.020867531899038175
Position 1421: 0.020635930504471236
Position 4907: 0.02000023386105956
Position 7129: 0.017277743663555386
Position 9532: 0.016227320159436485
Position 3253: 0.01416948078111229
Position 3396: 0.011090017879359365
Position 7969: 0.010742614747748402
Position 3551: 0.008851991250390245
Position 9349: 0.007030131360767336
Position 3822: 0.006746454697099402
Position 4232: 0.006624858492332617
Position 7800: 0.006472073558300338
Position 8302: 0.005459403154061252
Position 7764: 0.005402676478485875
Position 1513: 0.004531955080625119
Position 3856: 0.004493718903833525
Position 7158: 0.004246401968764813
Position 7454: 0.0037299932704761103
Position 3521: 0.0035487083044918113
Position 1845: 0.003467338016632534
Position 4670: 0.0032313614657527236
Position 9605: 0.0030208981294072386
Position 266: 0.0029982972390056374
Position 7359: 0.0029486284915873086
Position 295: 0.0029178936475093556
Position 4977: 0.002792997319085501
Position 7835: 0.0025981038263393377
Position 4446: 0.0025829791625988515
Position 3767: 0.0025024956217026308
Position 9011: 0.002405195421249872
Position 3135: 0.0022020168595731173
Position 3303: 0.0021717104286083128
Position 9547: 0.0020662046467853712
Position 636: 0.0019955492517284854
Position 1242: 0.0019524576532485441
Position 7730: 0.0018265813991357553
Position 4076: 0.0018253165786650805
Position 4021: 0.001560181853453597
Position 229: 0.00153283429519643
Position 4891: 0.0013988444650193204
Position 7899: 0.0013349720097674182
Position 5921: 0.00111041707510822
Position 9442: 0.0010083749634603627
Position 4450: 0.000949277045958315
Position 6993: 0.0009462630855351801
Position 7803: 0.0009210655570124631
Position 2721: 0.000912492048245634
Position 3869: 0.000899713761297176
Position 6112: 0.0008989338090752523
Position 144: 0.0008649736692069636
Position 1335: 0.0008647134343096293
Position 7330: 0.000842417188276273
Position 8671: 0.0008035846428339321
Position 704: 0.0007990569486168396
Position 7691: 0.0007092612696667862
Position 9590: 0.0007028227116622864
Position 8950: 0.0006586662960444103
Position 6039: 0.0006379170706638364
Position 3347: 0.0005908073261786615
Position 3625: 0.0005837634079470038
Position 6372: 0.0005732743545180458
Position 3306: 0.0005672519210372099
Position 9644: 0.0005179135523435577
Position 189: 0.0005018858598508474
Position 1381: 0.0004619537730887757
Position 6974: 0.00043528961198449883
Position 9427: 0.00040696939586062236
Position 1778: 0.000399123247272565
Position 8326: 0.0003899509303785619
Position 6352: 0.00037529378478706217
Position 7066: 0.00036646439006363715
Position 9114: 0.0003611773030471364
Position 3695: 0.0003559564743825806
Position 1438: 0.0003504504010648611
Position 7028: 0.00033469983371827144
Position 7371: 0.00032921330860069753
Position 485: 0.0003233046650618177
Position 6199: 0.00032274050861361327
Position 5994: 0.00031570085228688666
Position 1313: 0.0003115893542205254
Position 5007: 0.0003015580963809424
Position 7350: 0.0002971009624901924
Position 241: 0.0002932449664698401
Position 5209: 0.0002778166802928652
Position 170: 0.0002616817166430586
Position 3376: 0.00026077527648120364
Position 1693: 0.00025765219884180135
Position 7577: 0.0002459167349778474
Position 2358: 0.00024455613503707245
Position 2545: 0.0002318431071689891
Position 4619: 0.00022787787553318905
Position 896: 0.00022358288969981838
Position 1866: 0.0002107689201197341
Position 6027: 0.00021042130985973092
Position 5702: 0.00020635534813628857
Position 7859: 0.00019810871484436158
Position 5988: 0.00019392599167552356
Position 4911: 0.0001798408666640528
Position 4785: 0.00017618338072361334
Position 1893: 0.0001738508802476828
Position 5233: 0.00017108790157386295
Position 4202: 0.00016367445310853246
Position 8645: 0.00014560266895411893
Position 9805: 0.0001436346213973066
Position 6061: 0.00014269375827640938
Position 6348: 0.00013894346060120763
Position 4610: 0.00013628688778061077
Position 341: 0.00013416010630688173
Position 7397: 0.000131570117601529
Position 5941: 0.0001266615238878127
Position 9568: 0.00012393853361135715
Position 8615: 0.00011544977808731547
Position 5144: 0.00011388566339370772
Position 5678: 0.00011133645195437261
Position 9356: 0.00010693555544764847
Position 793: 0.00010540062328541974
Position 2181: 0.00010352249709432064
Position 1441: 9.39661832107645e-05
Position 302: 9.369622050555184e-05
Position 9785: 8.783479789926309e-05
Position 6642: 8.639382520916802e-05
Position 8009: 8.450981278437516e-05
Position 7737: 7.90088168659232e-05
Position 9555: 7.697712191540177e-05
Position 2745: 6.951082467008408e-05
Position 329: 6.116307308937232e-05
Position 595: 6.066230643268225e-05
Position 8023: 6.000536797660614e-05
Position 4239: 5.9260239633804355e-05
Position 5513: 5.608760913388674e-05
Position 5540: 5.3097122783890284e-05
Position 9558: 5.2556181209779986e-05
Position 6010: 5.2509179201025534e-05
Position 1523: 4.658302614358734e-05
Position 9649: 4.469794434064725e-05
Position 889: 4.247989761663989e-05
Position 4799: 3.8971434526826586e-05
Position 4835: 3.167956976503897e-05
Position 988: 3.1639400850640665e-05
Position 5004: 3.067102300789731e-05
Position 5161: 2.972136622568152e-05
Position 1551: 2.952572790981061e-05
Position 8308: 2.9225785588960012e-05
Position 1454: 2.8641821881516883e-05
Position 5124: 2.7670400242477593e-05
Position 4524: 2.7290905579702177e-05
Position 8878: 2.238436632394759e-05
Position 4598: 1.9800343990136052e-05
Position 9769: 1.4939896565466925e-05
Position 8463: 1.4116702075774873e-05
Position 9312: 1.2833584485149379e-05
Position 9447: 1.206801663474471e-05
Position 1277: 1.007789896761772e-05
Position 1468: 9.89527135388262e-06
Position 850: 9.636884374435568e-06
Position 1432: 9.329435792888335e-06
Position 9612: 9.048634828352132e-06
Position 4279: 8.692167666227005e-06
Position 344: 8.341268982841145e-06
Position 4685: 8.335440610784964e-06
Position 545: 8.228913684858553e-06
Position 450: 7.941316857548213e-06
Position 154: 7.615211015208728e-06
Position 1561: 7.2358905521302754e-06
Position 8466: 7.168241945837092e-06
Position 9695: 6.746153589118458e-06
Position 8517: 6.182945567742308e-06
Position 937: 5.7193603967450245e-06
Position 8492: 5.594531486200504e-06
Position 7456: 4.7681323452642345e-06
Position 452: 3.3482912009109158e-06
Position 7655: 3.101922936503328e-06
Position 1341: 3.101406320535398e-06
Position 493: 2.540480349958301e-06
Position 305: 2.2160649016065195e-06
Position 182: 1.992923693233641e-06
Position 238: 1.8856380604824081e-06
Position 195: 1.5092922572844217e-06
Position 4986: 1.4094426667607755e-06
Position 9136: 1.3759754026912703e-06
Position 148: 1.1281666413187655e-06
Position 498: 8.313860174762436e-07
Position 812: 8.145924886085773e-07
Position 7211: 7.887530048397137e-07
Position 4854: 7.545410111539553e-07
Position 1109: 5.827092492401219e-07
Position 716: 5.456631436203753e-07
Position 8067: 4.408223875166945e-07
Position 1557: 3.6506525505369635e-07
Position 4761: 1.8548495347895548e-07
Position 4922: 1.4430757790705995e-07
Position 947: 9.580802765610457e-08
Position 5596: 8.843182208636648e-08
Position 9574: 8.603701816194161e-08
Position 9607: 5.552329143687311e-08
Position 4869: 5.354941259559791e-08
Position 5832: 3.771589557175884e-08
Position 353: 3.239556179557146e-08
Position 2586: 3.205576565826822e-08
Position 5613: 2.5257197279801292e-08
Position 9684: 2.265488044248859e-08
Position 5622: 1.9504889807387033e-08
Position 6047: 1.9361426334406997e-08
Position 7697: 1.2845083444138067e-08
Position 5727: 1.2001101328201861e-08
Position 5515: 1.186365175999314e-08
Position 4495: 7.83309215917172e-09
Position 1697: 7.244987026242296e-09
Position 433: 1.8733267719447493e-09
Position 415: 1.6504241129732034e-09
Position 246: 1.4191530795638009e-09
Position 4809: 8.160712199115319e-10
Position 397: 7.395724630559212e-10
Position 464: 6.318396942788823e-10
Position 122: 2.785343038628548e-10
Position 133: 2.5483088360277066e-10
Position 374: 1.7163714047773828e-10
Position 112: 1.677387962169964e-10
Position 355: 1.3522215197059293e-10
Position 116: 1.322182002278144e-10
Position 90: 9.078860588369812e-11
Position 516: 7.224134451787774e-11
Position 744: 6.488471859006417e-11
Position 128: 3.8846625526665047e-11
Position 460: 3.1795577527743165e-11
Position 4676: 8.612325657677037e-12
Position 114: 2.309255508967655e-12
Position 102: 1.6859940080357677e-13
