Gene = SRA1
Position 2190: 0.006490408795780709
Position 8175: 0.004751794666123738
Position 7816: 0.004574944536506402
Position 2213: 0.004422089426091951
Position 7695: 0.004120966569137526
Position 7400: 0.004061276850420161
Position 7601: 0.00362414317124542
Position 7846: 0.0034942213213952893
Position 7530: 0.0034114587606628595
Position 2289: 0.0032009737668090648
Position 8081: 0.0026928447292665545
Position 7535: 0.0022991715922954237
Position 7657: 0.002151593131485054
Position 7566: 0.002045800720665716
Position 4374: 0.0019213620371981409
Position 4043: 0.0018228292550062706
Position 7560: 0.001692514379583525
Position 5663: 0.0016328423804279854
Position 1340: 0.0015996666386304953
Position 8007: 0.0015106779265288972
Position 1258: 0.001452283106733596
Position 7598: 0.0014119454400673428
Position 5394: 0.0012454121728368828
Position 1072: 0.0012087581213445118
Position 1469: 0.0010828440007353071
Position 7509: 0.0010030137124337167
Position 4525: 0.0007853613537070194
Position 627: 0.0007434415293496961
Position 846: 0.0006689033143826458
Position 807: 0.0006665916053966748
Position 1387: 0.0006278027312751906
Position 143: 0.0005360847856560487
Position 1421: 0.000444242269706157
Position 2324: 0.00040653093186239367
Position 2531: 0.0003498207466479218
Position 406: 0.00033946798381468633
Position 5684: 0.0003229507588041579
Position 591: 0.0003056459203127972
Position 7428: 0.0002977189623403226
Position 2721: 0.0002448363051758545
Position 5187: 0.0002441495103399925
Position 4091: 0.00021567052043249604
Position 7532: 0.00021458196476033966
Position 2090: 0.00020491853883937338
Position 2688: 0.00019398222787149152
Position 2694: 0.00016021497162885116
Position 4389: 0.00015583301744792258
Position 5005: 0.00015023939310982262
Position 3168: 0.00012313265480492626
Position 3684: 0.00011751113081037986
Position 7314: 0.0001111222368389736
Position 4677: 0.00010496141705712684
Position 593: 9.126538453362643e-05
Position 608: 8.481679846470138e-05
Position 562: 8.400349932544575e-05
Position 286: 8.08257926693253e-05
Position 3796: 6.751102053253167e-05
Position 203: 6.41425595389927e-05
Position 3580: 5.9126572378624236e-05
Position 5659: 5.550724153193292e-05
Position 679: 4.457501201239611e-05
Position 2056: 4.315679155913137e-05
Position 274: 3.792756286678885e-05
Position 219: 3.738289822983492e-05
Position 447: 3.685178131902837e-05
Position 3818: 3.080742766720255e-05
Position 409: 3.066126754912759e-05
Position 3820: 2.629289623970766e-05
Position 1090: 2.5639044222917977e-05
Position 254: 2.5485168055190048e-05
Position 497: 1.938482533168466e-05
Position 420: 1.8409277645822233e-05
Position 2352: 1.703781609405307e-05
Position 154: 1.5875614750203823e-05
Position 599: 1.482869113899627e-05
Position 1269: 1.0291910237627337e-05
Position 1657: 1.0041524643064165e-05
Position 347: 9.808280916568341e-06
Position 1045: 9.274471929179749e-06
Position 259: 8.616659606722481e-06
Position 488: 7.97555959203305e-06
Position 397: 7.9272056698009e-06
Position 989: 5.830097531084138e-06
Position 357: 5.140919870669069e-06
Position 2243: 4.336563115144962e-06
Position 996: 2.843282337479251e-06
Position 2124: 2.7500014357899846e-06
Position 2259: 2.539558004127683e-06
Position 543: 2.471786301828053e-06
Position 1110: 1.955122824135571e-06
Position 3923: 1.7992541594739184e-06
Position 374: 1.6515651749698445e-06
Position 206: 1.2148289156426328e-06
Position 1613: 1.0158885593588826e-06
Position 1587: 9.395221801738302e-07
Position 170: 9.335778991206545e-07
Position 1369: 6.049902694691724e-07
Position 1129: 5.59360978435462e-07
Position 954: 4.5086757356156834e-07
Position 1239: 4.324675264547403e-07
Position 1295: 3.5155198707838396e-07
Position 1435: 3.399031149893549e-07
Position 1291: 3.076433817384618e-07
Position 1669: 2.986066730290736e-07
Position 1479: 2.8227586492132244e-07
Position 1591: 2.6337290736898695e-07
Position 1401: 1.6600647788824133e-07
Position 439: 1.1749121479484718e-07
Position 1096: 1.1110249507086351e-07
Position 878: 1.107631366383513e-07
Position 2127: 9.864810600351456e-08
Position 930: 9.096907761897749e-08
Position 2220: 7.928193506297894e-08
Position 1936: 4.779171808832525e-08
Position 462: 4.167865220747138e-08
Position 1532: 3.8334937122071836e-08
Position 451: 3.11518781546219e-08
Position 1850: 2.6173268196650853e-08
Position 227: 2.598514632529728e-08
Position 317: 2.390712430321857e-08
Position 1775: 2.3308877170360902e-08
Position 349: 2.1989040154823874e-08
Position 1904: 1.7105150707447438e-08
Position 310: 1.5733660302733034e-08
Position 1277: 7.135828702985724e-09
Position 301: 5.767916057322e-09
Position 1308: 3.3234893870832206e-09
Position 466: 7.682398183496936e-10
Position 299: 3.478707337894143e-10
Position 1131: 3.158093339457409e-10
Position 1147: 2.2165920362223028e-10
Position 1541: 9.53093565922698e-13
Position 314: 5.580607966358369e-14
