Gene = GGCT
Position 7608: 0.4392217220812047
Position 4027: 0.33602430368638964
Position 4162: 0.2883769193855019
Position 2936: 0.1569630861352285
Position 2646: 0.1472494252142486
Position 6978: 0.0703816047414896
Position 2731: 0.06019840113167945
Position 3960: 0.039536238805249035
Position 7226: 0.029357268534474214
Position 650: 0.027338737284448085
Position 3922: 0.026030629469858155
Position 958: 0.023127455143692036
Position 1354: 0.021862174646517036
Position 6119: 0.01964136301801988
Position 6032: 0.018851793615119166
Position 1425: 0.018506327449021993
Position 7489: 0.016547305503317022
Position 3370: 0.016541370248510073
Position 5943: 0.01477654130446922
Position 835: 0.01445010806472328
Position 1298: 0.014082831049439365
Position 3254: 0.013621309021071434
Position 7856: 0.01130929168727069
Position 2344: 0.00835098246630367
Position 6126: 0.007667269651453677
Position 2399: 0.007085853512091036
Position 2674: 0.006920789721791907
Position 4041: 0.0068992260240465265
Position 7820: 0.005665091897293514
Position 6901: 0.005445391031330513
Position 6585: 0.004948094090015336
Position 7314: 0.004579493805229613
Position 3217: 0.004149237629999412
Position 1393: 0.004023921366853411
Position 864: 0.003810924380608569
Position 2876: 0.0036493139437085097
Position 6170: 0.003566669756252511
Position 1374: 0.0033850291146904784
Position 7859: 0.002213677413301998
Position 7902: 0.0019992219277324376
Position 7382: 0.00199318663434898
Position 4193: 0.0018394430861715081
Position 6869: 0.0018229593547103632
Position 1737: 0.00170558692286183
Position 2184: 0.0014748204709040492
Position 4920: 0.0013948188860600892
Position 1368: 0.0013257676380256087
Position 7650: 0.0012335439104390518
Position 7140: 0.0010331544947339809
Position 7074: 0.0009903704739239313
Position 3698: 0.000980202875909598
Position 910: 0.0009716982599989196
Position 7574: 0.0008405834781445326
Position 887: 0.0008390621768253476
Position 2465: 0.000808288510769423
Position 5159: 0.0007743459494894835
Position 6519: 0.0007569160956005078
Position 7334: 0.0007111154029873154
Position 3631: 0.0006975335477232084
Position 8055: 0.0006349132696268241
Position 8033: 0.0006166728614051536
Position 1321: 0.0005842672615907194
Position 4044: 0.0005803000876781004
Position 8126: 0.0005349182326216008
Position 1716: 0.000510691399856732
Position 757: 0.00048239514636863563
Position 2952: 0.00045893658036660575
Position 813: 0.000454476074556757
Position 3327: 0.000409801730026048
Position 2368: 0.00038566129342045
Position 2695: 0.0003834451940623687
Position 4240: 0.0003773531270392309
Position 560: 0.00034943454551789705
Position 7442: 0.0003327800066858303
Position 2357: 0.0003258570861426051
Position 3444: 0.0003177911186716538
Position 707: 0.00029152325024581286
Position 1780: 0.0002847048949379726
Position 1187: 0.0002674209661191142
Position 2069: 0.00025949605552384806
Position 2574: 0.00025056255783694565
Position 3490: 0.00022329408508444987
Position 1981: 0.00021017378140632457
Position 1170: 0.00018628749453301495
Position 1076: 0.00017065711175806277
Position 392: 0.000167695092339821
Position 2129: 0.00015217369510734684
Position 4588: 0.0001491909122944496
Position 1459: 0.00014096977995607462
Position 917: 0.0001387308614722448
Position 900: 0.0001338590058895592
Position 7047: 0.00013082998611004418
Position 1956: 0.00013059299712976446
Position 7119: 0.0001278172266677643
Position 1510: 0.00010494641486598195
Position 6546: 0.00010261553068085282
Position 1532: 0.00010166938339903006
Position 818: 9.657350308584028e-05
Position 761: 9.468320422959293e-05
Position 1624: 9.357188349107853e-05
Position 2955: 5.7060286062418225e-05
Position 2134: 5.280354137053735e-05
Position 2610: 4.8973428077440276e-05
Position 2327: 4.3153597660431614e-05
Position 2373: 4.1781011202743986e-05
Position 2407: 3.728879377501026e-05
Position 2170: 3.07252562015623e-05
Position 2289: 2.7697177864827585e-05
Position 5600: 2.6842513631380732e-05
Position 1886: 2.3733009828967096e-05
Position 922: 2.0286419813218133e-05
Position 1676: 1.6684041003104173e-05
Position 1332: 1.5862326039896194e-05
Position 1759: 1.4573972115158962e-05
Position 1095: 1.4072409907878984e-05
Position 1146: 9.735658681189067e-06
Position 362: 9.58049617181771e-06
Position 384: 8.183130870215236e-06
Position 1766: 5.530398041327329e-06
Position 2770: 4.529016436139864e-06
Position 1139: 4.177188384985975e-06
Position 1602: 3.8258076624513575e-06
Position 1739: 3.0719249050772636e-06
Position 789: 2.873169162595814e-06
Position 1721: 2.8336168007530697e-06
Position 487: 2.6508779939729126e-06
Position 205: 1.6258534384894347e-06
Position 275: 1.171101832192551e-06
Position 709: 1.057365454903556e-06
Position 171: 7.915284092863462e-07
Position 4389: 5.120992505679198e-07
Position 882: 5.115554737989007e-07
Position 1035: 3.669417626763307e-07
Position 1104: 3.224747002690343e-07
Position 1156: 3.011806752559219e-07
Position 924: 2.2831613737117713e-07
Position 1108: 1.8728781555789464e-07
Position 1063: 1.738957434819072e-07
Position 370: 1.6398096016035052e-07
Position 933: 1.5710133865355414e-07
Position 571: 1.5269733421979306e-07
Position 219: 9.817846435205556e-08
Position 767: 8.987100582843573e-08
Position 108: 8.937059485160611e-08
Position 155: 7.244824582523415e-08
Position 719: 5.7527458901811776e-08
Position 1555: 3.838019615339691e-08
Position 1627: 2.1022647885921235e-08
Position 1005: 1.0166777418068734e-08
Position 1112: 9.876501451091887e-09
Position 1193: 9.412701310285654e-09
Position 969: 6.413082244849663e-09
Position 120: 4.057847479618129e-09
Position 223: 4.041271785472426e-09
Position 588: 2.214104641191534e-09
Position 115: 1.2376423522267973e-09
Position 176: 1.1545872100446093e-09
Position 181: 2.0909968157670375e-10
Position 179: 1.3299702652412866e-10
Position 128: 1.0856294103185874e-10
Position 586: 6.963949644120106e-11
Position 221: 3.853760383182296e-11
Position 322: 5.48533557275361e-12
Position 325: 4.18587149638748e-12
Position 280: 2.5858326398736546e-12
