Gene = PLEKHM2
Position 551: 5.651168793244619e-06
Position 1607: 4.2018027509560005e-06
Position 1385: 3.2547123574213152e-06
Position 3918: 2.66547645112238e-06
Position 1497: 1.8696767469321274e-06
Position 3761: 1.702809455779701e-06
Position 3721: 1.1600923083628644e-06
Position 3701: 1.0791172182427708e-06
Position 993: 5.039360590688282e-07
Position 222: 4.384053315683106e-07
Position 1633: 3.7385320893568497e-07
Position 1729: 3.0972830416086294e-07
Position 1197: 3.0034274073057697e-07
Position 1601: 1.9910648964274343e-07
Position 1521: 1.6816019163379648e-07
Position 1088: 1.45626900536515e-07
Position 1377: 1.3308194980832238e-07
Position 680: 1.1515548448536488e-07
Position 690: 1.116625877228188e-07
Position 694: 9.877549191097178e-08
Position 1298: 9.103033820660933e-08
Position 1725: 7.659288603082144e-08
Position 283: 4.5868189310871774e-08
Position 560: 3.766433568267658e-08
Position 553: 3.6949751474121656e-08
Position 808: 1.9296593378415357e-08
Position 232: 5.767953865158931e-09
Position 1962: 2.6852143778299733e-09
Position 1011: 2.263582615192485e-09
Position 810: 1.5199249845757434e-09
Position 247: 5.215674267200059e-10
Position 1229: 3.996623082130361e-11
Position 1026: 3.1096521406678006e-11
Position 602: 1.0646474983131326e-11
Position 1203: 5.3418691446750176e-12
