Gene = NOBOX
Position 342: 0.00031424844944346106
Position 3576: 0.00031104828718122376
Position 4242: 0.00030532503650199897
Position 4555: 0.00030140520140519377
Position 793: 0.0002802022671200546
Position 12190: 0.00027265734371822493
Position 455: 0.0002693849874838694
Position 4833: 0.00023468674094567082
Position 2905: 0.00023389561274057003
Position 3697: 0.00023300956725860172
Position 2143: 0.0001904660267064855
Position 2982: 0.00018529568468078712
Position 4929: 0.0001753613467330383
Position 5638: 0.00017073297138049535
Position 2733: 0.00016944427970946968
Position 11582: 0.00014545664509367235
Position 2051: 0.00013099794514938716
Position 4399: 0.00012999870673684985
Position 3779: 0.0001286162891781774
Position 2872: 0.0001263216833352174
Position 2488: 0.00010461765335750158
Position 991: 0.00010179347501777976
Position 377: 9.50931743263237e-05
Position 11323: 8.803541206083673e-05
Position 10043: 6.555359279726043e-05
Position 11150: 4.4395073768659574e-05
Position 11263: 3.423954908157115e-05
Position 11950: 3.277264580494781e-05
Position 1461: 3.170555389589858e-05
Position 11120: 2.8094110105528633e-05
Position 9966: 2.796286498441975e-05
Position 10051: 2.333294189180696e-05
Position 12130: 1.1466168988087263e-05
Position 11106: 1.0381051502185217e-05
Position 11317: 7.5517983175526695e-06
Position 11725: 3.368018040534718e-06
Position 740: 1.6799704801569752e-06
Position 1177: 7.000521186197047e-07
Position 292: 6.429934329125659e-07
Position 148: 7.729339591120625e-08
Position 12024: 3.284292519435212e-08
Position 584: 3.190598558531673e-08
Position 202: 2.9826358108096055e-08
Position 699: 2.3897344345408726e-08
Position 337: 2.1485475123109105e-08
Position 813: 1.8463147255781376e-08
Position 687: 1.1929448632050247e-08
Position 550: 1.165187056366846e-08
Position 95: 8.910900972096387e-09
Position 1114: 7.443672109150173e-09
Position 629: 5.189487711041632e-09
Position 640: 5.068669597526926e-09
Position 866: 4.49423426620859e-09
Position 869: 2.3547741137111533e-09
Position 151: 1.8789859940917453e-09
Position 829: 1.6208091582442094e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 9914: 0.9860320091214329
Position 10363: 0.778425560708124
Position 8513: 0.6957188271200901
Position 10744: 0.6660423608713366
Position 11640: 0.6021515604808331
Position 11048: 0.46398823525628985
Position 9083: 0.447005696743443
Position 12685: 0.4309966074699479
Position 11139: 0.38852614642511907
Position 11811: 0.248289684531554
Position 12075: 0.2172364667517214
Position 12816: 0.19863915943147617
Position 10337: 0.19337254439765833
Position 12108: 0.1807447703378236
Position 8276: 0.12270575398268654
Position 10646: 0.10181707036489616
Position 10686: 0.07401815845701398
Position 8202: 0.06247522805214379
Position 9049: 0.051191295716194726
Position 11868: 0.04851365206189559
Position 8941: 0.04362368151029679
Position 8831: 0.04174206229359828
Position 6343: 0.03978605930476395
Position 11024: 0.03816977294922764
Position 8752: 0.035845739398020396
Position 11100: 0.03408659995425284
Position 11157: 0.03281584642618959
Position 8179: 0.03273336405975341
Position 10704: 0.02961890938935614
Position 10805: 0.024786121091028464
Position 11837: 0.0167542204323355
Position 11758: 0.015000020903910517
Position 10986: 0.014310033533637655
Position 11441: 0.014006797719714897
Position 6485: 0.013901155289332699
Position 8199: 0.013195998918886323
Position 8580: 0.011099558404800544
Position 12618: 0.008375608430463295
Position 5546: 0.00761685532386231
Position 4980: 0.0073757596153262075
Position 8555: 0.006765449345040307
Position 7572: 0.006744245948787596
Position 11077: 0.0065207712835686675
Position 5304: 0.006404200207877173
Position 5283: 0.006251159005115074
Position 9747: 0.006073089760936066
Position 10653: 0.005448724035608881
Position 8902: 0.004782243522173604
Position 10375: 0.004356406111313478
Position 6233: 0.003963874291093301
Position 6220: 0.003514649411217726
Position 8629: 0.0034627770158409503
Position 5023: 0.0034173374286633118
Position 12494: 0.003365475549117539
Position 8709: 0.003331483100747789
Position 12445: 0.0032590724668428448
Position 9351: 0.003208212828976857
Position 9181: 0.0031359043778797922
Position 9898: 0.0028918129721808915
Position 5619: 0.0026696176737204605
Position 4985: 0.0026570004729041625
Position 12769: 0.0026143841622135546
Position 12827: 0.002511402113327093
Position 5488: 0.0024558777930774375
Position 10752: 0.002435220425772459
Position 9919: 0.002403977306921161
Position 9423: 0.002236959717483805
Position 10830: 0.0020623337492121246
Position 11104: 0.0020404126066550926
Position 10093: 0.002001608898739795
Position 11620: 0.0019017252955658263
Position 11232: 0.0015923600850424509
Position 12376: 0.0015105091423993932
Position 10706: 0.0014903291889472195
Position 12862: 0.0011320311965552275
Position 3423: 0.0011183871702974237
Position 12527: 0.0009432707687478684
Position 10808: 0.0009332980481903382
Position 7665: 0.00089441771306192
Position 5259: 0.0007915760835679309
Position 10169: 0.0007644757466917207
Position 12718: 0.0007562436482817639
Position 3672: 0.0007267351421177184
Position 12893: 0.000621671980081732
Position 11050: 0.0006141602160647053
Position 10629: 0.0006020367201315443
Position 11451: 0.0005834556111284998
Position 10649: 0.0005822272845692371
Position 11113: 0.0005498756828253222
Position 2871: 0.000436291907720938
Position 11674: 0.0004259014793471944
Position 10346: 0.0003687657565092977
Position 2732: 0.000360217296075787
Position 2009: 0.0003212664290134675
Position 12085: 0.0002990837375085213
Position 4263: 0.00029906258100990263
Position 10299: 0.00025108195787782123
Position 12691: 0.00025081277283853286
Position 11909: 0.00024455143125831825
Position 4679: 0.0002346867409456708
Position 10655: 0.00019702788254527661
Position 12357: 0.00018987810758167088
Position 1238: 0.0001885995289344288
Position 4833: 0.00017536134673303832
Position 12751: 0.0001742978444895723
Position 2631: 0.0001694442797094698
Position 12110: 0.00016414908362612953
Position 4094: 0.00016272671236323838
Position 341: 0.0001586548396281787
Position 10934: 0.00015182807447114833
Position 4026: 0.00014259832413876075
Position 3000: 0.0001401649955035428
Position 3402: 0.00013958340233549276
Position 10781: 0.0001326547839024231
Position 4299: 0.0001323413271321409
Position 12635: 0.0001234289045250789
Position 10902: 0.00012111417763743466
Position 773: 0.00011952495127251275
Position 11767: 0.00011647159242044899
Position 11884: 0.00011603346592954659
Position 866: 0.00011543938470772296
Position 2389: 0.00010461765335750156
Position 3049: 9.80498247547305e-05
Position 322: 9.672167205540235e-05
Position 3080: 9.392511750182365e-05
Position 11482: 9.192573441328905e-05
Position 202: 8.425851892761818e-05
Position 11897: 8.118124245384337e-05
Position 10588: 7.892669833586647e-05
Position 11475: 7.74736634447207e-05
Position 12305: 7.721882015153096e-05
Position 699: 6.747362428044126e-05
Position 10722: 6.497388603130517e-05
Position 10952: 6.408696285795074e-05
Position 12831: 5.176795263644945e-05
Position 180: 5.0575008433168744e-05
Position 377: 4.96816941396101e-05
Position 939: 4.338406927444035e-05
Position 10787: 4.071711971534232e-05
Position 597: 3.840391951217491e-05
Position 12933: 3.750580505523581e-05
Position 10230: 3.613570544301705e-05
Position 10579: 3.4792910838199895e-05
Position 1352: 3.1705553895898524e-05
Position 10938: 2.8413011042828812e-05
Position 11734: 2.677917414159174e-05
Position 11420: 2.6299017310007824e-05
Position 10848: 2.555324219656502e-05
Position 11413: 2.11987864854607e-05
Position 11701: 1.9660932057901923e-05
Position 10458: 1.8769191845276308e-05
Position 10566: 1.575478590773326e-05
Position 10941: 1.0489066969601177e-05
Position 10461: 9.826890009676611e-06
Position 11725: 7.419705659771708e-06
Position 10284: 7.153487187294663e-06
Position 11585: 3.311607570891145e-06
Position 10442: 3.0489899519378133e-07
Position 10926: 1.138867824963081e-07
