Gene = SNX8
Position 6859: 0.0039486125922678925
Position 4086: 0.003752934109353842
Position 11779: 0.003675400894364378
Position 6198: 0.0035037849298680066
Position 2753: 0.0033434373312285505
Position 6682: 0.003230691644925001
Position 7393: 0.0030922151544850937
Position 4532: 0.0029431193843213405
Position 10625: 0.002772617742403429
Position 4033: 0.0027143555238282485
Position 3414: 0.0025227342047850743
Position 947: 0.0024906298673110267
Position 7605: 0.0024462654234624496
Position 3720: 0.0020899081389808257
Position 2487: 0.002059374389426556
Position 4950: 0.0019809568961993893
Position 6014: 0.0018809170478422716
Position 9923: 0.001815029008266683
Position 4296: 0.0017726499620871103
Position 2554: 0.0016759588682323627
Position 9427: 0.0016020262898758517
Position 2165: 0.0015926787583953994
Position 1645: 0.0015856379832550874
Position 8055: 0.001492779560199919
Position 7543: 0.00143460595349634
Position 4580: 0.00132162709242556
Position 9847: 0.0013102599975904955
Position 435: 0.0013005084961772702
Position 2717: 0.0012753256012628818
Position 576: 0.0012140145448353672
Position 8834: 0.001189399908526915
Position 1996: 0.0011810937743495166
Position 9387: 0.0011270960534910158
Position 6585: 0.0010802719816829054
Position 4330: 0.0010139166849042864
Position 2786: 0.0009090662045817001
Position 6628: 0.0008337259683753753
Position 768: 0.00082489370906182
Position 2628: 0.0008138592506268523
Position 2355: 0.000806483251508818
Position 6229: 0.0007932511406950891
Position 5102: 0.000782296245145066
Position 2319: 0.0007354700387526784
Position 5801: 0.0007257533230431056
Position 2140: 0.0006886758812457263
Position 557: 0.0006508679638877829
Position 657: 0.000616639026690504
Position 3359: 0.0006129383516290991
Position 1299: 0.0005204091080386358
Position 7672: 0.000500244493425844
Position 7077: 0.00048818250939098435
Position 3798: 0.0004766909008061836
Position 2334: 0.00044827712085765685
Position 1239: 0.00042492251619593197
Position 2295: 0.0004085730575820543
Position 794: 0.00040132860851655947
Position 3382: 0.000316964064479105
Position 6157: 0.0003073060514203158
Position 3453: 0.00029660092088710225
Position 4342: 0.0002942933817871681
Position 5105: 0.000286625121020581
Position 3862: 0.0002856207101490154
Position 4474: 0.000281034253931962
Position 5875: 0.00027173900868898736
Position 2212: 0.00026132491630897304
Position 5409: 0.0002420127918778649
Position 3636: 0.00020509247059993007
Position 7396: 0.00019678208617258028
Position 2448: 0.00019107241701099104
Position 943: 0.00019002752903697157
Position 398: 0.00015436982280705669
Position 4659: 0.0001355141654589173
Position 605: 0.00013003915883741195
Position 3296: 0.00012398412133662973
Position 3865: 0.00010484903628004787
Position 3072: 0.00010238042037727889
Position 3158: 8.907858765249113e-05
Position 2060: 8.473074092106567e-05
Position 2536: 8.152172727060909e-05
Position 2014: 8.07890762980851e-05
Position 453: 7.931377453162942e-05
Position 3458: 7.541473597577912e-05
Position 2099: 5.5263029472983545e-05
Position 1824: 5.468139819367506e-05
Position 1102: 5.070832750383599e-05
Position 1795: 4.396113884778425e-05
Position 1105: 4.289223695103404e-05
Position 275: 4.195868082295978e-05
Position 965: 4.144045035399263e-05
Position 1156: 4.0311117433425025e-05
Position 3128: 3.9593512078609414e-05
Position 2389: 3.798411472335924e-05
Position 1520: 3.6412598145417775e-05
Position 1799: 3.509035416417876e-05
Position 847: 3.476680069250242e-05
Position 1747: 3.212911740864212e-05
Position 2043: 3.12493756581241e-05
Position 770: 2.414596056796607e-05
Position 703: 2.3330684779489615e-05
Position 2174: 1.9275687145825613e-05
Position 4233: 1.8258427897705723e-05
Position 4011: 9.687322905278399e-06
Position 2433: 2.490387589911574e-06
Position 1916: 2.113467698518571e-06
Position 1964: 2.058363561577553e-06
Position 2375: 1.6453164361056884e-06
Position 1903: 7.53073931281918e-07
Position 1948: 7.435770660372969e-07
Position 1713: 6.70880557444194e-07
Position 665: 5.995280046124419e-07
Position 414: 4.89852221030336e-07
Position 1482: 4.572727628410252e-07
Position 1875: 3.5902100260861687e-07
Position 1737: 3.254543359701039e-07
Position 2413: 3.1860414394705584e-07
Position 2214: 3.030983183123995e-07
Position 381: 1.8349879401827163e-07
Position 2218: 1.6197068299874216e-07
Position 1131: 1.4105100608538426e-07
Position 1532: 1.3800595052052965e-07
Position 1484: 1.3008485986699088e-07
Position 379: 1.2387409483573296e-07
Position 391: 1.106270845097906e-07
Position 2026: 1.0697855401527481e-07
Position 1478: 9.766114377165685e-08
Position 437: 9.658752424304816e-08
Position 2146: 9.211559692933895e-08
Position 1316: 8.522932193503405e-08
Position 1429: 6.795410778730798e-08
Position 713: 5.592388182371393e-08
Position 1039: 5.135607763069387e-08
Position 737: 2.041936606180815e-08
Position 1022: 1.5755421133267095e-08
Position 820: 5.8489633506896725e-09
Position 511: 2.32287221780121e-09
Position 806: 1.5740183381801364e-09
Position 285: 7.337525647936565e-10
Position 211: 5.956917447330581e-10
