Gene = ERRFI1
Position 3053: 0.0002185510861181062
Position 4234: 0.00019138175560054195
Position 388: 0.00017055380031697702
Position 3951: 0.00015686674869596465
Position 4193: 0.00015645541043973613
Position 3085: 0.00015298231300583606
Position 7785: 0.0001524485966138194
Position 1444: 0.00013676503985958109
Position 1008: 0.0001182673566424531
Position 6239: 0.00011197275638357786
Position 6814: 0.00010714157719835463
Position 512: 0.00010611732961315029
Position 6753: 9.062559078997435e-05
Position 993: 7.994931412543175e-05
Position 3136: 7.651959967342885e-05
Position 1062: 7.167428638195924e-05
Position 1041: 6.955466191313737e-05
Position 4344: 6.838028692774473e-05
Position 4755: 6.535571374077269e-05
Position 576: 6.23274001116196e-05
Position 3252: 4.6052904417922334e-05
Position 2638: 3.387782699704586e-05
Position 526: 3.3246030003887314e-05
Position 1083: 3.095576548016891e-05
Position 2466: 3.0324324639321115e-05
Position 1656: 2.9625463425633343e-05
Position 1574: 2.8904235366064078e-05
Position 2165: 2.8295059365758253e-05
Position 3581: 2.0975267686437844e-05
Position 2094: 1.9757513060272138e-05
Position 1788: 1.4933523844798744e-05
Position 2612: 1.257524909609923e-05
Position 1804: 1.2329164407384455e-05
Position 4275: 7.512499962450528e-06
Position 840: 6.3976897078330025e-06
Position 238: 6.2917873069540504e-06
Position 256: 5.758297808701338e-06
Position 2404: 5.438201778716068e-06
Position 3237: 4.6270631507015335e-06
Position 3264: 4.59499941260323e-06
Position 2298: 4.071863223532069e-06
Position 1202: 2.383366955681756e-06
Position 1653: 2.0224563692734283e-06
Position 1090: 1.5851958885218345e-06
Position 2146: 1.1903627133015594e-06
Position 2763: 7.230356817715001e-07
Position 1142: 5.318940030998795e-07
Position 412: 4.552519064420074e-07
Position 890: 3.527506878055978e-07
Position 490: 2.24355377740998e-07
Position 1138: 2.1387823467691907e-07
Position 942: 1.6956639388189552e-07
Position 1185: 1.2790313896377696e-07
Position 1125: 1.2649015791740807e-07
Position 300: 1.105634536258952e-07
Position 1739: 9.489611745147988e-08
Position 1052: 7.45258573990853e-08
Position 899: 5.479177135666644e-08
Position 1559: 5.215218332345901e-08
Position 314: 4.298354102860359e-08
Position 722: 4.2775604383502735e-08
Position 320: 3.3925856020258595e-08
Position 2284: 2.994942934329601e-08
Position 209: 1.8861179769471262e-08
Position 365: 1.6163816883374372e-08
Position 2224: 1.3686623842390409e-08
Position 529: 1.266451300984543e-08
Position 561: 1.122086451587991e-08
Position 363: 1.0192222519939784e-08
Position 1224: 2.9726752063423666e-09
Position 271: 7.390640250152587e-10
Position 318: 5.24489950260762e-10
Position 547: 2.6812128634556244e-10
Position 554: 2.5522323611543745e-10
Position 282: 2.447242477739376e-10
Position 97: 4.0895505716257475e-11
Position 79: 3.687509102094352e-11
Position 155: 7.30503480445139e-12
Position 193: 5.0484119873498734e-12
Position 93: 8.052403932231914e-13
Position 172: 1.5877298098067107e-13
Position 134: 8.459406818142889e-14
Position 119: 5.610326703959953e-14
Position 183: 2.5608590072866693e-15
