Gene = SLC35B4
Position 3193: 0.0011628943859361305
Position 15148: 0.0011376122319304818
Position 7460: 0.0011302327022442709
Position 11394: 0.001001901087247797
Position 15295: 0.0009185312430701628
Position 17540: 0.000835702628993142
Position 269: 0.0006754952890494695
Position 2269: 0.0006649241236676799
Position 18377: 0.0006255381098529771
Position 16960: 0.0005862097195544478
Position 13532: 0.0005093518257876337
Position 13600: 0.0004879742192933652
Position 11992: 0.00047237473538183205
Position 21656: 0.0003506592955499309
Position 15698: 0.00027362307046984656
Position 17725: 0.00026129072671511236
Position 17004: 0.00024110053448898509
Position 16940: 0.00022065540934559225
Position 18911: 0.00022051654575452347
Position 1159: 7.052673140168804e-05
Position 742: 6.207989300609197e-05
Position 834: 6.013219511758922e-05
Position 2787: 5.5696033310106616e-05
Position 203: 4.369315707296863e-05
Position 673: 4.194406858937288e-05
Position 351: 4.1604612193222063e-05
Position 3063: 2.8784409648055465e-05
Position 2285: 2.0117541506213768e-05
Position 975: 1.6874163450646746e-05
Position 2141: 1.1661375453618061e-05
Position 2572: 5.685455162144546e-06
Position 134: 5.526373235607277e-06
Position 53: 2.7351282792966043e-06
Position 13405: 9.644238134795309e-07
Position 440: 3.168225104623912e-07
Position 136: 2.5657273795476395e-07
Position 1455: 1.7982662121036054e-07
Position 56: 5.8597140380458795e-08
Position 404: 5.786820398975796e-08
Position 329: 3.5130379314244276e-08
Position 327: 1.2378369796284603e-08
Position 381: 9.759715548734982e-09
Position 13: 1.7783194357800135e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 10276: 0.9914022772134586
Position 17452: 0.9793743415860567
Position 16789: 0.9348533666244981
Position 14940: 0.8297686371065752
Position 25874: 0.5009889073592866
Position 12376: 0.4732222302991559
Position 12196: 0.4589978655982694
Position 4424: 0.4408302905990152
Position 7571: 0.4236896833530577
Position 20584: 0.2740462243470047
Position 20742: 0.23837664483814056
Position 21875: 0.21148414731613124
Position 17910: 0.1930945891615583
Position 1663: 0.16177322354825005
Position 22089: 0.12367228756164425
Position 21971: 0.0923926331907502
Position 17827: 0.08948836071116577
Position 9736: 0.08495480670490085
Position 12157: 0.07972203099923532
Position 12338: 0.07288774004742676
Position 1893: 0.0704635545622706
Position 3152: 0.07025546742634506
Position 25572: 0.0649430279000719
Position 14909: 0.05443443887276889
Position 25357: 0.0509228908402165
Position 22009: 0.04959893091354702
Position 25389: 0.04826563772148461
Position 20701: 0.045487298423916446
Position 6773: 0.04463301608624889
Position 22660: 0.04390023535641572
Position 16986: 0.042940317851817685
Position 24829: 0.033887647212337044
Position 22657: 0.03320356984827827
Position 5976: 0.03186104126356156
Position 7939: 0.026452682826633298
Position 23803: 0.021311157484577934
Position 17671: 0.020278118615249526
Position 6605: 0.019117566678084386
Position 17007: 0.018479679726328094
Position 16666: 0.018457698754982366
Position 8969: 0.016210021408541025
Position 17237: 0.016206434645259414
Position 12224: 0.011883751142085053
Position 19176: 0.011746707066173137
Position 9099: 0.010937406361215738
Position 17914: 0.010881234641339799
Position 21831: 0.010665318647301032
Position 7944: 0.010262729401910078
Position 10797: 0.010112509747054774
Position 18744: 0.010079000382946854
Position 12387: 0.00993598289977305
Position 11249: 0.009262102895794343
Position 2173: 0.008778604444699117
Position 7503: 0.008777803343046679
Position 10241: 0.008514095927144206
Position 336: 0.00820304423867499
Position 10733: 0.008195969266749151
Position 16825: 0.007936868622345807
Position 11035: 0.007598681627799581
Position 3659: 0.007129328285818452
Position 19740: 0.007104881787236016
Position 10629: 0.006952384808370099
Position 5877: 0.006863280064017276
Position 21549: 0.006549757668945497
Position 9759: 0.006519452312847195
Position 18152: 0.006247778685465534
Position 1741: 0.006031403927970251
Position 10748: 0.0060052327238919396
Position 7530: 0.00600147904028895
Position 4371: 0.005842656617754462
Position 15229: 0.005603615911754482
Position 2664: 0.00543975703409368
Position 11298: 0.0050107513326245
Position 1909: 0.004894451275548146
Position 174: 0.004866888855625195
Position 9025: 0.0048388314288448295
Position 5857: 0.0046528945858977004
Position 16705: 0.004632398942694669
Position 17132: 0.004454775352276244
Position 18585: 0.004239013282435001
Position 14040: 0.004174479041438842
Position 16992: 0.003944532034909155
Position 11296: 0.003891297500597401
Position 16503: 0.003608960042418147
Position 14840: 0.003556889303452627
Position 2070: 0.003310827657058922
Position 1822: 0.0032211366365948366
Position 9714: 0.0031798955123509497
Position 17806: 0.0031684599184395664
Position 12307: 0.0031221657854499773
Position 7781: 0.003052911299169112
Position 22902: 0.0029581223108048195
Position 1931: 0.0029292521892544617
Position 10800: 0.002922363258058096
Position 15330: 0.0027038493257661353
Position 19386: 0.0026079743117990183
Position 21729: 0.0025912249101941653
Position 13472: 0.002551812151119464
Position 4484: 0.0023257843216759793
Position 17026: 0.002319194746436324
Position 128: 0.002248795203527597
Position 18607: 0.0021885675030385047
Position 12246: 0.002174559875455299
Position 19666: 0.0021709439606274494
Position 539: 0.0018402019063434262
Position 5125: 0.0018023468444602255
Position 1637: 0.0017906120870008328
Position 6052: 0.0017659176169344654
Position 11334: 0.0016691798858961692
Position 20716: 0.0016241751660980173
Position 16302: 0.0015447351301123363
Position 363: 0.0015250875011412752
Position 3695: 0.001473794603282918
Position 2109: 0.0013742082002520235
Position 1777: 0.001365820196164729
Position 1589: 0.0013117004388648965
Position 20527: 0.0012648822746090678
Position 12663: 0.0011947487437874282
Position 12086: 0.0011456158403802793
Position 17149: 0.0011322610573759743
Position 7281: 0.0011302327022442707
Position 16689: 0.0011057030016766872
Position 117: 0.0010879337292559086
Position 11438: 0.001012668485538708
Position 12241: 0.0009673054105133518
Position 14946: 0.0009585505550627609
Position 3681: 0.0009459259941342419
Position 17289: 0.0009315568830230945
Position 14070: 0.0008944218868440799
Position 2251: 0.0007737083969547764
Position 13979: 0.0007703570793152077
Position 213: 0.0007616177766653138
Position 1281: 0.0007061629953437735
Position 20411: 0.0006782898921222108
Position 14056: 0.000660318354579522
Position 17999: 0.0006517338528003846
Position 17390: 0.0006012470208925959
Position 5910: 0.0005889917007789649
Position 14181: 0.0005319907393075614
Position 11094: 0.0005317640598937273
Position 1673: 0.00047910903469725616
Position 11754: 0.000472374735381832
Position 1567: 0.0004626719975520949
Position 17837: 0.0004614343602717994
Position 11490: 0.0004525916394274907
Position 11116: 0.0004488207132595899
Position 152: 0.0004113978296451752
Position 1665: 0.00039400067012310407
Position 18964: 0.00039367064136416256
Position 17190: 0.00038317240431877164
Position 191: 0.0003802364420848612
Position 18334: 0.00035525783767506954
Position 18554: 0.00030988338183641855
Position 15536: 0.00027362307046984645
Position 16731: 0.0002507908325981621
Position 17993: 0.0002496340510140373
Position 3528: 0.00021839016726433335
Position 17952: 0.00021679682130556536
Position 19561: 0.00021492142706338848
Position 2177: 0.00019377671860904884
Position 1953: 0.00018674791249753957
Position 10861: 0.00016236591895177227
Position 100: 0.00015248842981183228
Position 2721: 0.0001520904646277391
Position 1906: 0.00015094592680133111
Position 3747: 0.0001472866772006234
Position 3203: 0.00013035849773801594
Position 1744: 0.00012921225833681732
Position 245: 9.89455142998675e-05
Position 18209: 9.809997389363799e-05
Position 2616: 9.455439653123973e-05
Position 10938: 8.673932136023856e-05
Position 1688: 8.217696414130353e-05
Position 1848: 6.659311256533641e-05
Position 1995: 6.584227628399717e-05
Position 1828: 6.513703042153203e-05
Position 1680: 5.88388242849249e-05
Position 149: 5.287067501402972e-05
Position 590: 5.0243078881577966e-05
Position 603: 4.429319279251755e-05
Position 489: 3.9653651337201033e-05
Position 499: 3.9266466708469695e-05
Position 10636: 3.889143320376047e-05
Position 17926: 3.008009985751767e-05
Position 2957: 2.878440964805544e-05
Position 1916: 2.748563159307134e-05
Position 1308: 2.0860379919795764e-05
Position 1516: 2.0246091619966732e-05
Position 786: 1.874421746683116e-05
Position 1419: 1.8331483842486995e-05
Position 17683: 1.8085608930171576e-05
Position 1337: 1.5681898969028156e-05
Position 17328: 1.259971304445026e-05
Position 998: 1.128810316828767e-05
Position 1298: 8.860434396928937e-06
Position 253: 8.751747621648571e-06
Position 2702: 8.52202486038145e-06
Position 346: 8.43833882920101e-06
Position 15356: 8.379610738424371e-06
Position 1695: 8.342177692661718e-06
Position 853: 8.336230067780219e-06
Position 11102: 7.234953487569942e-06
Position 11081: 7.221620952791385e-06
Position 1122: 6.6957532074849675e-06
Position 365: 6.28622451328224e-06
Position 681: 5.748295444445762e-06
Position 1031: 4.795532494818407e-06
Position 2223: 4.7291503338131556e-06
Position 2215: 4.548621947446498e-06
Position 518: 4.358940129786134e-06
Position 17510: 4.2857839223038845e-06
Position 1648: 4.266889434332417e-06
Position 17680: 4.159269867374131e-06
Position 178: 4.087971252024126e-06
Position 1237: 3.3313114742521457e-06
Position 1593: 3.269907441527971e-06
Position 995: 3.007405765399843e-06
Position 706: 2.2458113624714705e-06
Position 611: 2.118793778660177e-06
Position 3060: 2.0365610282059813e-06
Position 2469: 2.0229325684918192e-06
Position 12418: 1.9880770851934745e-06
Position 17864: 1.9796066974702817e-06
Position 850: 1.8069761826338068e-06
Position 910: 1.5028369820783738e-06
Position 17839: 1.4742535115569704e-06
Position 556: 1.4658200967592105e-06
Position 978: 1.4153027414741922e-06
Position 10453: 1.3876652852051548e-06
Position 218: 1.2311411665336045e-06
Position 2433: 1.2206668250492984e-06
Position 10853: 1.104975242318142e-06
Position 2384: 9.664344911363465e-07
Position 13238: 9.64423813479529e-07
Position 1956: 8.435806808838857e-07
Position 2481: 8.265037214878817e-07
Position 220: 7.301150956343218e-07
Position 10835: 6.937411930047771e-07
Position 983: 6.816472931897231e-07
Position 10586: 6.293323220435367e-07
Position 816: 5.955956713456027e-07
Position 10081: 5.888239133951903e-07
Position 1796: 5.102003357315691e-07
Position 1102: 5.091975450690371e-07
Position 15011: 5.073829082334012e-07
Position 629: 5.059628529051775e-07
Position 19200: 4.12120542249633e-07
Position 2034: 2.8546691909770405e-07
Position 227: 2.7348032105317385e-07
Position 157: 2.629517159069418e-07
Position 180: 1.253589968454944e-10
Position 224: 1.104378285923569e-11
