Gene = FNDC9
Position 2218: 0.019380469998807784
Position 1151: 0.01742484288198418
Position 3524: 0.015438885470658886
Position 2627: 0.014393620742089936
Position 367: 0.012115605786419799
Position 925: 0.008846385660379468
Position 274: 0.008346156221536855
Position 770: 0.007982544066266977
Position 1272: 0.007039355969388976
Position 340: 0.00573466866859441
Position 2811: 0.005427447098080346
Position 1905: 0.005297892237483558
Position 3493: 0.005249069073597633
Position 1201: 0.0040965795620491
Position 1663: 0.0037868292989894454
Position 2414: 0.0036951468461177595
Position 1261: 0.003533326753553547
Position 748: 0.0034671792434834274
Position 649: 0.002947474198401822
Position 2937: 0.0027204801041186967
Position 246: 0.002597553177480108
Position 3451: 0.002538488295009902
Position 3012: 0.0018521012472159635
Position 698: 0.0018503245217985735
Position 243: 0.0015233409991758217
Position 1083: 0.0015129809088381028
Position 1416: 0.0012621304303156204
Position 2143: 0.001145040714144683
Position 2065: 0.0011238569584893848
Position 740: 0.00080018034707734
Position 264: 0.0007704527173143022
Position 410: 0.0007570842078334031
Position 1281: 0.0006759337872179462
Position 298: 0.000589825008334432
Position 122: 0.0005381533436512122
Position 1518: 0.0005120895511619654
Position 1597: 0.0005101843467212734
Position 3586: 0.0003830525095638395
Position 286: 0.0003322581618161534
Position 1617: 0.0003269488507698996
Position 1592: 0.00031081803527866435
Position 414: 0.0002869325550082134
Position 1982: 0.000285832435154181
Position 300: 0.0002838754329237638
Position 1050: 0.0002741883216397248
Position 2514: 0.00021326236369139553
Position 2694: 0.0001975195128364306
Position 1731: 0.00015546482011478762
Position 1215: 0.00014122496098943697
Position 2247: 0.00013909218672843735
Position 779: 0.0001383121124312892
Position 1703: 0.0001068280099994281
Position 2221: 0.00010644091682492706
Position 464: 9.33638036406582e-05
Position 1484: 9.083391901282155e-05
Position 1131: 9.01847264257982e-05
Position 392: 8.475329953686537e-05
Position 2297: 8.28616347217534e-05
Position 150: 7.335068834348657e-05
Position 1171: 7.205193049578392e-05
Position 501: 6.696607312218614e-05
Position 1386: 4.69008455290123e-05
Position 2259: 3.919358895862879e-05
Position 490: 3.8906130288750874e-05
Position 546: 3.845988629238655e-05
Position 937: 3.7302323154754756e-05
Position 557: 3.722678662419142e-05
Position 371: 3.0109463351199344e-05
Position 2033: 3.0048811163381996e-05
Position 708: 2.9398533143255786e-05
Position 944: 2.5534644448396862e-05
Position 831: 2.5162338447626188e-05
Position 716: 2.1117176044160696e-05
Position 1669: 1.954091519911685e-05
Position 524: 1.9175843157323988e-05
Position 997: 1.3085625534241419e-05
Position 1487: 1.2153283311875095e-05
Position 786: 1.1448272711337714e-05
Position 869: 1.0983715942195185e-05
Position 458: 1.0801281847365663e-05
Position 145: 1.0285127394117352e-05
Position 317: 7.222560562778828e-06
Position 720: 6.7058307141513e-06
Position 304: 6.029363138277956e-06
Position 582: 3.3290752517403866e-06
Position 896: 3.1746105292125172e-06
Position 180: 1.5475529171983643e-06
Position 1594: 1.0884447701793283e-06
Position 345: 1.0701924110627612e-06
Position 418: 8.344594218988019e-07
Position 279: 7.883651649586077e-07
Position 424: 6.387923992485764e-07
Position 428: 6.148867489858366e-07
Position 95: 5.886294102560226e-07
Position 152: 4.563029452996391e-07
Position 321: 2.7965254498277925e-07
Position 882: 1.6529280185138677e-07
Position 107: 1.1052167257862774e-07
Position 92: 8.870384803120133e-08
Position 174: 7.461788805732721e-08
Position 1006: 5.828271920259909e-08
Position 589: 5.3028317232809826e-08
Position 576: 3.882347061043165e-09
Position 162: 5.751402363751088e-10
Position 854: 4.617619211932144e-10
Position 604: 6.902832002708428e-11
Position 193: 1.2458390045098763e-13
Position 104: 3.818889534761724e-14
Position 97: 3.0474307066585606e-14
Position 100: 1.5446607582546577e-14
Position 185: 1.1749706458324213e-14
Position 432: 6.064301498319466e-15
