Gene = HSPB11
Position 6932: 3.5033560429274305e-05
Position 2577: 3.243166613837507e-05
Position 6279: 2.9743519478018378e-05
Position 4573: 2.167170242424765e-05
Position 1477: 1.9432501874892186e-05
Position 808: 1.6162453990600723e-05
Position 4474: 1.4001139242185927e-05
Position 1367: 1.2633461083341944e-05
Position 231: 1.1406343646546695e-05
Position 279: 7.604211538338191e-06
Position 265: 6.499284459142838e-06
Position 888: 4.424873732561606e-06
Position 724: 4.423960049894997e-06
Position 1638: 4.230375132814772e-06
Position 1530: 4.1270060788150726e-06
Position 1644: 4.068266642055076e-06
Position 224: 3.1417507083698388e-06
Position 788: 2.918856672949266e-06
Position 159: 2.011519835459736e-06
Position 1238: 1.8613899013916678e-06
Position 822: 1.8057906883476357e-06
Position 1324: 1.6403019596505656e-06
Position 1843: 1.4537357547240641e-06
Position 1677: 1.4264630579905165e-06
Position 948: 1.3423243763523233e-06
Position 775: 1.2313245334567017e-06
Position 1385: 1.0951271007188298e-06
Position 602: 1.0551145204626911e-06
Position 706: 9.757582046121213e-07
Position 473: 8.417534766118902e-07
Position 1453: 6.241430424548851e-07
Position 597: 3.1569958685333443e-07
Position 467: 3.0688604597231544e-07
Position 1503: 3.014573302333232e-07
Position 567: 3.011407991353475e-07
Position 514: 5.0906445966824574e-08
Position 608: 1.945429018261468e-08
Position 579: 1.0785851120786149e-08
Position 435: 9.797615033001002e-09
Position 528: 5.213614862051189e-10
Position 491: 3.651677598613073e-10
