Gene = CPOX
Position 6456: 0.02411585279210449
Position 5650: 0.023014388077876386
Position 509: 0.022847167884621333
Position 13596: 0.02072600362548219
Position 8223: 0.020671034860560787
Position 13814: 0.01855456672575731
Position 2865: 0.017550022476998713
Position 8649: 0.01692119288275467
Position 3871: 0.013891404757822374
Position 8151: 0.012389819329974546
Position 2597: 0.012277188389903873
Position 1935: 0.012179658048954312
Position 2518: 0.01119836897555016
Position 14124: 0.010626251419755916
Position 10877: 0.01027546279701256
Position 963: 0.009065119324995268
Position 10664: 0.00877724968681328
Position 13176: 0.008624585935277429
Position 12489: 0.007863961546482652
Position 3843: 0.0071721779410217545
Position 10966: 0.006996574212974724
Position 8175: 0.0069914323602906486
Position 569: 0.006536128404230812
Position 14272: 0.006371716130514421
Position 12446: 0.006101583076619443
Position 10368: 0.005851880420451771
Position 7934: 0.005559758027635719
Position 3065: 0.005516059285003066
Position 8943: 0.004675801319646477
Position 7248: 0.0044232886072965915
Position 2241: 0.00440775031823639
Position 3974: 0.0036813997047725885
Position 6782: 0.003630689987597958
Position 7504: 0.0035348053306867074
Position 9130: 0.003498403201680997
Position 12703: 0.0033456495981015457
Position 12782: 0.0032921502672050864
Position 13284: 0.0032278239999221576
Position 9045: 0.003208226210344166
Position 13771: 0.0032019217281240376
Position 6207: 0.003138039047251331
Position 1880: 0.0029261914859825566
Position 12398: 0.0027989418131643307
Position 3205: 0.002645443902627353
Position 13265: 0.0026194986765925086
Position 12411: 0.0025870116644706766
Position 2268: 0.0025792819588595943
Position 12024: 0.00238861467466001
Position 12422: 0.0021122277737677785
Position 8814: 0.002070211904139639
Position 13143: 0.0020261225871067256
Position 2287: 0.0018860442042590235
Position 4845: 0.00150042453250344
Position 8545: 0.0014619545108752597
Position 2323: 0.0012720740381166173
Position 3632: 0.001231431381247692
Position 4711: 0.0011763950158517225
Position 7478: 0.0011687523368810666
Position 6400: 0.0011548315069534157
Position 8709: 0.001150044501394757
Position 13045: 0.001147621525782492
Position 7585: 0.001140550350416055
Position 1169: 0.0010461770967391544
Position 447: 0.0010102708159937777
Position 305: 0.0009584337721189491
Position 12892: 0.0008727727612379151
Position 8685: 0.0007864643798083466
Position 4835: 0.000759439603337855
Position 13642: 0.0006962935183306498
Position 562: 0.0006925086701966452
Position 11996: 0.0006845085642433502
Position 14240: 0.0006761728941018564
Position 4097: 0.0006507518238377238
Position 5889: 0.0005818362124513975
Position 3196: 0.0005686625624702272
Position 3818: 0.0005565756052427049
Position 4931: 0.0005129110445718162
Position 530: 0.000444302939636153
Position 6502: 0.00044273289447827513
Position 3770: 0.00042425565391735035
Position 1951: 0.0003725306694640344
Position 6036: 0.00034667755932861493
Position 13353: 0.00030835257941539367
Position 8366: 0.00030451139535094495
Position 9019: 0.00027946364565270836
Position 11397: 0.00027680108581120213
Position 2914: 0.0002446000690660862
Position 1999: 0.00022820967321233586
Position 3849: 0.00021980922952761058
Position 3635: 0.00021951538020749777
Position 876: 0.0002118569001279032
Position 725: 0.00021113305308663224
Position 12096: 0.00020623446152351468
Position 5327: 0.000200087023974855
Position 572: 0.00018261071229636947
Position 2284: 0.00015985777003955812
Position 230: 0.0001582804875747017
Position 893: 0.00013874931972853553
Position 1580: 0.00013538410457007304
Position 2807: 0.00013086877461233445
Position 10736: 0.00011348484285840862
Position 2177: 0.00010912011111920495
Position 2076: 9.555100440266601e-05
Position 8455: 8.593883885230663e-05
Position 2771: 8.002482490934978e-05
Position 1425: 7.919109634846535e-05
Position 2883: 7.486470234669619e-05
Position 4812: 7.027534407788355e-05
Position 8746: 6.390228491094026e-05
Position 12980: 6.241420345859641e-05
Position 1508: 5.7448072140946614e-05
Position 12793: 4.883335064959787e-05
Position 343: 3.979057730282986e-05
Position 3149: 2.1833513571839887e-05
Position 5714: 1.7206777040200044e-05
Position 3235: 1.4894767870827031e-05
Position 5788: 1.2767674750710026e-05
Position 8774: 1.094929281950962e-05
Position 338: 8.65285139322576e-06
Position 3654: 7.977818656837336e-06
Position 3208: 7.0127761987692764e-06
Position 202: 6.101808696679984e-06
Position 11927: 5.963162504338852e-06
Position 4786: 4.586025836770854e-06
Position 6217: 4.115948444758458e-06
Position 8990: 3.4342011557024996e-06
Position 190: 3.4257209126287726e-06
Position 6588: 3.4195392826124243e-06
Position 8566: 2.8348335945078264e-06
Position 5369: 1.570401362561455e-06
Position 8750: 1.5387665955494104e-06
Position 518: 1.4720686246814322e-06
Position 578: 1.2976136407596657e-06
Position 12456: 1.2528760785635352e-06
Position 238: 1.1484530425704701e-06
Position 4565: 1.131314883456225e-06
Position 698: 7.286987279090591e-07
Position 575: 6.899133375502989e-07
Position 8794: 6.813997196315455e-07
Position 638: 5.352654216945631e-07
Position 318: 4.186219912042147e-07
Position 285: 4.0598852534931135e-07
Position 392: 3.448746061447592e-07
Position 348: 2.7590416650228006e-07
Position 649: 1.9284196950178078e-07
Position 910: 1.8485088880666464e-07
Position 770: 1.4335528321363947e-07
Position 646: 1.4315402017190915e-07
Position 713: 8.847022480144638e-08
Position 175: 8.490421966589231e-08
Position 927: 7.350900143275864e-08
Position 729: 7.018301018987015e-08
Position 665: 6.969153164434156e-08
Position 810: 6.949272585874164e-08
Position 704: 6.530658779525512e-08
Position 806: 6.169182454153898e-08
Position 209: 4.376147598485554e-08
Position 940: 3.676179456532764e-08
Position 692: 3.471387629485138e-08
Position 389: 2.6937310371806553e-08
Position 831: 2.0970748438455298e-08
Position 584: 1.994138815976855e-08
Position 949: 1.940435318777724e-08
Position 1024: 1.743420465540817e-08
Position 1027: 1.7166411923174517e-08
Position 4406: 8.54369937255918e-09
Position 327: 8.509375915329325e-09
Position 244: 7.677790596268877e-09
Position 838: 7.13478977448215e-09
Position 4431: 6.897479938019997e-09
Position 912: 4.751706814034723e-09
Position 1040: 4.205446779026998e-09
Position 854: 3.926142449739587e-09
Position 671: 2.4553455409075335e-09
Position 394: 2.1430652467755555e-09
Position 897: 2.059415746811047e-09
Position 424: 9.071796116941377e-10
Position 426: 7.31452141587302e-10
