Gene = ABHD10
Position 4054: 6.411054681362489e-05
Position 2830: 6.163324438082574e-05
Position 2671: 6.018615514049101e-05
Position 2598: 5.510552173503068e-05
Position 1887: 5.465181118896594e-05
Position 1575: 5.131340220478696e-05
Position 1716: 5.112829815898134e-05
Position 323: 4.9098004859977685e-05
Position 1489: 3.40656818535154e-05
Position 855: 2.4586088854397935e-05
Position 1246: 2.230893195942903e-05
Position 916: 2.2269076617269258e-05
Position 1615: 1.999384812759771e-05
Position 8510: 1.9195013559916385e-05
Position 8505: 1.576434924377334e-05
Position 4151: 1.4254392853607875e-05
Position 33: 1.2870054678068268e-05
Position 103: 1.2110240435481867e-05
Position 1180: 1.1017498031612258e-05
Position 4112: 1.0061743043873698e-05
Position 8598: 8.960723077120024e-06
Position 1464: 7.2439409643981e-06
Position 1305: 5.212551350521487e-06
Position 405: 4.564261341620838e-06
Position 964: 3.9764087924943745e-06
Position 7945: 1.329298295558557e-06
Position 1728: 5.227676552138269e-07
Position 70: 5.973773184715761e-08
Position 173: 1.7612102630438902e-08
Position 227: 4.506277798613138e-09
Position 51: 3.171431525821871e-09
Position 123: 1.3109172136919057e-10
Position 239: 2.2062787910383132e-11
Position 233: 1.6855544022448903e-11
Position 93: 1.14781766225963e-11
Position 112: 4.843275337572415e-12
Position 199: 7.572511730203985e-15
Position 248: 1.8255608327687005e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 7878: 0.9878331531330885
Position 7228: 0.951366830748152
Position 3487: 0.6718832013778657
Position 2748: 0.5141292928194902
Position 12341: 0.4363463905716853
Position 11603: 0.39731940049387793
Position 3074: 0.3718470626572686
Position 13427: 0.31814108771107735
Position 5325: 0.2382429415010602
Position 7421: 0.22569164120388113
Position 5728: 0.2213126342033565
Position 1691: 0.21151768727746176
Position 5340: 0.1627929515581113
Position 5221: 0.12211892639592717
Position 6914: 0.08170497233444765
Position 3499: 0.05924025638240556
Position 4592: 0.05623170784628695
Position 11567: 0.05400378118829396
Position 8637: 0.05251331069596399
Position 11664: 0.04998270237230193
Position 5309: 0.049488995825120015
Position 10180: 0.04448958465614943
Position 5655: 0.041928521620741135
Position 10082: 0.03712408552191232
Position 3502: 0.03379995985283791
Position 8776: 0.032097592866447054
Position 3528: 0.025199676134003344
Position 9250: 0.02506098789008833
Position 13043: 0.02395196054142785
Position 11958: 0.023641369413528478
Position 2790: 0.020431755867588025
Position 9226: 0.01828712656893434
Position 12542: 0.01742118266730578
Position 3514: 0.015640585461685796
Position 9335: 0.013435603802074566
Position 13678: 0.013000741635761495
Position 10236: 0.011959615845803526
Position 8573: 0.01182741862120643
Position 3557: 0.010649964468473709
Position 5724: 0.009988232677828446
Position 3554: 0.009943760455411545
Position 13003: 0.009490076889736703
Position 3114: 0.009414883292471784
Position 7848: 0.007814053605155543
Position 2022: 0.007739010426219738
Position 8413: 0.0075801125151977
Position 10025: 0.007423038404275767
Position 2127: 0.007255067743416283
Position 3531: 0.0072375307860608655
Position 4350: 0.0064068909927180616
Position 1780: 0.006245859559941517
Position 11766: 0.005141971666945495
Position 8591: 0.005133711479958138
Position 8459: 0.00506040908412103
Position 14144: 0.005038004713838687
Position 2703: 0.004137908036842
Position 7895: 0.00410984957296301
Position 1409: 0.004073118465252478
Position 2813: 0.003980015591061041
Position 9581: 0.003792044132004619
Position 2755: 0.0036764021637767713
Position 5620: 0.0034439971592623193
Position 1972: 0.0031052540517481886
Position 3533: 0.0030246915461934884
Position 4986: 0.0029187140755930693
Position 1569: 0.0022894642413746396
Position 8209: 0.0021902305557601285
Position 4628: 0.002046355188255867
Position 11815: 0.0019073125635447542
Position 8894: 0.0016446582839207806
Position 13892: 0.0015225244148261983
Position 9599: 0.0014997321248550659
Position 561: 0.001484850290277158
Position 797: 0.0014463185795959381
Position 2723: 0.0014304746433695709
Position 3088: 0.0012928879488259947
Position 8226: 0.0012821509689355315
Position 10426: 0.001275892026152444
Position 9976: 0.001224779485613991
Position 8699: 0.0011840509428657907
Position 9013: 0.0011727201513084468
Position 747: 0.001122657958188105
Position 1727: 0.0011006752914208085
Position 11022: 0.0010719775835285317
Position 2816: 0.001029136216523256
Position 8679: 0.0009155231653400813
Position 8501: 0.0007914994244710486
Position 9739: 0.0007697028554521456
Position 7583: 0.0007605202038003152
Position 2916: 0.0007522879760352322
Position 2154: 0.0007273841085559265
Position 7586: 0.0006846085196041067
Position 8152: 0.0006770033195163877
Position 8089: 0.0006755251795909005
Position 735: 0.0006102941380631183
Position 298: 0.0006034454919131771
Position 8299: 0.0006031627759964551
Position 2149: 0.0005873207624150574
Position 10381: 0.0005442857421206715
Position 11088: 0.0005102748139548371
Position 12490: 0.0005047973629717954
Position 3144: 0.0004866582900738492
Position 2640: 0.0004700022524504962
Position 9784: 0.00046271692176342053
Position 654: 0.00041997842864236037
Position 11634: 0.0003492565973927705
Position 3101: 0.0002870311038203143
Position 2464: 0.0002546692300011861
Position 1942: 0.00024426093419673846
Position 8439: 0.00022641672764252212
Position 1716: 0.00022333719995627064
Position 1695: 0.00022188823546755095
Position 2515: 0.00019794842973123802
Position 7427: 0.00019469902968128448
Position 10512: 0.00018418406479270153
Position 1386: 0.00018193249451332888
Position 1937: 0.00018189375488612524
Position 1805: 0.00018077275982637545
Position 3007: 0.00017045056613037592
Position 897: 0.00016841552202013314
Position 2762: 0.00014930923613847886
Position 2248: 0.0001345262172183846
Position 1860: 0.00012030155786826895
Position 1108: 0.0001133686427829101
Position 1633: 0.00010361870715104104
Position 8806: 9.38933878540699e-05
Position 7966: 8.797520532782086e-05
Position 2422: 8.748950007178525e-05
Position 4336: 8.708416746880653e-05
Position 602: 8.41101764454906e-05
Position 1856: 7.950825940603315e-05
Position 1618: 7.451160803515581e-05
Position 1609: 7.263155963089275e-05
Position 1383: 7.14879911123936e-05
Position 1009: 7.127219915554121e-05
Position 3947: 6.931514381536082e-05
Position 4052: 6.698766420735601e-05
Position 627: 6.653164474167433e-05
Position 597: 6.109210064658151e-05
Position 8962: 5.838142436653141e-05
Position 1571: 3.933111701861209e-05
Position 684: 3.883928358015571e-05
Position 845: 3.619274136298693e-05
Position 8474: 3.4365220884273194e-05
Position 2354: 3.240531155580503e-05
Position 1069: 3.074917455592751e-05
Position 3912: 3.0227393187733657e-05
Position 2088: 2.6212579330165145e-05
Position 1908: 2.616179650384377e-05
Position 4395: 2.581962681094973e-05
Position 1976: 2.5326306388985215e-05
Position 304: 1.93556706552951e-05
Position 1042: 1.846146633753925e-05
Position 2709: 1.7380629142929776e-05
Position 5028: 1.7019463358730526e-05
Position 1312: 1.6563885672006008e-05
Position 244: 1.5896579435714103e-05
Position 1324: 1.5579553188978276e-05
Position 8982: 1.3572334576820538e-05
Position 506: 1.1436152004391018e-05
Position 1332: 1.1373787387087793e-05
Position 1157: 1.1174286077284935e-05
Position 516: 1.0982409205889503e-05
Position 1259: 1.0847220463497316e-05
Position 2370: 1.0093782291156753e-05
Position 3274: 9.87250569730008e-06
Position 4252: 9.456048791923122e-06
Position 804: 7.872643510190137e-06
Position 1575: 7.71134557170423e-06
Position 1415: 7.659907928437521e-06
Position 556: 7.039129452866128e-06
Position 539: 6.756168757665443e-06
Position 121: 5.9534641511438956e-06
Position 496: 5.615516128562413e-06
Position 876: 5.556596002381515e-06
Position 146: 4.33535280146242e-06
Position 1196: 3.087149994760152e-06
Position 1297: 2.930323362197431e-06
Position 1458: 2.1280354610287254e-06
Position 711: 1.5054005540451525e-06
Position 315: 1.4311036884441334e-06
Position 8389: 1.343621252645467e-06
Position 987: 9.39271466537778e-07
Position 1203: 8.739331758068821e-07
Position 1418: 7.604572080319056e-07
Position 448: 6.274005294676826e-07
Position 615: 5.004458423584924e-07
Position 1013: 4.2147803647199424e-07
Position 692: 3.983231175308208e-07
Position 90: 3.6730928876409146e-07
Position 847: 3.20346210515738e-07
Position 660: 2.2212930111031249e-07
Position 1615: 2.1836701521240176e-07
Position 2662: 5.623487865352884e-09
Position 2588: 5.570103834453637e-09
