Gene = GSTK1
Position 1858: 3.0738819915334476e-07
Position 1628: 2.5918015932466007e-07
Position 1860: 5.3315009752135304e-08
Position 1910: 1.6165215024877614e-09
Position 229: 3.89404077378677e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1548: 0.9946696104175657
Position 4647: 0.8985698784023696
Position 642: 0.887763696386513
Position 1817: 0.8292075012737201
Position 5344: 0.7509861262388134
Position 4173: 0.634953351766089
Position 1767: 0.12664845624612342
Position 1104: 0.11449409373268131
Position 5548: 0.1057278419582796
Position 3882: 0.0375446891146063
Position 1723: 0.0359069857386089
Position 4201: 0.0300861411669392
Position 4000: 0.02934467539572484
Position 1993: 0.02592879639609414
Position 1137: 0.022828720822387998
Position 5143: 0.020069046354117992
Position 3654: 0.012942452359517949
Position 4455: 0.01222352026093363
Position 3904: 0.010729261011150036
Position 3243: 0.01069395307815049
Position 3556: 0.009034246573711713
Position 5239: 0.008864487839418862
Position 1205: 0.00833035153072022
Position 2208: 0.008243149972212373
Position 1081: 0.008211745769473519
Position 5498: 0.00806328096116697
Position 3263: 0.007928682055443177
Position 5213: 0.007473437716115466
Position 3928: 0.007385167408345294
Position 3803: 0.0073473343024669825
Position 3428: 0.007145174743702988
Position 3564: 0.006939918492124511
Position 5299: 0.0062604030984634886
Position 807: 0.006146904207068504
Position 356: 0.00544591167332624
Position 1358: 0.005216093077382313
Position 5467: 0.0047440378546431735
Position 887: 0.004160407471596642
Position 1954: 0.0036700203496766123
Position 3401: 0.003459894390721781
Position 4141: 0.0032890885645978055
Position 5374: 0.0032547575060430526
Position 5093: 0.0030405816997266834
Position 4812: 0.0027407241010639306
Position 398: 0.002609909057307788
Position 5073: 0.0025412110224990255
Position 1065: 0.0024275783745910185
Position 4564: 0.0022445318507308613
Position 4180: 0.0022166083331527486
Position 2608: 0.002172984220294325
Position 3573: 0.0020658762767014082
Position 564: 0.002052691736152883
Position 1552: 0.001733401033005011
Position 3520: 0.0016034398789824004
Position 1502: 0.0015201384090362243
Position 3239: 0.0014148947703395947
Position 3087: 0.0011274027725194104
Position 4408: 0.0009820765445388662
Position 5003: 0.0008498997875678367
Position 5618: 0.0007945784148282468
Position 2632: 0.0007722944712052539
Position 2046: 0.0007431603210153185
Position 5347: 0.0006813850027833756
Position 4530: 0.0005949708031629565
Position 1233: 0.0005765512015364567
Position 3916: 0.0005546923392253756
Position 3470: 0.0005085056786909366
Position 5176: 0.0004676994149843687
Position 5259: 0.00046427091746526763
Position 5432: 0.00044181491485156403
Position 1163: 0.00043273256099250377
Position 428: 0.0004110580908667451
Position 4039: 0.00039351824677556074
Position 5608: 0.0003722907639222022
Position 2102: 0.0003422645799463088
Position 3658: 0.0003196364400267558
Position 3692: 0.000300748354151112
Position 315: 0.00029484540626134413
Position 5664: 0.0002935864745580332
Position 1824: 0.00027419317004258716
Position 5218: 0.00026626080955775486
Position 972: 0.0002512463123722412
Position 1510: 0.00024698722041772216
Position 854: 0.0002457252640948104
Position 2282: 0.000233172303004483
Position 5435: 0.00022987138229897452
Position 1711: 0.0002227107881736832
Position 3001: 0.00019206837449826496
Position 1184: 0.00018154955757110092
Position 4207: 0.0001807038734461745
Position 2772: 0.00017440347001933796
Position 5556: 0.00016505654158773157
Position 4318: 0.00016052930904615525
Position 3047: 0.0001593409207619337
Position 5574: 0.00015797753799497307
Position 1477: 0.00015265696495448143
Position 2798: 0.00014934958963521214
Position 3299: 0.0001483257120233414
Position 4967: 0.00012794751572298537
Position 2158: 0.00012351862257741159
Position 936: 0.00011476021994874404
Position 5500: 0.00011109220040046551
Position 1303: 0.00010844858622065679
Position 3480: 0.00010591928766340816
Position 3403: 0.00010338135655960925
Position 4902: 0.00010105766302217276
Position 1474: 9.996722504329266e-05
Position 5244: 9.851886498564418e-05
Position 660: 9.662449654873347e-05
Position 5522: 7.69358766432655e-05
Position 927: 7.620079856250437e-05
Position 2109: 7.541855817990829e-05
Position 3454: 7.009037495078884e-05
Position 1278: 6.754144352567136e-05
Position 1042: 6.649042655774324e-05
Position 1257: 6.081281700781903e-05
Position 336: 5.9485926692370454e-05
Position 811: 5.787126662696173e-05
Position 1841: 5.315644813175237e-05
Position 2865: 4.9994548449397655e-05
Position 1281: 4.833120554869263e-05
Position 2248: 4.560700799854037e-05
Position 252: 4.29423411356758e-05
Position 464: 4.283341801031147e-05
Position 2168: 3.702584543131174e-05
Position 867: 3.6281666920331616e-05
Position 533: 3.4239285661101634e-05
Position 1112: 3.3196423561385833e-05
Position 2272: 3.1660007112461836e-05
Position 376: 3.0107306136562984e-05
Position 1507: 2.8612879818910387e-05
Position 442: 2.6046667666564225e-05
Position 1119: 2.504055706600754e-05
Position 1599: 2.188478003661714e-05
Position 930: 1.9787519387401982e-05
Position 4396: 1.9314301647498163e-05
Position 2453: 1.4463680417915831e-05
Position 410: 1.1248762278750194e-05
Position 3720: 7.431518470843056e-06
Position 221: 6.335323329278586e-06
Position 317: 5.366437036145973e-06
Position 288: 5.356013010776082e-06
Position 2035: 4.463286494312092e-06
Position 2310: 4.225008369374899e-06
Position 1648: 3.235738971521306e-06
Position 260: 2.2019414846661763e-06
Position 684: 1.8039105339152292e-06
Position 706: 1.3774210773474284e-06
Position 3052: 1.2917231166596824e-06
Position 1977: 1.1760303353797876e-06
Position 2327: 1.0935865745216272e-06
Position 1973: 8.034166216959539e-07
Position 2023: 7.902604860515795e-07
Position 2237: 7.69742234864369e-07
Position 2150: 7.565773185159114e-07
Position 2210: 7.262050983473696e-07
Position 2851: 4.986541773080915e-07
Position 2235: 4.559884098995482e-07
Position 2060: 4.5529802854819575e-07
Position 402: 4.5482982106750836e-07
Position 904: 4.4830728100763775e-07
Position 492: 3.760214042104109e-07
Position 223: 3.0422326246272746e-07
Position 3026: 2.5154149824568865e-07
Position 759: 2.25604121382049e-07
Position 768: 2.1843692175923435e-07
Position 2012: 2.0461587031555116e-07
Position 378: 1.7162664822328156e-07
Position 815: 1.6272843640229408e-07
Position 1889: 1.5228051124110177e-07
Position 782: 1.4557618057111464e-07
Position 898: 1.3400478037508412e-07
Position 472: 1.0260889573355525e-07
Position 1923: 8.125746795282586e-08
Position 1926: 7.350174173360983e-08
Position 4383: 5.833247697238497e-08
Position 268: 5.757915239101657e-08
Position 484: 4.682695899678986e-08
Position 2054: 3.426452467153211e-08
Position 2256: 3.3642941037398255e-08
Position 2119: 3.022892390269558e-08
Position 265: 2.754815433968004e-08
Position 467: 2.7264888033371868e-08
Position 2216: 2.4111564851316728e-08
Position 495: 2.3465794480357778e-08
Position 274: 2.218808419994689e-08
Position 1843: 2.207471765101388e-08
Position 2085: 2.115993345072187e-08
Position 208: 1.8851634635075586e-08
Position 97: 6.744238229501681e-09
Position 1858: 5.210512491524505e-09
Position 1933: 4.541993024234483e-09
Position 695: 1.4965726173214033e-09
Position 1835: 1.2097500860805677e-09
