Gene = MAEL
Position 4079: 2.498757917461732e-07
Position 866: 1.5576389786259259e-07
Position 1525: 4.253593942309075e-08
Position 1569: 4.142312294629097e-08
Position 1409: 2.59244457405764e-08
Position 1231: 2.115022791027178e-08
Position 971: 1.569855895454922e-08
Position 595: 3.170094808004676e-09
Position 924: 1.060113242851661e-09
Position 286: 8.041003124528089e-11
Position 1088: 2.488483097598785e-12
Position 337: 1.269577225061175e-15
Position 506: 3.0898923302012015e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 15070: 0.9997906238107801
Position 28717: 0.994971911561641
Position 15966: 0.9612899139660389
Position 3445: 0.8884798569965333
Position 3616: 0.8290092095121724
Position 32558: 0.6126126641255404
Position 16179: 0.5400448829906509
Position 23259: 0.4509190465607448
Position 574: 0.4227259557793118
Position 31836: 0.37662160126675903
Position 16098: 0.3485795600453285
Position 4853: 0.334029467843589
Position 2268: 0.2636510873981818
Position 1141: 0.24530300975875835
Position 31975: 0.22387519804267916
Position 627: 0.18458587101183682
Position 4918: 0.13786184247795075
Position 16146: 0.10761495478209107
Position 2613: 0.09069287938804248
Position 291: 0.06482718965451736
Position 3576: 0.04306650544206795
Position 31436: 0.041762610382618685
Position 3647: 0.034752614521919835
Position 554: 0.03427258541229673
Position 4902: 0.032413429848814436
Position 31024: 0.03190684397025766
Position 31217: 0.03149206559132249
Position 31469: 0.02473399120865329
Position 29345: 0.024108947278020144
Position 4446: 0.022854772256768113
Position 4112: 0.020450017171635512
Position 483: 0.019479869428797817
Position 30546: 0.015444914853086246
Position 30729: 0.014684386793830922
Position 4149: 0.013184326258703442
Position 2659: 0.011572107376127325
Position 2679: 0.01090790784757826
Position 4195: 0.010606287774541631
Position 3921: 0.008529684864202964
Position 4236: 0.008393109533598554
Position 2086: 0.004098805954647925
Position 1655: 0.003894412392747143
Position 576: 0.0037062513753137404
Position 2177: 0.003657861218756824
Position 4750: 0.0032283045382991257
Position 4243: 0.002831536162729296
Position 530: 0.0026488074359534825
Position 2545: 0.0025560633625226316
Position 712: 0.002105341408505227
Position 2892: 0.0020198254939765184
Position 4028: 0.0019218904666395097
Position 28919: 0.0019135975888977827
Position 4076: 0.0018429607647752237
Position 2135: 0.0016708074710950283
Position 643: 0.001586934701056036
Position 258: 0.0015275856457070578
Position 2189: 0.0014360920644875834
Position 24561: 0.0012458517102679168
Position 2624: 0.001206825610834453
Position 4286: 0.001080252090203719
Position 2710: 0.001013210043422173
Position 485: 0.0007837663266711598
Position 3237: 0.0007371324820180967
Position 3291: 0.000636384745204996
Position 1297: 0.0006278683181556728
Position 489: 0.0005708255966737714
Position 21359: 0.0005065453811849364
Position 4578: 0.00047435803058857147
Position 870: 0.0004496118758589472
Position 3224: 0.0004478498443527214
Position 25106: 0.0004362457708710153
Position 661: 0.0004240766480995689
Position 639: 0.0004050290067636252
Position 3980: 0.0003976177342146127
Position 3454: 0.0003773461634037426
Position 22083: 0.00036693264616877787
Position 2697: 0.0003260908306744551
Position 20800: 0.000310999732419934
Position 21948: 0.00029927280909252584
Position 19123: 0.000298830910655731
Position 1436: 0.00027917111851065966
Position 635: 0.00027627244945625264
Position 491: 0.00027401771547189206
Position 1254: 0.0002504816910215241
Position 17129: 0.00024615705238280875
Position 1485: 0.00020862854065342132
Position 224: 0.0002043892052876267
Position 297: 0.00019494408147283
Position 17551: 0.00018489348579407176
Position 3952: 0.00018106204851912818
Position 465: 0.00017793735510812658
Position 1789: 0.00017680008190981664
Position 1420: 0.00016643522615363842
Position 690: 0.00016485941848000973
Position 2223: 0.00016414417779478803
Position 2291: 0.00015696045762755522
Position 4220: 0.0001567620377117435
Position 294: 0.0001404878360129639
Position 18814: 0.00011367631146198042
Position 17334: 0.00010421590834529411
Position 20070: 8.22002146523129e-05
Position 18296: 8.054508799923719e-05
Position 19528: 7.58143856911031e-05
Position 13767: 7.533955283467759e-05
Position 219: 5.743853179311351e-05
Position 2359: 5.252256274682607e-05
Position 16508: 5.0514996498618354e-05
Position 17006: 4.380300784016298e-05
Position 18232: 4.30853443287088e-05
Position 16835: 3.9482544514935466e-05
Position 7689: 3.5853614755620986e-05
Position 16335: 3.35236670398265e-05
Position 13788: 3.27707172264111e-05
Position 648: 2.804132847563018e-05
Position 2335: 2.7935216243047116e-05
Position 763: 2.741679724019544e-05
Position 367: 2.6521604843045927e-05
Position 1483: 2.299390005519528e-05
Position 717: 2.1949932255271016e-05
Position 449: 2.182159340579347e-05
Position 3509: 2.0474298192409835e-05
Position 834: 1.9110543471088162e-05
Position 460: 1.8334907092971683e-05
Position 895: 1.8037509512684502e-05
Position 11600: 1.5990322527071186e-05
Position 176: 1.5750516217861815e-05
Position 495: 1.4930225965024503e-05
Position 2197: 1.4354021048266344e-05
Position 651: 1.278135651337485e-05
Position 5162: 1.149673693264816e-05
Position 5582: 1.0509339538093429e-05
Position 6915: 9.655954155288406e-06
Position 2523: 8.385719580332401e-06
Position 263: 8.161186895040089e-06
Position 908: 7.307130931344684e-06
Position 3936: 5.587762942491658e-06
Position 3809: 4.8811069112235565e-06
Position 446: 4.063516140365031e-06
Position 963: 3.2194287635470824e-06
Position 1479: 3.050814065937545e-06
Position 2319: 2.9270384316322617e-06
Position 9170: 2.903191740424497e-06
Position 319: 2.753612660135213e-06
Position 7355: 2.591058824308372e-06
Position 1822: 2.5555030515384403e-06
Position 9090: 2.083190528461009e-06
Position 4416: 2.0275224991750652e-06
Position 696: 2.0161275301994095e-06
Position 8465: 1.900253001833291e-06
Position 8439: 1.7601688188167967e-06
Position 441: 1.6903894176143132e-06
Position 1112: 1.4521678438435927e-06
Position 7738: 1.168775766278802e-06
Position 714: 1.0931670195133906e-06
Position 974: 1.0138361837768054e-06
Position 680: 1.0117955817061283e-06
Position 3696: 8.665505679123133e-07
Position 4381: 7.465967897117272e-07
Position 7263: 6.635419334375829e-07
Position 943: 5.722570920406295e-07
Position 228: 5.53666940004789e-07
Position 720: 4.666494384057035e-07
Position 4201: 4.38565984081989e-07
Position 8905: 2.9983236963238593e-07
Position 6155: 1.8638026973552768e-07
Position 807: 1.676446102670158e-07
Position 5442: 1.4745907165045763e-07
Position 5202: 1.4377396929925806e-07
Position 5131: 1.1923572298251086e-07
Position 673: 1.0394958139441765e-07
Position 155: 9.091090545442489e-08
Position 1521: 7.059574428862828e-08
Position 5605: 6.666478987939304e-08
Position 1013: 4.6357549248296415e-08
Position 3887: 4.395267504085175e-08
Position 4680: 3.5525755353557364e-08
Position 3693: 3.480687123424881e-08
Position 1859: 1.6667242806497978e-08
Position 1388: 1.4245006379099675e-08
Position 1182: 1.0874179262783905e-08
Position 1117: 3.5897699965713245e-09
Position 4953: 2.544129517009298e-09
Position 457: 2.2557495227383423e-09
Position 1444: 2.151459829265325e-09
Position 1404: 1.999827244444806e-09
Position 1314: 1.8075394275803502e-09
Position 380: 1.2916594738835495e-09
Position 193: 5.932681079279878e-10
Position 184: 5.060876380902091e-10
Position 1256: 4.6854326076814e-10
Position 422: 3.3902342302423763e-10
Position 1264: 3.1462136261407934e-10
Position 413: 2.2783999598202232e-10
Position 428: 1.3522640206931333e-10
Position 1227: 1.0085511923579217e-10
Position 778: 2.6519017676358354e-12
Position 773: 1.7489346169921606e-12
Position 434: 1.2750840673878363e-12
Position 408: 6.550845213124272e-13
Position 134: 1.0215590090310737e-13
Position 136: 6.909396590326857e-14
Position 387: 3.4682550604581324e-14
