Gene = TOPORS
Position 422: 1.6744173653939694e-10
Position 509: 1.3684930420179093e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 8226: 0.7690377968076657
Position 1083: 0.5323317322611973
Position 1584: 0.4468977948008895
Position 6386: 0.15867520655531658
Position 6423: 0.09852466703384159
Position 1228: 0.07053671634626264
Position 5522: 0.0633014488210265
Position 1063: 0.058137901429036645
Position 4841: 0.04159847436750263
Position 1659: 0.037541727208029584
Position 1664: 0.03209434424449399
Position 6805: 0.0249458494038753
Position 1116: 0.024445251718963407
Position 3673: 0.02330141610229713
Position 5380: 0.019854653991725833
Position 7728: 0.019458595840221637
Position 3056: 0.017827258839322725
Position 3249: 0.015328846752022264
Position 1626: 0.015292575818931996
Position 4978: 0.013300842105535119
Position 2634: 0.011879974460348837
Position 5354: 0.01114171406906503
Position 9127: 0.010132637178288618
Position 9359: 0.009716320362085371
Position 2328: 0.009665468791327876
Position 8415: 0.009551343998508398
Position 4822: 0.009431956667449443
Position 5924: 0.009052417860165515
Position 8196: 0.008925630758321784
Position 3411: 0.008568185752778257
Position 4868: 0.007968936628794273
Position 4382: 0.007638369908390919
Position 1259: 0.006807116763730668
Position 1552: 0.0066471632845515
Position 1107: 0.0052143208701062975
Position 4790: 0.005145576851234751
Position 1715: 0.004920420996777382
Position 6623: 0.004663053830879407
Position 2354: 0.004633397586266712
Position 3414: 0.004027145438001004
Position 422: 0.0033681193523057073
Position 6688: 0.0029056897271489673
Position 1312: 0.00283155825143703
Position 4865: 0.002807737426376917
Position 1623: 0.0027539981481396916
Position 7954: 0.0027491625724675017
Position 3273: 0.002673290515152461
Position 4437: 0.002594101715957621
Position 8377: 0.00250045510105454
Position 10486: 0.002496704819386816
Position 2289: 0.0022174319311607394
Position 8804: 0.0021552400712932674
Position 5979: 0.0020474490635946667
Position 1036: 0.0020045628935203876
Position 9686: 0.001843365479955319
Position 1633: 0.0016572900085536134
Position 6395: 0.0014917024259386304
Position 253: 0.0014594810585010945
Position 218: 0.0014303900726916946
Position 4054: 0.001414697891308095
Position 522: 0.0012864537306677833
Position 2654: 0.001284589114577064
Position 8491: 0.0010236673352794878
Position 961: 0.0010146172336574306
Position 7222: 0.000981704722797476
Position 593: 0.0009772395236611084
Position 1593: 0.0009709198062632125
Position 2580: 0.0009527470204376202
Position 4897: 0.0007988770251393386
Position 3565: 0.0007886985781522485
Position 1185: 0.0007352144901365938
Position 1174: 0.0007217003436507452
Position 3881: 0.0006678835491449466
Position 1291: 0.0006391949516780905
Position 3694: 0.0006271612342093704
Position 3347: 0.0005756534266547593
Position 3097: 0.0005362459444320249
Position 7493: 0.0005336048499322353
Position 197: 0.0004835922278936089
Position 388: 0.0004828842636503481
Position 725: 0.0004501713172788592
Position 326: 0.00042913013804906687
Position 5204: 0.0003099628777348894
Position 6108: 0.0003042688709610456
Position 207: 0.0002161768760471467
Position 722: 0.00019759890608146756
Position 444: 0.00019204226343515516
Position 2911: 0.00018061778841406537
Position 3731: 0.000165862556012109
Position 3921: 0.00016060454430069995
Position 934: 0.00015709592672578275
Position 5160: 0.0001497939403047929
Position 3628: 0.0001491863226743728
Position 3597: 0.00014163928444939014
Position 3987: 0.00014069767316197122
Position 3910: 0.00013109362725904984
Position 693: 0.00011631034822178747
Position 762: 9.49044363873822e-05
Position 1343: 8.918729972679999e-05
Position 2109: 7.507857368072039e-05
Position 183: 7.252815071908902e-05
Position 2199: 6.942620221428557e-05
Position 1250: 6.747615853433685e-05
Position 1270: 6.081069995646538e-05
Position 1261: 6.0470600191974254e-05
Position 703: 5.9418043385822935e-05
Position 981: 5.805494726273881e-05
Position 473: 5.711462826426504e-05
Position 1237: 5.365203678982492e-05
Position 1043: 5.004156162936756e-05
Position 1090: 4.9687288236712574e-05
Position 2090: 4.158172069821084e-05
Position 1402: 3.453224271793597e-05
Position 1453: 2.789857310063593e-05
Position 204: 2.703909773046415e-05
Position 973: 2.5390051210304212e-05
Position 3489: 1.794464726818835e-05
Position 124: 1.4011168666426727e-05
Position 172: 1.2445418778434866e-05
Position 941: 1.1233217772830968e-05
Position 2525: 8.643655688784054e-06
Position 2204: 7.267373813457969e-06
Position 2695: 4.946622961443024e-06
Position 281: 4.5445294823138895e-06
Position 1753: 3.80730272529473e-06
Position 1316: 3.230900641662879e-06
Position 682: 2.4131578177254077e-06
Position 1757: 2.347541336903426e-06
Position 1569: 2.3243702411462695e-06
Position 229: 1.4913228448622117e-06
Position 391: 1.3790413828252566e-06
Position 529: 1.1961230700274762e-06
Position 395: 5.601750961110675e-07
Position 899: 9.851285595848474e-08
Position 993: 8.582995624178449e-08
Position 1040: 8.4017501992343e-08
Position 986: 4.50818227298026e-08
Position 912: 2.2545900030295973e-08
Position 862: 1.8899093899300216e-08
Position 328: 1.6869026865457e-08
Position 127: 1.4551687712314797e-08
Position 1330: 2.133382982820049e-09
Position 785: 9.295123199434633e-10
Position 450: 2.3560162610564067e-10
Position 330: 1.832390671432349e-10
Position 137: 1.5747910525013924e-10
