Gene = BOLA1
Position 3024: 0.00036095714965703836
Position 7068: 0.0003529842342169803
Position 2270: 0.00033533853264312873
Position 2550: 0.00031713797385330724
Position 418: 0.0003074126621545404
Position 1992: 0.000301506833831665
Position 5042: 0.0002666780954510729
Position 1006: 0.0002570097225458717
Position 3548: 0.0002345594602688823
Position 4077: 0.00021904914875852858
Position 980: 0.00021703207102772483
Position 3833: 0.00020615431185550516
Position 1666: 0.00018863235908232038
Position 611: 0.00018111382933702207
Position 1245: 0.00013623216306794117
Position 1669: 0.00013100837015601823
Position 4351: 0.00012654943726312913
Position 3583: 0.0001255506521264873
Position 2917: 0.00011342812486599267
Position 1417: 0.00010496105487856819
Position 3923: 0.00010186873240523701
Position 2352: 8.752696120235812e-05
Position 3920: 8.259218400118656e-05
Position 2952: 6.871480304956949e-05
Position 1213: 6.384402312923421e-05
Position 2888: 5.920804772180846e-05
Position 2891: 5.52837285850038e-05
Position 2808: 5.3611719873157624e-05
Position 175: 3.5421031513694817e-05
Position 343: 2.9761483612222044e-05
Position 830: 2.3714344164368e-05
Position 341: 2.3191810008576305e-05
Position 218: 2.0576651620232918e-05
Position 440: 1.8270160889655514e-05
Position 1134: 1.557780160687901e-05
Position 183: 9.205722635209649e-06
Position 1279: 8.7635309765773e-06
Position 1138: 2.6629594318117016e-06
Position 928: 2.539030518808627e-06
Position 2132: 2.0627562567064853e-06
Position 2042: 2.0425135821978473e-06
Position 874: 1.9478876221896365e-06
Position 1270: 8.852898210551278e-07
Position 288: 8.561438556429697e-07
Position 150: 7.934507602661287e-07
Position 571: 6.142674984952717e-07
Position 427: 4.824223612165509e-07
Position 1340: 2.750661823950808e-07
Position 180: 1.6372423553929825e-07
Position 430: 9.195342114179089e-08
Position 463: 7.395513610163333e-08
Position 1219: 3.095792292157393e-08
Position 187: 2.6364720479107946e-08
Position 306: 1.3035507590230622e-08
Position 468: 9.970485612997633e-09
Position 1746: 5.250557827131002e-09
Position 710: 4.583337615759465e-09
Position 106: 3.932621643565417e-09
Position 497: 2.099297642766149e-09
Position 512: 1.3372322637057e-09
Position 155: 1.1400108199423604e-09
Position 299: 7.959118810279601e-10
Position 675: 5.0715644778839e-10
Position 108: 3.2871865695218335e-10
Position 131: 2.8551134180385267e-10
Position 238: 2.6767156385847086e-10
Position 126: 2.4655477878674807e-10
Position 269: 6.680345972128732e-11
Position 448: 6.147670778052294e-11
Position 301: 4.493558847117168e-11
Position 303: 4.220713654108837e-11
Position 446: 2.8388013044232428e-11
Position 258: 1.0776287668690986e-11
Position 256: 5.295590902830492e-12
Position 465: 4.858008209755119e-12
Position 480: 3.3713465313834184e-12
Position 118: 6.37592382931531e-13
Position 79: 4.1861121244827354e-16
