Gene = TADA3
Position 944: 5.909478785100288e-06
Position 5736: 4.281501161512294e-06
Position 3836: 3.7309126867078894e-06
Position 5835: 3.159881313174672e-06
Position 5948: 2.7451255970474277e-06
Position 467: 1.8267017801532477e-06
Position 5851: 1.394410445678805e-06
Position 1079: 4.7611120177759515e-07
Position 5704: 3.938368530237262e-07
Position 544: 2.940246496096848e-07
Position 456: 2.2127364416729597e-07
Position 386: 6.958880192607357e-08
Position 5863: 3.415922394483625e-08
Position 5931: 9.941605306246467e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 5637: 0.994774210599177
Position 3132: 0.9942237545064391
Position 5406: 0.9777234334434679
Position 12197: 0.9125686782043602
Position 616: 0.7882675657764039
Position 12465: 0.7023663095491313
Position 7321: 0.6388045808287912
Position 2783: 0.5112019816277195
Position 5207: 0.49646010998869805
Position 8533: 0.4322660488314685
Position 1365: 0.425236163162461
Position 8619: 0.29809525032463685
Position 1253: 0.2765284935690368
Position 10374: 0.22759337446995503
Position 5235: 0.1885705613945446
Position 4863: 0.1491729071408907
Position 2761: 0.14881332903187927
Position 2931: 0.13075743515870566
Position 8804: 0.10283679345422499
Position 1310: 0.08728148615535249
Position 7910: 0.08119656956273318
Position 7050: 0.07160541542920192
Position 561: 0.06199271961365342
Position 12710: 0.05534051334886455
Position 8790: 0.05518945393077023
Position 5182: 0.045774236299688735
Position 989: 0.04527146624915278
Position 12808: 0.03937381767097161
Position 4793: 0.03158367584173947
Position 4669: 0.030352935628083458
Position 7131: 0.03031117476833849
Position 10984: 0.03001827323152005
Position 4922: 0.02967153517061895
Position 1261: 0.025900991219621104
Position 2801: 0.024160881817556084
Position 10344: 0.022055836140239676
Position 7885: 0.02042369585175562
Position 1343: 0.02026659733719941
Position 7345: 0.020259005699697116
Position 1453: 0.01783966838242359
Position 5095: 0.014967782987537755
Position 6927: 0.014401855449105322
Position 517: 0.012201339591709217
Position 2514: 0.011954774051786217
Position 10133: 0.011305658132941923
Position 2210: 0.01109645998864333
Position 6161: 0.011076928870250429
Position 1215: 0.01093253845999925
Position 2957: 0.009967482676401605
Position 7244: 0.009887547756754912
Position 5448: 0.009042940400252773
Position 6931: 0.008928441617340823
Position 8409: 0.00882702552645806
Position 8663: 0.008515911814534576
Position 6271: 0.008034404602260618
Position 7417: 0.00790625866019635
Position 1093: 0.007833957711620754
Position 6060: 0.007727280436324343
Position 4911: 0.0064802924750251055
Position 473: 0.006323897837830452
Position 11777: 0.006274678050168135
Position 9543: 0.006016953619543584
Position 5451: 0.005878911857909648
Position 6856: 0.005821224088786608
Position 4934: 0.005483117656331955
Position 12736: 0.005369297462650956
Position 1148: 0.005242865195490427
Position 2256: 0.005176208482666231
Position 8495: 0.00469314812758591
Position 445: 0.0045886846691313215
Position 6894: 0.004301649756998439
Position 10325: 0.004027567295390811
Position 2420: 0.0035874892446394525
Position 1325: 0.003301496891071582
Position 1124: 0.0031433230462351402
Position 10504: 0.003140451913687435
Position 8478: 0.0031047325233556776
Position 5382: 0.002939631149199895
Position 8372: 0.0027780211285084546
Position 5660: 0.0027337474294399423
Position 1421: 0.0027334258274454744
Position 1924: 0.002705275704977456
Position 6764: 0.0025621700755054564
Position 7022: 0.002360678075303738
Position 5657: 0.002301751546465467
Position 12503: 0.0021845401793965215
Position 5926: 0.0021607098678886622
Position 9697: 0.002041516286929781
Position 9959: 0.0019898323047986585
Position 5834: 0.0019238797484849503
Position 6417: 0.0018829863707139722
Position 7203: 0.0018240053665060738
Position 4596: 0.001802416147377522
Position 5028: 0.0017271958180761458
Position 6964: 0.0016647399335428814
Position 12547: 0.0014773059208956305
Position 456: 0.0014770444531242838
Position 7001: 0.001438809886099551
Position 12870: 0.0013571728088618293
Position 7019: 0.0013450767146391273
Position 9725: 0.0013008403658057652
Position 9678: 0.0011615126050304224
Position 5424: 0.001152553541918081
Position 2054: 0.0011325572981317038
Position 1382: 0.001099266871620188
Position 340: 0.0009719891402744577
Position 2179: 0.0009662107636894433
Position 2213: 0.0009116783870505036
Position 2153: 0.0008983373171053514
Position 1019: 0.0008747634448109182
Position 2396: 0.0008487368259854017
Position 7376: 0.0008351201043029229
Position 5980: 0.0008240144235231934
Position 11156: 0.0007898005408764345
Position 1189: 0.0007750483699375479
Position 1743: 0.0007178465865747398
Position 7068: 0.0007117046949551274
Position 6448: 0.0006714538823992326
Position 5436: 0.0006711204745926489
Position 7155: 0.0006562995118657933
Position 1105: 0.0006096971079996682
Position 4643: 0.0005679190388546138
Position 1403: 0.0005541956716129223
Position 8046: 0.0004937244766713807
Position 5469: 0.00048057844893633055
Position 8972: 0.0004679108467649651
Position 1984: 0.0004455102571283964
Position 719: 0.00044200132260183026
Position 5850: 0.00043783364443908065
Position 12561: 0.00040057626388373613
Position 969: 0.00038899271477666023
Position 964: 0.00038591253432433643
Position 3146: 0.00037456354943294777
Position 6231: 0.00036330420464143244
Position 6217: 0.00034028576240579346
Position 3174: 0.0003004895651341796
Position 4764: 0.0002893185459063137
Position 6370: 0.00026122605909468323
Position 1152: 0.00024475353663592684
Position 6017: 0.00022937673105802043
Position 393: 0.00021782224748452317
Position 7460: 0.000211395982605089
Position 6953: 0.0001916544855999293
Position 6896: 0.00018962407961911759
Position 742: 0.00018839028927221223
Position 4882: 0.0001823367681623091
Position 9877: 0.00017526553450246174
Position 9135: 0.0001646770982071365
Position 1850: 0.00016207669230877244
Position 4705: 0.00015217835278748796
Position 6302: 0.0001472770473090334
Position 1967: 0.00014034156018195162
Position 1847: 0.00013885898076000758
Position 8461: 0.00013781346835067267
Position 5578: 0.00013232453433120817
Position 701: 0.00012479621834665314
Position 1176: 0.00012155636925862974
Position 5953: 0.00011576558388120874
Position 9138: 0.00011572356921906666
Position 991: 0.00011444175630328748
Position 1943: 0.00010681177121236927
Position 7960: 0.00010631596039306735
Position 2011: 0.00010355195537766477
Position 6136: 9.135294177038004e-05
Position 2130: 9.065465798339424e-05
Position 6131: 8.794638691246828e-05
Position 1999: 8.615242681697836e-05
Position 7257: 8.202055688133444e-05
Position 1285: 7.375700502406017e-05
Position 6421: 7.276476243469053e-05
Position 1194: 6.896421823646835e-05
Position 567: 5.3596703437473574e-05
Position 382: 5.205211617975576e-05
Position 5886: 4.955835810297424e-05
Position 997: 4.509285787212673e-05
Position 7431: 3.621754033944541e-05
Position 5717: 3.5752585008579827e-05
Position 6091: 3.4209322614024976e-05
Position 7382: 3.061453071673368e-05
Position 1197: 3.0158145380222646e-05
Position 6486: 2.80121540671465e-05
Position 2225: 2.5944575250935893e-05
Position 586: 2.518785235582143e-05
Position 8340: 2.4427562982186472e-05
Position 411: 1.6266030486041947e-05
Position 1798: 1.4743867677452881e-05
Position 3113: 1.3706181714854327e-05
Position 527: 1.3075077219804086e-05
Position 658: 1.0311603747747899e-05
Position 6064: 9.660581552524379e-06
Position 1061: 9.365056124495828e-06
Position 1049: 8.93966012425382e-06
Position 6237: 6.6750963236150486e-06
Position 343: 3.9816251762854806e-06
Position 166: 3.946042309601938e-06
Position 6020: 3.4495999838817783e-06
Position 275: 3.3180527551932335e-06
Position 8049: 3.0908364242791504e-06
Position 6203: 2.856970086253068e-06
Position 3599: 2.6341523360500516e-06
Position 1079: 2.572220327041046e-06
Position 5931: 1.9622956199792024e-06
Position 1110: 1.9067603064219136e-06
Position 5938: 1.8285453047430996e-06
Position 401: 1.2664541380526782e-06
Position 350: 1.218326054332897e-06
Position 3645: 1.0967603506578375e-06
Position 1161: 1.082593060309497e-06
Position 271: 9.503695421889815e-07
Position 5729: 8.746480325395726e-07
Position 5672: 6.930749548033146e-07
Position 5967: 6.61481477091799e-07
Position 257: 5.970620323373634e-07
Position 395: 4.255442654444315e-07
Position 5681: 4.012666974864217e-07
Position 640: 3.465514639752382e-07
Position 771: 2.5502272028588234e-07
Position 749: 2.549029663313289e-07
Position 5987: 1.685687691438614e-07
Position 672: 1.5509574663377552e-07
Position 363: 1.0274309630417232e-07
Position 216: 1.0201474353481376e-07
Position 213: 8.661730711301512e-08
Position 834: 6.918536834295119e-08
Position 5863: 6.806296513701279e-08
Position 5688: 3.874279060531125e-08
Position 76: 3.556847576445058e-08
Position 531: 2.8707148097382234e-08
Position 669: 2.8609362793625602e-08
Position 6308: 2.6818909326363364e-08
Position 180: 2.4966402173153548e-08
Position 5597: 2.2979210634781493e-08
Position 6352: 2.107783440969038e-08
Position 354: 1.5364302066091646e-08
Position 5892: 1.1866857887771995e-08
Position 357: 9.468717816737223e-09
Position 6333: 8.459314046931765e-09
Position 751: 8.182672411399862e-09
Position 361: 7.95461030754191e-09
Position 843: 3.831225096597061e-09
Position 98: 3.787794069796588e-09
Position 840: 2.7668771963897014e-09
Position 140: 1.5675473259899528e-09
Position 920: 1.2595230625780066e-09
Position 535: 6.225815084986218e-11
Position 83: 3.102980484214255e-11
Position 592: 4.38132450771185e-12
Position 630: 9.554234444825538e-13
Position 674: 5.974654188891488e-16
Position 754: 1.5071397704900128e-16
