Gene = MCL1
Position 2428: 2.60318230733295e-07
Position 578: 1.356338082175069e-08
Position 27: 1.1330532707151154e-09
Position 257: 1.8193498857804376e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2098: 0.9538790045865568
Position 1098: 0.9321215071262411
Position 3764: 0.5261799216665621
Position 558: 0.4428372022003943
Position 561: 0.3492349282292368
Position 3058: 0.14306340119259722
Position 2924: 0.05823436822336075
Position 3028: 0.05448442773636012
Position 3786: 0.03990923401488696
Position 3704: 0.03590821277015636
Position 4142: 0.03552294929561893
Position 2713: 0.031220129808183693
Position 4572: 0.024507928656441292
Position 3817: 0.021940810336120765
Position 3011: 0.018221940819950384
Position 2948: 0.017685878988698604
Position 4340: 0.016603739751722427
Position 626: 0.016590504103026937
Position 4548: 0.01378057006547259
Position 3579: 0.01304710222378348
Position 4118: 0.012719692273500956
Position 4281: 0.010767249936471112
Position 3396: 0.009641395554519962
Position 3683: 0.009034411443508196
Position 1057: 0.008921670723256081
Position 4169: 0.007599947327084827
Position 4832: 0.007408874451467849
Position 3178: 0.007348925561725925
Position 3417: 0.007250203223827883
Position 3064: 0.006901961315046916
Position 4513: 0.006848269474490738
Position 4471: 0.0065224019578029825
Position 1456: 0.0055892244216700845
Position 2601: 0.004471684265712068
Position 875: 0.0033678424990646024
Position 3826: 0.003158389944563093
Position 2805: 0.003100914251805862
Position 1174: 0.0029871580478917337
Position 1719: 0.0029439842283443727
Position 4905: 0.0028921397547446944
Position 2884: 0.0025314266774847964
Position 2535: 0.0023803820285914494
Position 523: 0.0023721128086891642
Position 563: 0.0023269043473776716
Position 1586: 0.002314585633575143
Position 2404: 0.0022833210146145245
Position 1564: 0.0022642578059568377
Position 3883: 0.0019884448469468627
Position 590: 0.0017982553516340237
Position 2969: 0.0017025121088869298
Position 2307: 0.0016328701127662775
Position 3260: 0.0016125279479974335
Position 3138: 0.0014405841768718461
Position 679: 0.0013230091973039694
Position 4431: 0.001140736229191864
Position 273: 0.0011391988079034712
Position 2880: 0.0010146818714051795
Position 3102: 0.0010033751570986723
Position 661: 0.00095410521505044
Position 1284: 0.0009242299798989971
Position 314: 0.0007267729340234314
Position 3655: 0.0007220480643888578
Position 1281: 0.0007146876837854118
Position 676: 0.0006520882692373764
Position 641: 0.0006382663654358028
Position 1247: 0.000622159062939595
Position 2928: 0.0006046488890758994
Position 572: 0.0005107306174928158
Position 936: 0.0004945205669968524
Position 4688: 0.00048233646316168824
Position 1995: 0.00044181801366273557
Position 3168: 0.00041126971649049375
Position 2171: 0.0004023177127839887
Position 2423: 0.00040214594450638247
Position 3409: 0.0003639490669064406
Position 1036: 0.00033582885256985725
Position 1684: 0.00029794818259295603
Position 3928: 0.0002627096475111935
Position 4920: 0.0002439126221377403
Position 599: 0.00024086279340038914
Position 879: 0.00023302920356644047
Position 3558: 0.00020820667993974148
Position 1409: 0.00018823439816639717
Position 1429: 0.00017137532426545062
Position 1861: 0.00012846860972643817
Position 429: 0.00012592894754208863
Position 386: 0.00012532087097174164
Position 817: 0.0001247007102423664
Position 1131: 0.00011957671119428368
Position 623: 0.00011151261276385174
Position 2126: 0.00010808670959054757
Position 844: 0.00010437088751762403
Position 566: 7.907637386104561e-05
Position 2037: 7.877044815166346e-05
Position 1063: 7.240076149103051e-05
Position 1198: 6.842641915769563e-05
Position 2952: 6.161792998011393e-05
Position 650: 5.519907607056543e-05
Position 179: 5.404836428871698e-05
Position 949: 4.8677318609693805e-05
Position 722: 4.837983700832629e-05
Position 569: 3.604934288058371e-05
Position 343: 3.5640617549546125e-05
Position 494: 3.296904125438363e-05
Position 1264: 3.1389506460543826e-05
Position 1008: 3.096536818895303e-05
Position 2272: 2.6853747948403735e-05
Position 1011: 2.5695080376374705e-05
Position 1730: 2.5057001987453754e-05
Position 1309: 2.1778670734244923e-05
Position 1066: 2.1494180822409998e-05
Position 2040: 1.5469703737516175e-05
Position 1681: 1.5391801149868348e-05
Position 2406: 1.487639593712928e-05
Position 182: 1.3569786148028652e-05
Position 1660: 1.2935281385850326e-05
Position 896: 1.2310007877465687e-05
Position 1498: 1.1169685888715694e-05
Position 2464: 1.1104647614752819e-05
Position 156: 1.0705027912159251e-05
Position 1501: 1.0059765289327751e-05
Position 389: 9.591956577163314e-06
Position 2320: 9.095114268318615e-06
Position 683: 8.269419584136027e-06
Position 840: 7.703362500894932e-06
Position 283: 6.184070336453736e-06
Position 176: 5.435469327839932e-06
Position 204: 4.116076541991801e-06
Position 238: 3.7235910057570976e-06
Position 978: 3.4509434971536e-06
Position 692: 2.7500452665638487e-06
Position 133: 2.7480763158219673e-06
Position 2366: 2.3634063964080666e-06
Position 467: 2.2331786937692132e-06
Position 734: 2.0558519862483875e-06
Position 431: 1.956757542568968e-06
Position 76: 1.8217488231862721e-06
Position 434: 1.2745584017753486e-06
Position 2328: 1.2577458717549178e-06
Position 2420: 1.2169386599377202e-06
Position 958: 1.088892603403177e-06
Position 578: 8.423047356587297e-07
Position 200: 8.295942279745116e-07
Position 396: 7.25020159846596e-07
Position 250: 4.1889922486873416e-07
Position 2484: 4.0937244902388046e-07
Position 2332: 3.097091364400643e-07
Position 1155: 8.37762242108461e-08
Position 198: 4.1257167580209635e-08
Position 2056: 1.5741161653092803e-08
Position 215: 1.1668242175818386e-08
Position 2128: 3.9510130668511896e-09
Position 1411: 2.5773818409730498e-09
Position 1469: 2.2832045760380417e-09
Position 455: 1.110956239158911e-09
Position 210: 6.474828124591966e-10
Position 747: 1.610127990310197e-10
Position 772: 1.0330618077698492e-10
Position 449: 2.6188992726713364e-12
