Gene = LCN10
Position 3340: 2.7309371722577645e-05
Position 1535: 1.4893844529157181e-05
Position 1810: 1.1938203905244618e-05
Position 629: 9.702027595824073e-06
Position 239: 8.803620660110527e-06
Position 191: 7.981882710868833e-06
Position 342: 5.380407125207513e-06
Position 104: 4.1402424272537936e-06
Position 588: 1.4524388840437206e-07
Position 528: 6.32086406300206e-08
Position 457: 4.550719843906829e-08
Position 182: 2.3502897584876487e-08
Position 618: 2.2534916113622494e-08
Position 408: 1.2689500277475754e-08
Position 133: 7.507883583063845e-09
Position 148: 2.505454452138746e-11
Position 276: 1.2635799769601773e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2910: 0.8745472401442667
Position 1597: 0.7360693142536479
Position 2015: 0.6485409542483015
Position 3405: 0.5091337517997226
Position 3187: 0.3442010606370869
Position 763: 0.16878305704979224
Position 938: 0.14500793063408907
Position 983: 0.1023701315399488
Position 945: 0.09320221375786172
Position 2253: 0.04945508730367828
Position 868: 0.04843894872997094
Position 2914: 0.032852546954675134
Position 3262: 0.03046902608028282
Position 3112: 0.029066226586101685
Position 2058: 0.024015634751421353
Position 1000: 0.022724490980064845
Position 3202: 0.022434265767348402
Position 1573: 0.017838029016765667
Position 2936: 0.01469403237680782
Position 1221: 0.013683049428841566
Position 2258: 0.01211349360852065
Position 3126: 0.010462096637787783
Position 2526: 0.010382071047771807
Position 1989: 0.009619467482111602
Position 1385: 0.008750031037802067
Position 774: 0.008657875413670428
Position 708: 0.007790722500691547
Position 2308: 0.007537480183563555
Position 906: 0.007518788460954369
Position 3166: 0.007343015694965577
Position 1179: 0.007136745106136448
Position 893: 0.0055293812154845945
Position 741: 0.004771473577445815
Position 3371: 0.004720781286819151
Position 2984: 0.004684799127896437
Position 1075: 0.004365094462860363
Position 3368: 0.004248899986524614
Position 3480: 0.0037337792540078946
Position 1120: 0.003478381368493965
Position 1034: 0.003272305335159931
Position 1775: 0.0032710777708148484
Position 2681: 0.0032064034390413064
Position 2131: 0.003186648212252883
Position 562: 0.0031704835376755226
Position 3238: 0.002987527988281626
Position 609: 0.0028233866168893636
Position 1944: 0.0023709612705405283
Position 2298: 0.002229864801599937
Position 496: 0.001961590164252688
Position 3006: 0.0015502142270202143
Position 1831: 0.0012453013292592007
Position 3221: 0.0012133287811813365
Position 1619: 0.0011965073700349468
Position 3301: 0.0011662530608288926
Position 2804: 0.0010476092554244864
Position 2609: 0.000997651711398271
Position 3086: 0.0008497287682431442
Position 1420: 0.0005306658786103627
Position 1545: 0.00047700255745736534
Position 1223: 0.00047112330259646714
Position 1007: 0.00044732908862775525
Position 1969: 0.00042877200995747366
Position 2746: 0.00040250850685116465
Position 781: 0.000400689598241994
Position 1009: 0.00038495615028292206
Position 3206: 0.0002579069933373911
Position 3321: 0.00022874262735673374
Position 1188: 0.0002223195481879258
Position 570: 0.00021922986708790645
Position 839: 0.00019726372511254535
Position 1307: 0.00018323552214247622
Position 3091: 0.00014427515453014744
Position 3208: 0.0001424036423050518
Position 318: 0.00013898902948451502
Position 3441: 0.00013845197064001917
Position 582: 0.00013806720133687745
Position 439: 0.00012197410802828125
Position 2699: 0.00011990768750803922
Position 579: 0.00011647582609858789
Position 1149: 0.00010834067530128745
Position 3089: 0.00010787667086943544
Position 537: 0.00010650462301021673
Position 1604: 0.00010618895415714896
Position 479: 0.00010072453927276211
Position 1152: 9.189980394839296e-05
Position 643: 8.43131418424696e-05
Position 2506: 8.43116506269881e-05
Position 1791: 8.042004925351829e-05
Position 250: 6.805513017939073e-05
Position 1331: 6.030112961960931e-05
Position 3435: 5.8746513848675554e-05
Position 387: 5.6049405957535774e-05
Position 1123: 5.418908394149978e-05
Position 1503: 5.022683152889446e-05
Position 3437: 4.612429085378807e-05
Position 396: 3.641016354304967e-05
Position 1126: 3.3143461990433754e-05
Position 1237: 3.191584295497014e-05
Position 1100: 2.666527443504218e-05
Position 1284: 2.477427989533034e-05
Position 1772: 2.3349520453001662e-05
Position 713: 1.9082184899007937e-05
Position 586: 1.7584924112518295e-05
Position 1613: 1.6928050843592297e-05
Position 680: 1.1091714735413486e-05
Position 1274: 9.518350628692355e-06
Position 406: 9.082834481240922e-06
Position 613: 8.859253213760768e-06
Position 1227: 8.614596309548229e-06
Position 421: 8.319437828899666e-06
Position 646: 7.567643230480677e-06
Position 1951: 7.400110927972793e-06
Position 2021: 7.197379369161667e-06
Position 258: 6.540284798725525e-06
Position 264: 6.192906394443065e-06
Position 525: 4.797616972868165e-06
Position 521: 3.94195656322175e-06
Position 629: 3.6482475147777065e-06
Position 224: 3.5332864740163414e-06
Position 636: 3.4586178729551163e-06
Position 227: 3.3051758180901174e-06
Position 261: 2.0814594212256716e-06
Position 436: 1.6496625307284395e-06
Position 348: 1.626329291143421e-06
Position 239: 1.5201775508475881e-06
Position 218: 1.1903895400424321e-06
Position 455: 1.0841036870232774e-06
Position 447: 9.69223077897026e-07
Position 462: 9.55336251890287e-07
Position 502: 7.222591277592848e-07
Position 199: 6.248575553626654e-07
Position 618: 3.666883473197517e-07
Position 588: 3.4533683329278334e-07
Position 330: 3.052846036708896e-07
Position 475: 1.8957405259919251e-07
Position 325: 1.52046550690476e-07
Position 659: 1.497194999231683e-07
Position 423: 1.495979573113403e-07
Position 1500: 5.3669480675906805e-08
Position 662: 1.219944087994902e-09
Position 276: 1.219362441599275e-09
