Gene = SUSD5
Position 166: 1.481145164085298e-05
Position 960: 1.275605535988791e-05
Position 1185: 1.1808728186575426e-05
Position 1707: 1.0862403116208209e-05
Position 332: 9.086191451184735e-06
Position 87: 8.89410694440957e-06
Position 572: 8.157381385072756e-06
Position 864: 7.989547241618725e-06
Position 1091: 6.425313321077421e-06
Position 11442: 6.169607086304538e-06
Position 983: 5.065655575002328e-06
Position 1038: 2.4409566720107213e-06
Position 1221: 2.2775355459244275e-06
Position 7: 1.8352143045587978e-06
Position 666: 9.476998466790325e-07
Position 1258: 6.583741277072858e-07
Position 349: 2.730646033268916e-07
Position 560: 2.139781307076843e-07
Position 779: 2.0893433981905963e-07
Position 237: 1.377792626077999e-07
Position 449: 2.7638387917350443e-08
Position 567: 2.416477588223079e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 11288: 0.9734374200597956
Position 5109: 0.908046283636964
Position 12432: 0.5932372768757477
Position 20414: 0.47034063713929636
Position 24448: 0.3824934404574206
Position 16694: 0.3446709184021819
Position 25069: 0.26410686888294893
Position 15970: 0.263696925873855
Position 11814: 0.20775513110069552
Position 9824: 0.16096342248469112
Position 628: 0.11733807568272106
Position 16554: 0.11435501472926587
Position 24693: 0.11076982830396485
Position 12402: 0.10593869942094705
Position 21909: 0.09561983198509319
Position 1305: 0.0809268086394351
Position 4330: 0.0703862218642821
Position 16770: 0.06746677964138695
Position 16040: 0.06541871757384148
Position 7518: 0.06306017686496862
Position 14088: 0.0589439976560195
Position 22656: 0.05175158681608784
Position 22028: 0.04704044964151688
Position 20386: 0.03938606779735244
Position 24027: 0.03517285819714155
Position 5183: 0.03292033550203771
Position 5812: 0.032802769517182036
Position 5211: 0.025933073466014502
Position 16018: 0.024923956748867104
Position 10094: 0.022654849277166888
Position 25813: 0.019437302331964532
Position 885: 0.014557424530423543
Position 2133: 0.013978358385715766
Position 4475: 0.011092069088139664
Position 6199: 0.010626817531822699
Position 6340: 0.009381563767376023
Position 16625: 0.009372179598293442
Position 7838: 0.008846473853416227
Position 10043: 0.007885785305541968
Position 13528: 0.00761371933104701
Position 4544: 0.007443342339457696
Position 1279: 0.007334967280994373
Position 16574: 0.00729003330398362
Position 17622: 0.006780911555234249
Position 4374: 0.006778353423320267
Position 1206: 0.0064641611976887095
Position 5135: 0.006451696293739424
Position 11482: 0.005679368589959039
Position 5006: 0.005450148148166283
Position 16413: 0.00526931209234907
Position 458: 0.005128652893352338
Position 11525: 0.004970958068843195
Position 756: 0.00489711038530002
Position 11251: 0.0046220531520788635
Position 20014: 0.004381172233834173
Position 7177: 0.004324009607114056
Position 2431: 0.004308841493270978
Position 2724: 0.004068757981317944
Position 8743: 0.004056051767508556
Position 6362: 0.00382458643393077
Position 12468: 0.0038033955265334026
Position 5838: 0.003674988436212887
Position 2408: 0.003672277074590185
Position 11267: 0.003632543911669444
Position 16055: 0.003596887488262087
Position 702: 0.0035718127808753056
Position 15693: 0.003523588623156092
Position 1331: 0.0031377213287013357
Position 6001: 0.002952610896626446
Position 12509: 0.0029100172745422236
Position 12407: 0.002779974510924436
Position 6431: 0.0026000825178661806
Position 4968: 0.002582283570347961
Position 20748: 0.002375221301405462
Position 2792: 0.0020840592723715655
Position 6877: 0.0019919307882539693
Position 13996: 0.001788158808950995
Position 11786: 0.0017801032795513702
Position 2055: 0.001692429331564432
Position 1245: 0.0016846728759163895
Position 11992: 0.001653184286448484
Position 6278: 0.0015532402281562508
Position 2987: 0.0015179601433844892
Position 12027: 0.0015129237216271385
Position 11769: 0.0014941714014121668
Position 11169: 0.0014418648261670447
Position 17209: 0.0014334670678122444
Position 6851: 0.0013433566729889167
Position 11127: 0.0013339546838599763
Position 10137: 0.0013338595946392844
Position 12610: 0.0013310149145551768
Position 915: 0.0013106109413580616
Position 2688: 0.00130123883605853
Position 13653: 0.0012839568206072835
Position 6457: 0.0012638537744003018
Position 11142: 0.0011420907754114704
Position 16433: 0.0011044770487924813
Position 11511: 0.0010916951340147528
Position 11485: 0.0010554014050025485
Position 2089: 0.0010254621549462355
Position 5972: 0.0010074539857989435
Position 679: 0.0009953190998507864
Position 12643: 0.0009648439271533506
Position 2557: 0.0009253098309564838
Position 8879: 0.0009063510570187104
Position 2610: 0.0008840532859114641
Position 635: 0.0007306059482392226
Position 11173: 0.0007281575079656495
Position 15796: 0.0006955477263705798
Position 4587: 0.0006912244666788419
Position 16217: 0.0006885095786269983
Position 11696: 0.0006830528805198658
Position 2498: 0.0006293507799140939
Position 969: 0.0006187034061961298
Position 12868: 0.0006073075491503857
Position 6839: 0.0005373663287114512
Position 11746: 0.0005335667593051551
Position 5444: 0.000528769526839453
Position 11529: 0.000516899004183599
Position 12471: 0.0005089824422306229
Position 5605: 0.0005079309337867242
Position 1288: 0.0004916871769055851
Position 5659: 0.00045492790172389845
Position 3037: 0.00044270213106479303
Position 5608: 0.0004164975829875715
Position 16924: 0.0004159714848280052
Position 933: 0.0003951999248161819
Position 2284: 0.0003829847826776853
Position 801: 0.00037940474395844917
Position 18687: 0.00037526053483920416
Position 5518: 0.00037418225505673846
Position 2587: 0.00037245290256178557
Position 12843: 0.00033802709972230563
Position 13462: 0.00031400587630663133
Position 17746: 0.0002684377317792315
Position 12532: 0.00026312920338029006
Position 1841: 0.00025108942820556743
Position 373: 0.00021597832067902391
Position 581: 0.00020579887232273104
Position 16969: 0.0001833763520408584
Position 13398: 0.00017308212414772855
Position 13554: 0.00017183854635045333
Position 437: 0.00015890893326432677
Position 13355: 3.85448178840807e-05
Position 13008: 3.486363877653988e-05
Position 13156: 3.236007202235524e-05
Position 1063: 3.12438090599355e-05
Position 5818: 2.80813600241956e-05
Position 5912: 2.5540073519447223e-05
Position 6051: 2.1665965861372314e-05
Position 8484: 2.0307985775575935e-05
Position 8539: 1.3286461030911868e-05
Position 5468: 6.682345523355288e-06
Position 1607: 4.043821485047607e-06
Position 293: 3.926113810659385e-06
Position 1602: 3.5369640108370234e-06
Position 4834: 3.4001961000510667e-06
Position 641: 3.3724753842034327e-06
Position 592: 2.5743000145545337e-06
Position 845: 2.2645963174282217e-06
Position 1636: 1.4004398561615223e-06
Position 5864: 1.3512885367229801e-06
Position 1217: 1.3170361831109064e-06
Position 1034: 1.3094017606348696e-06
Position 2062: 1.2077048534129256e-06
Position 1025: 1.0862915676179833e-06
Position 585: 9.934270715135065e-07
Position 1909: 9.363762388317622e-07
Position 2109: 8.929582941555788e-07
Position 377: 8.722357901770126e-07
Position 770: 7.159304665792431e-07
Position 1477: 6.971868800106562e-07
Position 429: 6.918037024916817e-07
Position 2233: 6.716678430673026e-07
Position 861: 6.36471521041479e-07
Position 993: 6.222886803449072e-07
Position 1804: 5.956453145502082e-07
Position 244: 5.870108855960582e-07
Position 779: 5.133114214973815e-07
Position 836: 4.600572593543154e-07
Position 1666: 4.4716736353551404e-07
Position 660: 3.731452444408304e-07
Position 763: 2.487580888818481e-07
Position 96: 2.486669067212161e-07
Position 318: 2.3398298107328404e-07
Position 647: 2.280609308091682e-07
Position 349: 2.114695382030824e-07
Position 391: 2.076553290544187e-07
Position 1086: 1.8723301914915923e-07
Position 2349: 1.759212144183359e-07
Position 379: 1.369747318208329e-07
Position 4853: 5.165583511338028e-08
Position 649: 5.0998444073517775e-08
Position 978: 3.6828753590675e-08
Position 1045: 1.6196674286766007e-08
Position 221: 1.429165922329774e-08
Position 1057: 9.063127639693196e-09
Position 308: 5.156573232396307e-09
Position 192: 2.3808903894603415e-09
Position 325: 2.079366278415607e-09
Position 313: 8.478671122969471e-10
Position 140: 2.0910111200678578e-10
Position 810: 1.9133329320088012e-10
Position 814: 1.8065770926523563e-10
Position 132: 1.6911564753641534e-10
Position 327: 1.8963677772112305e-11
Position 320: 1.8752847747401642e-11
Position 197: 1.6272484031816276e-11
Position 172: 8.041508093525089e-12
Position 208: 7.620009808298676e-12
Position 115: 1.4531663380227194e-12
Position 98: 1.0153660918170117e-12
Position 332: 6.133773917044568e-13
Position 110: 3.7724014979395105e-13
Position 194: 3.6137740437437396e-13
Position 148: 1.925873686014389e-13
Position 155: 1.8084003383982766e-13
Position 161: 1.121843909038881e-13
Position 534: 1.7335375153977872e-14
Position 565: 1.0238229702619478e-14
