Gene = PMVK
Position 7835: 0.028645742162789936
Position 7154: 0.027927899075143817
Position 6953: 0.023927377870892167
Position 11460: 0.023606469586089772
Position 4543: 0.022182148461831322
Position 4825: 0.021442890272184593
Position 5686: 0.01620417327047565
Position 10958: 0.014906500051789796
Position 11044: 0.013666177546381601
Position 966: 0.013002569399005123
Position 12134: 0.011831881157072852
Position 1935: 0.011703333181502348
Position 11346: 0.010378838777054745
Position 257: 0.010287608812979267
Position 10215: 0.010073020785783645
Position 7817: 0.008570482941410197
Position 4624: 0.00773376398584322
Position 12065: 0.007287679047667549
Position 4430: 0.006703454924817851
Position 5380: 0.006552596569100078
Position 7314: 0.006192416172246599
Position 10961: 0.005563336566976238
Position 4840: 0.005162902156237598
Position 4361: 0.005113637194176332
Position 3585: 0.0048525371477069965
Position 7577: 0.004630374272171933
Position 8862: 0.004590265702453923
Position 7933: 0.0045564415404617375
Position 12048: 0.004394744462679523
Position 8785: 0.004163724717483368
Position 10816: 0.003996349897691033
Position 8937: 0.0035089046707798537
Position 930: 0.0031382959224455593
Position 12111: 0.003021647766294389
Position 1257: 0.0026289380869376853
Position 4804: 0.002333778961378451
Position 2726: 0.0019874392233063245
Position 1032: 0.001939960570232775
Position 11211: 0.0019329037579529538
Position 349: 0.0019278044248364308
Position 1248: 0.001557203706588336
Position 10761: 0.0015047432916956195
Position 683: 0.0014645402487204334
Position 1626: 0.0013568896085166273
Position 221: 0.0012442996853039366
Position 5391: 0.0011924368980629995
Position 7852: 0.0009711092709061129
Position 2704: 0.0008139722660748315
Position 12052: 0.000805273232162747
Position 1523: 0.0007546783324853502
Position 10835: 0.0006879564716159213
Position 4750: 0.0006359497100117304
Position 7108: 0.000625472027068131
Position 12186: 0.0006233349022562158
Position 778: 0.0006119075506398549
Position 3560: 0.00058843313771217
Position 512: 0.0005693075518326669
Position 11690: 0.0005688184111605213
Position 3233: 0.000547345998103652
Position 10706: 0.0004925699890284231
Position 1260: 0.0004912836236945332
Position 3909: 0.00046687060068583374
Position 4083: 0.0004517803259823021
Position 11009: 0.0004497954076829338
Position 2383: 0.0004464431549168749
Position 2423: 0.00037438396590111316
Position 1959: 0.000361024692199589
Position 321: 0.000353235143974848
Position 4955: 0.0003421962736837907
Position 11746: 0.0003093308521552278
Position 3067: 0.0003021106649243546
Position 136: 0.0002984636694886952
Position 1538: 0.0002913124025292256
Position 11290: 0.0002885952425142806
Position 1555: 0.0002699013135301914
Position 665: 0.00026419465443105046
Position 174: 0.00024946159618382467
Position 11272: 0.0002465754138997501
Position 11951: 0.00024444510314062384
Position 1047: 0.00022654501726803372
Position 11047: 0.0002054853444429466
Position 950: 0.0001675103491066054
Position 1000: 0.00015604560110536256
Position 5460: 0.0001472248802934563
Position 1219: 0.00013836929363818438
Position 11615: 0.00013368922403784073
Position 4391: 0.0001170974513702613
Position 6831: 0.00011593127636381116
Position 12071: 0.00011191352249328171
Position 614: 8.557348399422137e-05
Position 565: 8.182136479792748e-05
Position 10901: 6.62292205794254e-05
Position 516: 6.320447263241537e-05
Position 4913: 5.8293570782719984e-05
Position 12204: 5.156719957852378e-05
Position 6878: 3.904823897859643e-05
Position 11095: 2.015891266289331e-05
Position 9549: 8.513826887034408e-06
Position 7794: 4.892699274788333e-06
