Gene = AGT
Position 10685: 0.0002888031929762377
Position 1620: 0.00027747781641071186
Position 869: 0.00023502142662843497
Position 4563: 0.00022731211843094286
Position 4866: 0.00021432530225679616
Position 8035: 0.00020366590986818954
Position 9867: 0.00018985394425479827
Position 8544: 0.0001799330914643
Position 463: 0.0001747164458306336
Position 1754: 0.00016805290959751831
Position 805: 0.0001674529031404388
Position 1778: 0.00012936077217889287
Position 5913: 6.816243932318664e-05
Position 6221: 5.940471856896922e-05
Position 6633: 5.6230197511572915e-05
Position 4802: 5.384242663105144e-05
Position 6619: 5.233579722695231e-05
Position 8578: 5.0544317682210707e-05
Position 4630: 4.7060349748248876e-05
Position 5014: 3.717407758980342e-05
Position 2494: 3.5355303261001546e-05
Position 472: 3.503181962813218e-05
Position 1154: 2.8905078729051156e-05
Position 5089: 2.747861118300483e-05
Position 181: 2.717511355643807e-05
Position 4565: 2.622391701690042e-05
Position 343: 2.5373330263598803e-05
Position 1111: 1.8900968789276786e-05
Position 3947: 1.4605098056658689e-05
Position 946: 8.612430640628205e-06
Position 4336: 5.889533727329893e-06
Position 454: 5.75551134300709e-06
Position 3909: 5.319476170169608e-06
Position 397: 4.5019645391267835e-06
Position 620: 4.473225367727831e-06
Position 208: 3.167096095080391e-06
Position 205: 2.9646221857407e-06
Position 493: 2.9030272235446284e-06
Position 178: 2.19489547499349e-06
Position 6683: 2.1200940269445264e-06
Position 289: 2.0194682532929885e-06
Position 280: 1.938148356635442e-06
Position 4392: 1.6462949746737455e-06
Position 4763: 1.5197961841806647e-06
Position 1796: 1.217028271096423e-06
Position 2114: 1.0488337233564082e-06
Position 607: 9.816162461357098e-07
Position 483: 9.116064690181222e-07
Position 2056: 6.653161405479397e-07
Position 10624: 6.268117732718282e-07
Position 232: 4.469773176536982e-07
Position 544: 4.1080684709263836e-07
Position 1357: 3.5046362393810433e-07
Position 434: 3.1461309978803197e-07
Position 817: 4.625626560165022e-08
Position 283: 1.550464263196775e-08
Position 550: 2.0584251846831462e-09
Position 300: 8.365968659316426e-10
Position 211: 2.9559202675550746e-10
Position 499: 1.894575019584782e-10
Position 426: 1.644767828246676e-10
Position 515: 1.535908463612308e-10
Position 564: 1.5346484852801501e-10
Position 480: 1.4805378071572772e-10
Position 400: 1.2992060598829294e-10
Position 269: 2.8422050703755466e-11
Position 297: 1.1922778087621772e-11
Position 216: 1.8927851565969097e-12
