Gene = GMNC
Position 980: 1.92300478794142e-06
Position 4426: 1.5013069674269632e-06
Position 867: 1.2574317732797292e-06
Position 1277: 1.2364846654382086e-06
Position 423: 1.1220168436024984e-06
Position 1349: 1.1101526965374732e-06
Position 4477: 9.021212207010591e-07
Position 475: 6.036005793122029e-07
Position 4360: 3.7491009557156384e-07
Position 4286: 2.5114276446877697e-07
Position 4522: 1.9881262660269059e-07
Position 2535: 1.371322549238117e-08
Position 2501: 1.3146928989915068e-08
Position 1237: 1.8551138634770116e-09
Position 907: 1.671211322592747e-09
Position 1043: 7.335219237381345e-10
Position 914: 3.685112144847904e-10
Position 1224: 3.5142111824135434e-10
Position 970: 3.2774372497264043e-10
Position 1109: 3.031129021463076e-10
Position 877: 2.43690987705147e-10
Position 389: 1.8113406453933964e-10
Position 428: 1.258920193752928e-10
Position 710: 4.8200351876830036e-11
Position 707: 1.8128795042104752e-11
