Gene = CMTM7
Position 6605: 0.027540419776061274
Position 9300: 0.02525057320075805
Position 6497: 0.02307809942374812
Position 9896: 0.02241520955953909
Position 8377: 0.02187930843937737
Position 883: 0.01925390102258763
Position 2735: 0.0163342920917789
Position 14620: 0.016131272603690943
Position 5683: 0.01607384968087721
Position 3900: 0.013804427179444138
Position 3943: 0.010824966813583844
Position 9945: 0.01074706044866933
Position 15570: 0.010330900611989508
Position 5680: 0.009304792608649682
Position 5552: 0.009065938676105723
Position 16833: 0.008972023081219138
Position 9925: 0.008455729166589874
Position 7618: 0.007608810469518883
Position 3544: 0.006638017801935925
Position 10916: 0.005859496321830409
Position 9539: 0.005655004930934455
Position 12514: 0.005602232288048602
Position 10451: 0.005272637077852359
Position 3378: 0.004535908273556927
Position 7746: 0.003752187106656333
Position 6957: 0.0036520943376094866
Position 925: 0.0035769861087516183
Position 10109: 0.0031634542306493096
Position 11280: 0.0026662825296802197
Position 5722: 0.0024650143864976917
Position 14257: 0.0023429865462820908
Position 6251: 0.002337087226009016
Position 632: 0.0020511140024196397
Position 3956: 0.0018499293119191873
Position 7726: 0.0017824054326309843
Position 3451: 0.0013974430072198158
Position 2692: 0.0013303438097392057
Position 5266: 0.0010032073099579821
Position 5303: 0.0009664170927041792
Position 11564: 0.000944678464364018
Position 3414: 0.0009191487463468098
Position 3760: 0.0008930489276721519
Position 9074: 0.0008556027891851129
Position 853: 0.0007911362306202912
Position 8747: 0.0007370774318279904
Position 5263: 0.0007160099031796404
Position 9047: 0.0007027933362903113
Position 9089: 0.0006858721947663657
Position 1341: 0.0006740566524693053
Position 7804: 0.0005279271163647467
Position 5815: 0.0005200762339882271
Position 3288: 0.0005094214515969811
Position 1150: 0.00047271789418497795
Position 761: 0.0004566134404478788
Position 1111: 0.0004458178374250846
Position 1071: 0.0003615847093347112
Position 3733: 0.0003606927196765547
Position 8077: 0.00033728415664063555
Position 2773: 0.0003111633650175524
Position 3561: 0.0002792274988303838
Position 8443: 0.00024910198733706096
Position 3069: 0.0002444154685076185
Position 1487: 0.0002442176734384879
Position 5485: 0.00023924563681869803
Position 1169: 0.00022797289369443373
Position 5001: 0.0002264259383319991
Position 3875: 0.000224507444019066
Position 3302: 0.00018781143433898434
Position 3917: 0.0001805278631905151
Position 2715: 0.00014386980127552887
Position 5073: 0.00014337603304258637
Position 2543: 0.00011505043718167806
Position 2796: 9.86254084146276e-05
Position 4169: 8.562133860026602e-05
Position 1546: 8.459938357507202e-05
Position 3597: 6.680867982285509e-05
Position 1501: 6.394042177188432e-05
Position 674: 6.20550807242002e-05
Position 4012: 5.498275237952116e-05
Position 2413: 5.26597255754601e-05
Position 3046: 5.238231811195641e-05
Position 5025: 5.133608362229978e-05
Position 1053: 4.321500378621489e-05
Position 4558: 4.089677827162299e-05
Position 2956: 3.952577454656698e-05
Position 895: 3.917399412129144e-05
Position 4102: 3.805593913963648e-05
Position 4325: 3.763943821853097e-05
Position 901: 3.5056726182951877e-05
Position 1174: 3.368483750522566e-05
Position 4060: 3.259566344042031e-05
Position 3019: 3.124710457549843e-05
Position 1080: 2.677633291767332e-05
Position 1691: 2.593347475137255e-05
Position 2220: 2.5846402575185464e-05
Position 1585: 2.5733627963122534e-05
Position 1313: 2.5414112470604225e-05
Position 1674: 2.3919549261741225e-05
Position 1115: 2.2423830571838193e-05
Position 2392: 2.2307181688076234e-05
Position 1749: 1.9343620475497056e-05
Position 2563: 1.8641991513165777e-05
Position 774: 1.706380609376128e-05
Position 1468: 1.4138921767959134e-05
Position 2228: 1.364084940765018e-05
Position 497: 1.3042856106064928e-05
Position 5415: 1.27907063065487e-05
Position 1454: 9.787322107394197e-06
Position 273: 4.018863521884195e-06
Position 1156: 3.6893701423148105e-06
Position 198: 3.5674753274265236e-06
Position 3209: 3.544465275802094e-06
Position 3206: 3.175216617187795e-06
Position 1095: 2.4460866242675565e-06
Position 4821: 1.955110872760427e-06
Position 276: 1.3884612157066183e-06
Position 492: 3.679998486841675e-07
Position 982: 3.19143542007429e-07
Position 588: 2.8948762198630976e-07
Position 511: 2.4388912991391357e-07
Position 248: 1.7581316735375784e-07
Position 593: 1.6978386566888854e-07
Position 952: 1.3393920954333713e-07
Position 1007: 1.3073753211240181e-07
Position 1107: 1.1121739297125725e-07
Position 574: 1.001377619618975e-07
Position 536: 7.831880317975085e-08
Position 898: 7.184306753490441e-08
Position 709: 7.057798051116295e-08
Position 861: 6.714152470239612e-08
Position 640: 6.466298491890268e-08
Position 546: 5.765975299728086e-08
Position 936: 5.612712623672919e-08
Position 562: 5.2017165028754384e-08
Position 600: 4.6846857307452115e-08
Position 1024: 2.4398071519400958e-08
Position 218: 2.226836483562764e-08
Position 906: 1.3558489155541962e-08
Position 798: 1.2035105537426062e-08
Position 784: 1.0162024372529856e-08
Position 989: 8.80315167222539e-09
Position 776: 8.172315882702337e-09
Position 908: 7.8848045443816e-09
Position 313: 6.100987232172853e-09
Position 282: 5.732325643613662e-09
Position 210: 5.518329718664389e-09
Position 2074: 2.917159899501669e-09
Position 383: 2.8894083373651182e-09
Position 501: 2.710995004743283e-09
Position 802: 2.429791492335261e-09
Position 1999: 2.3875310009864247e-09
Position 351: 2.261540255660987e-09
Position 318: 1.8803474121591294e-09
Position 1844: 1.859619493728288e-09
Position 1358: 1.299112204316725e-09
Position 1896: 6.09814418928098e-10
Position 1597: 2.780843472521401e-10
Position 2005: 2.132300862112621e-10
Position 1939: 1.7243470189850264e-10
Position 1601: 1.5834565927522138e-10
Position 2048: 1.473925776754279e-10
Position 1876: 1.327704664196215e-10
Position 649: 3.781986474652184e-11
Position 993: 3.491255238405131e-11
