Gene = IL17RC
Position 14687: 0.015885205837527682
Position 13617: 0.015229021532853732
Position 6719: 0.015005415155409417
Position 916: 0.014646772167465984
Position 2813: 0.012375100078916396
Position 6741: 0.01142366567727044
Position 5697: 0.009168833324356777
Position 8624: 0.008308216156719325
Position 766: 0.007864907726539007
Position 1688: 0.007304437345861535
Position 5529: 0.006925959080007044
Position 7040: 0.006591048783453818
Position 1866: 0.006179779987062839
Position 671: 0.005900743027075594
Position 6487: 0.005703550066883541
Position 3438: 0.0054536914285811195
Position 15920: 0.005378019543165845
Position 3053: 0.005171788097148991
Position 488: 0.004572196969833679
Position 11417: 0.004432756389931404
Position 9405: 0.00437177690103746
Position 14163: 0.004087164899374234
Position 6871: 0.003710080644014733
Position 3240: 0.002661827393490557
Position 435: 0.0019569738888135318
Position 12002: 0.0017988733133282911
Position 3125: 0.001561470619311675
Position 5676: 0.0014907984103350437
Position 1683: 0.0014664589573500477
Position 5535: 0.0013825581769913839
Position 13244: 0.0013586950277954142
Position 3078: 0.0013474111879061244
Position 5639: 0.0013173731119455639
Position 453: 0.0012862101105458033
Position 13639: 0.001149148887742084
Position 6813: 0.0010103220460053342
Position 2746: 0.0009544245739055456
Position 3143: 0.0009076498650814577
Position 4832: 0.0008850279832510583
Position 2841: 0.0008738715540075989
Position 908: 0.0008506692939972184
Position 3720: 0.0008351025642292725
Position 4299: 0.0008327508021241985
Position 25: 0.0008278012919082022
Position 3658: 0.0008154999784224564
Position 5895: 0.0008074164282847316
Position 574: 0.0005673355443256961
Position 936: 0.000550227293930233
Position 641: 0.0005451278359112485
Position 12636: 0.0004840518026513923
Position 1029: 0.0004825036234886303
Position 6241: 0.0004790747451779956
Position 4807: 0.0004634993414315585
Position 8520: 0.00044430296726243827
Position 540: 0.0003977446095257493
Position 1505: 0.0003683564434317781
Position 5655: 0.00034377833908296644
Position 3630: 0.000340320391196335
Position 7525: 0.0003360212584016851
Position 6957: 0.00030870564404688304
Position 546: 0.00025835345592941674
Position 508: 0.0002511441000470423
Position 1018: 0.00021607083667249806
Position 3521: 0.0002159610168403589
Position 444: 0.00020102287737111782
Position 11544: 0.0001867811480835259
Position 151: 0.00018184690662604287
Position 6116: 0.00017766926751677114
Position 6021: 0.00013062550293554756
Position 12845: 0.0001266137462735669
Position 3713: 0.000125643679580244
Position 740: 0.00010764812830285214
Position 362: 8.679995277187697e-05
Position 11313: 8.64260381477672e-05
Position 986: 7.768194826669232e-05
Position 1008: 4.221539962013602e-05
Position 953: 3.8913416477223393e-05
Position 269: 3.819138182168663e-05
Position 761: 3.531403902480087e-05
Position 11393: 3.473894625531048e-05
Position 7249: 2.9918871995365286e-05
Position 153: 2.828602537819999e-05
Position 1293: 2.650372004447825e-05
Position 11353: 2.6255697471848165e-05
Position 1000: 1.8661549083445568e-05
Position 1268: 1.7485243851863245e-05
Position 11485: 1.6700619887168983e-05
Position 36: 1.6245023229874185e-05
Position 3888: 1.6065047802317805e-05
Position 197: 1.2386099145441434e-05
Position 290: 1.19504574342324e-05
Position 11749: 1.1290823636478029e-05
Position 3402: 1.0233602239111652e-05
Position 232: 9.341167953015127e-06
Position 945: 7.985389485743522e-06
Position 951: 7.938793897370592e-06
Position 3433: 6.705004409364227e-06
Position 3606: 5.533483954110727e-06
Position 58: 4.836836513382933e-06
Position 1496: 3.961218162865809e-06
Position 3914: 1.9175937994145474e-06
Position 11377: 1.3173096494634505e-06
Position 1476: 1.2869970391351063e-06
Position 224: 1.2275996835400395e-06
Position 327: 9.995610287653097e-07
Position 1227: 9.168599410001401e-07
Position 4224: 8.575202724141657e-07
Position 4126: 7.570495616010924e-07
Position 266: 6.184543838285647e-07
Position 439: 3.6907690218266737e-07
Position 367: 2.863121431965841e-07
Position 4221: 2.702567832731903e-07
Position 3844: 2.596508343280051e-07
Position 4035: 2.490768166362249e-07
Position 430: 2.1582336968249796e-07
Position 16: 6.32587345003892e-08
Position 241: 7.01577869039805e-09
Position 401: 8.414921910305875e-10
Position 492: 6.990682954704844e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 11206: 0.9940925295649451
Position 3392: 0.9816005888106204
Position 3792: 0.9410931997185594
Position 1401: 0.917240335346164
Position 1236: 0.9022354310781472
Position 15509: 0.8816434076260186
Position 824: 0.874750780079544
Position 13796: 0.8410027681765344
Position 11067: 0.8172599340326013
Position 15854: 0.7512980574754375
Position 15721: 0.7347867667683852
Position 6782: 0.7185174095872309
Position 3583: 0.6593321803730445
Position 614: 0.6472558948024882
Position 7133: 0.5564477850827125
Position 5446: 0.5266024566020143
Position 11481: 0.46975540906709773
Position 12929: 0.3708697803200786
Position 14057: 0.3458631250855808
Position 12724: 0.34422996172872344
Position 5421: 0.3404671169147001
Position 12753: 0.33702986735256724
Position 13301: 0.3290455812067026
Position 2716: 0.19912618506760565
Position 3603: 0.1897386716857861
Position 420: 0.1891701897722826
Position 12750: 0.18004965240503965
Position 9550: 0.16725092125775484
Position 13079: 0.13331047237367152
Position 11737: 0.06734975873653705
Position 898: 0.05348267437735827
Position 16198: 0.053271986743517394
Position 15893: 0.05083730606240124
Position 13229: 0.04501597972038944
Position 3628: 0.04303039145120847
Position 13442: 0.04134195585936349
Position 12635: 0.038413145270631756
Position 1436: 0.03278114572468772
Position 1412: 0.031510630077685994
Position 7400: 0.029856840878360578
Position 11484: 0.026895437460887944
Position 6341: 0.026515164877546335
Position 6599: 0.025105083241567464
Position 2951: 0.020641820135055555
Position 14060: 0.02008920449902833
Position 13270: 0.019459036808624722
Position 2720: 0.01828958831270309
Position 12950: 0.01739716057968809
Position 1146: 0.01716888667581028
Position 6960: 0.014605578877519485
Position 7193: 0.013973775594573457
Position 670: 0.013062913497352979
Position 7471: 0.012342894394806037
Position 11715: 0.011711821089474585
Position 5398: 0.011409517953345374
Position 7748: 0.0110483349414554
Position 456: 0.01103364251057421
Position 828: 0.010791702709545244
Position 6809: 0.01005719692710071
Position 7724: 0.008951106805926042
Position 8442: 0.008752519123981757
Position 1621: 0.008613974257188161
Position 16173: 0.006992251084666494
Position 5296: 0.006789270818872002
Position 6204: 0.006317892504620914
Position 2872: 0.006243760368791777
Position 16333: 0.005984509779625759
Position 11668: 0.005526432053861959
Position 13017: 0.00534980020620842
Position 1132: 0.005213985095717375
Position 14593: 0.0051132276271527504
Position 14590: 0.00499559134236919
Position 6390: 0.00484664045345007
Position 11671: 0.004629829458870775
Position 902: 0.00450426786910779
Position 9332: 0.004371776901037461
Position 765: 0.004303186977983583
Position 13954: 0.003923686026987239
Position 14433: 0.003709676177773281
Position 11532: 0.0037052786195012834
Position 3826: 0.0035728388532275755
Position 6142: 0.003533167570490827
Position 660: 0.003399020947684282
Position 3322: 0.003310443045414425
Position 12667: 0.002828326571148084
Position 13553: 0.0028088385835697153
Position 1585: 0.002450289099293344
Position 5395: 0.002417163130771395
Position 1161: 0.002403635221822923
Position 506: 0.0023451257367847677
Position 1101: 0.0022315575400655412
Position 11302: 0.002164968507831012
Position 3429: 0.0020875067723446343
Position 3334: 0.0020568488736817034
Position 725: 0.0020381266852658037
Position 11620: 0.0019498003553943771
Position 6626: 0.001924551345540088
Position 1678: 0.0018083883490215176
Position 14453: 0.0017615637374377854
Position 1650: 0.0016887663549455866
Position 5326: 0.0016588751116135881
Position 12907: 0.0016572093450589926
Position 11223: 0.00162966815963932
Position 11265: 0.0016269852083374066
Position 1715: 0.001611533391536722
Position 793: 0.0015979230471248305
Position 7167: 0.0013977010225281776
Position 3461: 0.0013514629050827567
Position 4551: 0.0013485273246826158
Position 1098: 0.0013104625822213598
Position 6381: 0.0012815332882128835
Position 11882: 0.0012797339223502909
Position 13459: 0.001183162316040634
Position 5829: 0.0011157111987370493
Position 6145: 0.0011114850196061086
Position 1090: 0.0010178496779246855
Position 15864: 0.0009323682979227155
Position 3368: 0.0008522842653697275
Position 1752: 0.0008298877901094466
Position 3114: 0.0008243049973904012
Position 4108: 0.0007833490099988554
Position 13038: 0.0007273937659451027
Position 14989: 0.0007099899882138937
Position 1212: 0.0005631949422676695
Position 641: 0.0005030926078224271
Position 3630: 0.0004941083522465554
Position 3168: 0.0004706285769480981
Position 12451: 0.000465563706296516
Position 2893: 0.0004364488272556881
Position 1113: 0.0004156119431653087
Position 13574: 0.0004025416011642976
Position 16313: 0.00040173002518847955
Position 459: 0.000397202794716033
Position 1164: 0.000392125493430444
Position 13056: 0.00035536302637383414
Position 16030: 0.0003457718192369679
Position 1061: 0.00033457894968677717
Position 14619: 0.00030514695279466083
Position 5491: 0.00028533824222784656
Position 3674: 0.00025860999268005575
Position 730: 0.00025351655329101616
Position 5683: 0.00025018822476332794
Position 177: 0.0002421659999062862
Position 5357: 0.0002335212263852604
Position 134: 0.00022706191799475267
Position 11635: 0.00020160107954863242
Position 12488: 0.00019527191646186327
Position 11940: 0.00018374307424263184
Position 6853: 0.00016255770171111843
Position 5341: 0.00015952856752304154
Position 1077: 0.0001568320406546476
Position 6534: 0.00014835203395972772
Position 11236: 0.00014577001370924404
Position 2787: 0.00014549850558834548
Position 14964: 0.0001449049289795361
Position 1118: 0.00014064666351744186
Position 7500: 0.00012233907966407206
Position 1596: 0.00010921676254728029
Position 12970: 9.765858696451685e-05
Position 6806: 9.583194120714877e-05
Position 1058: 9.242002942221178e-05
Position 3634: 7.269248535242352e-05
Position 3803: 6.605185693710612e-05
Position 6944: 6.095902540251012e-05
Position 529: 6.0855373980339514e-05
Position 214: 5.77834838887768e-05
Position 3216: 5.594821011828844e-05
Position 3535: 5.581000460354009e-05
Position 681: 5.3714600303948214e-05
Position 1104: 5.284159677322222e-05
Position 11899: 5.0549147660224475e-05
Position 3686: 4.40289408631573e-05
Position 1184: 4.111970328059462e-05
Position 925: 3.6299631388669334e-05
Position 535: 2.7014580129621725e-05
Position 1627: 2.580522048175219e-05
Position 390: 2.407890994442607e-05
Position 699: 2.2541124943254568e-05
Position 1248: 1.7072849234962085e-05
Position 799: 1.632477522649677e-05
Position 1067: 1.6159554010327227e-05
Position 1737: 1.6013888083938478e-05
Position 217: 1.548444713113313e-05
Position 7145: 1.3555530492897648e-05
Position 4080: 1.2106447888804624e-05
Position 464: 1.0323403483239647e-05
Position 182: 9.770266408862845e-06
Position 13883: 9.412709950027895e-06
Position 523: 8.147336400532332e-06
Position 1861: 7.002050411641136e-06
Position 12887: 6.815597452174693e-06
Position 1831: 6.037201670172763e-06
Position 481: 5.706575409301146e-06
Position 301: 5.464909749619562e-06
Position 545: 4.713545658925803e-06
Position 261: 3.7464622929039883e-06
Position 922: 3.693009224728684e-06
Position 1281: 3.332170366694108e-06
Position 688: 3.133682137079645e-06
Position 6679: 2.888034841064596e-06
Position 461: 2.64050949892381e-06
Position 552: 1.75232041412985e-06
Position 100: 1.6508338720399223e-06
Position 379: 1.5449716205618588e-06
Position 474: 1.378397430410605e-06
Position 11509: 1.3552244907708206e-06
Position 1419: 1.2873448424197878e-06
Position 285: 1.09870978621004e-06
Position 556: 9.548583515223446e-07
Position 563: 9.027427571098909e-07
Position 190: 8.12324608930341e-07
Position 283: 5.143631378750071e-07
Position 1350: 4.937834844973171e-07
Position 483: 4.780629812769191e-07
Position 1469: 4.015121197109947e-07
Position 327: 3.986278183669777e-07
Position 539: 3.9468893193936217e-07
Position 558: 3.355417100493791e-07
Position 735: 3.1438972309757375e-07
Position 1496: 2.1776589519465017e-07
Position 11804: 2.0385697457368547e-07
Position 570: 1.9948644381831973e-07
Position 4035: 1.9831747142402022e-07
Position 685: 1.9827605882593176e-07
Position 384: 1.87407209677014e-07
Position 904: 8.763470034046943e-08
Position 266: 8.70806333440063e-08
Position 4243: 6.342224985646295e-08
Position 107: 4.9019790038919375e-08
Position 354: 2.4106365421001975e-08
Position 1000: 1.4038472217745479e-08
Position 367: 1.3287758699426384e-08
Position 118: 1.3270446978292487e-08
Position 3723: 1.139254116728158e-08
Position 349: 6.755469816409787e-09
Position 1636: 5.712962519708962e-09
Position 360: 3.966898371540853e-09
Position 109: 3.802799139812807e-09
Position 344: 1.2357347202674835e-09
Position 4125: 3.848627611639565e-11
Position 3970: 3.5086853579577607e-11
Position 79: 1.7513122612293995e-12
Position 3833: 1.9652044986247034e-16
