Gene = STRA8
Position 5191: 9.446140891879699e-05
Position 4402: 9.195345536054471e-05
Position 4714: 8.921055650122921e-05
Position 2835: 8.11905950411901e-05
Position 76: 4.912044026060058e-05
Position 3741: 2.5119953976956026e-05
Position 19961: 1.065808515590609e-05
Position 2022: 9.917098245530899e-06
Position 1929: 8.89370316604917e-06
Position 19129: 3.347238644949948e-06
Position 151: 2.6257822579814167e-06
Position 295: 2.4429206566489834e-06
Position 171: 1.537522209247321e-06
Position 292: 1.3602231541735749e-06
Position 219: 9.742614401668236e-07
Position 264: 8.873312730082696e-07
Position 109: 7.523668026965737e-07
Position 309: 5.067552865165093e-07
Position 125: 4.799937198770979e-07
Position 15: 3.0101565517356896e-07
Position 123: 2.2055703964184895e-07
Position 156: 1.363210431299153e-07
Position 402: 7.343668285746344e-08
Position 53: 5.636653337582703e-08
Position 306: 3.025242216705109e-08
Position 138: 1.6468206099252715e-08
Position 841: 1.322965837811396e-08
Position 719: 1.2057790589720407e-08
Position 127: 1.0890867235942907e-08
Position 523: 6.384276682827711e-09
Position 341: 4.496166976624542e-09
Position 531: 4.38761408936314e-09
Position 192: 2.4301315570482276e-09
Position 135: 8.067135371401498e-10
Position 318: 1.8687718701926234e-10
Position 129: 1.5980444300320798e-10
Position 208: 1.4296853388911293e-13
Position 210: 1.5246948940840558e-15
Position 368: 1.4166500792005875e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 23134: 0.9653107346912723
Position 19816: 0.9012287410507731
Position 11346: 0.8705047758775863
Position 10801: 0.7840798133116289
Position 14264: 0.7123347235836578
Position 26438: 0.675450861965105
Position 1840: 0.649064811079492
Position 14549: 0.6019983039903686
Position 8539: 0.5495624610156199
Position 1455: 0.341153131946251
Position 14437: 0.3339295064843553
Position 24408: 0.3324468133804577
Position 135: 0.30825217211770883
Position 13308: 0.30297422431724824
Position 22885: 0.24868276583731755
Position 8507: 0.24694876233366603
Position 23749: 0.23289695291104012
Position 1844: 0.16552712472614617
Position 19589: 0.15433767411441618
Position 18706: 0.15051228018166293
Position 1435: 0.13766893736807007
Position 25121: 0.13384654042793745
Position 13323: 0.10798331630324343
Position 13363: 0.10611569518711345
Position 18457: 0.09657845503437713
Position 8583: 0.096519189599959
Position 18971: 0.08485132629775219
Position 1404: 0.08389317087401976
Position 22045: 0.06910992631401013
Position 19750: 0.06457395918232844
Position 15414: 0.062020392277812926
Position 25889: 0.055653726868684555
Position 170: 0.05307347911145027
Position 13333: 0.048914870945717726
Position 1400: 0.047585839767598455
Position 12496: 0.043999247793311484
Position 15393: 0.04290397392352858
Position 11833: 0.04215741881075518
Position 19002: 0.03876697988428156
Position 23952: 0.036303874225968036
Position 11808: 0.03604741986996006
Position 22719: 0.03595572936554112
Position 2496: 0.03522851179060423
Position 24030: 0.034962179975059224
Position 13367: 0.03282171137779076
Position 18940: 0.0316204316249444
Position 26276: 0.028373180350098837
Position 14501: 0.02823055083700892
Position 12766: 0.02784757523803578
Position 11263: 0.02588212035313981
Position 1514: 0.02505803079695513
Position 1874: 0.02444062372290438
Position 24309: 0.024002921818100244
Position 19753: 0.02322979508428554
Position 13975: 0.022727956154027184
Position 17879: 0.021801378842034525
Position 11364: 0.019012412655644278
Position 23139: 0.018980148851674677
Position 7745: 0.018054644261480773
Position 26018: 0.015380091739637773
Position 8561: 0.015307669920460221
Position 1520: 0.01414310250095585
Position 22670: 0.013662099267322297
Position 12742: 0.01308248478544824
Position 18191: 0.012809434314134909
Position 15300: 0.012635141535284694
Position 11199: 0.012611698698667066
Position 176: 0.012485319386473947
Position 17059: 0.012467607950291643
Position 5526: 0.011355002760501562
Position 2365: 0.01113419111842603
Position 8568: 0.010960116258169448
Position 11857: 0.010818316251475063
Position 10807: 0.010385672056822648
Position 14659: 0.009105254169879354
Position 17150: 0.00902506842696413
Position 15349: 0.008000516195768614
Position 1822: 0.007858087802481432
Position 2461: 0.007536907435099095
Position 24339: 0.007530387127502187
Position 23882: 0.007468197734708327
Position 13919: 0.007237014963899837
Position 180: 0.007108275608614097
Position 22115: 0.007021808087582813
Position 11601: 0.006990222323553652
Position 21986: 0.006513783768158772
Position 15473: 0.0064220711918608064
Position 15324: 0.006169120242929509
Position 25487: 0.006089393486952192
Position 21913: 0.00595484679765868
Position 25540: 0.0057819876950583006
Position 13922: 0.005543266307922139
Position 1778: 0.005480753456517146
Position 22322: 0.0054185755825535385
Position 24496: 0.005411547965613419
Position 23798: 0.0054108262143784756
Position 21776: 0.005346112377452811
Position 23063: 0.004820992444238636
Position 8910: 0.004692196292350425
Position 25323: 0.004375578969282677
Position 12100: 0.00432570238201758
Position 15223: 0.00400607617600277
Position 1815: 0.0039369541137654245
Position 25153: 0.003854096110798244
Position 12855: 0.003629472384239122
Position 23505: 0.0035576962102448146
Position 14459: 0.003498719237780345
Position 1494: 0.003335256180366092
Position 10471: 0.003321499277003358
Position 14284: 0.0031602108095361747
Position 11875: 0.0030479959040153894
Position 24414: 0.0029097475342571015
Position 8894: 0.002834624231240306
Position 23850: 0.0028008143104264064
Position 24281: 0.002731060203349014
Position 20823: 0.0027177898229675574
Position 15251: 0.002575985099683699
Position 385: 0.0024515821152452017
Position 10409: 0.0024466795017122098
Position 2172: 0.0023964025913227114
Position 24160: 0.0023031060238157316
Position 23864: 0.0022247697506980442
Position 11044: 0.0021479755005643
Position 1553: 0.002124376706288442
Position 22249: 0.002098068622426361
Position 12795: 0.0020693087353975156
Position 23879: 0.002065900209972658
Position 10646: 0.001830129787047618
Position 1573: 0.001777644701988212
Position 12174: 0.001766808431813235
Position 263: 0.0015923792091588407
Position 21989: 0.0015816197272244177
Position 5469: 0.0015647080921607232
Position 19956: 0.0015278785520449962
Position 17802: 0.0014247852132718813
Position 1492: 0.0013977184605282616
Position 8875: 0.0013847798414186097
Position 20607: 0.001274177017624164
Position 2393: 0.0012636082307892896
Position 26298: 0.0011813270993653634
Position 558: 0.0011342434803928764
Position 25290: 0.0011128572694190338
Position 484: 0.0010964722907445394
Position 26225: 0.0010791940157265445
Position 8323: 0.0009601534284004241
Position 2310: 0.0009318053019588438
Position 10611: 0.0008943928570242504
Position 1534: 0.0008170796764170622
Position 1469: 0.0008140068731022471
Position 11145: 0.0008099184583404928
Position 23595: 0.0007969875766326989
Position 12946: 0.0006378152620329306
Position 23984: 0.0005999832894614548
Position 696: 0.0005852523935752737
Position 231: 0.0005849773544223925
Position 807: 0.0005102222245154477
Position 16249: 0.0004439963018543118
Position 20105: 0.0004011849374942842
Position 24249: 0.0003941773484745914
Position 909: 0.00039411358125396637
Position 401: 0.0003792121175872859
Position 1109: 0.000360385691596085
Position 23431: 0.00033569297025336383
Position 150: 0.00032779892994049816
Position 20635: 0.0002934521148773799
Position 17981: 0.00026291696283671853
Position 2728: 0.0002629093112537176
Position 1196: 0.00024840094757465765
Position 1219: 0.00023965070635056782
Position 12659: 0.00021927855180022639
Position 15049: 0.00021532475773394972
Position 4545: 0.00021357671849706313
Position 518: 0.0002021290095479332
Position 15513: 0.0001896577004863506
Position 544: 0.00016915862731723454
Position 1271: 0.00014793683325022765
Position 1073: 0.00013588366536770755
Position 23483: 0.0001329526466760763
Position 23538: 0.00011863952061840222
Position 245: 0.00011566587980685958
Position 15052: 0.00011006698506346797
Position 628: 0.00010893296145930505
Position 23664: 0.00010549046590800125
Position 17914: 9.763658157921866e-05
Position 4982: 9.446140891879705e-05
Position 4329: 9.195345536054471e-05
Position 14886: 9.101213547905135e-05
Position 225: 7.574233407840713e-05
Position 488: 7.393613252901115e-05
Position 23414: 6.820525173593158e-05
Position 192: 6.512762873251732e-05
Position 16184: 6.474270611257435e-05
Position 11004: 6.167047585049961e-05
Position 1040: 6.0619686499326105e-05
Position 561: 4.733516419927469e-05
Position 11522: 4.266252243321148e-05
Position 1642: 3.6096161869927647e-05
Position 932: 3.517934079093797e-05
Position 407: 2.373533488512233e-05
Position 1784: 2.1151490940839737e-05
Position 2788: 2.0350104283837374e-05
Position 2760: 1.7909459494570466e-05
Position 12558: 1.750561487099964e-05
Position 12124: 1.6422017498139923e-05
Position 606: 1.5377962261658618e-05
Position 23683: 1.4015042114172545e-05
Position 2690: 1.287189649959717e-05
Position 271: 1.2319460281156985e-05
Position 10950: 1.1317769858768554e-05
Position 571: 1.028473071852239e-05
Position 1953: 9.225397675052111e-06
Position 3507: 7.072171178186102e-06
Position 23512: 7.037405361119221e-06
Position 646: 6.195253245351297e-06
Position 185: 6.02698509551942e-06
Position 3643: 5.11723075061773e-06
Position 3486: 4.628387210950008e-06
Position 774: 4.243291500783027e-06
Position 3698: 4.088924892375949e-06
Position 241: 3.58040327702456e-06
Position 856: 3.546490940217912e-06
Position 663: 3.129149318962019e-06
Position 3439: 2.4368757210394428e-06
Position 3482: 1.7763642237867964e-06
Position 2539: 1.7517049401559547e-06
Position 2406: 1.645127676217757e-06
Position 282: 9.13914228092018e-07
Position 766: 5.376539686333125e-07
Position 11773: 4.128474486449207e-07
Position 821: 2.9083378503676524e-07
Position 11905: 2.789264557957561e-07
Position 2313: 5.047326156881966e-08
Position 15129: 4.9381808863849896e-08
Position 15074: 3.681179623476281e-08
Position 2047: 2.9664003850355422e-08
Position 2147: 2.485441589261204e-08
Position 187: 7.566025523273421e-09
Position 247: 3.701487446921257e-09
Position 782: 1.8556290618578074e-09
Position 447: 6.652609670581558e-10
Position 424: 3.7287889544710254e-10
Position 420: 2.2307941497438994e-10
Position 567: 2.0928688563128877e-10
Position 91: 1.6597316728044847e-10
Position 599: 8.815463365596519e-11
Position 286: 3.1008886172196025e-11
Position 325: 1.5473094132451506e-11
